time,potential_global
4.824120603015075837e+00,4.850393612842768931e+01
4.924623115577889898e+00,4.739097924464375211e+01
5.025125628140703959e+00,4.654781125195292901e+01
5.125628140703518021e+00,4.597226327614965413e+01
5.226130653266332082e+00,4.566682868576261711e+01
5.326633165829146144e+00,4.563901052656193258e+01
5.427135678391960205e+00,4.590198674056853179e+01
5.527638190954774267e+00,4.647573805907195066e+01
5.628140703517588328e+00,4.738886593444344442e+01
5.728643216080402389e+00,4.868145683132483725e+01
5.829145728643216451e+00,5.040955667956148289e+01
5.929648241206030512e+00,5.265210181145245372e+01
6.030150753768844574e+00,5.552141936800064315e+01
6.130653266331658635e+00,5.917806558325406030e+01
6.231155778894472697e+00,6.384742962766437557e+01
6.331658291457286758e+00,6.982150647682161093e+01
6.432160804020100819e+00,7.738727388544580776e+01
6.532663316582914881e+00,8.655536525410562376e+01
6.633165829145728942e+00,9.657719423973685480e+01
6.733668341708543004e+00,1.059996098291383362e+02
6.834170854271357065e+00,1.140918947052876717e+02
6.934673366834171127e+00,1.214751529503886189e+02
7.035175879396985188e+00,1.283608694109355213e+02
7.135678391959799249e+00,1.335877471091262976e+02
7.236180904522613311e+00,1.358023437209542124e+02
7.336683417085427372e+00,1.347421079297980384e+02
7.437185929648241434e+00,1.311599185249021104e+02
7.537688442211055495e+00,1.260392102173750146e+02
7.638190954773869557e+00,1.201146905306816706e+02
7.738693467336683618e+00,1.138252110262945678e+02
7.839195979899497679e+00,1.074253861640798107e+02
7.939698492462311741e+00,1.010829901227759962e+02
8.040201005025126690e+00,9.492565702595038601e+01
8.140703517587940752e+00,8.905371961778449474e+01
8.241206030150754813e+00,8.354060335839072593e+01
8.341708542713568875e+00,7.843273395524870750e+01
8.442211055276382936e+00,7.375239726663662054e+01
8.542713567839196998e+00,6.950284893913560325e+01
8.643216080402011059e+00,6.567405229396726440e+01
8.743718592964825120e+00,6.224785667030567993e+01
8.844221105527639182e+00,5.920209519970926237e+01
8.944723618090453243e+00,5.651354793122843745e+01
9.045226130653267305e+00,5.415993741417808849e+01
9.145728643216081366e+00,5.212119563721515902e+01
9.246231155778895427e+00,5.038022394782133517e+01
9.346733668341709489e+00,4.892332746197016746e+01
9.447236180904523550e+00,4.774046145675580988e+01
9.547738693467337612e+00,4.682539479272376326e+01
9.648241206030151673e+00,4.617587207773907210e+01
9.748743718592965735e+00,4.579384873485106766e+01
9.849246231155779796e+00,4.568587682162849717e+01
9.949748743718593857e+00,4.586374001068205786e+01
1.005025125628140792e+01,4.634547459670123004e+01
1.015075376884422198e+01,4.715698068436553569e+01
1.025125628140703604e+01,4.833453860867822982e+01
1.035175879396985010e+01,4.992871939444190588e+01
1.045226130653266416e+01,5.201043541582029661e+01
1.055276381909547823e+01,5.468015609225982843e+01
1.065326633165829229e+01,5.808121173474042109e+01
