time,linear_connectedness
5.125628140703518021e+00,1.770069160718055201e+01
5.226130653266332082e+00,1.705375367629627803e+01
5.326633165829146144e+00,1.645966515150142939e+01
5.427135678391960205e+00,1.605588704063998051e+01
5.527638190954774267e+00,1.588701021264819246e+01
5.628140703517588328e+00,1.629534259367884275e+01
5.728643216080402389e+00,1.694896003537974849e+01
5.829145728643216451e+00,1.790098426307168822e+01
5.929648241206030512e+00,1.925349151876799780e+01
6.030150753768844574e+00,2.085310099285893415e+01
6.130653266331658635e+00,2.260586326213853425e+01
6.231155778894472697e+00,2.441295496285867372e+01
6.331658291457286758e+00,2.615061505933448416e+01
6.432160804020100819e+00,2.782292292590056704e+01
6.532663316582914881e+00,2.957058092013603101e+01
6.633165829145728942e+00,3.176640142150822754e+01
6.733668341708543004e+00,3.338715975655636470e+01
6.834170854271357065e+00,3.397987136504528394e+01
6.934673366834171127e+00,3.524894065746858018e+01
7.035175879396985188e+00,3.770035047276598306e+01
7.135678391959799249e+00,4.054236641998735990e+01
7.236180904522613311e+00,4.264984287564541177e+01
7.336683417085427372e+00,4.300208188028399547e+01
7.437185929648241434e+00,4.199997616358577091e+01
7.537688442211055495e+00,4.049529374829108974e+01
7.638190954773869557e+00,3.833209988537679891e+01
7.738693467336683618e+00,3.614598811026354497e+01
7.839195979899497679e+00,3.394388497457614307e+01
7.939698492462311741e+00,3.175716717086721275e+01
8.040201005025126690e+00,2.971228759294843158e+01
8.140703517587940752e+00,2.864947973714249230e+01
8.241206030150754813e+00,2.781348528439343326e+01
8.341708542713568875e+00,2.698329546173264859e+01
8.442211055276382936e+00,2.616016507473644026e+01
8.542713567839196998e+00,2.535438367870846577e+01
8.643216080402011059e+00,2.457385902227897034e+01
8.743718592964825120e+00,2.382285915044450064e+01
8.844221105527639182e+00,2.310264584060819004e+01
8.944723618090453243e+00,2.241243380548487352e+01
9.045226130653267305e+00,2.175029992849599481e+01
9.145728643216081366e+00,2.111406251345520246e+01
9.246231155778895427e+00,2.050255058799783470e+01
9.346733668341709489e+00,1.992027592227844224e+01
9.447236180904523550e+00,1.923789598312824722e+01
9.547738693467337612e+00,1.852576498680386052e+01
9.648241206030151673e+00,1.784287785032189788e+01
9.748743718592965735e+00,1.718397415066029765e+01
9.849246231155779796e+00,1.656434979193661761e+01
9.949748743718593857e+00,1.610345364266187218e+01
1.005025125628140792e+01,1.595779710191163225e+01
1.015075376884422198e+01,1.624468050516082585e+01
1.025125628140703604e+01,1.685497638841999546e+01
1.035175879396985010e+01,1.771596207565126946e+01
1.045226130653266416e+01,1.894728157782445166e+01
1.055276381909547823e+01,2.048684101669914526e+01
1.065326633165829229e+01,2.220516184148193517e+01
1.075376884422110635e+01,2.400637482411746149e+01
1.085427135678392041e+01,2.576508654603975756e+01
1.095477386934673447e+01,2.739833941444065601e+01
1.105527638190954853e+01,2.912429684052031575e+01
1.115577889447236259e+01,3.082106648460325360e+01
1.125628140703517666e+01,3.258923643436172313e+01
1.135678391959799072e+01,3.326535996393458561e+01
1.145728643216080478e+01,3.377162277821234682e+01
1.155778894472361884e+01,3.612080096748982072e+01
1.165829145728643290e+01,3.839928513811482702e+01
1.175879396984924696e+01,4.109985480130936253e+01
1.185929648241206102e+01,4.235782908922357848e+01
1.195979899497487509e+01,4.211008239772957751e+01
1.206030150753768915e+01,4.104200081055812177e+01
1.216080402010050321e+01,3.918526656387100360e+01
1.226130653266331727e+01,3.709263957370811937e+01
1.236180904522613133e+01,3.490328470959312313e+01
1.246231155778894539e+01,3.267586265279134494e+01
1.256281407035175945e+01,3.051499011845325171e+01
1.266331658291457352e+01,2.914262080338766125e+01
1.276381909547738758e+01,2.825421638212089803e+01
1.286432160804020164e+01,2.738447404948845332e+01
1.296482412060301570e+01,2.652603102464788520e+01
1.306532663316582976e+01,2.568853862807001676e+01
1.316582914572864382e+01,2.487991697667182223e+01
1.326633165829145788e+01,2.410433877293593241e+01
1.336683417085427195e+01,2.336281338686589848e+01
1.346733668341708601e+01,2.265418679261350476e+01
1.356783919597990007e+01,2.197606617442121291e+01
1.366834170854271413e+01,2.132562942732280220e+01
1.376884422110552819e+01,2.070053105247237113e+01
1.386934673366834225e+01,2.010091651870170537e+01
1.396984924623115631e+01,1.950716197276986819e+01
1.407035175879397038e+01,1.877014405678296782e+01
1.417085427135678444e+01,1.807446986579629922e+01
1.427135678391959850e+01,1.740479822640730490e+01
1.437185929648241256e+01,1.676844266799099614e+01
1.447236180904522662e+01,1.622614061447852407e+01
1.457286432160804068e+01,1.597673502259406675e+01
1.467336683417085474e+01,1.615005272632374655e+01
1.477386934673366881e+01,1.670391344890657237e+01
1.487437185929648287e+01,1.748937002597750734e+01
1.497487437185929693e+01,1.861771229673095718e+01
1.507537688442211099e+01,2.009701249379123666e+01
1.517587939698492505e+01,2.177790782574511397e+01
1.527638190954773911e+01,2.356838033859396830e+01
1.537688442211055317e+01,2.535104353925719067e+01
1.547738693467336724e+01,2.701253539895815692e+01
1.557788944723618130e+01,2.899666527186863973e+01
1.567839195979899536e+01,3.036970608100800106e+01
1.577889447236180942e+01,3.235861568261082510e+01
1.587939698492462348e+01,3.332255535307603367e+01
1.597989949748743754e+01,3.372834772406746850e+01
1.608040201005025338e+01,3.591344512749110862e+01
1.618090452261306567e+01,3.801708805202962793e+01
1.628140703517588150e+01,4.088441543958730051e+01
1.638190954773869379e+01,4.246672139813882296e+01
1.648241206030150963e+01,4.244139919379742310e+01
1.658291457286432191e+01,4.140008211688782325e+01
1.668341708542713775e+01,3.971726365922501856e+01
1.678391959798995003e+01,3.761802595131490534e+01
1.688442211055276587e+01,3.543612519142295980e+01
1.698492462311557816e+01,3.320757044588766149e+01
1.708542713567839400e+01,3.101351890890968832e+01
1.718592964824120628e+01,2.935746284965068398e+01
1.728643216080402212e+01,2.845252790553767497e+01
1.738693467336683440e+01,2.758334575461454818e+01
1.748743718592965024e+01,2.672361111104989462e+01
1.758793969849246253e+01,2.588197501306685311e+01
1.768844221105527836e+01,2.506722726601442020e+01
1.778894472361809065e+01,2.428452738537028566e+01
1.788944723618090649e+01,2.353564947409473618e+01
1.798994974874371877e+01,2.281994576591364421e+01
1.809045226130653461e+01,2.213530460076280093e+01
1.819095477386934689e+01,2.147898617790872677e+01
1.829145728643216273e+01,2.084848142897475043e+01
1.839195979899497502e+01,2.024309549641405681e+01
1.849246231155779085e+01,1.967409001671829927e+01
1.859296482412060314e+01,1.893853334505763897e+01
1.869346733668341898e+01,1.823645195611837266e+01
1.879396984924623126e+01,1.756119591070715558e+01
1.889447236180904710e+01,1.691486601384137956e+01
1.899497487437185939e+01,1.633517670276595979e+01
1.909547738693467522e+01,1.598470977140997640e+01
1.919597989949748751e+01,1.604834146280432705e+01
1.929648241206030335e+01,1.654084111260967660e+01
1.939698492462311563e+01,1.725259228804561218e+01
1.949748743718593147e+01,1.828676752218609991e+01
1.959798994974874375e+01,1.969860982126943227e+01
1.969849246231155959e+01,2.133735989102882513e+01
1.979899497487437188e+01,2.311005046485778180e+01
1.989949748743718771e+01,2.490738793213960633e+01
2.000000000000000000e+01,2.660259771004951190e+01
