time,A_1_1,A_1_2,A_1_3,A_1_4,A_1_5,A_1_6,A_1_7,A_1_8,A_2_1,A_2_2,A_2_3,A_2_4,A_2_5,A_2_6,A_2_7,A_2_8,A_3_1,A_3_2,A_3_3,A_3_4,A_3_5,A_3_6,A_3_7,A_3_8,A_4_1,A_4_2,A_4_3,A_4_4,A_4_5,A_4_6,A_4_7,A_4_8,A_5_1,A_5_2,A_5_3,A_5_4,A_5_5,A_5_6,A_5_7,A_5_8,A_6_1,A_6_2,A_6_3,A_6_4,A_6_5,A_6_6,A_6_7,A_6_8,A_7_1,A_7_2,A_7_3,A_7_4,A_7_5,A_7_6,A_7_7,A_7_8,A_8_1,A_8_2,A_8_3,A_8_4,A_8_5,A_8_6,A_8_7,A_8_8
1.0050251256281408,0.0,0.6537946250398216,0.6537946250398216,0.0,0.0,0.0,0.0,0.0,0.7582666515309948,1.802435967842804,0.0,0.0,1.802435967842804,0.0,0.0,0.0,0.7582666515309948,0.0,1.802435967842804,0.0,0.0,1.802435967842804,0.0,0.0,0.0,0.0,0.0,0.0,0.6116594306745382,0.6116594306745382,0.0,0.0,0.0,1.732693145101824,0.0,0.6885238287900148,1.732693145101824,0.0,0.0,0.0,0.0,0.0,1.732693145101824,0.6885238287900148,0.0,1.732693145101824,0.0,0.0,1.0820380791912159,0.0,0.0,0.5410190395956079,0.0,0.0,0.0,1.623057118786824,0.04796099340493479,0.0,0.0,0.09592198680986957,0.0,0.0,0.2398049670246739,0.0
1.105527638190955,0.0,0.6374649460084133,0.6374649460084133,0.0,0.0,0.0,0.0,0.0,0.7265532398786162,1.6927133780736412,0.0,0.0,1.6927133780736412,0.0,0.0,0.0,0.7265532398786162,0.0,1.6927133780736412,0.0,0.0,1.6927133780736412,0.0,0.0,0.0,0.0,0.0,0.0,0.5721645129678543,0.5721645129678543,0.0,0.0,0.0,1.6310530085072128,0.0,0.6648928703121877,1.6310530085072128,0.0,0.0,0.0,0.0,0.0,1.6310530085072128,0.6648928703121877,0.0,1.6310530085072128,0.0,0.0,1.2910784660473174,0.0,0.0,0.6455392330236587,0.0,0.0,0.0,1.9366176990709758,0.04930664671533899,0.0,0.0,0.09861329343067798,0.0,0.0,0.24653323357669493,0.0
1.206030150753769,0.0,0.6397495316226676,0.6397495316226676,0.0,0.0,0.0,0.0,0.0,0.7010519060842257,1.604051438948677,0.0,0.0,1.604051438948677,0.0,0.0,0.0,0.7010519060842257,0.0,1.604051438948677,0.0,0.0,1.604051438948677,0.0,0.0,0.0,0.0,0.0,0.0,0.5440513795869348,0.5440513795869348,0.0,0.0,0.0,1.5470313977146724,0.0,0.6440318648502208,1.5470313977146724,0.0,0.0,0.0,0.0,0.0,1.5470313977146724,0.6440318648502208,0.0,1.5470313977146724,0.0,0.0,1.5387961418196527,0.0,0.0,0.7693980709098264,0.0,0.0,0.0,2.308194212729479,0.05246228353112582,0.0,0.0,0.10492456706225164,0.0,0.0,0.2623114176556291,0.0
1.306532663316583,0.0,0.6629340254071795,0.6629340254071795,0.0,0.0,0.0,0.0,0.0,0.6813624523712689,1.5341113061586291,0.0,0.0,1.5341113061586291,0.0,0.0,0.0,0.6813624523712689,0.0,1.5341113061586291,0.0,0.0,1.5341113061586291,0.0,0.0,0.0,0.0,0.0,0.0,0.5268869414239373,0.5268869414239373,0.0,0.0,0.0,1.4785162781733345,0.0,0.6257674243859744,1.4785162781733345,0.0,0.0,0.0,0.0,0.0,1.4785162781733345,0.6257674243859744,0.0,1.4785162781733345,0.0,0.0,1.8300509670908593,0.0,0.0,0.9150254835454297,0.0,0.0,0.0,2.745076450636289,0.05813105947879604,0.0,0.0,0.11626211895759209,0.0,0.0,0.2906552973939802,0.0
1.407035175879397,0.0,0.7119503956078665,0.7119503956078665,0.0,0.0,0.0,0.0,0.0,0.6675430689281023,1.4819876075938683,0.0,0.0,1.4819876075938683,0.0,0.0,0.0,0.6675430689281023,0.0,1.4819876075938683,0.0,0.0,1.4819876075938683,0.0,0.0,0.0,0.0,0.0,0.0,0.5209438115969038,0.5209438115969038,0.0,0.0,0.0,1.4244759932455793,0.0,0.6100314545798134,1.4244759932455793,0.0,0.0,0.0,0.0,0.0,1.4244759932455793,0.6100314545798134,0.0,1.4244759932455793,0.0,0.0,2.168348199690104,0.0,0.0,1.084174099845052,0.0,0.0,0.0,3.2525222995351553,0.06754074230056743,0.0,0.0,0.13508148460113487,0.0,0.0,0.3377037115028371,0.0
1.5075376884422111,0.0,0.7955913577471464,0.7955913577471464,0.0,0.0,0.0,0.0,0.0,0.6602085780787204,1.4483160170912055,0.0,0.0,1.4483160170912055,0.0,0.0,0.0,0.6602085780787204,0.0,1.4483160170912055,0.0,0.0,1.4483160170912055,0.0,0.0,0.0,0.0,0.0,0.0,0.5273346838013053,0.5273346838013053,0.0,0.0,0.0,1.3849699042851755,0.0,0.5968624652726905,1.3849699042851755,0.0,0.0,0.0,0.0,0.0,1.3849699042851755,0.5968624652726905,0.0,1.3849699042851755,0.0,0.0,2.5535657802567613,0.0,0.0,1.2767828901283806,0.0,0.0,0.0,3.830348670385142,0.08287529261690942,0.0,0.0,0.16575058523381883,0.0,0.0,0.41437646308454706,0.0
1.6080402010050252,0.0,0.9285724932070215,0.9285724932070215,0.0,0.0,0.0,0.0,0.0,0.6607700027260972,1.4357532977491627,0.0,0.0,1.4357532977491627,0.0,0.0,0.0,0.6607700027260972,0.0,1.4357532977491627,0.0,0.0,1.4357532977491627,0.0,0.0,0.0,0.0,0.0,0.0,0.5482782027674533,0.5482782027674533,0.0,0.0,0.0,1.361407687645132,0.0,0.5864243926220665,1.361407687645132,0.0,0.0,0.0,0.0,0.0,1.361407687645132,0.5864243926220665,0.0,1.361407687645132,0.0,0.0,2.97738141358209,0.0,0.0,1.488690706791045,0.0,0.0,0.0,4.466072120373135,0.10810575606887551,0.0,0.0,0.21621151213775103,0.0,0.0,0.5405287803443776,0.0
1.7085427135678393,0.0,1.1345500182505208,1.1345500182505208,0.0,0.0,0.0,0.0,0.0,0.671909783764468,1.4500424152028872,0.0,0.0,1.4500424152028872,0.0,0.0,0.0,0.671909783764468,0.0,1.4500424152028872,0.0,0.0,1.4500424152028872,0.0,0.0,0.0,0.0,0.0,0.0,0.587546393388874,0.587546393388874,0.0,0.0,0.0,1.3571781002205696,0.0,0.5790454687821504,1.3571781002205696,0.0,0.0,0.0,0.0,0.0,1.3571781002205696,0.5790454687821504,0.0,1.3571781002205696,0.0,0.0,3.4144005636573165,0.0,0.0,1.7072002818286582,0.0,0.0,0.0,5.1216008454859745,0.15054306457472888,0.0,0.0,0.30108612914945776,0.0,0.0,0.7527153228736443,0.0
1.8090452261306533,0.0,1.4490245884757138,1.4490245884757138,0.0,0.0,0.0,0.0,0.0,0.6984540428197142,1.5020709691765333,0.0,0.0,1.5020709691765333,0.0,0.0,0.0,0.6984540428197142,0.0,1.5020709691765333,0.0,0.0,1.5020709691765333,0.0,0.0,0.0,0.0,0.0,0.0,0.651143637690459,0.651143637690459,0.0,0.0,0.0,1.378899534151996,0.0,0.5752826077951771,1.378899534151996,0.0,0.0,0.0,0.0,0.0,1.378899534151996,0.5752826077951771,0.0,1.378899534151996,0.0,0.0,3.8065047631211932,0.0,0.0,1.9032523815605966,0.0,0.0,0.0,5.70975714468179,0.2233865942361328,0.0,0.0,0.4467731884722656,0.0,0.0,1.116932971180664,0.0
1.9095477386934674,0.0,1.91643485204001,1.91643485204001,0.0,0.0,0.0,0.0,0.0,0.7488028149995372,1.611446232235021,0.0,0.0,1.611446232235021,0.0,0.0,0.0,0.7488028149995372,0.0,1.611446232235021,0.0,0.0,1.611446232235021,0.0,0.0,0.0,0.0,0.0,0.0,0.7481749826390709,0.7481749826390709,0.0,0.0,0.0,1.4386584908673967,0.0,0.5760150736319127,1.4386584908673967,0.0,0.0,0.0,0.0,0.0,1.4386584908673967,0.5760150736319127,0.0,1.4386584908673967,0.0,0.0,4.042404161140744,0.0,0.0,2.021202080570372,0.0,0.0,0.0,6.063606241711114,0.3481690065639003,0.0,0.0,0.6963380131278006,0.0,0.0,1.7408450328195015,0.0
2.0100502512562817,0.0,2.5644795685190402,2.5644795685190402,0.0,0.0,0.0,0.0,0.0,0.8365476865410929,1.8112137456454587,0.0,0.0,1.8112137456454587,0.0,0.0,0.0,0.8365476865410929,0.0,1.8112137456454587,0.0,0.0,1.8112137456454587,0.0,0.0,0.0,0.0,0.0,0.0,0.8914566219875538,0.8914566219875538,0.0,0.0,0.0,1.5572186587860148,0.0,0.582552599681649,1.5572186587860148,0.0,0.0,0.0,0.0,0.0,1.5572186587860148,0.582552599681649,0.0,1.5572186587860148,0.0,0.0,3.958118965322406,0.0,0.0,1.979059482661203,0.0,0.0,0.0,5.937178447983609,0.5500932043235579,0.0,0.0,1.1001864086471158,0.0,0.0,2.750466021617789,0.0
2.1105527638190957,0.0,3.3340305719520753,3.3340305719520753,0.0,0.0,0.0,0.0,0.0,0.9793687595124654,2.1481068679670026,0.0,0.0,2.1481068679670026,0.0,0.0,0.0,0.9793687595124654,0.0,2.1481068679670026,0.0,0.0,2.1481068679670026,0.0,0.0,0.0,0.0,0.0,0.0,1.0963202432819819,1.0963202432819819,0.0,0.0,0.0,1.7654173965688222,0.0,0.5966792881142853,1.7654173965688222,0.0,0.0,0.0,0.0,0.0,1.7654173965688222,0.5966792881142853,0.0,1.7654173965688222,0.0,0.0,3.4296393890793198,0.0,0.0,1.7148196945396599,0.0,0.0,0.0,5.14445908361898,0.8303437362377273,0.0,0.0,1.6606874724754546,0.0,0.0,4.151718681188636,0.0
2.21105527638191,0.0,4.009813102081812,4.009813102081812,0.0,0.0,0.0,0.0,0.0,1.1867290268683,2.6593189765962553,0.0,0.0,2.6593189765962553,0.0,0.0,0.0,1.1867290268683,0.0,2.6593189765962553,0.0,0.0,2.6593189765962553,0.0,0.0,0.0,0.0,0.0,0.0,1.3747680912623446,1.3747680912623446,0.0,0.0,0.0,2.0930306385404736,0.0,0.6204406888125183,2.0930306385404736,0.0,0.0,0.0,0.0,0.0,2.0930306385404736,0.6204406888125183,0.0,2.0930306385404736,0.0,0.0,2.561602230233882,0.0,0.0,1.280801115116941,0.0,0.0,0.0,3.842403345350822,1.1245152986002667,0.0,0.0,2.2490305972005333,0.0,0.0,5.6225764930013336,0.0
2.311557788944724,0.0,4.314938610390973,4.314938610390973,0.0,0.0,0.0,0.0,0.0,1.4309133585993117,3.3069429950430216,0.0,0.0,3.3069429950430216,0.0,0.0,0.0,1.4309133585993117,0.0,3.3069429950430216,0.0,0.0,3.3069429950430216,0.0,0.0,0.0,0.0,0.0,0.0,1.7245973141801414,1.7245973141801414,0.0,0.0,0.0,2.531565356048743,0.0,0.6555357196050333,2.531565356048743,0.0,0.0,0.0,0.0,0.0,2.531565356048743,0.6555357196050333,0.0,2.531565356048743,0.0,0.0,1.6815302421709024,0.0,0.0,0.8407651210854512,0.0,0.0,0.0,2.5222953632563536,1.3291261713043765,0.0,0.0,2.658252342608753,0.0,0.0,6.6456308565218825,0.0
2.412060301507538,0.0,4.156766645437245,4.156766645437245,0.0,0.0,0.0,0.0,0.0,1.633814116199051,3.9302137437256532,0.0,0.0,3.9302137437256532,0.0,0.0,0.0,1.633814116199051,0.0,3.9302137437256532,0.0,0.0,3.9302137437256532,0.0,0.0,0.0,0.0,0.0,0.0,2.121094947027238,2.121094947027238,0.0,0.0,0.0,2.9991722394039586,0.0,0.7027726118773561,2.9991722394039586,0.0,0.0,0.0,0.0,0.0,2.9991722394039586,0.7027726118773561,0.0,2.9991722394039586,0.0,0.0,1.0305664909665306,0.0,0.0,0.5152832454832653,0.0,0.0,0.0,1.545849736449796,1.397642742779101,0.0,0.0,2.795285485558202,0.0,0.0,6.9882137138955045,0.0
2.512562814070352,0.0,3.6919245789846795,3.6919245789846795,0.0,0.0,0.0,0.0,0.0,1.7201796682449728,4.342591981700897,0.0,0.0,4.342591981700897,0.0,0.0,0.0,1.7201796682449728,0.0,4.342591981700897,0.0,0.0,4.342591981700897,0.0,0.0,0.0,0.0,0.0,0.0,2.519493496358271,2.519493496358271,0.0,0.0,0.0,3.3846618510671496,0.0,0.7622495376112256,3.3846618510671496,0.0,0.0,0.0,0.0,0.0,3.3846618510671496,0.7622495376112256,0.0,3.3846618510671496,0.0,0.0,0.628238949621015,0.0,0.0,0.3141194748105075,0.0,0.0,0.0,0.9423584244315224,1.3584937638948662,0.0,0.0,2.7169875277897324,0.0,0.0,6.792468819474331,0.0
2.613065326633166,0.0,3.141692346751037,3.141692346751037,0.0,0.0,0.0,0.0,0.0,1.6822891530673916,4.486184105541791,0.0,0.0,4.486184105541791,0.0,0.0,0.0,1.6822891530673916,0.0,4.486184105541791,0.0,0.0,4.486184105541791,0.0,0.0,0.0,0.0,0.0,0.0,2.8660050314953636,2.8660050314953636,0.0,0.0,0.0,3.637251972984796,0.0,0.8333570205103965,3.637251972984796,0.0,0.0,0.0,0.0,0.0,3.637251972984796,0.8333570205103965,0.0,3.637251972984796,0.0,0.0,0.39717059106423913,0.0,0.0,0.19858529553211957,0.0,0.0,0.0,0.5957558865963586,1.2602079437476592,0.0,0.0,2.5204158874953184,0.0,0.0,6.301039718738296,0.0
2.71356783919598,0.0,2.63998283728618,2.63998283728618,0.0,0.0,0.0,0.0,0.0,1.5660165746978947,4.427012065480574,0.0,0.0,4.427012065480574,0.0,0.0,0.0,1.5660165746978947,0.0,4.427012065480574,0.0,0.0,4.427012065480574,0.0,0.0,0.0,0.0,0.0,0.0,3.1113905287770596,3.1113905287770596,0.0,0.0,0.0,3.7744582015252535,0.0,0.9134627107425741,3.7744582015252535,0.0,0.0,0.0,0.0,0.0,3.7744582015252535,0.9134627107425741,0.0,3.7744582015252535,0.0,0.0,0.2656681645817808,0.0,0.0,0.1328340822908904,0.0,0.0,0.0,0.3985022468726711,1.1383416712827494,0.0,0.0,2.276683342565499,0.0,0.0,5.691708356413747,0.0
2.814070351758794,0.0,2.2277487477908675,2.2277487477908675,0.0,0.0,0.0,0.0,0.0,1.4211902622603196,4.253716912864095,0.0,0.0,4.253716912864095,0.0,0.0,0.0,1.4211902622603196,0.0,4.253716912864095,0.0,0.0,4.253716912864095,0.0,0.0,0.0,0.0,0.0,0.0,3.2235919451517967,3.2235919451517967,0.0,0.0,0.0,3.8290598825789264,0.0,0.9965332319751504,3.8290598825789264,0.0,0.0,0.0,0.0,0.0,3.8290598825789264,0.9965332319751504,0.0,3.8290598825789264,0.0,0.0,0.18921678067592282,0.0,0.0,0.09460839033796141,0.0,0.0,0.0,0.2838251710138842,1.0126829793761019,0.0,0.0,2.0253659587522037,0.0,0.0,5.063414896880509,0.0
2.9145728643216082,0.0,1.900324724416991,1.900324724416991,0.0,0.0,0.0,0.0,0.0,1.279005135248513,4.025166073355043,0.0,0.0,4.025166073355043,0.0,0.0,0.0,1.279005135248513,0.0,4.025166073355043,0.0,0.0,4.025166073355043,0.0,0.0,0.0,0.0,0.0,0.0,3.1959678459542507,3.1959678459542507,0.0,0.0,0.0,3.819714461241114,0.0,1.0735535231345834,3.819714461241114,0.0,0.0,0.0,0.0,0.0,3.819714461241114,1.0735535231345834,0.0,3.819714461241114,0.0,0.0,0.14337810000459178,0.0,0.0,0.07168905000229589,0.0,0.0,0.0,0.21506715000688764,0.8928249656368195,0.0,0.0,1.785649931273639,0.0,0.0,4.464124828184097,0.0
3.0150753768844223,0.0,1.6403061063135518,1.6403061063135518,0.0,0.0,0.0,0.0,0.0,1.153420493424095,3.771709223865333,0.0,0.0,3.771709223865333,0.0,0.0,0.0,1.153420493424095,0.0,3.771709223865333,0.0,0.0,3.771709223865333,0.0,0.0,0.0,0.0,0.0,0.0,3.0473136457958607,3.0473136457958607,0.0,0.0,0.0,3.7532992254726163,0.0,1.1350104950313784,3.7532992254726163,0.0,0.0,0.0,0.0,0.0,3.7532992254726163,1.1350104950313784,0.0,3.7532992254726163,0.0,0.0,0.11511366836264857,0.0,0.0,0.05755683418132428,0.0,0.0,0.0,0.17267050254397284,0.7828601662780562,0.0,0.0,1.5657203325561124,0.0,0.0,3.914300831390281,0.0
3.1155778894472363,0.0,1.4307391452317864,1.4307391452317864,0.0,0.0,0.0,0.0,0.0,1.0481491474660412,3.5093245680566354,0.0,0.0,3.5093245680566354,0.0,0.0,0.0,1.0481491474660412,0.0,3.5093245680566354,0.0,0.0,3.5093245680566354,0.0,0.0,0.0,0.0,0.0,0.0,2.813228396108899,2.813228396108899,0.0,0.0,0.0,3.635233247446926,0.0,1.1740578268563318,3.635233247446926,0.0,0.0,0.0,0.0,0.0,3.635233247446926,1.1740578268563318,0.0,3.635233247446926,0.0,0.0,0.09739899488843734,0.0,0.0,0.04869949744421867,0.0,0.0,0.0,0.14609849233265598,0.6841079862048631,0.0,0.0,1.3682159724097263,0.0,0.0,3.420539931024315,0.0
3.2160804020100504,0.0,1.2584923992208044,1.2584923992208044,0.0,0.0,0.0,0.0,0.0,0.9620140438929919,3.248594834291329,0.0,0.0,3.248594834291329,0.0,0.0,0.0,0.9620140438929919,0.0,3.248594834291329,0.0,0.0,3.248594834291329,0.0,0.0,0.0,0.0,0.0,0.0,2.5335188888402387,2.5335188888402387,0.0,0.0,0.0,3.4750149951346883,0.0,1.1884342047363508,3.4750149951346883,0.0,0.0,0.0,0.0,0.0,3.4750149951346883,1.1884342047363508,0.0,3.4750149951346883,0.0,0.0,0.0863585498471074,0.0,0.0,0.0431792749235537,0.0,0.0,0.0,0.1295378247706611,0.5965396947022262,0.0,0.0,1.1930793894044525,0.0,0.0,2.9826984735111313,0.0
3.3165829145728645,0.0,1.1142017538337536,1.1142017538337536,0.0,0.0,0.0,0.0,0.0,0.8920186090784177,2.997612122344805,0.0,0.0,2.997612122344805,0.0,0.0,0.0,0.8920186090784177,0.0,2.997612122344805,0.0,0.0,2.997612122344805,0.0,0.0,0.0,0.0,0.0,0.0,2.2419886393024986,2.2419886393024986,0.0,0.0,0.0,3.285834313086565,0.0,1.1802407998201774,3.285834313086565,0.0,0.0,0.0,0.0,0.0,3.285834313086565,1.1802407998201774,0.0,3.285834313086565,0.0,0.0,0.07979999222949485,0.0,0.0,0.03989999611474743,0.0,0.0,0.0,0.11969998834424225,0.5195015123409655,0.0,0.0,1.039003024681931,0.0,0.0,2.5975075617048278,0.0
3.4170854271356785,0.0,0.9913832471884946,0.9913832471884946,0.0,0.0,0.0,0.0,0.0,0.8348771657981084,2.7621826202377457,0.0,0.0,2.7621826202377457,0.0,0.0,0.0,0.8348771657981084,0.0,2.7621826202377457,0.0,0.0,2.7621826202377457,0.0,0.0,0.0,0.0,0.0,0.0,1.9618696617665183,1.9618696617665183,0.0,0.0,0.0,3.0815503741681654,0.0,1.154244919728528,3.0815503741681654,0.0,0.0,0.0,0.0,0.0,3.0815503741681654,1.154244919728528,0.0,3.0815503741681654,0.0,0.0,0.07646205360120323,0.0,0.0,0.038231026800601614,0.0,0.0,0.0,0.11469308040180484,0.45208016445857474,0.0,0.0,0.9041603289171495,0.0,0.0,2.2604008222928735,0.0
3.5175879396984926,0.0,0.8855530185522142,0.8855530185522142,0.0,0.0,0.0,0.0,0.0,0.7876676976443088,2.5457104060279567,0.0,0.0,2.5457104060279567,0.0,0.0,0.0,0.7876676976443088,0.0,2.5457104060279567,0.0,0.0,2.5457104060279567,0.0,0.0,0.0,0.0,0.0,0.0,1.7061016586034958,1.7061016586034958,0.0,0.0,0.0,2.874022653760014,0.0,1.1159799453763664,2.874022653760014,0.0,0.0,0.0,0.0,0.0,2.874022653760014,1.1159799453763664,0.0,2.874022653760014,0.0,0.0,0.07562117604880647,0.0,0.0,0.037810588024403236,0.0,0.0,0.0,0.11343176407320968,0.39328754721298154,0.0,0.0,0.7865750944259631,0.0,0.0,1.9664377360649077,0.0
