time,linear_potential
1.226130653266331727e+01,3.705509336471534709e+01
1.236180904522613133e+01,3.519336089459301320e+01
1.246231155778894539e+01,3.311622782423285116e+01
1.256281407035175945e+01,3.086160537819996463e+01
1.266331658291457352e+01,2.880703126203315634e+01
1.276381909547738758e+01,2.685691902414332688e+01
1.286432160804020164e+01,2.492224906268095452e+01
1.296482412060301570e+01,2.307324171575789151e+01
1.306532663316582976e+01,2.134112372886287190e+01
1.316582914572864382e+01,1.974056077589315095e+01
1.326633165829145788e+01,1.827619809521788596e+01
1.336683417085427195e+01,1.694630173906344695e+01
1.346733668341708601e+01,1.574516579414095041e+01
1.356783919597990007e+01,1.466467786332272105e+01
1.366834170854271413e+01,1.369518966845112296e+01
1.376884422110552819e+01,1.282564352022826526e+01
1.386934673366834225e+01,1.204210286632794080e+01
1.396984924623115631e+01,1.136460306021272793e+01
1.407035175879397038e+01,1.099505058231344456e+01
1.417085427135678444e+01,1.064219762465836006e+01
1.427135678391959850e+01,1.030573376750212233e+01
1.437185929648241256e+01,9.959738611970493594e+00
1.447236180904522662e+01,9.519930834582162049e+00
1.457286432160804068e+01,9.374007108225923091e+00
1.467336683417085474e+01,9.848537903804604809e+00
1.477386934673366881e+01,1.027263152287149062e+01
1.487437185929648287e+01,1.050567334721150736e+01
1.497487437185929693e+01,1.133965982121632443e+01
1.507537688442211099e+01,1.217721090785334859e+01
1.517587939698492505e+01,1.305027053600273845e+01
1.527638190954773911e+01,1.401147116301248019e+01
1.537688442211055317e+01,1.505673876175061565e+01
1.547738693467336724e+01,1.601594402840201425e+01
1.557788944723618130e+01,1.589470770594076576e+01
1.567839195979899536e+01,2.199037662116269587e+01
1.577889447236180942e+01,2.871934644586084318e+01
1.587939698492462348e+01,3.217844106449549457e+01
1.597989949748743754e+01,3.156245807572598849e+01
1.608040201005025338e+01,2.760291938778906484e+01
1.618090452261306567e+01,3.521719521943829534e+01
1.628140703517588150e+01,4.064773310197395517e+01
1.638190954773869379e+01,4.303064465249516957e+01
1.648241206030150963e+01,4.278927938130591002e+01
1.658291457286432191e+01,4.067727987150763624e+01
1.668341708542713775e+01,3.877959444093839636e+01
1.678391959798995003e+01,3.742817331865114738e+01
1.688442211055276587e+01,3.563218200164816096e+01
1.698492462311557816e+01,3.360196331562438132e+01
1.708542713567839400e+01,3.140321180228876585e+01
1.718592964824120628e+01,2.923595421689257989e+01
1.728643216080402212e+01,2.731536458367947517e+01
1.738693467336683440e+01,2.537272255239451013e+01
1.748743718592965024e+01,2.350267644353279550e+01
1.758793969849246253e+01,2.174273361288700457e+01
1.768844221105527836e+01,2.011105596885973767e+01
1.778894472361809065e+01,1.861455413297228034e+01
1.788944723618090649e+01,1.725296289312883147e+01
1.798994974874371877e+01,1.602149719068574640e+01
1.809045226130653461e+01,1.491260997630736718e+01
1.819095477386934689e+01,1.391703185452682590e+01
1.829145728643216273e+01,1.302409814078623640e+01
1.839195979899497502e+01,1.222082619803816783e+01
1.849246231155779085e+01,1.148203572880085765e+01
1.859296482412060314e+01,1.108772991210340386e+01
1.869346733668341898e+01,1.072847224340504724e+01
1.879396984924623126e+01,1.038886598745988366e+01
1.889447236180904710e+01,1.004909029112344143e+01
1.899497487437185939e+01,9.649371182544841830e+00
1.909547738693467522e+01,9.382893728933103361e+00
1.919597989949748751e+01,9.706573510568407670e+00
1.929648241206030335e+01,1.017858144802140430e+01
1.939698492462311563e+01,1.047736459590091052e+01
1.949748743718593147e+01,1.111854575000264056e+01
1.959798994974874375e+01,1.196248040507606092e+01
1.969849246231155959e+01,1.281929032875551577e+01
1.979899497487437188e+01,1.375508741923319711e+01
1.989949748743718771e+01,1.478421320365668734e+01
2.000000000000000000e+01,1.580032327337253761e+01
