time,1->1,2->1,3->1,4->1,5->1,6->1,7->1,8->1,1->2,2->2,3->2,4->2,5->2,6->2,7->2,8->2,1->3,2->3,3->3,4->3,5->3,6->3,7->3,8->3,1->4,2->4,3->4,4->4,5->4,6->4,7->4,8->4,1->5,2->5,3->5,4->5,5->5,6->5,7->5,8->5,1->6,2->6,3->6,4->6,5->6,6->6,7->6,8->6,1->7,2->7,3->7,4->7,5->7,6->7,7->7,8->7,1->8,2->8,3->8,4->8,5->8,6->8,7->8,8->8
1.105527638190955,-0.11272136700435365,-0.6374649460239024,-0.6374649460239024,0.0,0.0,0.0,0.12749298927694497,0.06374649463847248,0.7265532399047814,-2.083071269642911,0.0,0.0,-0.329205980920122,0.0,0.0,0.0,0.7265532399047814,0.0,-2.083071269642911,0.0,0.0,-0.329205980920122,0.0,0.0,0.0,0.0,0.0,-0.585633214200687,-0.5721645129908026,-0.5721645129908026,0.05721645129908026,0.11443290248713822,0.0,-0.21927218765704914,0.0,0.6648928703445467,-1.9633907173410847,0.0,0.0,0.0,0.0,0.0,-0.21927218765704914,0.6648928703445467,0.0,-1.9633907173410847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7534667655638714,-3.2276961654531533,0.0,0.0,0.0,0.0,0.0,0.0,0.14791994012997023,0.4366176990788784
1.206030150753769,0.18915461318103066,-0.6397495316418089,-0.6397495316418089,0.0,0.0,0.0,0.1279499063921996,0.06397495305732193,0.7010519061101395,-1.92432376958096,0.0,0.0,-0.2818956440220344,0.0,0.0,0.0,0.7010519061101395,0.0,-1.92432376958096,0.0,0.0,-0.2818956440220344,0.0,0.0,0.0,0.0,0.0,-0.41374109174818763,-0.5440513796139967,-0.5440513796139967,0.05440513797805302,0.10881027590059489,0.0,-0.1855222210855878,0.0,0.644031864865946,-1.8489619119654854,0.0,0.0,0.0,0.0,0.0,-0.1855222210855878,0.644031864865946,0.0,-1.8489619119654854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.737688581471275,-3.846990356493052,0.0,0.0,0.0,0.0,0.0,0.0,0.15738685077426595,0.8081942127202701
1.306532663316583,0.5254571218138437,-0.6629340255082106,-0.6629340254526994,0.0,0.0,0.0,0.13258680497951758,0.06629340254526994,0.6813624523760442,-1.7795234141526617,0.0,0.0,-0.24714713067752747,0.0,0.0,0.0,0.6813624523760442,0.0,-1.7795234141526617,0.0,0.0,-0.24714713067752747,0.0,0.0,0.0,0.0,0.0,-0.22024724627422998,-0.5268869414376542,-0.5268869414376542,0.052688694171521,0.1053773882320197,0.0,-0.15740231451566444,0.0,0.625767424378143,-1.7487855253628393,0.0,0.0,0.0,0.0,0.0,-0.15740231451566444,0.625767424378143,0.0,-1.7487855253628393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7093447013394325,-4.575127418249281,0.0,0.0,0.0,0.0,0.0,0.0,0.17439317845369118,1.245076450717697
1.407035175879397,0.9008028041268545,-0.7119503955266282,-0.7119503956376505,0.0,0.0,0.0,0.14239007883887211,0.07119503941943606,0.6675430689467854,-1.6419955851526558,0.0,0.0,-0.2236844288822093,0.0,0.0,0.0,0.6675430689467854,0.0,-1.6419955851526558,0.0,0.0,-0.2236844288822093,0.0,0.0,0.0,0.0,0.0,-0.0008073247134829029,-0.520943811611874,-0.520943811611874,0.05209438107441327,0.10418876238019528,0.0,-0.1342452966013319,0.0,0.6100314546009233,-1.6604674411280218,0.0,0.0,0.0,0.0,0.0,-0.1342452966013319,0.6100314546009233,0.0,-1.6604674411280218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6622962881740477,-5.420870497374608,0.0,0.0,0.0,0.0,0.0,0.0,0.2026222267748068,1.7525222995029566
1.5075376884422111,1.316023916730913,-0.7955913579049678,-0.7955913579049678,0.0,0.0,0.0,0.1591182714477668,0.0795591355018388,0.6602085780987865,-1.5041804049265028,0.0,0.0,-0.2115421551193708,0.0,0.0,0.0,0.6602085780987865,0.0,-1.5041804049265028,0.0,0.0,-0.2115421551193708,0.0,0.0,0.0,0.0,0.0,0.24880854482267623,-0.5273346838363668,-0.5273346838363668,0.05273346839751447,0.10546693679502894,0.0,-0.11562713962687265,0.0,0.5968624652852306,-1.5823988672031275,0.0,0.0,0.0,0.0,0.0,-0.11562713962687265,0.5968624652852306,0.0,-1.5823988672031275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5856235329181345,-6.3839144530675185,0.0,0.0,0.0,0.0,0.0,0.0,0.24862587744145515,2.330348670476212
1.6080402010050252,1.7639471641128779,-0.9285724933416617,-0.9285724931196171,0.0,0.0,0.0,0.18571449822424313,0.09285724877905466,0.660770002741673,-1.356511882585898,0.0,0.0,-0.21246399031782381,0.0,0.0,0.0,0.660770002741673,0.0,-1.356511882585898,0.0,0.0,-0.21246399031782381,0.0,0.0,0.0,0.0,0.0,0.532053433699442,-0.5482782028387589,-0.5482782027832478,0.05482782017285359,0.10965564062326294,0.0,-0.10136274393446332,0.0,0.5864243926290147,-1.5137694914096889,0.0,0.0,0.0,0.0,0.0,-0.10136274393446332,0.5864243926290147,0.0,-1.5137694914096889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4594712176574376,-7.4434535299872095,0.0,0.0,0.0,0.0,0.0,0.0,0.3243172672640071,2.966072119914287
1.7085427135678393,2.221124060675095,-1.1345500183779222,-1.1345500183779222,0.0,0.0,0.0,0.22691000367558445,0.11345500183779222,0.671909783700464,-1.186491501492526,0.0,0.0,-0.2310157313223371,0.0,0.0,0.0,0.671909783700464,0.0,-1.186491501492526,0.0,0.0,-0.2310157313223371,0.0,0.0,0.0,0.0,0.0,0.8501954734119188,-0.5875463934823522,-0.587546393426841,0.05875463920945734,0.11750927875198158,0.0,-0.09154184105186758,0.0,0.5790454688028857,-1.454902367178934,0.0,0.0,0.0,0.0,0.0,-0.09154184105186758,0.5790454688028857,0.0,-1.454902367178934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2472846790956282,-8.536001406156402,0.0,0.0,0.0,0.0,0.0,0.0,0.45162919359853504,3.6216008449940773
1.8090452261306533,2.632983271411149,-1.449024588318082,-1.449024588762171,0.0,0.0,0.0,0.2898049182853413,0.14490245892062603,0.698454042935559,-0.9798368926228207,0.0,0.0,-0.2772220569213779,0.0,0.0,0.0,0.698454042935559,0.0,-0.9798368926228207,0.0,0.0,-0.2772220569213779,0.0,0.0,0.0,0.0,0.0,1.1994603544840388,-0.6511436376754887,-0.651143637786511,0.06511436390077563,0.13022872757950665,0.0,-0.08661754988953385,0.0,0.5752826078148088,-1.4082037847855389,0.0,0.0,0.0,0.0,0.0,-0.08661754988953385,0.5752826078148088,0.0,-1.4082037847855389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883067031054452,-9.516261908260049,0.0,0.0,0.0,0.0,0.0,0.0,0.6701597836666906,4.209757145545723
1.9095477386934674,2.8929675375266584,-1.9164348525890773,-1.9164348525890773,0.0,0.0,0.0,0.3832869701625441,0.19164348596945047,0.7488028150870463,-0.7304446908440454,0.0,0.0,-0.3726084963906473,0.0,0.0,0.0,0.7488028150870463,0.0,-0.7304446908440454,0.0,0.0,-0.3726084963906473,0.0,0.0,0.0,0.0,0.0,1.5655099465661237,-0.7481749824123085,-0.7481749824123085,0.07481749841886653,0.14963499705977767,0.0,-0.08757165646799958,0.0,0.5760150736458525,-1.3803416817545489,0.0,0.0,0.0,0.0,0.0,-0.08757165646799958,0.5760150736458525,0.0,-1.3803416817545489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25915496770778645,-10.106010404520305,0.0,0.0,0.0,0.0,0.0,0.0,1.0445070230957754,4.563606241347884
2.0100502512562817,2.8351167973283964,-2.5644795691448508,-2.5644795691448508,0.0,0.0,0.0,0.5128959150724199,0.2564479579802992,0.8365476866778465,-0.4753974880422618,0.0,0.0,-0.5630763768582625,0.0,0.0,0.0,0.8365476866778465,0.0,-0.4753974880422618,0.0,0.0,-0.5630763768582625,0.0,0.0,0.0,0.0,0.0,1.9141406919498394,-0.8914566220763476,-0.8914566220763476,0.0891456624074749,0.178291324148816,0.0,-0.09618246306353218,0.0,0.5825525997010805,-1.3864356821075008,0.0,0.0,0.0,0.0,0.0,-0.09618246306353218,0.5825525997010805,0.0,-1.3864356821075008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.750466021770535,-9.895297415241089,0.0,0.0,0.0,0.0,0.0,0.0,1.650279610743155,4.437178446892176
2.1105527638190957,2.3012456065174547,-3.3340305725104713,-3.3340305725104713,0.0,0.0,0.0,0.6668061161008154,0.33340305449769403,0.9793687596459932,-0.36550606963281496,0.0,0.0,-0.9389575745810674,0.0,0.0,0.0,0.9793687596459932,0.0,-0.36550606963281496,0.0,0.0,-0.9389575745810674,0.0,0.0,0.0,0.0,0.0,2.1821485907125293,-1.0963202434766117,-1.0963202434766117,0.10963202479175038,0.21926404825123313,0.0,-0.11537305769082629,0.0,0.5966792880895966,-1.455148749107682,0.0,0.0,0.0,0.0,0.0,-0.11537305769082629,0.5966792880895966,0.0,-1.455148749107682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1517186823416523,-8.574098465885527,0.0,0.0,0.0,0.0,0.0,0.0,2.4910312070858254,3.644459081186824
2.21105527638191,1.3126594753387621,-4.00981310111348,-4.009813102001658,0.0,0.0,0.0,0.8019626189792461,0.4009813112659799,1.1867290270473063,-0.6883864029916253,0.0,0.0,-1.6299225396032568,0.0,0.0,0.0,1.1867290270473063,0.0,-0.6883864029916253,0.0,0.0,-1.6299225396032568,0.0,0.0,0.0,0.0,0.0,2.2889503341616546,-1.3747680918108074,-1.3747680918108074,0.13747680949194319,0.27495361898388637,0.0,-0.14945260778942426,0.0,0.6204406887144742,-1.6245675323878217,0.0,0.0,0.0,0.0,0.0,-0.14945260778942426,0.6204406887144742,0.0,-1.6245675323878217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.622576485895479,-6.404005567617332,0.0,0.0,0.0,0.0,0.0,0.0,3.373545897744634,2.342403345068078
2.311557788944724,0.1488296962337543,-4.314938610083807,-4.314938610083807,0.0,0.0,0.0,0.8629877206178804,0.43149386219631936,1.4309133584688993,-1.6434139715748586,0.0,0.0,-2.6641127210957904,0.0,0.0,0.0,1.4309133584688993,0.0,-1.6434139715748586,0.0,0.0,-2.6641127210957904,0.0,0.0,0.0,0.0,0.0,2.1879460243567905,-1.7245973142898663,-1.7245973142898663,0.1724597313845777,0.3449194632132446,0.0,-0.20391843980060997,0.0,0.6555357195403566,-1.907623901287181,0.0,0.0,0.0,0.0,0.0,-0.20391843980060997,0.6555357195403566,0.0,-1.907623901287181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.645630852451177,-4.203825604065514,0.0,0.0,0.0,0.0,0.0,0.0,3.9873785073751833,1.0222953612526453
2.412060301507538,-0.8394189987548373,-4.156766645113663,-4.156766645113663,0.0,0.0,0.0,0.8313533297332754,0.4156766659768607,1.6338141164418118,-3.0008906364287213,0.0,0.0,-3.704883017041638,0.0,0.0,0.0,1.6338141164418118,0.0,-3.0008906364287213,0.0,0.0,-3.704883017041638,0.0,0.0,0.0,0.0,0.0,1.9050235078310607,-2.121094946794244,-2.121094946794244,0.2121094953011493,0.4242189906022986,0.0,-0.2850060761838691,0.0,0.7027726119934741,-2.2434396832471393,0.0,0.0,0.0,0.0,0.0,-0.2850060761838691,0.7027726119934741,0.0,-2.2434396832471393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.988213714085532,-2.576416225252842,0.0,0.0,0.0,0.0,0.0,0.0,4.192928227619852,0.04584973634091938
2.512562814070352,-1.4536266235154471,-3.691924579385386,-3.691924579385386,0.0,0.0,0.0,0.7383849149888988,0.3691924570503602,1.7201796684851445,-4.231012370736753,0.0,0.0,-4.197856513649123,0.0,0.0,0.0,1.7201796684851445,0.0,-4.231012370736753,0.0,0.0,-4.197856513649123,0.0,0.0,0.0,0.0,0.0,1.5066079277481492,-2.519493496500047,-2.519493496500047,0.2519493493835512,0.5038986987671024,0.0,-0.39979917743071525,0.0,0.7622495377113125,-2.529654977934115,0.0,0.0,0.0,0.0,0.0,-0.39979917743071525,0.7622495377113125,0.0,-2.529654977934115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.792468820014051,-1.570597373046212,0.0,0.0,0.0,0.0,0.0,0.0,4.075481292886707,-0.5576415755825792
2.613065326633166,-1.7071997708839604,-3.141692346275704,-3.141692346275704,0.0,0.0,0.0,0.6283384692551408,0.3141692355157488,1.6822891533152529,-4.997321510269437,0.0,0.0,-3.97790443584789,0.0,0.0,0.0,1.6822891533152529,0.0,-4.997321510269437,0.0,0.0,-3.97790443584789,0.0,0.0,0.0,0.0,0.0,1.0522871423113145,-2.866005031965102,-2.866005031965102,0.28660050288564776,0.5732010066594739,0.0,-0.5556108267912307,0.0,0.8333570207241792,-2.726214126003157,0.0,0.0,0.0,0.0,0.0,-0.5556108267912307,0.8333570207241792,0.0,-2.726214126003157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.30103971815754,-0.992926477039191,0.0,0.0,0.0,0.0,0.0,0.0,3.7806238299964434,-0.904244112476249
2.71356783919598,-1.7280233137739742,-2.639982836782906,-2.639982836782906,0.0,0.0,0.0,0.5279965673565812,0.2639982836782906,1.5660165748609955,-5.300581409128924,0.0,0.0,-3.3387992501854313,0.0,0.0,0.0,1.5660165748609955,0.0,-5.300581409128924,0.0,0.0,-3.3387992501854313,0.0,0.0,0.0,0.0,0.0,0.5825920035285037,-3.1113905292201594,-3.11139052877607,0.31113905252233565,0.6222781048226267,0.0,-0.7553655368974788,0.0,0.9134627109164128,-2.871513431923489,0.0,0.0,0.0,0.0,0.0,-0.7553655368974788,0.9134627109164128,0.0,-2.871513431923489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.691708355901824,-0.6641704102250401,0.0,0.0,0.0,0.0,0.0,0.0,3.415025012998285,-1.1014977516765612
2.814070351758794,-1.6404807650083342,-2.2277487476962676,-2.2277487476962676,0.0,0.0,0.0,0.4455497490951643,0.22277487454758216,1.4211902623628703,-5.28315483849795,0.0,0.0,-2.6183732608764387,0.0,0.0,0.0,1.4211902623628703,0.0,-5.28315483849795,0.0,0.0,-2.6183732608764387,0.0,0.0,0.0,0.0,0.0,0.1269078851451333,-3.2235919448786454,-3.2235919452117123,0.3223591940049175,0.6447183893976138,0.0,-0.9896237328499424,0.0,0.9965332321559828,-3.013341400293079,0.0,0.0,0.0,0.0,0.0,-0.9896237328499424,0.9965332321559828,0.0,-3.013341400293079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0634148973085473,-0.4730419513876427,0.0,0.0,0.0,0.0,0.0,0.0,3.0380489377535014,-1.216174828400085
2.9145728643216082,-1.5218072051403908,-1.900324724246616,-1.900324724246616,0.0,0.0,0.0,0.3800649448493232,0.1900324724246616,1.279005135135236,-5.0764570462824565,0.0,0.0,-1.992703136499685,0.0,0.0,0.0,1.279005135135236,0.0,-5.0764570462824565,0.0,0.0,-1.992703136499685,0.0,0.0,0.0,0.0,0.0,-0.28976806509817266,-3.195967845703862,-3.195967845703862,0.31959678403747915,0.6391935688521144,0.0,-1.2314808111035802,0.0,1.073553523300852,-3.164459498994354,0.0,0.0,0.0,0.0,0.0,-1.2314808111035802,1.073553523300852,0.0,-3.164459498994354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4641248284051898,-0.35844524970407576,0.0,0.0,0.0,0.0,0.0,0.0,2.6784748961006244,-1.2849328481223665
3.0150753768844223,-1.4088671522749507,-1.640306106498457,-1.640306106498457,0.0,0.0,0.0,0.3280612208556022,0.1640306104278011,1.1534204933383307,-4.768105116070842,0.0,0.0,-1.5073371752993836,0.0,0.0,0.0,1.1534204933383307,0.0,-4.768105116070842,0.0,0.0,-1.5073371752993836,0.0,0.0,0.0,0.0,0.0,-0.64674382338481,-3.0473136454212124,-3.0473136454212124,0.30473136480857477,0.6094627296171495,0.0,-1.441487152531451,0.0,1.1350104951457496,-3.3058676178754354,0.0,0.0,0.0,0.0,0.0,-1.441487152531451,1.1350104951457496,0.0,-3.3058676178754354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9143008314070897,-0.28778417093811015,0.0,0.0,0.0,0.0,0.0,0.0,2.348580499855757,-1.3273294978688455
3.1155778894472363,-1.3147913136002387,-1.4307391449364104,-1.4307391449364104,0.0,0.0,0.0,0.2861478289872821,0.14307391471568565,1.048149147475641,-4.413855511642417,0.0,0.0,-1.1490841228534165,0.0,0.0,0.0,1.048149147475641,0.0,-4.413855511642417,0.0,0.0,-1.1490841228534165,0.0,0.0,0.0,0.0,0.0,-0.9312001836292438,-2.8132283955706328,-2.8132283955706328,0.28132283924620083,0.5626456789364909,0.0,-1.5827657345868218,0.0,1.1740578270136304,-3.4090920470464248,0.0,0.0,0.0,0.0,0.0,-1.5827657345868218,1.1740578270136304,0.0,-3.4090920470464248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4205399310185385,-0.24349748728447196,0.0,0.0,0.0,0.0,0.0,0.0,2.0523239587788566,-1.353901508238664
3.2160804020100504,-1.2411298431214135,-1.258492399180966,-1.258492399180966,0.0,0.0,0.0,0.2516984798361932,0.1258492401401412,0.9620140438704183,-4.050266441679717,0.0,0.0,-0.8889279975443642,0.0,0.0,0.0,0.9620140438704183,0.0,-4.050266441679717,0.0,0.0,-0.8889279975443642,0.0,0.0,0.0,0.0,0.0,-1.1406097453203756,-2.5335188889030746,-2.5335188889030746,0.2533518883574004,0.5067037780470685,0.0,-1.636317513278862,0.0,1.1884342049038599,-3.454499981677545,0.0,0.0,0.0,0.0,0.0,-1.636317513278862,1.1884342049038599,0.0,-3.454499981677545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9826984734839783,-0.2158963746667908,0.0,0.0,0.0,0.0,0.0,0.0,1.789619084036076,-1.3704621757426594
