time,connectedness
7.035175879396985188e+00,4.859444103946932358e+01
7.135678391959799249e+00,5.005646991386087308e+01
7.236180904522613311e+00,5.039708359529574722e+01
7.336683417085427372e+00,4.962606879836577889e+01
7.437185929648241434e+00,4.803733588335466465e+01
7.537688442211055495e+00,4.596823139310107109e+01
7.638190954773869557e+00,4.366441545471568730e+01
7.738693467336683618e+00,4.127353286532061816e+01
7.839195979899497679e+00,3.888259370921262104e+01
7.939698492462311741e+00,3.654858784464391164e+01
8.040201005025126690e+00,3.431302226296950408e+01
8.140703517587940752e+00,3.220629719947684322e+01
8.241206030150754813e+00,3.024854134690211538e+01
8.341708542713568875e+00,2.845037243492171442e+01
8.442211055276382936e+00,2.681445508521310117e+01
8.542713567839196998e+00,2.533756119529618189e+01
8.643216080402011059e+00,2.401263949651688279e+01
8.743718592964825120e+00,2.283057142929947858e+01
8.844221105527639182e+00,2.178150022762258331e+01
8.944723618090453243e+00,2.085575406323135539e+01
9.045226130653267305e+00,2.004443943278067053e+01
9.145728643216081366e+00,1.933979250921653659e+01
9.246231155778895427e+00,1.873536305399882451e+01
9.346733668341709489e+00,1.822608804111124314e+01
9.447236180904523550e+00,1.780829548971453846e+01
9.547738693467337612e+00,1.747966774317411165e+01
9.648241206030151673e+00,1.723918666207756800e+01
9.748743718592965735e+00,1.708708368251664922e+01
9.849246231155779796e+00,1.702482460933585173e+01
9.949748743718593857e+00,1.705517578801519107e+01
1.005025125628140792e+01,1.718242731477684160e+01
1.015075376884422198e+01,1.741289849759410302e+01
1.025125628140703604e+01,1.775593470302675669e+01
1.035175879396985010e+01,1.822574870820325543e+01
1.045226130653266416e+01,1.884470810987051692e+01
1.055276381909547823e+01,1.964907119404753288e+01
1.065326633165829229e+01,2.069867335978288025e+01
1.075376884422110635e+01,2.209199433467481200e+01
1.085427135678392041e+01,2.398413659432616640e+01
1.095477386934673447e+01,2.658667066264872503e+01
1.105527638190954853e+01,3.007748429572675164e+01
1.115577889447236259e+01,3.432071592164666640e+01
1.125628140703517666e+01,3.861503651336005305e+01
1.135678391959799072e+01,4.220501678022035463e+01
1.145728643216080478e+01,4.507409466266879861e+01
1.155778894472361884e+01,4.750077877221394118e+01
1.165829145728643290e+01,4.935054677296197667e+01
1.175879396984924696e+01,5.024316313531818423e+01
1.185929648241206102e+01,5.000732622478967215e+01
1.195979899497487509e+01,4.880537255455789136e+01
1.206030150753768915e+01,4.695246829038423897e+01
1.216080402010050321e+01,4.473265747259033276e+01
1.226130653266331727e+01,4.234083435343816149e+01
1.236180904522613133e+01,3.990021818192015246e+01
1.246231155778894539e+01,3.749155186661688077e+01
1.256281407035175945e+01,3.517104210627218208e+01
1.266331658291457352e+01,3.297788964463176598e+01
1.276381909547738758e+01,3.093723406411825039e+01
1.286432160804020164e+01,2.906226897617598581e+01
1.296482412060301570e+01,2.735669953151314004e+01
1.306532663316582976e+01,2.581741189162426764e+01
1.316582914572864382e+01,2.443694905861112687e+01
1.326633165829145788e+01,2.320552660347563290e+01
1.336683417085427195e+01,2.211251966351852261e+01
1.346733668341708601e+01,2.114747553676360070e+01
1.356783919597990007e+01,2.030075427831553014e+01
1.366834170854271413e+01,1.956390184738593163e+01
1.376884422110552819e+01,1.892984106874740036e+01
1.386934673366834225e+01,1.839294532049159159e+01
1.396984924623115631e+01,1.794903897485370692e+01
1.407035175879397038e+01,1.759535541786824808e+01
1.417085427135678444e+01,1.733047537344281963e+01
1.427135678391959850e+01,1.715426691903542533e+01
1.437185929648241256e+01,1.706785428697181928e+01
1.447236180904522662e+01,1.707365618315775890e+01
1.457286432160804068e+01,1.717556084229989466e+01
1.467336683417085474e+01,1.737934841123095708e+01
1.477386934673366881e+01,1.769354539357243894e+01
1.487437185929648287e+01,1.813102212365363641e+01
1.497487437185929693e+01,1.871186317249769360e+01
1.507537688442211099e+01,1.946840108073939746e+01
1.517587939698492505e+01,2.045380296292348987e+01
1.527638190954773911e+01,2.175581453845977364e+01
1.537688442211055317e+01,2.351491588697248858e+01
1.547738693467336724e+01,2.593285511574116597e+01
1.557788944723618130e+01,2.921535049926226080e+01
1.567839195979899536e+01,3.334119396496191001e+01
1.577889447236180942e+01,3.774214987429229495e+01
1.587939698492462348e+01,4.157575961256011965e+01
1.597989949748743754e+01,4.461970775810338807e+01
1.608040201005025338e+01,4.716043813687646491e+01
1.618090452261306567e+01,4.917118581506069575e+01
1.628140703517588150e+01,5.028431044560248608e+01
1.638190954773869379e+01,5.026305811733998752e+01
1.648241206030150963e+01,4.921766554420096895e+01
1.658291457286432191e+01,4.745789102363950462e+01
1.668341708542713775e+01,4.528591539776836328e+01
1.678391959798995003e+01,4.291398987934218212e+01
1.688442211055276587e+01,4.047510640452777864e+01
1.698492462311557816e+01,3.805459329721085737e+01
1.708542713567839400e+01,3.571142300388886781e+01
1.718592964824120628e+01,3.348742186359091022e+01
1.728643216080402212e+01,3.141048463331674512e+01
1.738693467336683440e+01,2.949639443652552728e+01
1.748743718592965024e+01,2.775097908228170596e+01
1.758793969849246253e+01,2.617265487968995075e+01
1.768844221105527836e+01,2.475492831840954366e+01
1.778894472361809065e+01,2.348851674760732777e+01
1.788944723618090649e+01,2.236295851865597228e+01
1.798994974874371877e+01,2.136773523553215171e+01
1.809045226130653461e+01,2.049299730766072258e+01
1.819095477386934689e+01,1.972999789611818500e+01
1.829145728643216273e+01,1.907132486782981218e+01
1.839195979899497502e+01,1.851100091071940312e+01
1.849246231155779085e+01,1.804450033690975275e+01
1.859296482412060314e+01,1.766871634873472274e+01
1.869346733668341898e+01,1.738190296992837602e+01
1.879396984924623126e+01,1.718361280825764226e+01
1.889447236180904710e+01,1.707465566829015202e+01
1.899497487437185939e+01,1.705711426715114953e+01
1.909547738693467522e+01,1.713447636282878150e+01
1.919597989949748751e+01,1.731198053361271505e+01
1.929648241206030335e+01,1.759733780775590972e+01
1.939698492462311563e+01,1.800210123828266617e+01
1.949748743718593147e+01,1.854414650064469683e+01
1.959798994974874375e+01,1.925204686607885662e+01
1.969849246231155959e+01,2.017260140427845272e+01
1.979899497487437188e+01,2.138316059320269957e+01
1.989949748743718771e+01,2.300912876220597880e+01
2.000000000000000000e+01,2.523787077768392351e+01
