time,potential
1.165829145728643290e+01,9.025655325430844300e+01
1.175879396984924696e+01,9.343752969616940618e+01
1.185929648241206102e+01,9.426543611534918909e+01
1.195979899497487509e+01,9.292460330132642810e+01
1.206030150753768915e+01,9.004436222763504816e+01
1.216080402010050321e+01,8.623526332944389594e+01
1.226130653266331727e+01,8.192422473190592314e+01
1.236180904522613133e+01,7.738222821349197034e+01
1.246231155778894539e+01,7.278885043329094628e+01
1.256281407035175945e+01,6.827367535674753185e+01
1.266331658291457352e+01,6.393334424255560577e+01
1.276381909547738758e+01,5.983700758811018261e+01
1.286432160804020164e+01,5.602929379286833722e+01
1.296482412060301570e+01,5.253410154310060420e+01
1.306532663316582976e+01,4.935926931556852537e+01
1.316582914572864382e+01,4.650127177129149914e+01
1.326633165829145788e+01,4.394926229061440637e+01
1.336683417085427195e+01,4.168818917424414394e+01
1.346733668341708601e+01,3.970100659514393016e+01
1.356783919597990007e+01,3.797014196530992791e+01
1.366834170854271413e+01,3.647841668226461564e+01
1.376884422110552819e+01,3.520959776132113461e+01
1.386934673366834225e+01,3.414872770844847594e+01
1.396984924623115631e+01,3.328234356224781720e+01
1.407035175879397038e+01,3.259867130308865768e+01
1.417085427135678444e+01,3.208786425507480544e+01
1.427135678391959850e+01,3.174234718024281321e+01
1.437185929648241256e+01,3.155733111135790736e+01
1.447236180904522662e+01,3.153157996439584565e+01
1.457286432160804068e+01,3.166854434619960657e+01
1.467336683417085474e+01,3.197803670734696624e+01
1.477386934673366881e+01,3.247871594642982984e+01
1.487437185929648287e+01,3.320178511978369329e+01
1.497487437185929693e+01,3.419649057902535816e+01
1.507537688442211099e+01,3.553813686178009590e+01
1.517587939698492505e+01,3.733910127503122567e+01
1.527638190954773911e+01,3.976162003408868628e+01
1.537688442211055317e+01,4.302481375903032301e+01
1.547738693467336724e+01,4.738056314265275404e+01
1.557788944723618130e+01,5.299827172642169160e+01
1.567839195979899536e+01,5.969604645022672429e+01
1.577889447236180942e+01,6.670612864714287582e+01
1.587939698492462348e+01,7.313192996386442246e+01
1.597989949748743754e+01,7.890572334627741213e+01
1.608040201005025338e+01,8.447954581136625052e+01
1.618090452261306567e+01,8.959304388335266367e+01
1.628140703517588150e+01,9.320186247887396291e+01
1.638190954773869379e+01,9.449756552023325185e+01
1.648241206030150963e+01,9.352237280196646907e+01
1.658291457286432191e+01,9.087524466612747176e+01
1.668341708542713775e+01,8.720049259993663782e+01
1.678391959798995003e+01,8.296246839484716418e+01
1.688442211055276587e+01,7.845367993738884138e+01
1.698492462311557816e+01,7.386318219158616216e+01
1.708542713567839400e+01,6.932552694207205946e+01
1.718592964824120628e+01,6.494200426104195856e+01
1.728643216080402212e+01,6.078703629851590051e+01
1.738693467336683440e+01,5.691060262508543133e+01
1.748743718592965024e+01,5.334131380604920736e+01
1.758793969849246253e+01,5.009068897617542149e+01
1.768844221105527836e+01,4.715779871102445497e+01
1.778894472361809065e+01,4.453345691312726018e+01
1.788944723618090649e+01,4.220355638749244775e+01
1.798994974874371877e+01,4.015149172833508118e+01
1.809045226130653461e+01,3.835979774054953140e+01
1.819095477386934689e+01,3.681119434307407090e+01
1.829145728643216273e+01,3.548921996384186173e+01
1.839195979899497502e+01,3.437860908029013984e+01
1.849246231155779085e+01,3.346553278723698099e+01
1.859296482412060314e+01,3.273779434247168041e+01
1.869346733668341898e+01,3.218505187532737466e+01
1.879396984924623126e+01,3.179913088945624722e+01
1.889447236180904710e+01,3.157448983972625101e+01
1.899497487437185939e+01,3.150891424052317547e+01
1.909547738693467522e+01,3.160454442365615435e+01
1.919597989949748751e+01,3.186939281971289262e+01
1.929648241206030335e+01,3.231959214133821945e+01
1.939698492462311563e+01,3.298273793142415400e+01
1.949748743718593147e+01,3.390286764508051220e+01
1.959798994974874375e+01,3.514777091966081457e+01
1.969849246231155959e+01,3.681924638191576094e+01
1.979899497487437188e+01,3.906576579861804532e+01
1.989949748743718771e+01,4.209232776767562711e+01
2.000000000000000000e+01,4.614820486458239657e+01
