time,7->1,8->1,2->1,3->1,1->2,"2,5->2",5->2,2->2,1->3,"3,6->3",6->3,3->3,7->4,8->4,5->4,6->4,4->5,"2,5->5",2->5,5->5,4->6,"3,6->6",3->6,6->6,->7,8->7,->8,7->8
1.206030150753769,1.5387961418196527,0.05246228353112582,-0.7010519060842257,-0.7010519060842257,0.6397495316226676,-0.9029995328644514,0.6440318648502208,-0.7010519060842257,0.6397495316226676,-0.9029995328644514,0.6440318648502208,-0.7010519060842257,0.7693980709098264,0.10492456706225164,-0.6440318648502208,-0.6440318648502208,0.5440513795869348,-0.9029995328644514,0.7010519060842257,-0.6440318648502208,0.5440513795869348,-0.9029995328644514,0.7010519060842257,-0.6440318648502208,2.0,-0.2623114176556291,-1.5,2.308194212729479
1.306532663316583,1.8300509670908593,0.05813105947879604,-0.6813624523712689,-0.6813624523712689,0.6629340254071795,-0.8527488537873602,0.6257674243859744,-0.6813624523712689,0.6629340254071795,-0.8527488537873602,0.6257674243859744,-0.6813624523712689,0.9150254835454297,0.11626211895759209,-0.6257674243859744,-0.6257674243859744,0.5268869414239373,-0.8527488537873602,0.6813624523712689,-0.6257674243859744,0.5268869414239373,-0.8527488537873602,0.6813624523712689,-0.6257674243859744,2.0,-0.2906552973939802,-1.5,2.745076450636289
1.407035175879397,2.168348199690104,0.06754074230056743,-0.6675430689281023,-0.6675430689281023,0.7119503956078665,-0.8144445386657658,0.6100314545798134,-0.6675430689281023,0.7119503956078665,-0.8144445386657658,0.6100314545798134,-0.6675430689281023,1.084174099845052,0.13508148460113487,-0.6100314545798134,-0.6100314545798134,0.5209438115969038,-0.8144445386657658,0.6675430689281023,-0.6100314545798134,0.5209438115969038,-0.8144445386657658,0.6675430689281023,-0.6100314545798134,2.0,-0.3377037115028371,-1.5,3.2525222995351553
1.5075376884422111,2.5535657802567613,0.08287529261690942,-0.6602085780787204,-0.6602085780787204,0.7955913577471464,-0.7881074390124851,0.5968624652726905,-0.6602085780787204,0.7955913577471464,-0.7881074390124851,0.5968624652726905,-0.6602085780787204,1.2767828901283806,0.16575058523381883,-0.5968624652726905,-0.5968624652726905,0.5273346838013053,-0.7881074390124851,0.6602085780787204,-0.5968624652726905,0.5273346838013053,-0.7881074390124851,0.6602085780787204,-0.5968624652726905,2.0,-0.41437646308454706,-1.5,3.830348670385142
1.6080402010050252,2.97738141358209,0.10810575606887551,-0.6607700027260972,-0.6607700027260972,0.9285724932070215,-0.7749832950230655,0.5864243926220665,-0.6607700027260972,0.9285724932070215,-0.7749832950230655,0.5864243926220665,-0.6607700027260972,1.488690706791045,0.21621151213775103,-0.5864243926220665,-0.5864243926220665,0.5482782027674533,-0.7749832950230655,0.6607700027260972,-0.5864243926220665,0.5482782027674533,-0.7749832950230655,0.6607700027260972,-0.5864243926220665,2.0,-0.5405287803443776,-1.5,4.466072120373135
1.7085427135678393,3.4144005636573165,0.15054306457472888,-0.671909783764468,-0.671909783764468,1.1345500182505208,-0.7781326314384193,0.5790454687821504,-0.671909783764468,1.1345500182505208,-0.7781326314384193,0.5790454687821504,-0.671909783764468,1.7072002818286582,0.30108612914945776,-0.5790454687821504,-0.5790454687821504,0.587546393388874,-0.7781326314384193,0.671909783764468,-0.5790454687821504,0.587546393388874,-0.7781326314384193,0.671909783764468,-0.5790454687821504,2.0,-0.7527153228736443,-1.5,5.1216008454859745
1.8090452261306533,3.8065047631211932,0.2233865942361328,-0.6984540428197142,-0.6984540428197142,1.4490245884757138,-0.803616926356819,0.5752826077951771,-0.6984540428197142,1.4490245884757138,-0.803616926356819,0.5752826077951771,-0.6984540428197142,1.9032523815605966,0.4467731884722656,-0.5752826077951771,-0.5752826077951771,0.651143637690459,-0.803616926356819,0.6984540428197142,-0.5752826077951771,0.651143637690459,-0.803616926356819,0.6984540428197142,-0.5752826077951771,2.0,-1.116932971180664,-1.5,5.70975714468179
1.9095477386934674,4.042404161140744,0.3481690065639003,-0.7488028149995372,-0.7488028149995372,1.91643485204001,-0.8626434172354839,0.5760150736319127,-0.7488028149995372,1.91643485204001,-0.8626434172354839,0.5760150736319127,-0.7488028149995372,2.021202080570372,0.6963380131278006,-0.5760150736319127,-0.5760150736319127,0.7481749826390709,-0.8626434172354839,0.7488028149995372,-0.5760150736319127,0.7481749826390709,-0.8626434172354839,0.7488028149995372,-0.5760150736319127,2.0,-1.7408450328195015,-1.5,6.063606241711114
2.0100502512562817,3.958118965322406,0.5500932043235579,-0.8365476865410929,-0.8365476865410929,2.5644795685190402,-0.9746660591043658,0.582552599681649,-0.8365476865410929,2.5644795685190402,-0.9746660591043658,0.582552599681649,-0.8365476865410929,1.979059482661203,1.1001864086471158,-0.582552599681649,-0.582552599681649,0.8914566219875538,-0.9746660591043658,0.8365476865410929,-0.582552599681649,0.8914566219875538,-0.9746660591043658,0.8365476865410929,-0.582552599681649,2.0,-2.750466021617789,-1.5,5.937178447983609
2.1105527638190957,3.4296393890793198,0.8303437362377273,-0.9793687595124654,-0.9793687595124654,3.3340305719520753,-1.168738108454537,0.5966792881142853,-0.9793687595124654,3.3340305719520753,-1.168738108454537,0.5966792881142853,-0.9793687595124654,1.7148196945396599,1.6606874724754546,-0.5966792881142853,-0.5966792881142853,1.0963202432819819,-1.168738108454537,0.9793687595124654,-0.5966792881142853,1.0963202432819819,-1.168738108454537,0.9793687595124654,-0.5966792881142853,2.0,-4.151718681188636,-1.5,5.14445908361898
2.21105527638191,2.561602230233882,1.1245152986002667,-1.1867290268683,-1.1867290268683,4.009813102081812,-1.4725899497279553,0.6204406888125183,-1.1867290268683,4.009813102081812,-1.4725899497279553,0.6204406888125183,-1.1867290268683,1.280801115116941,2.2490305972005333,-0.6204406888125183,-0.6204406888125183,1.3747680912623446,-1.4725899497279553,1.1867290268683,-0.6204406888125183,1.3747680912623446,-1.4725899497279553,1.1867290268683,-0.6204406888125183,2.0,-5.6225764930013336,-1.5,3.842403345350822
2.311557788944724,1.6815302421709024,1.3291261713043765,-1.4309133585993117,-1.4309133585993117,4.314938610390973,-1.8760296364437097,0.6555357196050333,-1.4309133585993117,4.314938610390973,-1.8760296364437097,0.6555357196050333,-1.4309133585993117,0.8407651210854512,2.658252342608753,-0.6555357196050333,-0.6555357196050333,1.7245973141801414,-1.8760296364437097,1.4309133585993117,-0.6555357196050333,1.7245973141801414,-1.8760296364437097,1.4309133585993117,-0.6555357196050333,2.0,-6.6456308565218825,-1.5,2.5222953632563536
2.412060301507538,1.0305664909665306,1.397642742779101,-1.633814116199051,-1.633814116199051,4.156766645437245,-2.2963996275266023,0.7027726118773561,-1.633814116199051,4.156766645437245,-2.2963996275266023,0.7027726118773561,-1.633814116199051,0.5152832454832653,2.795285485558202,-0.7027726118773561,-0.7027726118773561,2.121094947027238,-2.2963996275266023,1.633814116199051,-0.7027726118773561,2.121094947027238,-2.2963996275266023,1.633814116199051,-0.7027726118773561,2.0,-6.9882137138955045,-1.5,1.545849736449796
2.512562814070352,0.628238949621015,1.3584937638948662,-1.7201796682449728,-1.7201796682449728,3.6919245789846795,-2.622412313455924,0.7622495376112256,-1.7201796682449728,3.6919245789846795,-2.622412313455924,0.7622495376112256,-1.7201796682449728,0.3141194748105075,2.7169875277897324,-0.7622495376112256,-0.7622495376112256,2.519493496358271,-2.622412313455924,1.7201796682449728,-0.7622495376112256,2.519493496358271,-2.622412313455924,1.7201796682449728,-0.7622495376112256,2.0,-6.792468819474331,-1.5,0.9423584244315224
2.613065326633166,0.39717059106423913,1.2602079437476592,-1.6822891530673916,-1.6822891530673916,3.141692346751037,-2.8038949524743995,0.8333570205103965,-1.6822891530673916,3.141692346751037,-2.8038949524743995,0.8333570205103965,-1.6822891530673916,0.19858529553211957,2.5204158874953184,-0.8333570205103965,-0.8333570205103965,2.8660050314953636,-2.8038949524743995,1.6822891530673916,-0.8333570205103965,2.8660050314953636,-2.8038949524743995,1.6822891530673916,-0.8333570205103965,2.0,-6.301039718738296,-1.5,0.5957558865963586
2.71356783919598,0.2656681645817808,1.1383416712827494,-1.5660165746978947,-1.5660165746978947,2.63998283728618,-2.8609954907826793,0.9134627107425741,-1.5660165746978947,2.63998283728618,-2.8609954907826793,0.9134627107425741,-1.5660165746978947,0.1328340822908904,2.276683342565499,-0.9134627107425741,-0.9134627107425741,3.1113905287770596,-2.8609954907826793,1.5660165746978947,-0.9134627107425741,3.1113905287770596,-2.8609954907826793,1.5660165746978947,-0.9134627107425741,2.0,-5.691708356413747,-1.5,0.3985022468726711
2.814070351758794,0.18921678067592282,1.0126829793761019,-1.4211902622603196,-1.4211902622603196,2.2277487477908675,-2.832526650603776,0.9965332319751504,-1.4211902622603196,2.2277487477908675,-2.832526650603776,0.9965332319751504,-1.4211902622603196,0.09460839033796141,2.0253659587522037,-0.9965332319751504,-0.9965332319751504,3.2235919451517967,-2.832526650603776,1.4211902622603196,-0.9965332319751504,3.2235919451517967,-2.832526650603776,1.4211902622603196,-0.9965332319751504,2.0,-5.063414896880509,-1.5,0.2838251710138842
2.9145728643216082,0.14337810000459178,0.8928249656368195,-1.279005135248513,-1.279005135248513,1.900324724416991,-2.746160938106531,1.0735535231345834,-1.279005135248513,1.900324724416991,-2.746160938106531,1.0735535231345834,-1.279005135248513,0.07168905000229589,1.785649931273639,-1.0735535231345834,-1.0735535231345834,3.1959678459542507,-2.746160938106531,1.279005135248513,-1.0735535231345834,3.1959678459542507,-2.746160938106531,1.279005135248513,-1.0735535231345834,2.0,-4.464124828184097,-1.5,0.21506715000688764
3.0150753768844223,0.11511366836264857,0.7828601662780562,-1.153420493424095,-1.153420493424095,1.6403061063135518,-2.618288730441238,1.1350104950313784,-1.153420493424095,1.6403061063135518,-2.618288730441238,1.1350104950313784,-1.153420493424095,0.05755683418132428,1.5657203325561124,-1.1350104950313784,-1.1350104950313784,3.0473136457958607,-2.618288730441238,1.153420493424095,-1.1350104950313784,3.0473136457958607,-2.618288730441238,1.153420493424095,-1.1350104950313784,2.0,-3.914300831390281,-1.5,0.17267050254397284
3.1155778894472363,0.09739899488843734,0.6841079862048631,-1.0481491474660412,-1.0481491474660412,1.4307391452317864,-2.4611754205905942,1.1740578268563318,-1.0481491474660412,1.4307391452317864,-2.4611754205905942,1.1740578268563318,-1.0481491474660412,0.04869949744421867,1.3682159724097263,-1.1740578268563318,-1.1740578268563318,2.813228396108899,-2.4611754205905942,1.0481491474660412,-1.1740578268563318,2.813228396108899,-2.4611754205905942,1.0481491474660412,-1.1740578268563318,2.0,-3.420539931024315,-1.5,0.14609849233265598
3.2160804020100504,0.0863585498471074,0.5965396947022262,-0.9620140438929919,-0.9620140438929919,1.2584923992208044,-2.2865807903983373,1.1884342047363508,-0.9620140438929919,1.2584923992208044,-2.2865807903983373,1.1884342047363508,-0.9620140438929919,0.0431792749235537,1.1930793894044525,-1.1884342047363508,-1.1884342047363508,2.5335188888402387,-2.2865807903983373,0.9620140438929919,-1.1884342047363508,2.5335188888402387,-2.2865807903983373,0.9620140438929919,-1.1884342047363508,2.0,-2.9826984735111313,-1.5,0.1295378247706611
3.3165829145728645,0.07979999222949485,0.5195015123409655,-0.8920186090784177,-0.8920186090784177,1.1142017538337536,-2.1055935132663874,1.1802407998201774,-0.8920186090784177,1.1142017538337536,-2.1055935132663874,1.1802407998201774,-0.8920186090784177,0.03989999611474743,1.039003024681931,-1.1802407998201774,-1.1802407998201774,2.2419886393024986,-2.1055935132663874,0.8920186090784177,-1.1802407998201774,2.2419886393024986,-2.1055935132663874,0.8920186090784177,-1.1802407998201774,2.0,-2.5975075617048278,-1.5,0.11969998834424225
3.4170854271356785,0.07646205360120323,0.45208016445857474,-0.8348771657981084,-0.8348771657981084,0.9913832471884946,-1.9273054544396373,1.154244919728528,-0.8348771657981084,0.9913832471884946,-1.9273054544396373,1.154244919728528,-0.8348771657981084,0.038231026800601614,0.9041603289171495,-1.154244919728528,-1.154244919728528,1.9618696617665183,-1.9273054544396373,0.8348771657981084,-1.154244919728528,1.9618696617665183,-1.9273054544396373,0.8348771657981084,-1.154244919728528,2.0,-2.2604008222928735,-1.5,0.11469308040180484
3.5175879396984926,0.07562117604880647,0.39328754721298154,-0.7876676976443088,-0.7876676976443088,0.8855530185522142,-1.7580427083836478,1.1159799453763664,-0.7876676976443088,0.8855530185522142,-1.7580427083836478,1.1159799453763664,-0.7876676976443088,0.037810588024403236,0.7865750944259631,-1.1159799453763664,-1.1159799453763664,1.7061016586034958,-1.7580427083836478,0.7876676976443088,-1.1159799453763664,1.7061016586034958,-1.7580427083836478,0.7876676976443088,-1.1159799453763664,2.0,-1.9664377360649077,-1.5,0.11343176407320968
3.6180904522613067,0.07688097473516331,0.34215284331598095,-0.748029602467227,-0.748029602467227,0.793556257716375,-1.601455936196282,1.0704495723927219,-0.748029602467227,0.793556257716375,-1.601455936196282,1.0704495723927219,-0.748029602467227,0.038440487367581655,0.6843056866319619,-1.0704495723927219,-1.0704495723927219,1.4799388199812522,-1.601455936196282,0.748029602467227,-1.0704495723927219,1.4799388199812522,-1.601455936196282,0.748029602467227,-1.0704495723927219,2.0,-1.7107642165799046,-1.5,0.11532146210274494
3.7185929648241207,0.08005743305729536,0.2977665349699774,-0.7141525499305933,-0.7141525499305933,0.7131058620059386,-1.4591047575327725,1.0215637805078055,-0.7141525499305933,0.7131058620059386,-1.4591047575327725,1.0215637805078055,-0.7141525499305933,0.04002871652864768,0.5955330699399548,-1.0215637805078055,-1.0215637805078055,1.2838474527574075,-1.4591047575327725,0.7141525499305933,-1.0215637805078055,1.2838474527574075,-1.4591047575327725,0.7141525499305933,-1.0215637805078055,2.0,-1.488832674849887,-1.5,0.12008614958594303
3.819095477386935,0.08511597138884897,0.25929912399433575,-0.6846882718525086,-0.6846882718525086,0.6424819375529139,-1.3311433946907911,0.9720798861423597,-0.6846882718525086,0.6424819375529139,-1.3311433946907911,0.9720798861423597,-0.6846882718525086,0.04255798569442448,0.5185982479886715,-0.9720798861423597,-0.9720798861423597,1.115763259906177,-1.3311433946907911,0.6846882718525086,-0.9720798861423597,1.115763259906177,-1.3311433946907911,0.6846882718525086,-0.9720798861423597,2.0,-1.2964956199716786,-1.5,0.12767395708327345
3.919597989949749,0.09213785530369398,0.22600650986258888,-0.6586481969774299,-0.6586481969774299,0.5803419979023262,-1.2168965595967582,0.9237834136502298,-0.6586481969774299,0.5803419979023262,-1.2168965595967582,0.9237834136502298,-0.6586481969774299,0.04606892765184699,0.45201301972517777,-0.9237834136502298,-0.9237834136502298,0.9725526342921118,-1.2168965595967582,0.6586481969774299,-0.9237834136502298,0.9725526342921118,-1.2168965595967582,0.6586481969774299,-0.9237834136502298,2.0,-1.1300325493129444,-1.5,0.13820678295554095
4.020100502512563,0.10130408908673157,0.19722843592874523,-0.6353123281725488,-0.6353123281725488,0.5256030474661356,-1.1152685761914662,0.8777325157529156,-0.6353123281725488,0.5256030474661356,-1.1152685761914662,0.8777325157529156,-0.6353123281725488,0.05065204454336578,0.39445687185749045,-0.8777325157529156,-0.8777325157529156,0.8508427329458347,-1.1152685761914662,0.6353123281725488,-0.8777325157529156,0.8508427329458347,-1.1152685761914662,0.6353123281725488,-0.8777325157529156,2.0,-0.9861421796437261,-1.5,0.15195613363009733
4.120603015075377,0.11289046385928117,0.17238350261201224,-0.6141565252194169,-0.6141565252194169,0.4773686692399127,-1.0250038838347568,0.8344809846875423,-0.6141565252194169,0.4773686692399127,-1.0250038838347568,0.8344809846875423,-0.6141565252194169,0.056445231929640585,0.3447670052240245,-0.8344809846875423,-0.8344809846875423,0.7474381273479536,-1.0250038838347568,0.6141565252194169,-0.8344809846875423,0.7474381273479536,-1.0250038838347568,0.6141565252194169,-0.8344809846875423,2.0,-0.8619175130600611,-1.5,0.16933569578892174
4.2211055276381915,0.12727039226106032,0.15096267461167268,-0.5947976453217045,-0.5947976453217045,0.434883687225461,-0.9448389629542516,0.7942524406289658,-0.5947976453217045,0.434883687225461,-0.9448389629542516,0.7942524406289658,-0.5947976453217045,0.06363519613053016,0.30192534922334535,-0.7942524406289658,-0.7942524406289658,0.6594961911596217,-0.9448389629542516,0.5947976453217045,-0.7942524406289658,0.6594961911596217,-0.9448389629542516,0.5947976453217045,-0.7942524406289658,2.0,-0.7548133730583633,-1.5,0.19090558839159047
4.3216080402010055,0.14492376627487874,0.13252236163512973,-0.5769534968346296,-0.5769534968346296,0.3975054665529622,-0.8735827429885239,0.7570651255095142,-0.5769534968346296,0.3975054665529622,-0.8735827429885239,0.7570651255095142,-0.5769534968346296,0.07246188313743937,0.26504472327025946,-0.7570651255095142,-0.7570651255095142,0.5845742646811641,-0.8735827429885239,0.5769534968346296,-0.7570651255095142,0.5845742646811641,-0.8735827429885239,0.5769534968346296,-0.7570651255095142,2.0,-0.6626118081756486,-1.5,0.21738564941231808
4.42211055276382,0.1664510315418206,0.11667766380776552,-0.560414159756388,-0.560414159756388,0.3646852983522765,-0.8101535085452494,0.7228167725967373,-0.560414159756388,0.3646852983522765,-0.8101535085452494,0.7228167725967373,-0.560414159756388,0.0832255157709103,0.23335532761553104,-0.7228167725967373,-0.7228167725967373,0.5206148166766283,-0.8101535085452494,0.560414159756388,-0.7228167725967373,0.5206148166766283,-0.8101535085452494,0.560414159756388,-0.7228167725967373,2.0,-0.5833883190388276,-1.5,0.24967654731273084
4.522613065326634,0.19259221855819578,0.10309611237536694,-0.5450217138174868,-0.5450217138174868,0.3359560163449412,-0.7535907669206795,0.6913401317924711,-0.5450217138174868,0.3359560163449412,-0.7535907669206795,0.6913401317924711,-0.5450217138174868,0.09629610927909789,0.20619222475073387,-0.6913401317924711,-0.6913401317924711,0.4659048824720525,-0.7535907669206795,0.5450217138174868,-0.6913401317924711,0.4659048824720525,-0.7535907669206795,0.5450217138174868,-0.6913401317924711,2.0,-0.5154805618768347,-1.5,0.2888883278372936
4.623115577889448,0.2242510130539039,0.09149209130637416,-0.5306560481609134,-0.5306560481609134,0.3109236918826169,-0.7030536450108021,0.6624381720017745,-0.5306560481609134,0.3109236918826169,-0.7030536450108021,0.6624381720017745,-0.5306560481609134,0.11212550652695195,0.18298418261274832,-0.6624381720017745,-0.6624381720017745,0.4190283722687274,-0.7030536450108021,0.5306560481609134,-0.6624381720017745,0.4190283722687274,-0.7030536450108021,0.5306560481609134,-0.6624381720017745,2.0,-0.4574604565318708,-1.5,0.33637651958085585
4.723618090452262,0.26252414503238447,0.08162205554855073,-0.5172250313856731,-0.5172250313856731,0.28926231423109194,-0.6578127099264347,0.6359057180238549,-0.5172250313856731,0.28926231423109194,-0.6578127099264347,0.6359057180238549,-0.5172250313856731,0.13126207251619224,0.16324411109710146,-0.6359057180238549,-0.6359057180238549,0.3788200283266162,-0.6578127099264347,0.5172250313856731,-0.6359057180238549,0.3788200283266162,-0.6578127099264347,0.5172250313856731,-0.6359057180238549,2.0,-0.40811027774275366,-1.5,0.39378621754857673
4.824120603015076,0.3087364489584088,0.07328064409997713,-0.5046578065890075,-0.5046578065890075,0.2707110392333527,-0.6172391659130156,0.6115422746404617,-0.5046578065890075,0.2707110392333527,-0.6172391659130156,0.6115422746404617,-0.5046578065890075,0.1543682244792044,0.14656128819995426,-0.6115422746404617,-0.6115422746404617,0.3443247452347766,-0.6172391659130156,0.5046578065890075,-0.6115422746404617,0.3443247452347766,-0.6172391659130156,0.5046578065890075,-0.6115422746404617,2.0,-0.36640322049988566,-1.5,0.4631046734376132
4.92462311557789,0.3644818795965928,0.06629781028706716,-0.49290035499449913,-0.49290035499449913,0.2550740903230532,-0.5807936125234818,0.5891592556572247,-0.49290035499449913,0.2550740903230532,-0.5807936125234818,0.5891592556572247,-0.49290035499449913,0.1822409397982964,0.13259562057413432,-0.5891592556572247,-0.5891592556572247,0.3147633978016439,-0.5807936125234818,0.49290035499449913,-0.5891592556572247,0.3147633978016439,-0.5807936125234818,0.49290035499449913,-0.5891592556572247,2.0,-0.3314890514353358,-1.5,0.5467228193948891
5.025125628140704,0.43167048371664196,0.060537163396828936,-0.48191275882249063,-0.48191275882249063,0.24222384591772425,-0.5480155266874271,0.5685837495011052,-0.48191275882249063,0.24222384591772425,-0.5480155266874271,0.5685837495011052,-0.48191275882249063,0.21583524185832098,0.12107432679365787,-0.5685837495011052,-0.5685837495011052,0.2895051952362764,-0.5480155266874271,0.48191275882249063,-0.5685837495011052,0.2895051952362764,-0.5480155266874271,0.48191275882249063,-0.5685837495011052,2.0,-0.30268581698414465,-1.5,0.6475057255749629
5.125628140703518,0.5125807064919855,0.05589584918677557,-0.4716678123198211,-0.4716678123198211,0.23210816389129005,-0.5185140789784548,0.5496602327263207,-0.4716678123198211,0.23210816389129005,-0.5185140789784548,0.5496602327263207,-0.4716678123198211,0.25629035324599275,0.11179169837355114,-0.5496602327263207,-0.5496602327263207,0.2680461727683563,-0.5185140789784548,0.4716678123198211,-0.5496602327263207,0.2680461727683563,-0.5185140789784548,0.4716678123198211,-0.5496602327263207,2.0,-0.27947924593387785,-1.5,0.7688710597379781
5.226130653266332,0.6099151063475925,0.05230654617171135,-0.4621508312160486,-0.4621508312160486,0.22476377594682057,-0.49196058812944843,0.5322511125155417,-0.4621508312160486,0.22476377594682057,-0.49196058812944843,0.5322511125155417,-0.4621508312160486,0.30495755317379625,0.1046130923434227,-0.5322511125155417,-0.5322511125155417,0.24999339014268776,-0.49196058812944843,0.4621508312160486,-0.5322511125155417,0.24999339014268776,-0.49196058812944843,0.4621508312160486,-0.5322511125155417,2.0,-0.2615327308585567,-1.5,0.9148726595213887
