time,linear_connectedness
0.000000000000000000e+00,2.840690571024922519e+02
1.010101010101010083e-01,2.683517409113897543e+02
2.020202020202020166e-01,2.689985335660297778e+02
3.030303030303030387e-01,2.825757892613219724e+02
4.040404040404040331e-01,2.906807252563897919e+02
5.050505050505050830e-01,2.946050482119983371e+02
6.060606060606060774e-01,2.966238566442357296e+02
7.070707070707070718e-01,2.977536767827356243e+02
8.080808080808080662e-01,2.987258635043532422e+02
9.090909090909090606e-01,2.991176236651725731e+02
1.010101010101010166e+00,2.984339657831430372e+02
1.111111111111111160e+00,2.962102109687683082e+02
1.212121212121212155e+00,2.930644670467951869e+02
1.313131313131313149e+00,2.902005019450790542e+02
1.414141414141414144e+00,2.885072060937251877e+02
1.515151515151515138e+00,2.881440658277731472e+02
1.616161616161616132e+00,2.889214160515035701e+02
1.717171717171717127e+00,2.899317090231950829e+02
1.818181818181818121e+00,2.908621616511900356e+02
1.919191919191919116e+00,2.916540614562962901e+02
2.020202020202020332e+00,2.927294981505133933e+02
2.121212121212121104e+00,2.938588862865250917e+02
2.222222222222222321e+00,2.948660268070035499e+02
2.323232323232323093e+00,2.952984865915628916e+02
2.424242424242424310e+00,2.948652734152188941e+02
2.525252525252525082e+00,2.941692327586151805e+02
2.626262626262626299e+00,2.938620275494375846e+02
2.727272727272727071e+00,2.941028428588818429e+02
2.828282828282828287e+00,2.948656137430272111e+02
2.929292929292929060e+00,2.958970541606689153e+02
3.030303030303030276e+00,2.966531143836760407e+02
3.131313131313131048e+00,2.972792999784251151e+02
3.232323232323232265e+00,2.979287950697313931e+02
3.333333333333333481e+00,2.983627326846612391e+02
3.434343434343434254e+00,2.982298851526913950e+02
3.535353535353535470e+00,2.972583789521702329e+02
3.636363636363636243e+00,2.953226261118716707e+02
3.737373737373737459e+00,2.929045278123337539e+02
3.838383838383838231e+00,2.908005662665057116e+02
3.939393939393939448e+00,2.894976249844977474e+02
4.040404040404040664e+00,2.891422589137882255e+02
4.141414141414140992e+00,2.895653631274691975e+02
4.242424242424242209e+00,2.903279798121964745e+02
4.343434343434343425e+00,2.911525148302388857e+02
4.444444444444444642e+00,2.920666882347468913e+02
4.545454545454544970e+00,2.930366921265717792e+02
4.646464646464646187e+00,2.939258341591244061e+02
4.747474747474747403e+00,2.945482887859453172e+02
4.848484848484848619e+00,2.947125058130250750e+02
4.949494949494949836e+00,2.944628343243977042e+02
5.050505050505050164e+00,2.941655977183352775e+02
5.151515151515151381e+00,2.941360526906780706e+02
5.252525252525252597e+00,2.944883772066939969e+02
5.353535353535353813e+00,2.951558769923785235e+02
5.454545454545454142e+00,2.959303352833701410e+02
5.555555555555555358e+00,2.966433138254392929e+02
5.656565656565656575e+00,2.972916599808175420e+02
5.757575757575757791e+00,2.977969437021669137e+02
5.858585858585858119e+00,2.979232408728703945e+02
5.959595959595959336e+00,2.974185977863280073e+02
6.060606060606060552e+00,2.961645139751938700e+02
6.161616161616161769e+00,2.943254959913654147e+02
6.262626262626262097e+00,2.923893813319627952e+02
6.363636363636363313e+00,2.908672331222675211e+02
6.464646464646464530e+00,2.900478862368211708e+02
6.565656565656565746e+00,2.899535799848783881e+02
6.666666666666666963e+00,2.903784894857578252e+02
6.767676767676767291e+00,2.910515150568882063e+02
6.868686868686868507e+00,2.918404254357160994e+02
6.969696969696969724e+00,2.926919465143511729e+02
7.070707070707070940e+00,2.935108977118218263e+02
7.171717171717171269e+00,2.941576253411795392e+02
7.272727272727272485e+00,2.944947434317172110e+02
7.373737373737373701e+00,2.944912757383529538e+02
7.474747474747474918e+00,2.943250787066632483e+02
7.575757575757575246e+00,2.942588853283070307e+02
7.676767676767676463e+00,2.944569468270359494e+02
7.777777777777777679e+00,2.949348537418759406e+02
7.878787878787878896e+00,2.955850916083767856e+02
7.979797979797979224e+00,2.962635263290294461e+02
8.080808080808081328e+00,2.968927692742939257e+02
8.181818181818181657e+00,2.974001543913843193e+02
8.282828282828281985e+00,2.976180764052330687e+02
8.383838383838384090e+00,2.973357578927012810e+02
8.484848484848484418e+00,2.964269842759326252e+02
8.585858585858586522e+00,2.949665804014566106e+02
8.686868686868686851e+00,2.932781334346350377e+02
8.787878787878787179e+00,2.917896072945408150e+02
8.888888888888889284e+00,2.908170243245017446e+02
8.989898989898989612e+00,2.904667618265083320e+02
9.090909090909089940e+00,2.906440923232590876e+02
9.191919191919192045e+00,2.911487481309447958e+02
9.292929292929292373e+00,2.918215477105291029e+02
9.393939393939394478e+00,2.925754666152708410e+02
9.494949494949494806e+00,2.933227921483828595e+02
9.595959595959595134e+00,2.939478225833548777e+02
9.696969696969697239e+00,2.943374716472046657e+02
9.797979797979797567e+00,2.944502934655411082e+02
9.898989898989899672e+00,2.943886201332044834e+02
1.000000000000000000e+01,2.943514155807859538e+02
