time,R_energy
0.000000000000000000e+00,-1.913185462330241990e+03
1.010101010101010083e-01,-1.622769631489667859e+02
2.020202020202020166e-01,-1.108663467487843803e+02
3.030303030303030387e-01,-8.117180489176651292e+01
4.040404040404040331e-01,-6.683517426028070929e+01
5.050505050505050830e-01,-6.403646425318417812e+01
6.060606060606060774e-01,-6.560296208285690511e+01
7.070707070707070718e-01,-6.723485118053801557e+01
8.080808080808080662e-01,-6.666841675088954844e+01
9.090909090909090606e-01,-6.360829497019870615e+01
1.010101010101010166e+00,-5.971221240469976976e+01
1.111111111111111160e+00,-5.720814596987440126e+01
1.212121212121212155e+00,-5.688339674826062975e+01
1.313131313131313149e+00,-5.743070587768457358e+01
1.414141414141414144e+00,-5.683131130433228151e+01
1.515151515151515138e+00,-5.422746701679094627e+01
1.616161616161616132e+00,-5.041819308985099468e+01
1.717171717171717127e+00,-4.678493096783411431e+01
1.818181818181818121e+00,-4.398670116121139273e+01
1.919191919191919116e+00,-4.166601227226656334e+01
2.020202020202020332e+00,-3.922479535018813834e+01
2.121212121212121104e+00,-3.676035424932010898e+01
2.222222222222222321e+00,-3.522707767805650292e+01
2.323232323232323093e+00,-3.572050398438473451e+01
2.424242424242424310e+00,-3.854887990605991632e+01
2.525252525252525082e+00,-4.279711464384140385e+01
2.626262626262626299e+00,-4.674372405598492719e+01
2.727272727272727071e+00,-4.899993293670217298e+01
2.828282828282828287e+00,-4.950576781574255847e+01
2.929292929292929060e+00,-4.938846139876644514e+01
3.030303030303030276e+00,-4.978241880957566678e+01
3.131313131313131048e+00,-5.077323148158890831e+01
3.232323232323232265e+00,-5.141504482559363254e+01
3.333333333333333481e+00,-5.070871724072330977e+01
3.434343434343434254e+00,-4.862950302253861423e+01
3.535353535353535470e+00,-4.628706994601403579e+01
3.636363636363636243e+00,-4.498889836095793271e+01
3.737373737373737459e+00,-4.502614523679818603e+01
3.838383838383838231e+00,-4.542210259711675491e+01
3.939393939393939448e+00,-4.490120122903275046e+01
4.040404040404040664e+00,-4.302394965046907060e+01
4.141414141414140992e+00,-4.037336922917847204e+01
4.242424242424242209e+00,-3.779677938283946048e+01
4.343434343434343425e+00,-3.562751619020411908e+01
4.444444444444444642e+00,-3.363701786322887699e+01
4.545454545454544970e+00,-3.161673474371318093e+01
4.646464646464646187e+00,-2.989918965303712639e+01
4.747474747474747403e+00,-2.927447590029361990e+01
4.848484848484848619e+00,-3.038147399705780316e+01
4.949494949494949836e+00,-3.309776766111878743e+01
5.050505050505050164e+00,-3.642635521255128594e+01
5.151515151515151381e+00,-3.905808353091940432e+01
5.252525252525252597e+00,-4.027208802917406416e+01
5.353535353535353813e+00,-4.039763185742567231e+01
5.454545454545454142e+00,-4.036057778715007061e+01
5.555555555555555358e+00,-4.075404698500916112e+01
5.656565656565656575e+00,-4.133121651351355297e+01
5.757575757575757791e+00,-4.134085998977019472e+01
5.858585858585858119e+00,-4.032950691883775107e+01
5.959595959595959336e+00,-3.866588730355717729e+01
6.060606060606060552e+00,-3.729088551150022823e+01
6.161616161616161769e+00,-3.687270773418521230e+01
6.262626262626262097e+00,-3.717684033242546349e+01
6.363636363636363313e+00,-3.730491331543557010e+01
6.464646464646464530e+00,-3.653335806541441144e+01
6.565656565656565746e+00,-3.487324226505380409e+01
6.666666666666666963e+00,-3.286592410479311610e+01
6.767676767676767291e+00,-3.097234187741934619e+01
6.868686868686868507e+00,-2.924479705445105182e+01
6.969696969696969724e+00,-2.754885612818138796e+01
7.070707070707070940e+00,-2.600083321036963824e+01
7.171717171717171269e+00,-2.511276881062376276e+01
7.272727272727272485e+00,-2.547224197218148234e+01
7.373737373737373701e+00,-2.723027157287031486e+01
7.474747474747474918e+00,-2.983243752745177346e+01
7.575757575757575246e+00,-3.226547740819344057e+01
7.676767676767676463e+00,-3.371377101384539543e+01
7.777777777777777679e+00,-3.410812136186346777e+01
7.878787878787878896e+00,-3.404601201886676876e+01
7.979797979797979224e+00,-3.415097236166374017e+01
8.080808080808081328e+00,-3.449932475274820121e+01
8.181818181818181657e+00,-3.463453401403271670e+01
8.282828282828281985e+00,-3.409696718890641876e+01
8.383838383838384090e+00,-3.294730240730492454e+01
8.484848484848484418e+00,-3.179219651230970101e+01
8.585858585858586522e+00,-3.125973379004992125e+01
8.686868686868686851e+00,-3.140960897907940463e+01
8.787878787878787179e+00,-3.167584661356698916e+01
8.888888888888889284e+00,-3.139430351072019576e+01
8.989898989898989612e+00,-3.035311992680015081e+01
9.090909090909089940e+00,-2.884072501653833598e+01
9.191919191919192045e+00,-2.488545127459426709e+01
9.292929292929292373e+00,-2.092353768769766731e+01
9.393939393939394478e+00,-1.704683717439585422e+01
9.494949494949494806e+00,-1.333199250271176517e+01
9.595959595959595134e+00,-9.922780127002967632e+00
9.696969696969697239e+00,-6.965233178711812911e+00
9.797979797979797567e+00,-4.463343761306298063e+00
9.898989898989899672e+00,-2.228602647907870438e+00
1.000000000000000000e+01,-0.000000000000000000e+00
