time,connectedness
0.000000000000000000e+00,2.896345099776341385e+02
1.010101010101010083e-01,2.898532386850203579e+02
2.020202020202020166e-01,2.973327851229927887e+02
3.030303030303030387e-01,3.018330930851944345e+02
4.040404040404040331e-01,3.043789505434657485e+02
5.050505050505050830e-01,3.053427929958098161e+02
6.060606060606060774e-01,3.051410858416814449e+02
7.070707070707070718e-01,3.039791585499273197e+02
8.080808080808080662e-01,3.018966515923700058e+02
9.090909090909090606e-01,2.990105105857883245e+02
1.010101010101010166e+00,2.957120259715524639e+02
1.111111111111111160e+00,2.926437667561847888e+02
1.212121212121212155e+00,2.904719099653753460e+02
1.313131313131313149e+00,2.896333369358383152e+02
1.414141414141414144e+00,2.902035773834402903e+02
1.515151515151515138e+00,2.919195421184593329e+02
1.616161616161616132e+00,2.943234505935581637e+02
1.717171717171717127e+00,2.969460724231828408e+02
1.818181818181818121e+00,2.994310453115296582e+02
1.919191919191919116e+00,3.015591353974162416e+02
2.020202020202020332e+00,3.032125057688326706e+02
2.121212121212121104e+00,3.043460865124449697e+02
2.222222222222222321e+00,3.049944809059375075e+02
2.323232323232323093e+00,3.052831823178331092e+02
2.424242424242424310e+00,3.053981174664096443e+02
2.525252525252525082e+00,3.055121668613437009e+02
2.626262626262626299e+00,3.057114830718881535e+02
2.727272727272727071e+00,3.059664462584498210e+02
2.828282828282828287e+00,3.061612790280222498e+02
2.929292929292929060e+00,3.061531172578389146e+02
3.030303030303030276e+00,3.058101119041965035e+02
3.131313131313131048e+00,3.050097154140812563e+02
3.232323232323232265e+00,3.036346791226825985e+02
3.333333333333333481e+00,3.016223174532560165e+02
3.434343434343434254e+00,2.990681003377289926e+02
3.535353535353535470e+00,2.962980517830999361e+02
3.636363636363636243e+00,2.938137133408266095e+02
3.737373737373737459e+00,2.921186530059657116e+02
3.838383838383838231e+00,2.915342164787958836e+02
3.939393939393939448e+00,2.921018985874520126e+02
4.040404040404040664e+00,2.936031016616283296e+02
4.141414141414140992e+00,2.956706846641032485e+02
4.242424242424242209e+00,2.979259795415284202e+02
4.343434343434343425e+00,3.000712426225105673e+02
4.444444444444444642e+00,3.019127957127933541e+02
4.545454545454544970e+00,3.033444752329069729e+02
4.646464646464646187e+00,3.043342074348052506e+02
4.747474747474747403e+00,3.049263046621018134e+02
4.848484848484848619e+00,3.052358141935036997e+02
4.949494949494949836e+00,3.054110247956623994e+02
5.050505050505050164e+00,3.055729438010016565e+02
5.151515151515151381e+00,3.057653248789820282e+02
5.252525252525252597e+00,3.059439095823777848e+02
5.353535353535353813e+00,3.060059378624386000e+02
5.454545454545454142e+00,3.058318210854425274e+02
5.555555555555555358e+00,3.053078320430387862e+02
5.656565656565656575e+00,3.043302995888171836e+02
5.757575757575757791e+00,3.028246104032407970e+02
5.858585858585858119e+00,3.008049729362455764e+02
5.959595959595959336e+00,2.984472373199209301e+02
6.060606060606060552e+00,2.961017821707554276e+02
6.161616161616161769e+00,2.942036283952421627e+02
6.262626262626262097e+00,2.931216199405196789e+02
6.363636363636363313e+00,2.930324693115198897e+02
6.464646464646464530e+00,2.938787940192796100e+02
6.565656565656565746e+00,2.954184179192311035e+02
6.666666666666666963e+00,2.973284701221964497e+02
6.767676767676767291e+00,2.993061888561695696e+02
6.868686868686868507e+00,3.011239308255222795e+02
6.969696969696969724e+00,3.026376390550772157e+02
7.070707070707070940e+00,3.037775712362434888e+02
7.171717171717171269e+00,3.045440943779167355e+02
7.272727272727272485e+00,3.050043363122420601e+02
7.373737373737373701e+00,3.052708007515037707e+02
7.474747474747474918e+00,3.054571780387412900e+02
7.575757575757575246e+00,3.056306082032827476e+02
7.676767676767676463e+00,3.057865525786972398e+02
7.777777777777777679e+00,3.058579019785951800e+02
7.878787878787878896e+00,3.057457634648199587e+02
7.979797979797979224e+00,3.053469550270452260e+02
8.080808080808081328e+00,3.045671433978001232e+02
8.181818181818181657e+00,3.033354006172929189e+02
8.282828282828281985e+00,3.016432975587654255e+02
8.383838383838384090e+00,2.996021130350918611e+02
8.484848484848484418e+00,2.974711628543493589e+02
8.585858585858586522e+00,2.956109848050605251e+02
8.686868686868686851e+00,2.943705846645250404e+02
8.787878787878787179e+00,2.939687335665532828e+02
8.888888888888889284e+00,2.944301705433563825e+02
8.989898989898989612e+00,2.955994704439189036e+02
9.090909090909089940e+00,2.972148482391976358e+02
9.191919191919192045e+00,2.989979726668752846e+02
9.292929292929292373e+00,3.007176941858614896e+02
9.393939393939394478e+00,3.022138662592702190e+02
9.494949494949494806e+00,3.033968301721271814e+02
9.595959595959595134e+00,3.042431161740521475e+02
9.696969696969697239e+00,3.047913781188711368e+02
9.797979797979797567e+00,3.051268886466160097e+02
9.898989898989899672e+00,3.053475848082516677e+02
1.000000000000000000e+01,3.055226670462161565e+02
