time,R_loc
0.000000000000000000e+00,5.500009985226483877e-01
1.010101010101010083e-01,-2.037999303539095308e+00
2.020202020202020166e-01,2.456835488526381006e-01
3.030303030303030387e-01,1.483772968894216393e-01
4.040404040404040331e-01,3.368954878617469451e-02
5.050505050505050830e-01,-8.482339349214335078e-02
6.060606060606060774e-01,-1.472644341093034270e-01
7.070707070707070718e-01,-1.322336633723726895e-01
8.080808080808080662e-01,-6.488143912250872447e-02
9.090909090909090606e-01,-4.871259142487649463e-04
1.010101010101010166e+00,7.899189409322077138e-03
1.111111111111111160e+00,-4.033311657833610342e-02
1.212121212121212155e+00,-8.922692389243128130e-02
1.313131313131313149e+00,-9.204950964547906067e-02
1.414141414141414144e+00,-4.824400697547120975e-02
1.515151515151515138e+00,4.320706971817744879e-03
1.616161616161616132e+00,1.727926101588223018e-02
1.717171717171717127e+00,-2.311130812608830354e-02
1.818181818181818121e+00,-7.552866267233349085e-02
1.919191919191919116e+00,-9.160432577407956467e-02
2.020202020202020332e+00,-6.046415765555829269e-02
2.121212121212121104e+00,-9.943767160201968935e-03
2.222222222222222321e+00,1.518939940501283503e-02
2.323232323232323093e+00,-8.741120526413126424e-03
2.424242424242424310e+00,-5.587903668612757835e-02
2.525252525252525082e+00,-7.988615890736627811e-02
2.626262626262626299e+00,-6.105946941161233266e-02
2.727272727272727071e+00,-1.719229713063302745e-02
2.828282828282828287e+00,1.253532950690022796e-02
2.929292929292929060e+00,-5.377243940840603642e-05
3.030303030303030276e+00,-4.127230832473288702e-02
3.131313131313131048e+00,-6.978103247360742389e-02
3.232323232323232265e+00,-6.062101652668422380e-02
3.333333333333333481e+00,-2.338239434858913057e-02
3.434343434343434254e+00,8.427241615133862496e-03
3.535353535353535470e+00,4.932750242049664668e-03
3.636363636363636243e+00,-2.951785222478471582e-02
3.737373737373737459e+00,-5.976001433808997287e-02
3.838383838383838231e+00,-5.808518358175512875e-02
3.939393939393939448e+00,-2.737304854496835915e-02
4.040404040404040664e+00,4.389311379867755214e-03
4.141414141414140992e+00,7.461078108613794502e-03
4.242424242424242209e+00,-2.054679689722910263e-02
4.343434343434343425e+00,-5.074868378180635853e-02
4.444444444444444642e+00,-5.462528138199479466e-02
4.545454545454544970e+00,-2.983459961166637364e-02
4.646464646464646187e+00,6.959978786156145736e-04
4.747474747474747403e+00,8.399318113392839624e-03
4.848484848484848619e+00,-1.380263194951475425e-02
4.949494949494949836e+00,-4.282952832462921799e-02
5.050505050505050164e+00,-5.066733229485576029e-02
5.151515151515151381e+00,-3.105748304536719642e-02
5.252525252525252597e+00,-2.432667091389922875e-03
5.353535353535353813e+00,8.380181230132732750e-03
5.454545454545454142e+00,-8.825741962779243277e-03
5.555555555555555358e+00,-3.604105782033957539e-02
5.656565656565656575e+00,-4.657959178605122763e-02
5.757575757575757791e+00,-3.137203582190897788e-02
5.858585858585858119e+00,-4.962782889560757305e-03
5.959595959595959336e+00,7.820359968951362539e-03
6.060606060606060552e+00,-5.208240790305157519e-03
6.161616161616161769e+00,-3.031086007365935142e-02
6.262626262626262097e+00,-4.258052455092153910e-02
6.363636363636363313e+00,-3.103557726544337037e-02
6.464646464646464530e+00,-6.923968397156254895e-03
6.565656565656565746e+00,6.992872784160941713e-03
6.666666666666666963e+00,-2.618141668245005382e-03
6.767676767676767291e+00,-2.552848841742644259e-02
6.868686868686868507e+00,-3.880323763387927283e-02
6.969696969696969724e+00,-3.025352442899473249e-02
7.070707070707070940e+00,-8.380998619072488331e-03
7.171717171717171269e+00,6.069190545116537328e-03
7.272727272727272485e+00,-7.934326398674196312e-04
7.373737373737373701e+00,-2.156899101042392131e-02
7.474747474747474918e+00,-3.531782433249147646e-02
7.575757575757575246e+00,-2.918175203926981487e-02
7.676767676767676463e+00,-9.409377767687077121e-03
7.777777777777777679e+00,5.152645517689763421e-03
7.878787878787878896e+00,4.678855926734115656e-04
7.979797979797979224e+00,-1.830933461371037074e-02
8.080808080808081328e+00,-3.215347987125384555e-02
8.181818181818181657e+00,-2.793585577955087773e-02
8.282828282828281985e+00,-1.008354046569265305e-02
8.383838383838384090e+00,4.301356851352242279e-03
8.484848484848484418e+00,1.318340605505230467e-03
8.585858585858586522e+00,-1.563685639502471192e-02
8.686868686868686851e+00,-2.931342861931718335e-02
8.787878787878787179e+00,-2.659999798194945253e-02
8.888888888888889284e+00,-1.047162305383908532e-02
8.989898989898989612e+00,3.545038888477458627e-03
9.090909090909089940e+00,1.872154643018930642e-03
9.191919191919192045e+00,-1.345200601795903950e-02
9.292929292929292373e+00,-2.678457539993553405e-02
9.393939393939394478e+00,-2.523285919356382800e-02
9.494949494949494806e+00,-1.063268809897216505e-02
9.595959595959595134e+00,2.894504703262579248e-03
9.696969696969697239e+00,2.213296598880226673e-03
9.797979797979797567e+00,-1.166987244058098616e-02
9.898989898989899672e+00,-2.454532783541976682e-02
1.000000000000000000e+01,-2.387490647753137685e-02
