time,linear_potential
0.000000000000000000e+00,1.898974032183827205e+02
1.010101010101010083e-01,1.790732815599246521e+02
2.020202020202020166e-01,1.785252031196434075e+02
3.030303030303030387e-01,1.870860585773183686e+02
4.040404040404040331e-01,1.918652652486680097e+02
5.050505050505050830e-01,1.940728030548083609e+02
6.060606060606060774e-01,1.938984355732584959e+02
7.070707070707070718e-01,1.952897813514505856e+02
8.080808080808080662e-01,1.957545290326881400e+02
9.090909090909090606e-01,1.946704634553123299e+02
1.010101010101010166e+00,1.936077441912196093e+02
1.111111111111111160e+00,1.915073613035306437e+02
1.212121212121212155e+00,1.888451343541785263e+02
1.313131313131313149e+00,1.880609741234279966e+02
1.414141414141414144e+00,1.876500547557294283e+02
1.515151515151515138e+00,1.875113378043167245e+02
1.616161616161616132e+00,1.881265516452027384e+02
1.717171717171717127e+00,1.892888372489016717e+02
1.818181818181818121e+00,1.897125103243780018e+02
1.919191919191919116e+00,1.914587002858829692e+02
2.020202020202020332e+00,1.927350644454435553e+02
2.121212121212121104e+00,1.933663163817912505e+02
2.222222222222222321e+00,1.932611043009086416e+02
2.323232323232323093e+00,1.932048452233809996e+02
2.424242424242424310e+00,1.929755437614513482e+02
2.525252525252525082e+00,1.933140785216278346e+02
2.626262626262626299e+00,1.936191232002977358e+02
2.727272727272727071e+00,1.938287468771747228e+02
2.828282828282828287e+00,1.939016295680230826e+02
2.929292929292929060e+00,1.940127275993442311e+02
3.030303030303030276e+00,1.946621558756517061e+02
3.131313131313131048e+00,1.955654379683411719e+02
3.232323232323232265e+00,1.961665396216212400e+02
3.333333333333333481e+00,1.960627745036606484e+02
3.434343434343434254e+00,1.950466933216613370e+02
3.535353535353535470e+00,1.933267509258175778e+02
3.636363636363636243e+00,1.915936540044871208e+02
3.737373737373737459e+00,1.902856419169188484e+02
3.838383838383838231e+00,1.894442465792128303e+02
3.939393939393939448e+00,1.890487984497143259e+02
4.040404040404040664e+00,1.890152269774112312e+02
4.141414141414140992e+00,1.893101562354792975e+02
4.242424242424242209e+00,1.900631691420980189e+02
4.343434343434343425e+00,1.912224998605958604e+02
4.444444444444444642e+00,1.924235636352255483e+02
4.545454545454544970e+00,1.933500472191283279e+02
4.646464646464646187e+00,1.938259156820457463e+02
4.747474747474747403e+00,1.938826971494927704e+02
4.848484848484848619e+00,1.938104111247492085e+02
4.949494949494949836e+00,1.938730834037872910e+02
5.050505050505050164e+00,1.940558988653561983e+02
5.151515151515151381e+00,1.942729948356787588e+02
5.252525252525252597e+00,1.944677261145104978e+02
5.353535353535353813e+00,1.946621952549728292e+02
5.454545454545454142e+00,1.950018822997836594e+02
5.555555555555555358e+00,1.955612252666168729e+02
5.656565656565656575e+00,1.961128498745338788e+02
5.757575757575757791e+00,1.963052825663054080e+02
5.858585858585858119e+00,1.958693959516068901e+02
5.959595959595959336e+00,1.947709438940289886e+02
6.060606060606060552e+00,1.933035340754709921e+02
6.161616161616161769e+00,1.919088607889361242e+02
6.262626262626262097e+00,1.908541926859940077e+02
6.363636363636363313e+00,1.902190987331696306e+02
6.464646464646464530e+00,1.899838183237602323e+02
6.565656565656565746e+00,1.900995886066658045e+02
6.666666666666666963e+00,1.905673802918786919e+02
6.767676767676767291e+00,1.913807500057799018e+02
6.868686868686868507e+00,1.923715608095421601e+02
6.969696969696969724e+00,1.932817591511896467e+02
7.070707070707070940e+00,1.939106058984506262e+02
7.171717171717171269e+00,1.941936342156057265e+02
7.272727272727272485e+00,1.942460297826480939e+02
7.373737373737373701e+00,1.942754914713960090e+02
7.474747474747474918e+00,1.943863633084602043e+02
7.575757575757575246e+00,1.945623271831877332e+02
7.676767676767676463e+00,1.947606955330131484e+02
7.777777777777777679e+00,1.949715094341832469e+02
7.878787878787878896e+00,1.952523034496845469e+02
7.979797979797979224e+00,1.956633965470474834e+02
8.080808080808081328e+00,1.961116076406966044e+02
8.181818181818181657e+00,1.963525977439659300e+02
8.282828282828281985e+00,1.961405525142656927e+02
8.383838383838384090e+00,1.953735066417762596e+02
8.484848484848484418e+00,1.941889937647999602e+02
8.585858585858586522e+00,1.929078999963943772e+02
8.686868686868686851e+00,1.918240852609806097e+02
8.787878787878787179e+00,1.910862886382755335e+02
8.888888888888889284e+00,1.907264262749103523e+02
8.989898989898989612e+00,1.907180285566075213e+02
9.090909090909089940e+00,1.910372020094913523e+02
9.191919191919192045e+00,1.916610990159936421e+02
9.292929292929292373e+00,1.924835275450445806e+02
9.393939393939394478e+00,1.933103894602528214e+02
9.494949494949494806e+00,1.939571887331139237e+02
9.595959595959595134e+00,1.943318490149878244e+02
9.696969696969697239e+00,1.944783231905792888e+02
9.797979797979797567e+00,1.945397188084768061e+02
9.898989898989899672e+00,1.946323084586247205e+02
1.000000000000000000e+01,1.947819008142316761e+02
