time,potential
0.000000000000000000e+00,7.003013658613368762e+02
1.010101010101010083e-01,7.178434628775303281e+02
2.020202020202020166e-01,7.276635880037131301e+02
3.030303030303030387e-01,7.326368133597691212e+02
4.040404040404040331e-01,7.347424139399639671e+02
5.050505050505050830e-01,7.353148966456822109e+02
6.060606060606060774e-01,7.352799349470770949e+02
7.070707070707070718e-01,7.347020035800812821e+02
8.080808080808080662e-01,7.330863707436058121e+02
9.090909090909090606e-01,7.300721618292400308e+02
1.010101010101010166e+00,7.259922039845324662e+02
1.111111111111111160e+00,7.218424774071493175e+02
1.212121212121212155e+00,7.187227116434725076e+02
1.313131313131313149e+00,7.172734847762343406e+02
1.414141414141414144e+00,7.175152202512431359e+02
1.515151515151515138e+00,7.190811570469219305e+02
1.616161616161616132e+00,7.215665876391254869e+02
1.717171717171717127e+00,7.247144369270463358e+02
1.818181818181818121e+00,7.283606433818528103e+02
1.919191919191919116e+00,7.322717002151529186e+02
2.020202020202020332e+00,7.360631547926832354e+02
2.121212121212121104e+00,7.392992190495336899e+02
2.222222222222222321e+00,7.417036839472709744e+02
2.323232323232323093e+00,7.432801272061848294e+02
2.424242424242424310e+00,7.442130413261684225e+02
2.525252525252525082e+00,7.446524131658700298e+02
2.626262626262626299e+00,7.446007318689997874e+02
2.727272727272727071e+00,7.440029894461392814e+02
2.828282828282828287e+00,7.429248186311549489e+02
2.929292929292929060e+00,7.416070977182471324e+02
3.030303030303030276e+00,7.403103699850967132e+02
3.131313131313131048e+00,7.390759010601084356e+02
3.232323232323232265e+00,7.376219326285261104e+02
3.333333333333333481e+00,7.355128224240231702e+02
3.434343434343434254e+00,7.325320568564454788e+02
3.535353535353535470e+00,7.289699060667498998e+02
3.636363636363636243e+00,7.255508866903924172e+02
3.737373737373737459e+00,7.230495398211960492e+02
3.838383838383838231e+00,7.219174193921226106e+02
3.939393939393939448e+00,7.221766375385223000e+02
4.040404040404040664e+00,7.235751154619554200e+02
4.141414141414140992e+00,7.258150222184607401e+02
4.242424242424242209e+00,7.286686540510830810e+02
4.343434343434343425e+00,7.319403236403485380e+02
4.444444444444444642e+00,7.353719726228058562e+02
4.545454545454544970e+00,7.386199183480007378e+02
4.646464646464646187e+00,7.413511206271991796e+02
4.747474747474747403e+00,7.433829486576335057e+02
4.848484848484848619e+00,7.447297147849321846e+02
4.949494949494949836e+00,7.455068546762036021e+02
5.050505050505050164e+00,7.457933953938803597e+02
5.151515151515151381e+00,7.455914619534991061e+02
5.252525252525252597e+00,7.449103587042420713e+02
5.353535353535353813e+00,7.438643430190375057e+02
5.454545454545454142e+00,7.426532776357013290e+02
5.555555555555555358e+00,7.414168937336478393e+02
5.656565656565656575e+00,7.400892642406266759e+02
5.757575757575757791e+00,7.384041299119124915e+02
5.858585858585858119e+00,7.360980986066906553e+02
5.959595959595959336e+00,7.331846897970410737e+02
6.060606060606060552e+00,7.300674042947241560e+02
6.161616161616161769e+00,7.273747791120703141e+02
6.262626262626262097e+00,7.256497319541308570e+02
6.363636363636363313e+00,7.251334149360112633e+02
6.464646464646464530e+00,7.257638682993153907e+02
6.565656565656565746e+00,7.273235128868396941e+02
6.666666666666666963e+00,7.295828160163177927e+02
6.767676767676767291e+00,7.323403579322555288e+02
6.868686868686868507e+00,7.353766393033725990e+02
6.969696969696969724e+00,7.384120181835262429e+02
7.070707070707070940e+00,7.411410921230652775e+02
7.171717171717171269e+00,7.433319715496180606e+02
7.272727272727272485e+00,7.449021414615330059e+02
7.373737373737373701e+00,7.458954676344765176e+02
7.474747474747474918e+00,7.463854371217805692e+02
7.575757575757575246e+00,7.464052362291315603e+02
7.676767676767676463e+00,7.459692370565645660e+02
7.777777777777777679e+00,7.451451481751809069e+02
7.878787878787878896e+00,7.440756188454280391e+02
7.979797979797979224e+00,7.428991003481837652e+02
8.080808080808081328e+00,7.416296103847658969e+02
8.181818181818181657e+00,7.401139984675548931e+02
8.282828282828281985e+00,7.381402117364265223e+02
8.383838383838384090e+00,7.356461187993170370e+02
8.484848484848484418e+00,7.328665974468481181e+02
8.585858585858586522e+00,7.302811732386310268e+02
8.686868686868686851e+00,7.283942551879440543e+02
8.787878787878787179e+00,7.275189683108212648e+02
8.888888888888889284e+00,7.277064055322036893e+02
8.989898989898989612e+00,7.288224895975723712e+02
9.090909090909089940e+00,7.306696217007458927e+02
9.191919191919192045e+00,7.330521865728334205e+02
9.292929292929292373e+00,7.357657800824388232e+02
9.393939393939394478e+00,7.385652906018178783e+02
9.494949494949494806e+00,7.411772326556305188e+02
9.595959595959595134e+00,7.433684844545473425e+02
9.696969696969697239e+00,7.450171001350830693e+02
9.797979797979797567e+00,7.461183101543399516e+02
9.898989898989899672e+00,7.467216418192053879e+02
1.000000000000000000e+01,7.468655644186992504e+02
