time,R_spec
0.000000000000000000e+00,2.891293341929921518e-03
1.010101010101010083e-01,4.032533261764281729e-03
2.020202020202020166e-01,4.361353166381139873e-03
3.030303030303030387e-01,4.479592796386010212e-03
4.040404040404040331e-01,4.437724680261007776e-03
5.050505050505050830e-01,4.336237760483023507e-03
6.060606060606060774e-01,4.274490217964404051e-03
7.070707070707070718e-01,4.292501631036334947e-03
8.080808080808080662e-01,4.437347770974675934e-03
9.090909090909090606e-01,4.362995951697384682e-03
1.010101010101010166e+00,3.925387588662211658e-03
1.111111111111111160e+00,3.603355782413700595e-03
1.212121212121212155e+00,3.403816776410952503e-03
1.313131313131313149e+00,3.334287620122707539e-03
1.414141414141414144e+00,3.403076874722273451e-03
1.515151515151515138e+00,3.631697529861162895e-03
1.616161616161616132e+00,4.038670597553653541e-03
1.717171717171717127e+00,4.635096911457736550e-03
1.818181818181818121e+00,5.409950737835001605e-03
1.919191919191919116e+00,5.296464198669203344e-03
2.020202020202020332e+00,4.736308122959744654e-03
2.121212121212121104e+00,4.356462053293047240e-03
2.222222222222222321e+00,4.178910590332615346e-03
2.323232323232323093e+00,4.182891396993414918e-03
2.424242424242424310e+00,4.343829221422131071e-03
2.525252525252525082e+00,4.567799961376239892e-03
2.626262626262626299e+00,4.774643211471307769e-03
2.727272727272727071e+00,4.893850709944497224e-03
2.828282828282828287e+00,4.899306185235735578e-03
2.929292929292929060e+00,4.814463681472536116e-03
3.030303030303030276e+00,4.697919679594680931e-03
3.131313131313131048e+00,4.618234157648250932e-03
3.232323232323232265e+00,4.628971851949085017e-03
3.333333333333333481e+00,4.758561316193616123e-03
3.434343434343434254e+00,4.672429852384727550e-03
3.535353535353535470e+00,4.255080910208189696e-03
3.636363636363636243e+00,3.952746661914692365e-03
3.737373737373737459e+00,3.773119340867348796e-03
3.838383838383838231e+00,3.723876499375999415e-03
3.939393939393939448e+00,3.813514347401755853e-03
4.040404040404040664e+00,4.059211444715026158e-03
4.141414141414140992e+00,4.472412414871645113e-03
4.242424242424242209e+00,5.053812752461856253e-03
4.343434343434343425e+00,5.781680224028710492e-03
4.444444444444444642e+00,5.245967754864836255e-03
4.545454545454544970e+00,4.780163627172194854e-03
4.646464646464646187e+00,4.472237046759953982e-03
4.747474747474747403e+00,4.336620747343951712e-03
4.848484848484848619e+00,4.355449847661001239e-03
4.949494949494949836e+00,4.483114193748628101e-03
5.050505050505050164e+00,4.653589204852089795e-03
5.151515151515151381e+00,4.797978741238807798e-03
5.252525252525252597e+00,4.868418645504052344e-03
5.353535353535353813e+00,4.856342438253793969e-03
5.454545454545454142e+00,4.790443118565503033e-03
5.555555555555555358e+00,4.722372022623148868e-03
5.656565656565656575e+00,4.705440093049167299e-03
5.757575757575757791e+00,4.777740182108483613e-03
5.858585858585858119e+00,4.958303596794735868e-03
5.959595959595959336e+00,4.698668254026546788e-03
6.060606060606060552e+00,4.350131574440854396e-03
6.161616161616161769e+00,4.115286517455806620e-03
6.262626262626262097e+00,4.002786745632369581e-03
6.363636363636363313e+00,4.019717058177250252e-03
6.464646464646464530e+00,4.177614095819823931e-03
6.565656565656565746e+00,4.487965375972583805e-03
6.666666666666666963e+00,4.953825199601219476e-03
6.767676767676767291e+00,5.562813792759139370e-03
6.868686868686868507e+00,5.531693756277074672e-03
6.969696969696969724e+00,5.061886958163779038e-03
7.070707070707070940e+00,4.707957101787165963e-03
7.171717171717171269e+00,4.500486620125610307e-03
7.272727272727272485e+00,4.438454044506417312e-03
7.373737373737373701e+00,4.493391662639309968e-03
7.474747474747474918e+00,4.615463695045587261e-03
7.575757575757575246e+00,4.745499326034619686e-03
7.676767676767676463e+00,4.833561623049213024e-03
7.777777777777777679e+00,4.857417248079060057e-03
7.878787878787878896e+00,4.828078156362377443e-03
7.979797979797979224e+00,4.781962653214847508e-03
8.080808080808081328e+00,4.764897308285200028e-03
8.181818181818181657e+00,4.815626093603921423e-03
8.282828282828281985e+00,4.957354902455735762e-03
8.383838383838384090e+00,5.002797448025025732e-03
8.484848484848484418e+00,4.636901090263716337e-03
8.585858585858586522e+00,4.376708351611532412e-03
8.686868686868686851e+00,4.231715197736425800e-03
8.787878787878787179e+00,4.210109622575763585e-03
8.888888888888889284e+00,4.319252844361840850e-03
8.989898989898989612e+00,4.570402901201815749e-03
9.090909090909089940e+00,4.966573009440268180e-03
9.191919191919192045e+00,5.498633417680395645e-03
9.292929292929292373e+00,5.673387750341693514e-03
9.393939393939394478e+00,5.228127438382917588e-03
9.494949494949494806e+00,4.868537645563357150e-03
9.595959595959595134e+00,4.632312195686530756e-03
9.696969696969697239e+00,4.527814721772023890e-03
9.797979797979797567e+00,4.536985434110516954e-03
9.898989898989899672e+00,4.620784353506334624e-03
1.000000000000000000e+01,4.728954295926755813e-03
