time, Rtensor_laplacian
0.000000000000000000e+00,-2.646974487560271783e+01
1.010101010101010083e-01,-2.698353058001994143e+01
2.020202020202020166e-01,-2.759573566134491784e+01
3.030303030303030387e-01,-2.783883562249823029e+01
4.040404040404040331e-01,-2.794151854206299390e+01
5.050505050505050830e-01,-2.794595911121582432e+01
6.060606060606060774e-01,-2.786988438908667831e+01
7.070707070707070718e-01,-2.771648580793976180e+01
8.080808080808080662e-01,-2.748330969502864463e+01
9.090909090909090606e-01,-2.718228285177700698e+01
1.010101010101010166e+00,-2.685366990041056212e+01
1.111111111111111160e+00,-2.655957202694378694e+01
1.212121212121212155e+00,-2.636095635215834676e+01
1.313131313131313149e+00,-2.629540273673707418e+01
1.414141414141414144e+00,-2.636675964544868478e+01
1.515151515151515138e+00,-2.654780314049032341e+01
1.616161616161616132e+00,-2.679334737372614228e+01
1.717171717171717127e+00,-2.705786611964641608e+01
1.818181818181818121e+00,-2.730846629716866758e+01
1.919191919191919116e+00,-2.752772338673396035e+01
2.020202020202020332e+00,-2.770893037015453686e+01
2.121212121212121104e+00,-2.785027851726851011e+01
2.222222222222222321e+00,-2.795243776202368480e+01
2.323232323232323093e+00,-2.801921739455676175e+01
2.424242424242424310e+00,-2.805788034565963684e+01
2.525252525252525082e+00,-2.807699743065510845e+01
2.626262626262626299e+00,-2.808296853289346018e+01
2.727272727272727071e+00,-2.807759555065362989e+01
2.828282828282828287e+00,-2.805793204007555275e+01
2.929292929292929060e+00,-2.801762471752716621e+01
3.030303030303030276e+00,-2.794789568851142647e+01
3.131313131313131048e+00,-2.783773264462910646e+01
3.232323232323232265e+00,-2.767576227973268033e+01
3.333333333333333481e+00,-2.745700951780347410e+01
3.434343434343434254e+00,-2.719311883518575357e+01
3.535353535353535470e+00,-2.691772980648467950e+01
3.636363636363636243e+00,-2.667930422029576931e+01
3.737373737373737459e+00,-2.652414180571769720e+01
3.838383838383838231e+00,-2.648006042986885333e+01
3.939393939393939448e+00,-2.654850109960912619e+01
4.040404040404040664e+00,-2.670682994020443957e+01
4.141414141414140992e+00,-2.691883750186752877e+01
4.242424242424242209e+00,-2.714810779680481545e+01
4.343434343434343425e+00,-2.736750183751208709e+01
4.444444444444444642e+00,-2.756133916653345395e+01
4.545454545454544970e+00,-2.772238505689086452e+01
4.646464646464646187e+00,-2.784814433532543632e+01
4.747474747474747403e+00,-2.793925688534244500e+01
4.848484848484848619e+00,-2.799945640336718000e+01
4.949494949494949836e+00,-2.803493046113835163e+01
5.050505050505050164e+00,-2.805215984511792726e+01
5.151515151515151381e+00,-2.805529939392728167e+01
5.252525252525252597e+00,-2.804466463752051908e+01
5.353535353535353813e+00,-2.801684826729340472e+01
5.454545454545454142e+00,-2.796566335129313785e+01
5.555555555555555358e+00,-2.788291459308351250e+01
5.656565656565656575e+00,-2.775949771307979930e+01
5.757575757575757791e+00,-2.758888184192435133e+01
5.858585858585858119e+00,-2.737393211948678839e+01
5.959595959595959336e+00,-2.713357795887551305e+01
6.060606060606060552e+00,-2.690271686548932095e+01
6.161616161616161769e+00,-2.672258746983497701e+01
6.262626262626262097e+00,-2.662658415964731873e+01
6.363636363636363313e+00,-2.662929864176756567e+01
6.464646464646464530e+00,-2.672333963506191878e+01
6.565656565656565746e+00,-2.688423962387970079e+01
6.666666666666666963e+00,-2.708049457502722390e+01
6.767676767676767291e+00,-2.728357309106219830e+01
6.868686868686868507e+00,-2.747338829855319986e+01
6.969696969696969724e+00,-2.763844337691680408e+01
7.070707070707070940e+00,-2.777329844050229823e+01
7.171717171717171269e+00,-2.787640106835270259e+01
7.272727272727272485e+00,-2.794928589237913030e+01
7.373737373737373701e+00,-2.799608750698166304e+01
7.474747474747474918e+00,-2.802215168260204337e+01
7.575757575757575246e+00,-2.803189214219304759e+01
7.676767676767676463e+00,-2.802700229727850001e+01
7.777777777777777679e+00,-2.800587462681226114e+01
7.878787878787878896e+00,-2.796408020499698921e+01
7.979797979797979224e+00,-2.789518424673908825e+01
8.080808080808081328e+00,-2.779179729118782660e+01
8.181818181818181657e+00,-2.764798741929858394e+01
8.282828282828281985e+00,-2.746411433150020542e+01
8.383838383838384090e+00,-2.725251950455229277e+01
8.484848484848484418e+00,-2.703946743182144985e+01
8.585858585858586522e+00,-2.685971177069709981e+01
8.686868686868686851e+00,-2.674550571332665783e+01
8.787878787878787179e+00,-2.671590468851290723e+01
8.888888888888889284e+00,-2.677146513787686999e+01
8.989898989898989612e+00,-2.689596137452178937e+01
9.090909090909089940e+00,-2.706357909268374939e+01
9.191919191919192045e+00,-2.724774119254741933e+01
9.292929292929292373e+00,-2.742739702414990077e+01
9.393939393939394478e+00,-2.758892964350048871e+01
9.494949494949494806e+00,-2.772493219767206796e+01
9.595959595959595134e+00,-2.783231949339689848e+01
9.696969696969697239e+00,-2.791122583863814910e+01
9.797979797979797567e+00,-2.796438398612379572e+01
9.898989898989899672e+00,-2.799603664248166979e+01
1.000000000000000000e+01,-2.801018544276693234e+01
