time,->1,1->1,2->1,3->1,->2,2->2,3->2,4->2,->3,3->3,4->3,1->3,->4,4->4,1->4,2->4,->5,8->5,5->5,->6,8->6,6->6,->7,8->7,7->7,->8,2->8,8->8,->9,4->9,9->9,8->10,10->10,->10
0.0,8.0,-2.9999999999999996,-1.0,-3.0,8.0,-1.0,-3.0,-5.000000000000001,8.0,-3.0,-5.000000000000001,-2.9999999999999996,8.0,-5.000000000000001,-2.9999999999999996,-1.0,8.0,17.0,-30.0,12.0,17.0,-30.0,10.0,17.0,-29.999999999999996,20.0,-0.05,-17.0,10.0,-1.2500000000000004,-7.999999999999999,14.450000000000001,-2.0,-11.0
0.10077519379844961,8.0,-3.392041801453572,-0.9635708187575234,-2.3132692506197103,8.0,-0.9635708187575234,-2.3132692506197103,-4.554495726702137,8.0,-2.3132692506197103,-4.554495726702137,-3.392041801453572,8.0,-4.554495726702137,-3.392041801453572,-0.9635708187575234,8.0,19.499676594555183,-27.226051739681093,12.0,19.499676594555183,-31.037317979825687,10.0,19.499676594555183,-29.11696081807653,20.0,-0.0464234361380522,-19.499676594555183,10.0,-1.0371715662274015,-8.495574436197746,19.011869364612163,-2.9697571882633538,-11.0
0.20155038759689922,8.0,-3.8680714062065165,-1.0221593418844876,-1.8803040580476653,8.0,-1.0221593418844876,-1.8803040580476653,-4.134698283826215,8.0,-1.8803040580476653,-4.134698283826215,-3.8680714062065165,8.0,-4.134698283826215,-3.8680714062065165,-1.0221593418844876,8.0,19.888855656551932,-27.787755140504093,12.0,19.888855656551932,-31.798602588024615,10.0,19.888855656551932,-29.792214576041637,20.0,-0.05224048601008644,-19.888855656551932,10.0,-0.8547864949137725,-8.829576640064758,19.77832896635789,-4.761180603161887,-11.0
0.3023255813953488,8.0,-4.319137516220005,-1.1623823285135262,-1.5781234236740496,8.0,-1.1623823285135262,-1.5781234236740496,-3.699681115906041,8.0,-1.5781234236740496,-3.699681115906041,-4.319137516220005,8.0,-3.699681115906041,-4.319137516220005,-1.1623823285135262,8.0,19.9318906439767,-27.918520589805468,12.0,19.9318906439767,-31.92237954029896,10.0,19.9318906439767,-29.920599624581897,20.0,-0.06755663388202636,-19.9318906439767,10.0,-0.6843820179695885,-9.076309851779811,19.864013232172297,-6.542415031372121,-11.0
0.40310077519379844,8.0,-4.6643873596645795,-1.3916748665435053,-1.3639075149325706,8.0,-1.3916748665435053,-1.3639075149325706,-3.2611236544213598,8.0,-1.3639075149325706,-3.2611236544213598,-4.6643873596645795,8.0,-3.2611236544213598,-4.6643873596645795,-1.3916748665435053,8.0,19.91691077004852,-27.922986774150715,12.0,19.91691077004852,-31.922846524390884,10.0,19.91691077004852,-29.92294420578022,20.0,-0.09683794670844416,-19.91691077004852,10.0,-0.5317463744713262,-9.27503188319826,19.83416673110374,-7.7331303935685725,-11.0
0.5038759689922481,8.0,-4.852556534715591,-1.7225789767402333,-1.2198192412588587,8.0,-1.7225789767402333,-1.2198192412588587,-2.840675130366295,8.0,-1.2198192412588587,-2.840675130366295,-4.852556534715591,8.0,-2.840675130366295,-4.852556534715591,-1.7225789767402333,8.0,19.877620374172565,-27.892830505821298,12.0,19.877620374172565,-31.891286185837732,10.0,19.877620374172565,-29.892021532540713,20.0,-0.14836391655537148,-19.877620374172565,10.0,-0.4034717598140784,-9.439676127728905,19.755989586986015,-8.323210416208093,-11.0
0.6046511627906976,8.0,-4.862673148192069,-2.160766025223122,-1.1378021696846154,8.0,-2.160766025223122,-1.1378021696846154,-2.4545344524306385,8.0,-1.1378021696846154,-2.4545344524306385,-4.862673148192069,8.0,-2.4545344524306385,-4.862673148192069,-2.160766025223122,8.0,19.80957248294487,-27.835659943294687,12.0,19.80957248294487,-31.832839103888965,10.0,19.80957248294487,-29.83417012697965,20.0,-0.23344549078792648,-19.80957248294487,10.0,-0.30123696890844875,-9.574195731967382,19.620958097852327,-8.530182796018865,-11.0
0.7054263565891473,8.0,-4.700523346577258,-2.691472600219258,-1.115557895714205,8.0,-2.691472600219258,-1.115557895714205,-2.111446701854379,8.0,-1.115557895714205,-2.111446701854379,-4.700523346577258,8.0,-2.111446701854379,-4.700523346577258,-2.691472600219258,8.0,19.702698993955007,-27.743173504133946,12.0,19.702698993955007,-31.738668643737917,10.0,19.702698993955007,-29.740789684212363,20.0,-0.3622012378865507,-19.702698993955007,10.0,-0.22291035873858675,-9.680931447904587,19.409817382319783,-8.517041668226403,-11.0
0.8062015503875969,8.0,-4.394760635706913,-3.2696304839019277,-1.1558751677955659,8.0,-3.2696304839019277,-1.1558751677955659,-1.8158253622458862,8.0,-1.1558751677955659,-1.8158253622458862,-4.394760635706913,8.0,-1.8158253622458862,-4.394760635706913,-3.2696304839019277,8.0,19.552119079402804,-27.608233380659545,12.0,19.552119079402804,-31.601756415634902,10.0,19.552119079402804,-29.604799267652073,20.0,-0.5345241750630377,-19.552119079402804,10.0,-0.1648610873087702,-9.763005100241903,19.114268024757358,-8.363036819681644,-11.0
0.9069767441860465,8.0,-3.991144702120891,-3.823979038849169,-1.2665397269862169,8.0,-3.823979038849169,-1.2665397269862169,-1.5705570701205687,8.0,-1.2665397269862169,-1.5705570701205687,-3.991144702120891,8.0,-1.5705570701205687,-3.991144702120891,-3.823979038849169,8.0,19.367781685679947,-27.435164610861293,12.0,19.367781685679947,-31.427005326464002,10.0,19.367781685679947,-29.43082686674294,20.0,-0.7311407844778907,-19.367781685679947,10.0,-0.12333247552528524,-9.8241617176004,18.75554837120798,-8.10998214632629,-11.0
1.0077519379844961,8.0,-3.541605172714101,-4.277709106102908,-1.4594176879558587,8.0,-4.277709106102908,-1.4594176879558587,-1.3777198398180945,8.0,-1.4594176879558587,-1.3777198398180945,-3.541605172714101,8.0,-1.3777198398180945,-3.541605172714101,-4.277709106102908,8.0,19.17804363469282,-27.24585444480709,12.0,19.17804363469282,-31.23711991569413,10.0,19.17804363469282,-29.241194052340173,20.0,-0.9149397598217872,-19.17804363469282,10.0,-0.0949055978514198,-9.868203512051506,18.38986788270909,-7.799597701516958,-11.0
1.1085271317829457,8.0,-3.091134921551756,-4.572564254547718,-1.7473028162506212,8.0,-4.572564254547718,-1.7473028162506212,-1.238323321176543,8.0,-1.7473028162506212,-1.238323321176543,-3.091134921551756,8.0,-1.238323321176543,-3.091134921551756,-4.572564254547718,8.0,19.02134074020448,-27.075623563502536,12.0,19.02134074020448,-31.068006921686518,10.0,19.02134074020448,-29.071538395237912,20.0,-1.0454171930983764,-19.02134074020448,10.0,-0.0766722323884852,-9.89862231391206,18.090570177748134,-7.485022200685393,-11.0
1.2093023255813953,8.0,-2.6699197835816117,-4.681012094186716,-2.1370399928076664,8.0,-4.681012094186716,-2.1370399928076664,-1.1527116116968423,8.0,-2.1370399928076664,-1.1527116116968423,-2.6699197835816117,8.0,-1.1527116116968423,-2.6699197835816117,-4.681012094186716,8.0,18.93081317104205,-26.95999667160649,12.0,18.93081317104205,-30.95514118988138,10.0,18.93081317104205,-28.957367072288303,20.0,-1.0955937112961154,-18.93081317104205,10.0,-0.06643720298703659,-9.918359571088763,17.91878436584496,-7.222089166476626,-11.0
1.3100775193798448,8.0,-2.2937688643141305,-4.605305914950721,-2.6190405651807365,8.0,-4.605305914950721,-2.6190405651807365,-1.1219822262841839,8.0,-2.6190405651807365,-1.1219822262841839,-2.2937688643141305,8.0,-1.1219822262841839,-2.2937688643141305,-4.605305914950721,8.0,18.922406749545566,-26.921436371398972,12.0,18.922406749545566,-30.920311756661544,10.0,18.922406749545566,-28.920790496150666,20.0,-1.0604421285140049,-18.922406749545566,10.0,-0.06294220580488068,-9.92959123290369,17.90287385976238,-7.05541678516662,-11.0
1.4108527131782946,8.0,-1.9693766055139073,-4.371651813423776,-3.157787323032706,8.0,-4.371651813423776,-3.157787323032706,-1.1496949445078715,8.0,-3.157787323032706,-1.1496949445078715,-1.9693766055139073,8.0,-1.1496949445078715,-1.9693766055139073,-4.371651813423776,8.0,18.99138840575176,-26.96286279894983,12.0,18.99138840575176,-30.965461390277394,10.0,18.99138840575176,-28.964209075334537,20.0,-0.9555669788905696,-18.99138840575176,10.0,-0.06608992327134788,-9.933519964657863,18.03364167890612,-7.00957043851432,-11.0
