time,linear_connectedness
1.118604651162790731e+01,2.908249080969854390e+02
1.128682170542635710e+01,2.902157803221087988e+02
1.138759689922480689e+01,2.899895443765558980e+02
1.148837209302325491e+01,2.901169641146898925e+02
1.158914728682170470e+01,2.904791239210044864e+02
1.168992248062015449e+01,2.909636496316565513e+02
1.179069767441860428e+01,2.915165804645051253e+02
1.189147286821705407e+01,2.920971047779814285e+02
1.199224806201550386e+01,2.926290044141860562e+02
1.209302325581395365e+01,2.930106260964573721e+02
1.219379844961240345e+01,2.931682738568246123e+02
1.229457364341085324e+01,2.931224834164283948e+02
1.239534883720930303e+01,2.929951059847440433e+02
1.249612403100775104e+01,2.929242108617225426e+02
1.259689922480620083e+01,2.929803775056428776e+02
1.269767441860465063e+01,2.931471745096293375e+02
1.279844961240310042e+01,2.933553419166769913e+02
1.289922480620155021e+01,2.935445676333795859e+02
1.300000000000000000e+01,2.936885898229225518e+02
