time,R_energy_linear_jacobian
0.000000000000000000e+00,-5.612255300325336066e+03
1.007751937984496110e-01,-5.622418562135409047e+03
2.015503875968992220e-01,-5.644272995111961791e+03
3.023255813953488191e-01,-5.631852015997673334e+03
4.031007751937984440e-01,-5.600810216981853955e+03
5.038759689922480689e-01,-5.560309322797768800e+03
6.046511627906976383e-01,-5.518726327463019516e+03
7.054263565891473187e-01,-5.482874255860782796e+03
8.062015503875968880e-01,-5.457604307783881268e+03
9.069767441860464574e-01,-5.445958291352269043e+03
1.007751937984496138e+00,-5.449284743002834148e+03
1.108527131782945707e+00,-5.467222763970121377e+03
1.209302325581395277e+00,-5.497727783405287482e+03
1.310077519379844846e+00,-5.537326940872260820e+03
1.410852713178294637e+00,-5.581651360960806414e+03
1.511627906976744207e+00,-5.626192658437034879e+03
1.612403100775193776e+00,-5.667136208216172236e+03
1.713178294573643345e+00,-5.701994420103261291e+03
1.813953488372092915e+00,-5.729764309935751953e+03
1.914728682170542706e+00,-5.750565699342924745e+03
2.015503875968992276e+00,-5.765004253276851159e+03
2.116279069767441623e+00,-5.773608057806184661e+03
2.217054263565891414e+00,-5.776544509012648632e+03
2.317829457364341206e+00,-5.773586207352682322e+03
2.418604651162790553e+00,-5.764197886182793809e+03
2.519379844961240345e+00,-5.747713356156640657e+03
2.620155038759689692e+00,-5.723660426292799457e+03
2.720930232558139483e+00,-5.692207295428760517e+03
2.821705426356589275e+00,-5.654553106966777705e+03
2.922480620155038622e+00,-5.613064946037306072e+03
3.023255813953488413e+00,-5.571078725784476774e+03
3.124031007751937761e+00,-5.532419843658359241e+03
3.224806201550387552e+00,-5.500804897350575629e+03
3.325581395348837344e+00,-5.479315532932188034e+03
3.426356589147286691e+00,-5.470044064794647056e+03
3.527131782945736482e+00,-5.473873132273114607e+03
3.627906976744185830e+00,-5.490335094579349061e+03
3.728682170542635621e+00,-5.517595244204127994e+03
3.829457364341085412e+00,-5.552648076951560142e+03
3.930232558139534760e+00,-5.591760643314564732e+03
4.031007751937984551e+00,-5.631110337521036854e+03
4.131782945736434343e+00,-5.667464711519693083e+03
4.232558139534883246e+00,-5.698668565488018430e+03
4.333333333333333037e+00,-5.723742193803830560e+03
4.434108527131782829e+00,-5.742585116528881372e+03
4.534883720930232620e+00,-5.755486902528600694e+03
4.635658914728682412e+00,-5.762703925963125585e+03
4.736434108527131315e+00,-5.764243661276987950e+03
4.837209302325581106e+00,-5.759838806180971915e+03
4.937984496124030898e+00,-5.749042785234841176e+03
5.038759689922480689e+00,-5.731433020055490488e+03
5.139534883720930480e+00,-5.706927489459470053e+03
5.240310077519379384e+00,-5.676139818858633589e+03
5.341085271317829175e+00,-5.640621480554875234e+03
5.441860465116278966e+00,-5.602864195527390621e+03
5.542635658914728758e+00,-5.566035052410045864e+03
5.643410852713178549e+00,-5.533521525119162106e+03
5.744186046511627453e+00,-5.508432554666278520e+03
5.844961240310077244e+00,-5.493192741506913990e+03
5.945736434108527035e+00,-5.489272692855114656e+03
6.046511627906976827e+00,-5.497017529890948936e+03
6.147286821705426618e+00,-5.515559886011340495e+03
6.248062015503875521e+00,-5.542872628719164823e+03
6.348837209302325313e+00,-5.576024833815962666e+03
6.449612403100775104e+00,-5.611643554907168436e+03
6.550387596899224896e+00,-5.646495921838553841e+03
6.651162790697674687e+00,-5.678022199646594345e+03
6.751937984496123590e+00,-5.704627007226168644e+03
6.852713178294573382e+00,-5.725629344505828158e+03
6.953488372093023173e+00,-5.740944981439648473e+03
7.054263565891472965e+00,-5.750696245810515393e+03
7.155038759689922756e+00,-5.754927608431378758e+03
7.255813953488371659e+00,-5.753492252335166995e+03
7.356589147286821451e+00,-5.746081041120979535e+03
7.457364341085271242e+00,-5.732359994252446995e+03
7.558139534883721034e+00,-5.712206868278951333e+03
7.658914728682170825e+00,-5.686005893326670048e+03
7.759689922480619728e+00,-5.654895602375614544e+03
7.860465116279069520e+00,-5.620851093593906626e+03
7.961240310077519311e+00,-5.586541196233773917e+03
8.062015503875969102e+00,-5.554989650485206766e+03
8.162790697674418894e+00,-5.529143008994420597e+03
8.263565891472868685e+00,-5.511470317989699652e+03
8.364341085271318477e+00,-5.503668867316425349e+03
8.465116279069766492e+00,-5.506472921204793238e+03
8.565891472868216283e+00,-5.519543223151229540e+03
8.666666666666666075e+00,-5.541461912123698312e+03
8.767441860465115866e+00,-5.569888948008836451e+03
8.868217054263565657e+00,-5.601905581885622269e+03
8.968992248062015449e+00,-5.634498295279555350e+03
9.069767441860465240e+00,-5.665057880550665686e+03
9.170542635658915032e+00,-5.691728218995413954e+03
9.271317829457364823e+00,-5.713484017859939740e+03
9.372093023255814614e+00,-5.729945387339637819e+03
9.472868217054262630e+00,-5.741062032178704612e+03
9.573643410852712421e+00,-5.746830171977570899e+03
9.674418604651162212e+00,-5.747139018928425685e+03
9.775193798449612004e+00,-5.741754663494555643e+03
9.875968992248061795e+00,-5.730415107357474881e+03
9.976744186046511587e+00,-5.713017430191284802e+03
1.007751937984496138e+01,-5.689864101800188109e+03
1.017829457364341117e+01,-5.661890318436496273e+03
1.027906976744186096e+01,-5.630769702640422111e+03
1.037984496124031075e+01,-5.598832351406422276e+03
1.048062015503875877e+01,-5.568801731875699261e+03
1.058139534883720856e+01,-5.543423423643854221e+03
1.068217054263565835e+01,-5.525092135059977409e+03
1.078294573643410814e+01,-5.515556288564276656e+03
1.088372093023255793e+01,-5.515717792613499114e+03
1.098449612403100772e+01,-5.525512586874115186e+03
1.108527131782945752e+01,-5.543882403165543110e+03
1.118604651162790731e+01,-5.568881686191488370e+03
1.128682170542635710e+01,-5.597949844750263765e+03
1.138759689922480689e+01,-5.628321211489728739e+03
1.148837209302325491e+01,-5.657475818306022120e+03
1.158914728682170470e+01,-5.683490022369726830e+03
1.168992248062015449e+01,-5.705170037837116979e+03
1.179069767441860428e+01,-5.721948147065312696e+03
1.189147286821705407e+01,-5.733632601534012792e+03
1.199224806201550386e+01,-5.740151143221019083e+03
1.209302325581395365e+01,-5.741389311178629214e+03
1.219379844961240345e+01,-5.105303962631054674e+03
1.229457364341085324e+01,-4.467509870529886939e+03
1.239534883720930303e+01,-3.828637623031948806e+03
1.249612403100775104e+01,-3.189216976903777777e+03
1.259689922480620083e+01,-2.549686795453945251e+03
1.269767441860465063e+01,-1.910456361905711674e+03
1.279844961240310042e+01,-1.271996157942531227e+03
1.289922480620155021e+01,-6.349170651900471967e+02
1.300000000000000000e+01,-0.000000000000000000e+00
