time,potential_global
0.000000000000000000e+00,1.019722281859569762e+03
1.007751937984496110e-01,1.050343053422926459e+03
2.015503875968992220e-01,1.065437813611694764e+03
3.023255813953488191e-01,1.072180444639405323e+03
4.031007751937984440e-01,1.075341770363084606e+03
5.038759689922480689e-01,1.076217915680889973e+03
6.046511627906976383e-01,1.075719696331697833e+03
7.054263565891473187e-01,1.074158456738619861e+03
8.062015503875968880e-01,1.071406603885502818e+03
9.069767441860464574e-01,1.067416260797318728e+03
1.007751937984496138e+00,1.062666837124655331e+03
1.108527131782945707e+00,1.058166791833728894e+03
1.209302325581395277e+00,1.055013784886693202e+03
1.310077519379844846e+00,1.053893683617411170e+03
1.410852713178294637e+00,1.054852064516081555e+03
1.511627906976744207e+00,1.057405895403089517e+03
1.612403100775193776e+00,1.060867501624592478e+03
1.713178294573643345e+00,1.064661006301800171e+03
1.813953488372092915e+00,1.068448330970099050e+03
1.914728682170542706e+00,1.072048292226049625e+03
2.015503875968992276e+00,1.075289124619794165e+03
2.116279069767441623e+00,1.077955815241640039e+03
2.217054263565891414e+00,1.079878413322503093e+03
2.317829457364341206e+00,1.081052097298015724e+03
2.418604651162790553e+00,1.081642307045179905e+03
2.519379844961240345e+00,1.081859535291512202e+03
2.620155038759689692e+00,1.081823716910765597e+03
2.720930232558139483e+00,1.081532796976994177e+03
2.821705426356589275e+00,1.080938927656253554e+03
2.922480620155038622e+00,1.080031090996867306e+03
3.023255813953488413e+00,1.078825046758130384e+03
3.124031007751937761e+00,1.077268409715834423e+03
3.224806201550387552e+00,1.075176424288571525e+03
3.325581395348837344e+00,1.072321329029658045e+03
3.426356589147286691e+00,1.068675526812383850e+03
3.527131782945736482e+00,1.064623570441816128e+03
3.627906976744185830e+00,1.060917301845022621e+03
3.728682170542635621e+00,1.058364543294370606e+03
3.829457364341085412e+00,1.057475029840488332e+03
3.930232558139534760e+00,1.058288189042280919e+03
4.031007751937984551e+00,1.060445923960764958e+03
4.131782945736434343e+00,1.063423228500863388e+03
4.232558139534883246e+00,1.066754338754312585e+03
4.333333333333333037e+00,1.070126500482018628e+03
4.434108527131782829e+00,1.073334129462167766e+03
4.534883720930232620e+00,1.076193245788193281e+03
4.635658914728682412e+00,1.078522197621310625e+03
4.736434108527131315e+00,1.080205649335327280e+03
4.837209302325581106e+00,1.081259819892364703e+03
4.937984496124030898e+00,1.081813062607002848e+03
5.038759689922480689e+00,1.082010493141611050e+03
5.139534883720930480e+00,1.081929137720931976e+03
5.240310077519379384e+00,1.081570131090764562e+03
5.341085271317829175e+00,1.080912211014810055e+03
5.441860465116278966e+00,1.079951347306001480e+03
5.542635658914728758e+00,1.078674913350313091e+03
5.643410852713178549e+00,1.077001671361844274e+03
5.744186046511627453e+00,1.074779076929062740e+03
5.844961240310077244e+00,1.071901147471930244e+03
5.945736434108527035e+00,1.068494686116423736e+03
6.046511627906976827e+00,1.065012373860789921e+03
6.147286821705426618e+00,1.062113282518784445e+03
6.248062015503875521e+00,1.060392205373715797e+03
6.348837209302325313e+00,1.060140452296603826e+03
6.449612403100775104e+00,1.061275327706600820e+03
6.550387596899224896e+00,1.063446805677087013e+03
6.651162790697674687e+00,1.066226329711318613e+03
6.751937984496123590e+00,1.069253064493403372e+03
6.852713178294573382e+00,1.072270464656185595e+03
6.953488372093023173e+00,1.075082332246698570e+03
7.054263565891472965e+00,1.077511807146641786e+03
7.155038759689922756e+00,1.079417725353035621e+03
7.255813953488371659e+00,1.080746520854977007e+03
7.356589147286821451e+00,1.081550979303961867e+03
7.457364341085271242e+00,1.081942396546679674e+03
7.558139534883721034e+00,1.082014646315270966e+03
7.658914728682170825e+00,1.081804039211409190e+03
7.759689922480619728e+00,1.081306065994864412e+03
7.860465116279069520e+00,1.080512022377648236e+03
7.961240310077519311e+00,1.079413078721994680e+03
8.062015503875969102e+00,1.077965809436685049e+03
8.162790697674418894e+00,1.076072263363583716e+03
8.263565891472868685e+00,1.073637383649758021e+03
8.364341085271318477e+00,1.070702030734430537e+03
8.465116279069766492e+00,1.067555040066135916e+03
8.565891472868216283e+00,1.064705958830779309e+03
8.666666666666666075e+00,1.062704578080246165e+03
8.767441860465115866e+00,1.061921220950791394e+03
8.868217054263565657e+00,1.062423562685002253e+03
8.968992248062015449e+00,1.064004041957988420e+03
9.069767441860465240e+00,1.066313497075643454e+03
9.170542635658915032e+00,1.069003059538579691e+03
9.271317829457364823e+00,1.071796064130566947e+03
9.372093023255814614e+00,1.074481571958073346e+03
9.472868217054262630e+00,1.076882214704870648e+03
9.573643410852712421e+00,1.078851951627331346e+03
9.674418604651162212e+00,1.080309373058130632e+03
9.775193798449612004e+00,1.081262718920058433e+03
9.875968992248061795e+00,1.081787618796812012e+03
9.976744186046511587e+00,1.081969398280865562e+03
1.007751937984496138e+01,1.081857349405858486e+03
1.017829457364341117e+01,1.081461284750520917e+03
1.027906976744186096e+01,1.080776154366064475e+03
1.037984496124031075e+01,1.079793773395074368e+03
1.048062015503875877e+01,1.078485082063259824e+03
1.058139534883720856e+01,1.076782538686555199e+03
1.068217054263565835e+01,1.074612994089575295e+03
1.078294573643410814e+01,1.071994430110192297e+03
1.088372093023255793e+01,1.069136225273948867e+03
1.098449612403100772e+01,1.066446515867734433e+03
1.108527131782945752e+01,1.064409126370184822e+03
1.118604651162790731e+01,1.063399105988527708e+03
1.128682170542635710e+01,1.063550865069664951e+03
1.138759689922480689e+01,1.064746214192078469e+03
1.148837209302325491e+01,1.066706250853455003e+03
1.158914728682170470e+01,1.069114269523084658e+03
1.168992248062015449e+01,1.071696162390527206e+03
1.179069767441860428e+01,1.074235435334075873e+03
1.189147286821705407e+01,1.076554151270551074e+03
1.199224806201550386e+01,1.078506826527448084e+03
1.209302325581395365e+01,1.080002159352730132e+03
1.219379844961240345e+01,1.081025208009853714e+03
1.229457364341085324e+01,1.081626095914388543e+03
1.239534883720930303e+01,1.081876201640211775e+03
1.249612403100775104e+01,1.081825684566843847e+03
1.259689922480620083e+01,1.081491929964703559e+03
1.269767441860465063e+01,1.080874299303335874e+03
1.279844961240310042e+01,1.079965804372122875e+03
1.289922480620155021e+01,1.078743826511147745e+03
1.300000000000000000e+01,1.077158078393884125e+03
