time,R_loc
0.000000000000000000e+00,5.500009980785591779e-01
1.007751937984496110e-01,-2.072353996851461488e+00
2.015503875968992220e-01,2.462240557107895356e-01
3.023255813953488191e-01,1.490615781294852005e-01
4.031007751937984440e-01,3.487143554473834395e-02
5.038759689922480689e-01,-8.367524960679953439e-02
6.046511627906976383e-01,-1.469355382052308090e-01
7.054263565891473187e-01,-1.330176587955300693e-01
8.062015503875968880e-01,-6.630305401467490034e-02
9.069767441860464574e-01,-1.390904880040400027e-03
1.007751937984496138e+00,8.490131831655867156e-03
1.108527131782945707e+00,-3.881228673601088558e-02
1.209302325581395277e+00,-8.837026652892207568e-02
1.310077519379844846e+00,-9.275961570076826646e-02
1.410852713178294637e+00,-5.008170805223111088e-02
1.511627906976744207e+00,2.912942377310934194e-03
1.612403100775193776e+00,1.785544878509903732e-02
1.713178294573643345e+00,-2.090105282015480848e-02
1.813953488372092915e+00,-7.382768557097096895e-02
1.914728682170542706e+00,-9.197024495116107312e-02
2.015503875968992276e+00,-6.266800403323370683e-02
2.116279069767441623e+00,-1.217451053326507049e-02
2.217054263565891414e+00,1.508798182223466955e-02
2.317829457364341206e+00,-6.451711227235784607e-03
2.418604651162790553e+00,-5.348963899368067154e-02
2.519379844961240345e+00,-7.966167849426794567e-02
2.620155038759689692e+00,-6.324159761454245521e-02
2.720930232558139483e+00,-1.996579479450172334e-02
2.821705426356589275e+00,1.176327988992104112e-02
2.922480620155038622e+00,2.096277143772307117e-03
3.023255813953488413e+00,-3.833401520229109960e-02
3.124031007751937761e+00,-6.888571130515787344e-02
3.224806201550387552e+00,-6.257952245118630907e-02
3.325581395348837344e+00,-2.653883879913360166e-02
3.426356589147286691e+00,6.959797433802705768e-03
3.527131782945736482e+00,6.712873618726966640e-03
3.627906976744185830e+00,-2.624562355654722068e-02
3.728682170542635621e+00,-5.820766025528836818e-02
3.829457364341085412e+00,-5.966678681871068202e-02
3.930232558139534760e+00,-3.072391327540323347e-02
4.031007751937984551e+00,2.309457280270099666e-03
4.131782945736434343e+00,8.763802918035246137e-03
4.232558139534883246e+00,-1.712525987044621889e-02
4.333333333333333037e+00,-4.860808039712860573e-02
4.434108527131782829e+00,-5.574820108780564887e-02
4.534883720930232620e+00,-3.323029756690060177e-02
4.635658914728682412e+00,-1.895475308480554233e-03
4.736434108527131315e+00,9.177117635916970384e-03
4.837209302325581106e+00,-1.038682239996990830e-02
