time,R_energy_linear
0.000000000000000000e+00,-7.702512913767866557e+05
1.007751937984496110e-01,-3.956749456377262250e+05
2.015503875968992220e-01,-4.757719893856050912e+05
3.023255813953488191e-01,-5.099760709360452602e+05
4.031007751937984440e-01,-5.240767069442745997e+05
5.038759689922480689e-01,-5.292210708669164451e+05
6.046511627906976383e-01,-5.300208254130925052e+05
7.054263565891473187e-01,-5.279679188432351220e+05
8.062015503875968880e-01,-5.231737642848067335e+05
9.069767441860464574e-01,-5.155515304465914960e+05
1.007751937984496138e+00,-5.056605605941804824e+05
1.108527131782945707e+00,-4.949779373102961690e+05
1.209302325581395277e+00,-4.854717856936971075e+05
1.310077519379844846e+00,-4.789274902356661041e+05
1.410852713178294637e+00,-4.764853133304016665e+05
1.511627906976744207e+00,-4.784207513561458327e+05
1.612403100775193776e+00,-4.840842768405591487e+05
1.713178294573643345e+00,-4.921052927382070338e+05
1.813953488372092915e+00,-5.009033758382742526e+05
1.914728682170542706e+00,-5.092170987398376456e+05
2.015503875968992276e+00,-5.163302115277949488e+05
2.116279069767441623e+00,-5.219887169248864520e+05
2.217054263565891414e+00,-5.262117783348869998e+05
2.317829457364341206e+00,-5.291547988655962981e+05
2.418604651162790553e+00,-5.310380589445768856e+05
2.519379844961240345e+00,-5.321033931006306084e+05
2.620155038759689692e+00,-5.325793100085316692e+05
2.720930232558139483e+00,-5.326526311659946805e+05
2.821705426356589275e+00,-5.324408044607903576e+05
2.922480620155038622e+00,-5.319421298156292178e+05
3.023255813953488413e+00,-5.309891133440188132e+05
3.124031007751937761e+00,-5.292288192600347102e+05
3.224806201550387552e+00,-5.261570156553660054e+05
3.325581395348837344e+00,-5.212649791405103169e+05
3.426356589147286691e+00,-5.143472978848369094e+05
3.527131782945736482e+00,-5.058408990124123520e+05
3.627906976744185830e+00,-4.968930922038937570e+05
3.728682170542635621e+00,-4.890397277276980458e+05
3.829457364341085412e+00,-4.837080971298210789e+05
3.930232558139534760e+00,-4.818257347487566876e+05
4.031007751937984551e+00,-4.836031900276449160e+05
4.131782945736434343e+00,-4.884934070261369925e+05
4.232558139534883246e+00,-4.953827935621865327e+05
4.333333333333333037e+00,-5.029953379857267719e+05
4.434108527131782829e+00,-5.102866586701316410e+05
4.534883720930232620e+00,-5.166221870953502948e+05
4.635658914728682412e+00,-5.217359006125181331e+05
4.736434108527131315e+00,-5.256035615086719627e+05
4.837209302325581106e+00,-5.283358958518034779e+05
4.937984496124030898e+00,-5.301128205575610045e+05
5.038759689922480689e+00,-5.311371526573303854e+05
5.139534883720930480e+00,-5.315994136366320308e+05
5.240310077519379384e+00,-5.316473977290019393e+05
5.341085271317829175e+00,-5.313520773733441019e+05
5.441860465116278966e+00,-5.306654542419132777e+05
5.542635658914728758e+00,-5.293914021752395201e+05
5.643410852713178549e+00,-5.271889135439310921e+05
5.744186046511627453e+00,-5.236428010731087998e+05
5.844961240310077244e+00,-5.184401141768510570e+05
5.945736434108527035e+00,-5.116384954711633036e+05
6.046511627906976827e+00,-5.038638196918119211e+05
6.147286821705426618e+00,-4.962459264611287508e+05
6.248062015503875521e+00,-4.900921522770473384e+05
6.348837209302325313e+00,-4.864930540122357197e+05
6.449612403100775104e+00,-4.860326623659817851e+05
6.550387596899224896e+00,-4.886489835569013376e+05
6.651162790697674687e+00,-4.936769666882184683e+05
6.751937984496123590e+00,-5.000904852482619463e+05
6.852713178294573382e+00,-5.068480383504922502e+05
6.953488372093023173e+00,-5.131564757932819193e+05
7.054263565891472965e+00,-5.185571746636824682e+05
7.155038759689922756e+00,-5.228692327477543731e+05
7.255813953488371659e+00,-5.260947828760319389e+05
7.356589147286821451e+00,-5.283418439081746619e+05
7.457364341085271242e+00,-5.297706103014205582e+05
7.558139534883721034e+00,-5.305513773575252853e+05
