time,connectedness
0.000000000000000000e+00,2.896854554207351384e+02
1.007751937984496110e-01,2.900562336127414369e+02
2.015503875968992220e-01,2.976358500740216186e+02
3.023255813953488191e-01,3.022444787715965617e+02
4.031007751937984440e-01,3.049480910714452762e+02
5.038759689922480689e-01,3.061651103248458980e+02
6.046511627906976383e-01,3.063757114656461908e+02
7.054263565891473187e-01,3.058521266275390076e+02
8.062015503875968880e-01,3.046709665707533077e+02
9.069767441860464574e-01,3.029092706498349798e+02
1.007751937984496138e+00,3.008185972363444307e+02
1.108527131782945707e+00,2.988378530727303541e+02
1.209302325581395277e+00,2.974398233152144257e+02
1.310077519379844846e+00,2.969389998278592202e+02
1.410852713178294637e+00,2.973824536856581062e+02
1.511627906976744207e+00,2.985658842542918592e+02
1.612403100775193776e+00,3.001518739303916732e+02
1.713178294573643345e+00,3.018163715179402402e+02
1.813953488372092915e+00,3.033369596051583130e+02
1.914728682170542706e+00,3.045926949909299424e+02
2.015503875968992276e+00,3.055195067363810608e+02
2.116279069767441623e+00,3.060861422846251116e+02
2.217054263565891414e+00,3.063135398747958789e+02
2.317829457364341206e+00,3.063006915402278310e+02
2.418604651162790553e+00,3.062066747680323147e+02
2.519379844961240345e+00,3.061850848785756511e+02
2.620155038759689692e+00,3.063131392321803901e+02
2.720930232558139483e+00,3.065616094713077473e+02
2.821705426356589275e+00,3.068228813411954548e+02
2.922480620155038622e+00,3.069708949986335256e+02
3.023255813953488413e+00,3.069028143367656867e+02
3.124031007751937761e+00,3.065371517741663183e+02
3.224806201550387552e+00,3.057965233224139752e+02
3.325581395348837344e+00,3.046266699728276990e+02
3.426356589147286691e+00,3.030664672080196738e+02
3.527131782945736482e+00,3.013127811209519109e+02
3.627906976744185830e+00,2.997001216338881591e+02
3.728682170542635621e+00,2.985841249032422411e+02
3.829457364341085412e+00,2.982008996837151358e+02
3.930232558139534760e+00,2.985841500104208990e+02
4.031007751937984551e+00,2.995755587143138996e+02
4.131782945736434343e+00,3.009120790981091886e+02
4.232558139534883246e+00,3.023333062719543705e+02
4.333333333333333037e+00,3.036480545632221606e+02
4.434108527131782829e+00,3.047406963209180617e+02
4.534883720930232620e+00,3.055479718129272442e+02
4.635658914728682412e+00,3.060480828995985689e+02
4.736434108527131315e+00,3.062724946705823754e+02
4.837209302325581106e+00,3.063135067045584492e+02
4.937984496124030898e+00,3.062990169996395480e+02
5.038759689922480689e+00,3.063390067418134777e+02
5.139534883720930480e+00,3.064765021403012497e+02
5.240310077519379384e+00,3.066739340930109847e+02
5.341085271317829175e+00,3.068403931087971159e+02
5.441860465116278966e+00,3.068745854771191830e+02
5.542635658914728758e+00,3.066900251004761913e+02
5.643410852713178549e+00,3.062146688947910320e+02
5.744186046511627453e+00,3.053916465459722076e+02
5.844961240310077244e+00,3.042107875020964798e+02
5.945736434108527035e+00,3.027628485720196068e+02
6.046511627906976827e+00,3.012645609582059478e+02
6.147286821705426618e+00,3.000104608531188433e+02
6.248062015503875521e+00,2.992675121848029676e+02
6.348837209302325313e+00,2.991746423185825847e+02
6.449612403100775104e+00,2.997014877886766726e+02
6.550387596899224896e+00,3.006806774188348754e+02
6.651162790697674687e+00,3.018873914680469852e+02
6.751937984496123590e+00,3.031168334922774079e+02
6.852713178294573382e+00,3.042222064418278364e+02
6.953488372093023173e+00,3.051134893116944795e+02
7.054263565891472965e+00,3.057455602813444102e+02
7.155038759689922756e+00,3.061180279337696675e+02
7.255813953488371659e+00,3.062819600520199970e+02
7.356589147286821451e+00,3.063310562751734665e+02
7.457364341085271242e+00,3.063672681636896300e+02
7.558139534883721034e+00,3.064564416371617313e+02
7.658914728682170825e+00,3.066010840073923873e+02
7.759689922480619728e+00,3.067455400602429449e+02
7.860465116279069520e+00,3.068057638763680757e+02
7.961240310077519311e+00,3.066986054478225014e+02
8.062015503875969102e+00,3.063536793502728983e+02
8.162790697674418894e+00,3.057161763136374475e+02
8.263565891472868685e+00,3.047637217332961086e+02
8.364341085271318477e+00,3.035441150245769109e+02
8.465116279069766492e+00,3.022063522353367375e+02
8.565891472868216283e+00,3.009843086954570026e+02
8.666666666666666075e+00,3.001249968864054836e+02
8.767441860465115866e+00,2.997986831842677020e+02
8.868217054263565657e+00,3.000410929134167759e+02
8.968992248062015449e+00,3.007546893880864332e+02
9.069767441860465240e+00,3.017611607859445826e+02
9.170542635658915032e+00,3.028700177624883167e+02
9.271317829457364823e+00,3.039265880691428379e+02
9.372093023255814614e+00,3.048263040309769849e+02
9.472868217054262630e+00,3.055098278372131517e+02
9.573643410852712421e+00,3.059599106731897109e+02
9.674418604651162212e+00,3.062044905023637398e+02
9.775193798449612004e+00,3.063125432722414985e+02
9.875968992248061795e+00,3.063707132542979252e+02
9.976744186046511587e+00,3.064469849246291346e+02
1.007751937984496138e+01,3.065615956920085523e+02
1.017829457364341117e+01,3.066817668075755137e+02
1.027906976744186096e+01,3.067406655836024356e+02
1.037984496124031075e+01,3.066632684459027587e+02
1.048062015503875877e+01,3.063826980180543273e+02
1.058139534883720856e+01,3.058469674322878973e+02
1.068217054263565835e+01,3.050315151386945445e+02
1.078294573643410814e+01,3.039669549151928436e+02
1.088372093023255793e+01,3.027665523715275526e+02
1.098449612403100772e+01,3.016219216033717885e+02
1.108527131782945752e+01,3.007521040387745188e+02
1.118604651162790731e+01,3.003280698400064352e+02
1.128682170542635710e+01,3.004138196550664475e+02
1.138759689922480689e+01,3.009535840768687649e+02
1.148837209302325491e+01,3.018061399873353707e+02
1.158914728682170470e+01,3.028019687824204311e+02
1.168992248062015449e+01,3.037910141918651448e+02
1.179069767441860428e+01,3.046643344938669884e+02
1.189147286821705407e+01,3.053555134244404030e+02
1.199224806201550386e+01,3.058383256547840574e+02
1.209302325581395365e+01,3.061277992216385542e+02
1.219379844961240345e+01,3.062769084633630428e+02
1.229457364341085324e+01,3.063586833711560189e+02
1.239534883720930303e+01,3.064362146313726498e+02
1.249612403100775104e+01,3.065354712159442556e+02
1.259689922480620083e+01,3.066363273936875089e+02
1.269767441860465063e+01,3.066846370127075829e+02
1.279844961240310042e+01,3.066139219190587255e+02
1.289922480620155021e+01,3.063622222906043362e+02
1.300000000000000000e+01,3.058812939397613491e+02
