time,potential
5.542635658914728758e+00,7.420936640066196333e+02
5.643410852713178549e+00,7.411049370065246649e+02
5.744186046511627453e+00,7.400304980888953423e+02
5.844961240310077244e+00,7.386385548653800015e+02
5.945736434108527035e+00,7.368613511913699767e+02
6.046511627906976827e+00,7.349138541684624215e+02
6.147286821705426618e+00,7.331983924636659822e+02
6.248062015503875521e+00,7.320778358221122062e+02
6.348837209302325313e+00,7.317070545855380033e+02
6.449612403100775104e+00,7.320346766257777062e+02
6.550387596899224896e+00,7.329289276205321357e+02
6.651162790697674687e+00,7.342929673731334788e+02
6.751937984496123590e+00,7.360752345444255980e+02
6.852713178294573382e+00,7.381925410154874498e+02
6.953488372093023173e+00,7.404604109267653484e+02
7.054263565891472965e+00,7.426117675796664344e+02
7.155038759689922756e+00,7.444007472792579847e+02
7.255813953488371659e+00,7.457033521452821105e+02
7.356589147286821451e+00,7.465243740966649284e+02
7.457364341085271242e+00,7.469154032728274615e+02
7.558139534883721034e+00,7.468984260028696553e+02
7.658914728682170825e+00,7.464738657490514697e+02
7.759689922480619728e+00,7.456920980336929006e+02
7.860465116279069520e+00,7.446931346261891349e+02
7.961240310077519311e+00,7.436491319001455622e+02
8.062015503875969102e+00,7.426475361362230387e+02
8.162790697674418894e+00,7.416210585128400226e+02
8.263565891472868685e+00,7.404029792915332564e+02
8.364341085271318477e+00,7.388851081251585811e+02
8.465116279069766492e+00,7.371565557479126483e+02
8.565891472868216283e+00,7.355006875588101138e+02
8.666666666666666075e+00,7.342491331046194318e+02
8.767441860465115866e+00,7.336165212295924221e+02
8.868217054263565657e+00,7.336401371633414783e+02
8.968992248062015449e+00,7.342414277419186419e+02
9.069767441860465240e+00,7.353258370844607725e+02
9.170542635658915032e+00,7.368263380155959794e+02
9.271317829457364823e+00,7.386681378842437198e+02
9.372093023255814614e+00,7.407097985219477323e+02
9.472868217054262630e+00,7.427338202316435627e+02
9.573643410852712421e+00,7.445103149406148759e+02
9.674418604651162212e+00,7.458848037129196200e+02
9.775193798449612004e+00,7.468132741525281517e+02
