time,R_energy_linear
1.778894472361809065e+01,-1.679812198097239972e-01
1.788944723618090649e+01,-1.368303909153787690e-01
1.798994974874371877e+01,-1.114538144576270595e-01
1.809045226130653461e+01,-9.085183181205441771e-02
1.819095477386934689e+01,-7.423200256238191019e-02
1.829145728643216273e+01,-6.098407187161526688e-02
1.839195979899497502e+01,-5.066566913645946524e-02
1.849246231155779085e+01,-4.299982488344523263e-02
1.859296482412060314e+01,-3.788667003737276190e-02
1.869346733668341898e+01,-3.543344172043388224e-02
1.879396984924623126e+01,-3.600941685003065940e-02
1.889447236180904710e+01,-4.033599865041511551e-02
1.899497487437185939e+01,-4.962742921077736846e-02
1.909547738693467522e+01,-6.580527503774905029e-02
1.919597989949748751e+01,-9.182106223681035795e-02
1.929648241206030335e+01,-1.321378475960629517e-01
1.939698492462311563e+01,-1.934454102860992952e-01
1.949748743718593147e+01,-2.857183660906123523e-01
1.959798994974874375e+01,-4.237762501568304030e-01
1.969849246231155959e+01,-6.295752540841249578e-01
1.979899497487437188e+01,-9.355598340569089011e-01
1.989949748743718771e+01,-1.389535949849153518e+00
2.000000000000000000e+01,-2.061699767419256979e+00
