time,linear_connectedness
4.824120603015075837e+00,6.124520193035952076e+00
4.924623115577889898e+00,5.769130294675254511e+00
5.025125628140703959e+00,5.357561813506138471e+00
5.125628140703518021e+00,4.882231123982269771e+00
5.226130653266332082e+00,4.334058474047520093e+00
5.326633165829146144e+00,3.702230131778582845e+00
5.427135678391960205e+00,2.974248030065834492e+00
5.527638190954774267e+00,2.137679649542717275e+00
5.628140703517588328e+00,1.214885116503563456e+00
5.728643216080402389e+00,8.895957623650281310e-01
5.829145728643216451e+00,1.323580323314011320e+00
5.929648241206030512e+00,2.524340727958570341e+00
6.030150753768844574e+00,4.286814172550799995e+00
6.130653266331658635e+00,6.368906008180621470e+00
6.231155778894472697e+00,8.828262047359736187e+00
6.331658291457286758e+00,1.172430710765118533e+01
6.432160804020100819e+00,1.510403171643751996e+01
6.532663316582914881e+00,1.897361423268523950e+01
6.633165829145728942e+00,2.323643660546960987e+01
6.733668341708543004e+00,2.757242894002818900e+01
6.834170854271357065e+00,3.134368053986685254e+01
6.934673366834171127e+00,3.240105014339290790e+01
7.035175879396985188e+00,2.679457477188380921e+01
7.135678391959799249e+00,1.633988700717654652e+01
7.236180904522613311e+00,6.434165600816725394e+00
7.336683417085427372e+00,3.514895851777842140e+00
7.437185929648241434e+00,4.957071792457597326e+00
7.537688442211055495e+00,6.583309378042834226e+00
7.638190954773869557e+00,7.575351383083994250e+00
7.738693467336683618e+00,8.099473368299136666e+00
7.839195979899497679e+00,8.336679067351038697e+00
7.939698492462311741e+00,8.403796223839309576e+00
8.040201005025126690e+00,8.368602763140524203e+00
8.140703517587940752e+00,8.269462620107200124e+00
8.241206030150754813e+00,8.128164184309982332e+00
8.341708542713568875e+00,7.957239242263688617e+00
8.442211055276382936e+00,7.763980254856361007e+00
8.542713567839196998e+00,7.552638877866710843e+00
8.643216080402011059e+00,7.325646963837820103e+00
8.743718592964825120e+00,7.084330844147710415e+00
8.844221105527639182e+00,6.829437424928880063e+00
8.944723618090453243e+00,6.562029246077088374e+00
9.045226130653267305e+00,6.290031279969410249e+00
9.145728643216081366e+00,6.310080241593517769e+00
9.246231155778895427e+00,6.486333868558673110e+00
9.346733668341709489e+00,6.656572465951561490e+00
9.447236180904523550e+00,6.816789986858769801e+00
