time,Rspec_hyper
0.000000000000000000e+00,4.829943259579825426e-02
1.005025125628140753e-01,3.691702341346114052e-02
2.010050251256281506e-01,3.222022301592572524e-02
3.015075376884422398e-01,3.133131606293335786e-02
4.020100502512563012e-01,3.456393996122204826e-02
5.025125628140704181e-01,3.725635870188719750e-02
6.030150753768844796e-01,3.805180759135672053e-02
7.035175879396985410e-01,3.892821629874932549e-02
8.040201005025126024e-01,3.577549718326215183e-02
9.045226130653266639e-01,3.787970553688243397e-02
1.005025125628140836e+00,3.534995829908169768e-02
1.105527638190954898e+00,3.348768595866340181e-02
1.206030150753768959e+00,3.678348837312504088e-02
1.306532663316583021e+00,4.628127185202719762e-02
1.407035175879397082e+00,4.552789797772796576e-02
1.507537688442211143e+00,4.559969101550648968e-02
1.608040201005025205e+00,4.458262899197835971e-02
1.708542713567839266e+00,4.296038525851468559e-02
1.809045226130653328e+00,4.433008270650749816e-02
1.909547738693467389e+00,4.789331691009005021e-02
2.010050251256281673e+00,5.338747062911733399e-02
2.110552763819095734e+00,5.014344952974331138e-02
2.211055276381909795e+00,4.844294269594515145e-02
2.311557788944723857e+00,3.818129068915838975e-02
2.412060301507537918e+00,3.391495119436070682e-02
2.512562814070351980e+00,3.250500171214906753e-02
2.613065326633166041e+00,3.641277865807698161e-02
2.713567839195980103e+00,4.018128005805713526e-02
2.814070351758794164e+00,4.273117450278075824e-02
2.914572864321608225e+00,3.935149712828716478e-02
3.015075376884422287e+00,3.844105729955699102e-02
3.115577889447236348e+00,3.831493636539042014e-02
3.216080402010050410e+00,3.171737257526491965e-02
3.316582914572864471e+00,3.109249378507497261e-02
3.417085427135678533e+00,3.471366679408369876e-02
3.517587939698492594e+00,4.423146892113329759e-02
3.618090452261306655e+00,4.093975562142494057e-02
3.718592964824120717e+00,4.587263069158013101e-02
3.819095477386934778e+00,4.346250492161699008e-02
3.919597989949748840e+00,4.324368676490520508e-02
4.020100502512563345e+00,4.652806805130544482e-02
4.120603015075377407e+00,4.594609188270110112e-02
4.221105527638191468e+00,4.688166800770053599e-02
4.321608040201005529e+00,5.091407766034276167e-02
4.422110552763819591e+00,5.005735684495684484e-02
4.522613065326633652e+00,4.079464583968740732e-02
4.623115577889447714e+00,3.602912944127651534e-02
4.723618090452261775e+00,3.468433385517350614e-02
4.824120603015075837e+00,3.952559826074106969e-02
4.924623115577889898e+00,4.308746117177233992e-02
5.025125628140703959e+00,4.300772953070410715e-02
5.125628140703518021e+00,4.141387670268349003e-02
5.226130653266332082e+00,4.170072436640220870e-02
5.326633165829146144e+00,3.610036391069378070e-02
5.427135678391960205e+00,3.034039822509928749e-02
5.527638190954774267e+00,3.016745950844133134e-02
5.628140703517588328e+00,3.306634715091557458e-02
5.728643216080402389e+00,4.082963142262367728e-02
5.829145728643216451e+00,3.937059345711916430e-02
5.929648241206030512e+00,4.491862539710884256e-02
6.030150753768844574e+00,4.288446904996126574e-02
6.130653266331658635e+00,4.522676915271732490e-02
6.231155778894472697e+00,4.193866147375138048e-02
6.331658291457286758e+00,3.965546668672201985e-02
6.432160804020100819e+00,4.189257733717619003e-02
6.532663316582914881e+00,4.851299398487498443e-02
6.633165829145728942e+00,5.147902309932808618e-02
6.733668341708543004e+00,4.280947389156797983e-02
6.834170854271357065e+00,3.853627930908675586e-02
