time,x1,x2,x3,x4,x5,x6,x7,x8,x9
3.618090452261306655e+00,5.086145764812141756e+00,3.265710131726228038e+00,1.311746298464384175e+00,3.238737880375567091e+00,2.042998102642062275e+00,4.060644328303743222e+00,2.641166065764754212e+00,3.352851427911125448e+00,8.069371826477805820e-01
3.718592964824120717e+00,4.572673984199091102e+00,2.283288969489083442e+00,1.398411872774020015e+00,3.505572792982586616e+00,2.212908177492064254e+00,4.248008497497462344e+00,2.544096671966193934e+00,4.235039033599504066e+00,8.180909952646524541e-01
3.819095477386934778e+00,3.513830321590203809e+00,1.767199215851959604e+00,1.651904138644432862e+00,3.791361158373030449e+00,2.364942802595765059e+00,4.369027899742017773e+00,2.622503366566448779e+00,4.919231096636147882e+00,7.796702687517806929e-01
3.919597989949748840e+00,2.499387368224208927e+00,1.576254756559507531e+00,2.073979451782010930e+00,4.019274206434566565e+00,2.490421578685938275e+00,4.491464055248407305e+00,2.788633159148869556e+00,5.060585423916495351e+00,7.024323170688101525e-01
4.020100502512563345e+00,1.787816232433834696e+00,1.614723074386537061e+00,2.665491482537242884e+00,4.098568247500748996e+00,2.615033156931183544e+00,4.628703476357750368e+00,2.888849638764882322e+00,4.700814691087828123e+00,6.257395511964665147e-01
4.120603015075377407e+00,1.363714118637160189e+00,1.869494047136881720e+00,3.368519989466827180e+00,3.969394482139561031e+00,2.785097863793136508e+00,4.709801983435504269e+00,2.813840082549333932e+00,4.120137432841603164e+00,5.748392748676715014e-01
4.221105527638191468e+00,1.146729766677376139e+00,2.394412722738574750e+00,4.004381330630048197e+00,3.662761421953768970e+00,3.035367087198911129e+00,4.618092631069777632e+00,2.582822564129390486e+00,3.555432475602163578e+00,5.558225574041184558e-01
4.321608040201005529e+00,1.088127736930474931e+00,3.264216701422943956e+00,4.289986780333907568e+00,3.313296625743858748e+00,3.351800905631710403e+00,4.283168675063306452e+00,2.300849322069666858e+00,3.108553252804140410e+00,5.620106383861310784e-01
4.422110552763819591e+00,1.190650467288431491e+00,4.447353800132575863e+00,4.017665112199217070e+00,3.089787963572171670e+00,3.647833251846883229e+00,3.746777392059278178e+00,2.063047437733668499e+00,2.796884575167785325e+00,5.740351011497238920e-01
4.522613065326633652e+00,1.509989498027882515e+00,5.632019800276045096e+00,3.291126159747244095e+00,3.107549204818163879e+00,3.784951197997948213e+00,3.140880222372755881e+00,1.913918979139212162e+00,2.619564937620758371e+00,5.664530216339304092e-01
4.623115577889447714e+00,2.131335664809582475e+00,6.281346466013504326e+00,2.485234160811697013e+00,3.389272245237871850e+00,3.648410541411785335e+00,2.604901574643346152e+00,1.862856471339012110e+00,2.596642875733210065e+00,5.307313607840945524e-01
4.723618090452261775e+00,3.049619972863365280e+00,6.033328418531091586e+00,1.909746061565775310e+00,3.857430677616132453e+00,3.229194620586694597e+00,2.222482401919086747e+00,1.914197401032306622e+00,2.784000445885556729e+00,4.848191277305161084e-01
4.824120603015075837e+00,3.956146074727716844e+00,5.048583221548326172e+00,1.647029575498398124e+00,4.346994928576664030e+00,2.640459029247399947e+00,2.019849911107624241e+00,2.092421034344499997e+00,3.248516224949380415e+00,4.498344843731711951e-01
4.924623115577889898e+00,4.319938665870629357e+00,3.899991584981732817e+00,1.657797934860468336e+00,4.666540551992131469e+00,2.047131061550952591e+00,2.003183865675583153e+00,2.455542324760574768e+00,3.949874010307938832e+00,4.282672083136986330e-01
5.025125628140703959e+00,3.967907260336118735e+00,3.052335279426907633e+00,1.881963189083253329e+00,4.686403540386056221e+00,1.572917262301037455e+00,2.202125173546099379e+00,3.064952701471435947e+00,4.571395593449101291e+00,4.105981872408531186e-01
5.125628140703518021e+00,3.287130816669948441e+00,2.605089992446291358e+00,2.247022373609355750e+00,4.389742029815451474e+00,1.268599489635196864e+00,2.704584114363275393e+00,3.841964200873804192e+00,4.655866982586686298e+00,3.966370602048454597e-01
5.226130653266332082e+00,2.711081799660735481e+00,2.469694337644973814e+00,2.645874598890107343e+00,3.868672450269180718e+00,1.146275516077651879e+00,3.642849827939018681e+00,4.378256659267037776e+00,4.137294810251305854e+00,3.939007351842997995e-01
5.326633165829146144e+00,2.380655494401465067e+00,2.541353965786267377e+00,2.949545991156213631e+00,3.280578529554680767e+00,1.233348391511255304e+00,5.010394107778257222e+00,4.156853098085303344e+00,3.447270421726570166e+00,3.945902153989466199e-01
5.427135678391960205e+00,2.250514600231885876e+00,2.732905316765335879e+00,3.067048798302253410e+00,2.784669854974278103e+00,1.616291705749955288e+00,6.334678530992083445e+00,3.226859344000867935e+00,2.987031848983350280e+00,3.767884548475659567e-01
5.527638190954774267e+00,2.240153571428900037e+00,2.963813497127376184e+00,2.997981527679767222e+00,2.502423272279193256e+00,2.427983183471530637e+00,6.808022543923634373e+00,2.207749640911415234e+00,2.851872763178191494e+00,3.393396412563374764e-01
5.628140703517588328e+00,2.279586339435292430e+00,3.166368136568088243e+00,2.827137172199429838e+00,2.527360159665997585e+00,3.643214343845416092e+00,6.047675326279106756e+00,1.533255752401990080e+00,2.975402769604686082e+00,3.078438723566370161e-01
5.728643216080402389e+00,2.309874321648810014e+00,3.311970302043065306e+00,2.676251550373787147e+00,2.935805969266248816e+00,4.738613925116752945e+00,4.527336188629440983e+00,1.228953994499802471e+00,3.271193748422099201e+00,3.004846931828498158e-01
5.829145728643216451e+00,2.288989776757102135e+00,3.429500956037832449e+00,2.656024081179579888e+00,3.697314435626389617e+00,4.975369627975942954e+00,3.104116516076134591e+00,1.190148341347186056e+00,3.658536264999839194e+00,3.100762939058104850e-01
5.929648241206030512e+00,2.209538983382857147e+00,3.595867019615697657e+00,2.824522774145111992e+00,4.501714080526488360e+00,4.274867244855549586e+00,2.199279218772209887e+00,1.349375886375637323e+00,4.044834792326456707e+00,3.131668960762827303e-01
6.030150753768844574e+00,2.109238791605737795e+00,3.901513551379246270e+00,3.124182500223286141e+00,4.870261861702168460e+00,3.229079242305887387e+00,1.754520157458450358e+00,1.691848302271058424e+00,4.319355593054172715e+00,2.967546203432548380e-01
6.130653266331658635e+00,2.059286197639500493e+00,4.390202267412131931e+00,3.340500912463749472e+00,4.639469293675344552e+00,2.356646023689725755e+00,1.614629137492255007e+00,2.220647313729223971e+00,4.378618853898076146e+00,2.695631079237351679e-01
6.231155778894472697e+00,2.139941127634000573e+00,4.970545187505067020e+00,3.238267701431260193e+00,4.082985586422122282e+00,1.790560858399589561e+00,1.698246175231411748e+00,2.901340084632293870e+00,4.178113278744262082e+00,2.440249567614951320e-01
6.331658291457286758e+00,2.417367334807544843e+00,5.378260648167242586e+00,2.812347832371833611e+00,3.535772264361802808e+00,1.469186294609180710e+00,2.003823921116762552e+00,3.604240463253521209e+00,3.779001241312118342e+00,2.254685457150436001e-01
6.432160804020100819e+00,2.909246395432310894e+00,5.323985843693607833e+00,2.283854463046108396e+00,3.145500714541851650e+00,1.320641068023603371e+00,2.575818880215643869e+00,4.102687775824458427e+00,3.338264859222422221e+00,2.154553845437022774e-01
6.532663316582914881e+00,3.522712262598068911e+00,4.739982625403565741e+00,1.858338311705505896e+00,2.916748800506700157e+00,1.316082341159772851e+00,3.438806711600207677e+00,4.178468266821410815e+00,3.028860680204775502e+00,2.135367055127762315e-01
6.633165829145728942e+00,4.027401059583468168e+00,3.846643852041590428e+00,1.606763127959219384e+00,2.818825338733914609e+00,1.469655456883563582e+00,4.482781857067578812e+00,3.785383482564100177e+00,2.962545825166572389e+00,2.154698982705462729e-01
6.733668341708543004e+00,4.171435450578948156e+00,2.965886895791122413e+00,1.516626281688771005e+00,2.841153582411902079e+00,1.823345966764065684e+00,5.390611231377095081e+00,3.120822469131835142e+00,3.170118122256267323e+00,2.140123565906798531e-01
6.834170854271357065e+00,3.865031178104023191e+00,2.301276179899225838e+00,1.562829585724764714e+00,3.007206799284256604e+00,2.399058536044343271e+00,5.780891140438174425e+00,2.484258381776940361e+00,3.599448198728278037e+00,2.047403453971619880e-01
6.934673366834171127e+00,3.232947891405545615e+00,1.896328094505003836e+00,1.743530733542921984e+00,3.360325996216263267e+00,3.092563349759792413e+00,5.501694664094356924e+00,2.065167467651337851e+00,4.107441802824786770e+00,1.898457513083202930e-01
7.035175879396985188e+00,2.507158264295233696e+00,1.720883070039050278e+00,2.094878385410098520e+00,3.898588688306013683e+00,3.610091067219520333e+00,4.770612334879721139e+00,1.898643164871036682e+00,4.499145024979335439e+00,1.740612384660631673e-01
