time,A_1_1,A_1_2,A_1_3,A_1_4,A_1_5,A_1_6,A_1_7,A_1_8,A_1_9,A_2_1,A_2_2,A_2_3,A_2_4,A_2_5,A_2_6,A_2_7,A_2_8,A_2_9,A_3_1,A_3_2,A_3_3,A_3_4,A_3_5,A_3_6,A_3_7,A_3_8,A_3_9,A_4_1,A_4_2,A_4_3,A_4_4,A_4_5,A_4_6,A_4_7,A_4_8,A_4_9,A_5_1,A_5_2,A_5_3,A_5_4,A_5_5,A_5_6,A_5_7,A_5_8,A_5_9,A_6_1,A_6_2,A_6_3,A_6_4,A_6_5,A_6_6,A_6_7,A_6_8,A_6_9,A_7_1,A_7_2,A_7_3,A_7_4,A_7_5,A_7_6,A_7_7,A_7_8,A_7_9,A_8_1,A_8_2,A_8_3,A_8_4,A_8_5,A_8_6,A_8_7,A_8_8,A_8_9,A_9_1,A_9_2,A_9_3,A_9_4,A_9_5,A_9_6,A_9_7,A_9_8,A_9_9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.7999999999999998,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10101010101010101,0.0,1.2140226398503282,0.0,0.0,0.0,0.0,0.0,1.2140226398503282,0.728413583910197,5.309032856612382,0.0,5.309032856612382,0.0,0.0,0.0,0.0,0.0,3.185419713967429,0.0,3.6721584139674692,0.0,3.6721584139674692,0.0,0.0,0.0,0.0,2.2032950483804816,0.0,0.0,3.6098638528319724,0.0,3.6098638528319724,0.0,0.0,0.0,2.1659183116991834,0.0,0.0,0.0,2.7706934872068576,0.0,2.7706934872068576,0.0,0.0,1.6624160923241145,0.0,0.0,0.0,0.0,3.0296361503071125,0.0,3.0296361503071125,0.0,1.8177816901842674,0.0,0.0,0.0,0.0,0.0,2.9145117437246237,0.0,2.9145117437246237,1.7487070462347742,2.480080855499251,0.0,0.0,0.0,0.0,0.0,2.480080855499251,0.0,1.4880485132995507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20202020202020202,0.0,1.7465937077861444,0.0,0.0,0.0,0.0,0.0,1.7465937077861444,1.0479562246716867,6.398208471366343,0.0,6.398208471366343,0.0,0.0,0.0,0.0,0.0,3.8389250828198054,0.0,2.8762696845112106,0.0,2.8762696845112106,0.0,0.0,0.0,0.0,1.7257618107067263,0.0,0.0,3.4012843518461913,0.0,3.4012843518461913,0.0,0.0,0.0,2.040770611107715,0.0,0.0,0.0,2.6515145144086745,0.0,2.6515145144086745,0.0,0.0,1.5909087086452047,0.0,0.0,0.0,0.0,3.0636648042199024,0.0,3.0636648042199024,0.0,1.8381988825319413,0.0,0.0,0.0,0.0,0.0,2.702632517005033,0.0,2.702632517005033,1.6215795102030197,2.159831948856502,0.0,0.0,0.0,0.0,0.0,2.159831948856502,0.0,1.295899169313901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30303030303030304,0.0,2.7471916030508554,0.0,0.0,0.0,0.0,0.0,2.7471916030508554,1.6483149618305133,6.567504594184787,0.0,6.567504594184787,0.0,0.0,0.0,0.0,0.0,3.940502756510872,0.0,2.087025184217353,0.0,2.087025184217353,0.0,0.0,0.0,0.0,1.2522151105304118,0.0,0.0,3.451179436228096,0.0,3.451179436228096,0.0,0.0,0.0,2.0707076617368574,0.0,0.0,0.0,2.561274817877605,0.0,2.561274817877605,0.0,0.0,1.5367648907265627,0.0,0.0,0.0,0.0,3.0541210941221375,0.0,3.0541210941221375,0.0,1.8324726564732825,0.0,0.0,0.0,0.0,0.0,2.451487734627477,0.0,2.451487734627477,1.470892640776486,2.0802155356916887,0.0,0.0,0.0,0.0,0.0,2.0802155356916887,0.0,1.248129321415013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40404040404040403,0.0,4.111118792811473,0.0,0.0,0.0,0.0,0.0,4.111118792811473,2.4666712756868834,5.586254814457371,0.0,5.586254814457371,0.0,0.0,0.0,0.0,0.0,3.351752888674423,0.0,1.6055097995320544,0.0,1.6055097995320544,0.0,0.0,0.0,0.0,0.9633058797192326,0.0,0.0,3.697783980299774,0.0,3.697783980299774,0.0,0.0,0.0,2.218670388179864,0.0,0.0,0.0,2.4275418527205237,0.0,2.4275418527205237,0.0,0.0,1.4565251116323141,0.0,0.0,0.0,0.0,3.00575016986646,0.0,3.00575016986646,0.0,1.8034501019198759,0.0,0.0,0.0,0.0,0.0,2.246791902491993,0.0,2.246791902491993,1.348075141495196,2.3192486878203518,0.0,0.0,0.0,0.0,0.0,2.3192486878203518,0.0,1.391549212692211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5050505050505051,0.0,5.139753285069922,0.0,0.0,0.0,0.0,0.0,5.139753285069922,3.083851971041953,4.0484029621415125,0.0,4.0484029621415125,0.0,0.0,0.0,0.0,0.0,2.4290417772849073,0.0,1.4561874910952521,0.0,1.4561874910952521,0.0,0.0,0.0,0.0,0.8737124946571513,0.0,0.0,4.019012004047074,0.0,4.019012004047074,0.0,0.0,0.0,2.411407202428244,0.0,0.0,0.0,2.221914769364439,0.0,2.221914769364439,0.0,0.0,1.3331488616186635,0.0,0.0,0.0,0.0,2.964152411512097,0.0,2.964152411512097,0.0,1.7784914469072584,0.0,0.0,0.0,0.0,0.0,2.1647884167659237,0.0,2.1647884167659237,1.2988730500595542,2.9857886600037804,0.0,0.0,0.0,0.0,0.0,2.9857886600037804,0.0,1.7914731960022683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6060606060606061,0.0,5.0760465197614755,0.0,0.0,0.0,0.0,0.0,5.0760465197614755,3.045627911856885,2.782205713431429,0.0,2.782205713431429,0.0,0.0,0.0,0.0,0.0,1.6693234280588574,0.0,1.5765043859954515,0.0,1.5765043859954515,0.0,0.0,0.0,0.0,0.9459026315972708,0.0,0.0,4.270848154265992,0.0,4.270848154265992,0.0,0.0,0.0,2.562508892559595,0.0,0.0,0.0,1.9710844131950478,0.0,1.9710844131950478,0.0,0.0,1.1826506479170287,0.0,0.0,0.0,0.0,2.995995837639417,0.0,2.995995837639417,0.0,1.7975975025836501,0.0,0.0,0.0,0.0,0.0,2.2823194292519005,0.0,2.2823194292519005,1.3693916575511402,4.044995546459288,0.0,0.0,0.0,0.0,0.0,4.044995546459288,0.0,2.4269973278755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7070707070707071,0.0,4.068230821475752,0.0,0.0,0.0,0.0,0.0,4.068230821475752,2.440938492885451,2.0778866761001047,0.0,2.0778866761001047,0.0,0.0,0.0,0.0,0.0,1.2467320056600628,0.0,1.9162707991267836,0.0,1.9162707991267836,0.0,0.0,0.0,0.0,1.1497624794760701,0.0,0.0,4.323035309946244,0.0,4.323035309946244,0.0,0.0,0.0,2.5938211859677462,0.0,0.0,0.0,1.7381164746012798,0.0,1.7381164746012798,0.0,0.0,1.0428698847607678,0.0,0.0,0.0,0.0,3.1824785371055366,0.0,3.1824785371055366,0.0,1.9094871222633218,0.0,0.0,0.0,0.0,0.0,2.656814403762817,0.0,2.656814403762817,1.5940886422576903,5.0371669778814825,0.0,0.0,0.0,0.0,0.0,5.0371669778814825,0.0,3.0223001867288892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8080808080808081,0.0,2.9048728763602747,0.0,0.0,0.0,0.0,0.0,2.9048728763602747,1.7429237258161647,1.8201294789330684,0.0,1.8201294789330684,0.0,0.0,0.0,0.0,0.0,1.092077687359841,0.0,2.4221687834726926,0.0,2.4221687834726926,0.0,0.0,0.0,0.0,1.4533012700836154,0.0,0.0,4.108814248536265,0.0,4.108814248536265,0.0,0.0,0.0,2.465288549121759,0.0,0.0,0.0,1.5931574614870136,0.0,1.5931574614870136,0.0,0.0,0.9558944768922082,0.0,0.0,0.0,0.0,3.6194426409649925,0.0,3.6194426409649925,0.0,2.1716655845789954,0.0,0.0,0.0,0.0,0.0,3.2115328138099803,0.0,3.2115328138099803,1.926919688285988,5.319881696435712,0.0,0.0,0.0,0.0,0.0,5.319881696435712,0.0,3.1919290178614275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909091,0.0,2.082392548468235,0.0,0.0,0.0,0.0,0.0,2.082392548468235,1.249435529080941,1.866177970225613,0.0,1.866177970225613,0.0,0.0,0.0,0.0,0.0,1.1197067821353677,0.0,2.9887390962274845,0.0,2.9887390962274845,0.0,0.0,0.0,0.0,1.7932434577364906,0.0,0.0,3.6677519553912337,0.0,3.6677519553912337,0.0,0.0,0.0,2.20065117323474,0.0,0.0,0.0,1.6038206708591467,0.0,1.6038206708591467,0.0,0.0,0.962292402515488,0.0,0.0,0.0,0.0,4.367169513038449,0.0,4.367169513038449,0.0,2.620301707823069,0.0,0.0,0.0,0.0,0.0,3.606583754405308,0.0,3.606583754405308,2.163950252643185,4.817364491384529,0.0,0.0,0.0,0.0,0.0,4.817364491384529,0.0,2.8904186948307173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
