time,potential
5.929648241206030512e+00,1.150728571511239409e+02
6.030150753768844574e+00,1.151658065638087436e+02
6.130653266331658635e+00,1.152495235051830775e+02
6.231155778894472697e+00,1.152821569367333581e+02
6.331658291457286758e+00,1.153535176186574631e+02
6.432160804020100819e+00,1.155308247734270708e+02
6.532663316582914881e+00,1.157249608835476664e+02
6.633165829145728942e+00,1.157585084354303149e+02
6.733668341708543004e+00,1.155956609751184203e+02
6.834170854271357065e+00,1.153963027319518773e+02
6.934673366834171127e+00,1.152991916871793308e+02
7.035175879396985188e+00,1.152676254900998032e+02
7.135678391959799249e+00,1.152030262094663584e+02
7.236180904522613311e+00,1.151071099955113368e+02
7.336683417085427372e+00,1.150696586096325547e+02
7.437185929648241434e+00,1.150723795035510335e+02
7.537688442211055495e+00,1.149393468584847540e+02
7.638190954773869557e+00,1.147432155213639504e+02
7.738693467336683618e+00,1.146826152581990641e+02
7.839195979899497679e+00,1.147974017952758174e+02
7.939698492462311741e+00,1.149409991453485702e+02
8.040201005025126690e+00,1.149455255993574951e+02
8.140703517587940752e+00,1.149525765319359465e+02
8.241206030150754813e+00,1.150405257886695978e+02
8.341708542713568875e+00,1.151217088339809607e+02
8.442211055276382936e+00,1.151522061111587334e+02
8.542713567839196998e+00,1.152229440452611158e+02
8.643216080402011059e+00,1.154276425713287182e+02
8.743718592964825120e+00,1.156614142948156001e+02
8.844221105527639182e+00,1.157341600404600683e+02
8.944723618090453243e+00,1.156196284779810242e+02
9.045226130653267305e+00,1.154701307084337429e+02
9.145728643216081366e+00,1.154011218059766151e+02
9.246231155778895427e+00,1.153804072022566913e+02
9.346733668341709489e+00,1.153219972909270723e+02
9.447236180904523550e+00,1.152359602298590033e+02
9.547738693467337612e+00,1.152229194288618430e+02
9.648241206030151673e+00,1.152289417639523776e+02
9.748743718592965735e+00,1.150940556228339204e+02
9.849246231155779796e+00,1.148589281698634750e+02
9.949748743718593857e+00,1.147061584344089056e+02
1.005025125628140792e+01,1.147623242345708121e+02
