time,R_spec
9.447236180904523550e+00,4.256682979225753782e-03
9.547738693467337612e+00,3.980624696592710912e-03
9.648241206030151673e+00,3.737776184871636175e-03
9.748743718592965735e+00,3.524667354400291656e-03
9.849246231155779796e+00,3.338424184069379089e-03
9.949748743718593857e+00,3.176652600146296235e-03
1.005025125628140792e+01,3.037372920894733722e-03
1.015075376884422198e+01,2.918976810295772963e-03
1.025125628140703604e+01,2.820200297482743004e-03
1.035175879396985010e+01,2.740107830069452282e-03
1.045226130653266416e+01,2.678087946550939194e-03
1.055276381909547823e+01,2.633861379329049436e-03
1.065326633165829229e+01,2.607500267952576369e-03
1.075376884422110635e+01,2.599462897398011237e-03
1.085427135678392041e+01,2.610646508770940195e-03
1.095477386934673447e+01,2.642464153716469859e-03
1.105527638190954853e+01,2.696952736791837467e-03
1.115577889447236259e+01,2.776923806417427344e-03
1.125628140703517666e+01,2.886173652945186758e-03
1.135678391959799072e+01,3.029777732365893182e-03
1.145728643216080478e+01,3.214503351613975848e-03
1.155778894472361884e+01,3.449394811025264466e-03
1.165829145728643290e+01,3.746603146898957667e-03
1.175879396984924696e+01,4.122563246987824385e-03
1.185929648241206102e+01,4.599645674753055809e-03
1.195979899497487509e+01,5.208416340994405022e-03
1.206030150753768915e+01,5.990608594436541354e-03
1.216080402010050321e+01,6.499721703288193278e-03
1.226130653266331727e+01,6.942790966677220808e-03
1.236180904522613133e+01,7.590299420569174976e-03
1.246231155778894539e+01,8.558369813313487437e-03
1.256281407035175945e+01,1.000675595872718877e-02
1.266331658291457352e+01,1.163022767238219672e-02
1.276381909547738758e+01,1.342938788768042145e-02
1.286432160804020164e+01,9.135271074904126667e-03
1.296482412060301570e+01,3.995344283876461899e-03
1.306532663316582976e+01,1.590730990849746921e-03
1.316582914572864382e+01,6.670319494101836126e-04
1.326633165829145788e+01,3.289959067268578797e-04
1.336683417085427195e+01,2.056000222287446798e-04
1.346733668341708601e+01,1.733769355951977930e-04
1.356783919597990007e+01,2.077164743686365632e-04
1.366834170854271413e+01,5.803308152629185843e-04
1.376884422110552819e+01,5.084693159382304385e-04
1.386934673366834225e+01,2.273697345904675271e-04
1.396984924623115631e+01,1.986320305010467482e-04
1.407035175879397038e+01,2.421265727782136721e-04
1.417085427135678444e+01,3.721040504365037151e-04
1.427135678391959850e+01,6.848555719222256715e-04
1.437185929648241256e+01,1.454328787791352292e-03
1.447236180904522662e+01,3.424394033267701403e-03
1.457286432160804068e+01,8.370070989406874426e-03
1.467336683417085474e+01,1.086308345802483762e-02
1.477386934673366881e+01,9.214077298854053688e-03
1.487437185929648287e+01,7.590248578162894257e-03
1.497487437185929693e+01,6.517639254211895009e-03
1.507537688442211099e+01,5.848365872809693777e-03
1.517587939698492505e+01,5.350835372521779883e-03
1.527638190954773911e+01,4.937318443515295238e-03
1.537688442211055317e+01,4.578870353601182698e-03
1.547738693467336724e+01,4.264233931293664667e-03
1.557788944723618130e+01,3.987271752678321277e-03
1.567839195979899536e+01,3.743618016101149699e-03
1.577889447236180942e+01,3.529784970153185437e-03
1.587939698492462348e+01,3.342884683206812698e-03
1.597989949748743754e+01,3.180511924049357880e-03
1.608040201005025338e+01,3.040677204154807519e-03
1.618090452261306567e+01,2.921763080163480852e-03
1.628140703517588150e+01,2.822496523990162317e-03
1.638190954773869379e+01,2.741933981073021217e-03
1.648241206030150963e+01,2.679455913692743718e-03
1.658291457286432191e+01,2.634773889796611368e-03
1.668341708542713775e+01,2.607950573050546190e-03
1.678391959798995003e+01,2.599434316299989532e-03
1.688442211055276587e+01,2.610109931770338617e-03
1.698492462311557816e+01,2.641376050157813200e-03
1.708542713567839400e+01,2.695252106320728674e-03
1.718592964824120628e+01,2.774526869541494613e-03
1.728643216080402212e+01,2.882969239376347720e-03
1.738693467336683440e+01,3.025616220930258098e-03
1.748743718592965024e+01,3.209185875402935720e-03
1.758793969849246253e+01,3.442655143288849296e-03
1.768844221105527836e+01,3.738081996944872445e-03
1.778894472361809065e+01,4.111773476586287786e-03
1.788944723618090649e+01,4.585921485597496856e-03
1.798994974874371877e+01,5.190850518888083867e-03
1.809045226130653461e+01,5.967962810454199678e-03
1.819095477386934689e+01,6.490322240311885600e-03
1.829145728643216273e+01,6.929273642008581396e-03
1.839195979899497502e+01,7.570294807098971838e-03
1.849246231155779085e+01,8.528299389719664128e-03
1.859296482412060314e+01,9.962218146220783860e-03
1.869346733668341898e+01,1.158723976803161144e-02
1.879396984924623126e+01,1.338140921754051200e-02
1.889447236180904710e+01,9.308434258423913324e-03
1.899497487437185939e+01,4.088375258073546903e-03
1.909547738693467522e+01,1.628615807830566470e-03
1.919597989949748751e+01,6.809402313580579244e-04
1.929648241206030335e+01,3.341136147747319671e-04
1.939698492462311563e+01,2.073757672504464842e-04
1.949748743718593147e+01,1.733764668990430433e-04
1.959798994974874375e+01,2.054227305948382076e-04
1.969849246231155959e+01,5.497713320955378152e-04
1.979899497487437188e+01,5.306327757014212389e-04
1.989949748743718771e+01,2.295860554942743441e-04
2.000000000000000000e+01,1.983670641087316628e-04
