time,->1,3->1,1->2,3->2,2->2,->3,1->3,->4,2->4,4->4,->5,"2,3->5",5->5,->6,"4,5->6",5->6,6->6,->7,"4,5->7",5->7,7->7,6->8,7->8,8->8,->9,6->9,7->9,9->9,->10,"6,7->10",10->10
1.0050251256281408,1.0,-3.464355864314239,0.9282102615271534,13.857423457256957,-14.700354791940386,-1.5,1.4851364184434455,20.0,-29.400709583880772,-0.24607159167015527,15.0,-10.185452066191722,-6.032177095242526,12.0,0.04453042257187746,6.032177095242526,-18.629550217266495,10.0,0.04453042257187746,6.032177095242526,-16.703874652880984,5.588865065179948,6.681549861152394,-12.977333161159791,25.0,-3.725910043453299,-5.011162395864295,-15.80770677929706,30.0,-6.223713433375425,-23.366985095548674
1.105527638190955,1.0,-3.4009609402478773,0.7262141521941197,13.60384376099151,-14.57285844159804,-1.5,1.1619426435105915,20.0,-29.14571688319608,-0.09460357627128298,15.0,-9.912344469527298,-5.539201833897586,12.0,0.015720849095254823,5.539201833897586,-17.850146179815468,10.0,0.015720849095254823,5.539201833897586,-15.902447072711494,5.3550438539446406,6.360978829084598,-12.212186102435965,25.0,-3.570029235963094,-4.770734121813448,-16.389857241879064,30.0,-5.677220097293575,-24.104062793154306
1.206030150753769,1.0,-3.2455488140226354,0.574634629028394,12.982195256090542,-14.040967767072512,-1.5,0.9194154064454305,20.0,-28.081935534145025,-0.03933958449937386,15.0,-9.11412925683045,-5.518543526996073,12.0,0.006512916281812039,5.518543526996073,-17.558513364505863,10.0,0.006512916281812039,5.518543526996073,-15.582305401106847,5.267554009351759,6.232922160442739,-11.756870821256934,25.0,-3.5117026729011727,-4.674691620332054,-16.702725490570618,30.0,-5.47204235270293,-24.454299629263833
1.306532663316583,1.0,-3.032884631142486,0.4633061762503368,12.131538524569944,-13.251863835393678,-1.5,0.7412898820005389,20.0,-26.503727670787356,-0.018789926265104964,15.0,-8.038274832071682,-5.931980259958101,12.0,0.0033438441507201264,5.931980259958101,-17.7218589651982,10.0,0.0033438441507201264,5.931980259958101,-15.714335383901405,5.316557689559461,6.285734153560562,-11.60443636734108,25.0,-3.5443717930396406,-4.714300615170421,-16.769893548220164,30.0,-5.569744708106489,-24.480593769652316
1.407035175879397,1.0,-2.790997825432378,0.3822535481138459,11.163991301729512,-12.324954026529902,-1.5,0.6116056769821534,20.0,-24.649908053059804,-0.0106965828561682,15.0,-6.879783977319798,-6.720493422443112,12.0,0.002156589441824884,6.720493422443112,-18.30335876119532,10.0,0.002156589441824884,6.720493422443112,-16.266727824296268,5.491007628358596,6.506691129718508,-11.750214354439906,25.0,-3.660671752239064,-4.88001834728888,-16.614188749569937,30.0,-5.954715104776255,-24.21304532603206
1.5075376884422111,1.0,-2.5399010740802273,0.3233351313179314,10.159604296320909,-11.345961149451972,-1.5,0.5173362101086902,20.0,-22.691922298903943,-0.0073874610371111316,15.0,-5.763523781993118,-7.777093922381147,12.0,0.001723589350006335,7.777093922381147,-19.230426625842,10.0,0.001723589350006335,7.777093922381147,-17.173141090409068,5.7691279877526,6.869256436163628,-12.180482916768746,25.0,-3.8460853251684,-5.15194232712272,-16.265351787250975,30.0,-6.604936593486878,-23.67363660983507
1.6080402010050252,1.0,-2.2927122210299236,0.28045677826638565,9.170848884119694,-10.371488892348053,-1.5,0.4487308452262171,20.0,-20.742977784696105,-0.006214766631731982,15.0,-4.755767866752497,-8.94501066069933,12.0,0.0016677346132380312,8.94501066069933,-20.3678680226628,10.0,0.0016677346132380312,8.94501066069933,-18.303006144849146,6.11036040679884,7.321202457939659,-12.846738837874486,25.0,-4.073573604532561,-5.490901843454743,-15.774771762162397,30.0,-7.455864271525473,-22.911370680451
1.7085427135678393,1.0,-2.057389455766612,0.24924746081228497,8.229557823066449,-9.436292953914744,-1.5,0.39879593729965596,20.0,-18.87258590782949,-0.006337504867446593,15.0,-3.8828259249817947,-10.068047618414365,12.0,0.0019141890236215532,10.068047618414365,-21.542966964425446,10.0,0.0019141890236215532,10.068047618414365,-19.482688638769563,6.462890089327634,7.793075455507825,-13.65043515981102,25.0,-4.308593392885089,-5.844806591630869,-15.216507820287893,30.0,-8.394298354463993,-22.02008938793408
1.8090452261306533,1.0,-1.8383106135225802,0.22663306355270302,7.353242454090321,-8.55993518544945,-1.5,0.36261290168432486,20.0,-17.1198703708989,-0.007754422484143651,15.0,-3.1471639404954206,-11.04791232781123,12.0,0.0025701053927288165,11.04791232781123,-22.614411641882302,10.0,0.0025701053927288165,11.04791232781123,-20.56511952920249,6.784323492564691,8.226047811680997,-14.468243976193081,25.0,-4.52288232837646,-6.169535858760747,-14.66555817261739,30.0,-9.301361569957958,-21.11366096275545
1.9095477386934674,1.0,-1.6374855996684055,0.2104669030994675,6.549942398673622,-7.75190236403771,-1.5,0.33674704495914803,20.0,-15.50380472807542,-0.011236730859157341,15.0,-2.538725698229444,-11.854808968820553,12.0,0.003996278933080834,11.854808968820553,-23.51557574503736,10.0,0.003996278933080834,11.854808968820553,-21.477975838347792,7.054672723511207,8.591190335339117,-15.20362975073781,25.0,-4.7031151490074725,-6.443392751504337,-14.17277568186214,30.0,-10.101339353534996,-20.280647441865128
2.0100502512562817,1.0,-1.4554161306434084,0.1992509549049698,5.821664522573633,-7.015239889658805,-1.5,0.3188015278479517,20.0,-14.03047977931761,-0.019007491460826507,15.0,-2.0420186591485017,-12.500900843509898,12.0,0.007128322981069597,12.500900843509898,-24.2424167010373,10.0,0.007128322981069597,12.500900843509898,-22.214440923269475,7.27272501031119,8.88577636930779,-15.814527165565343,25.0,-4.84848334020746,-6.664332276980843,-13.758220174079113,30.0,-10.770634672849488,-19.56306335495036
2.1105527638190957,1.0,-1.2916800322132043,0.1919380600224222,5.166720128852817,-6.349023467306186,-1.5,0.30710089603587554,20.0,-12.698046934612371,-0.036974026894774026,15.0,-1.6401813673544887,-13.01273534218952,12.0,0.014433996795500755,13.01273534218952,-24.82066490542729,10.0,0.014433996795500755,13.01273534218952,-22.799775692493075,7.446199471628186,9.11991027699723,-16.302194475387587,25.0,-4.964132981085458,-6.839932707747923,-13.420442777703485,30.0,-11.318111847645541,-18.965777474683605
2.21105527638191,1.0,-1.145318415346716,0.18779549766154496,4.581273661386864,-5.749998584839433,-1.5,0.30047279625847195,20.0,-11.499997169678865,-0.08143205826674169,15.0,-1.3171158534868317,-13.417048882945243,12.0,0.03277733719211155,13.417048882945243,-25.284747028790658,10.0,0.03277733719211155,13.417048882945243,-23.268762554590413,7.585424108637197,9.307505021836166,-16.687956719603886,25.0,-5.056949405758132,-6.980628766377124,-13.147845941074376,30.0,-11.766895497316305,-18.47384336599525
2.311557788944724,1.0,-1.0150876613671609,0.1863119569629194,4.0603506454686435,-5.2136490344374735,-1.5,0.29809913114067105,20.0,-10.427298068874947,-0.1995000326709735,15.0,-1.0584621611112583,-13.736392038741988,12.0,0.0822123198153098,13.736392038741988,-25.67495414856068,10.0,0.0822123198153098,13.736392038741988,-23.66192943513396,7.702486244568203,9.464771774053585,-16.999901026537852,25.0,-5.1349908297121365,-7.098578830540188,-12.9244558924747,30.0,-12.150379066270855,-18.061433106525435
2.412060301507538,1.0,-0.8996207163469829,0.18713425059857788,3.5984828653879317,-4.734882277109289,-1.5,0.2994148009577246,20.0,-9.469764554218578,-0.5301219737617311,15.0,-0.8519196371903386,-13.988792298247184,12.0,0.22247298551069097,13.988792298247184,-26.05465744625717,10.0,0.22247298551069097,13.988792298247184,-24.042101913083208,7.816397233877151,9.616840765233285,-17.274990649006153,25.0,-5.2109314892514345,-7.212630573924962,-12.728060455113688,30.0,-12.528174592667742,-17.68590329615208
2.512562814070352,1.0,-0.7975282613837712,0.1900241535188564,3.190113045535085,-4.308460657076412,-1.5,0.30403864563017025,20.0,-8.616921314152824,-1.4553164722181613,15.0,-0.6872238274157063,-14.188467751629085,12.0,0.6194613250344596,14.188467751629085,-26.56251551457529,10.0,0.6194613250344596,14.188467751629085,-24.545632274491027,7.968754654372586,9.818252909796412,-17.581679981659804,25.0,-5.312503102915058,-7.3636896823473075,-12.516908473236978,30.0,-13.039874762124557,-17.255987683832547
2.613065326633166,1.0,-0.7074603075910576,0.19482882819174244,2.8298412303642304,-3.9292651992662444,-1.5,0.31172612510678793,20.0,-7.858530398532489,-3.71607435867047,15.0,-0.5559598332959471,-14.346609503518012,12.0,1.599392031296441,14.346609503518012,-27.490037486900185,10.0,1.599392031296441,14.346609503518012,-25.460316535463008,8.247011246070056,10.184126614185203,-18.06981949079579,25.0,-5.498007497380037,-7.638094960638902,-12.201152958294921,30.0,-13.998101119764456,-16.56262800967701
2.71356783919598,1.0,-0.6281418950930844,0.2014604579585777,2.5125675803723375,-3.5924497461161056,-1.5,0.3223367327337243,20.0,-7.184899492232211,-7.480746943868754,15.0,-0.45131363831040816,-14.472026337225708,12.0,3.2478470038136797,14.472026337225708,-29.088454178501706,10.0,3.2478470038136797,14.472026337225708,-27.043702903828223,8.726536253550512,10.81748116153129,-18.957786330228984,25.0,-5.817690835700342,-8.113110871148466,-11.652588653327737,30.0,-15.733190254700418,-15.300179589511535
2.814070351758794,1.0,-0.5583919687856254,0.20988217022777686,2.2335678751425014,-3.29352376753344,-1.5,0.335811472364443,20.0,-6.58704753506688,-10.950529655026832,15.0,-0.36781544415904954,-14.571650384164055,12.0,4.787018689634148,14.571650384164055,-30.860513305637756,10.0,4.787018689634148,14.571650384164055,-28.82008041890947,9.258153991691326,11.528032167563788,-20.181547351460118,25.0,-6.172102661127552,-8.64602412567284,-10.894878077251303,30.0,-17.788049504746116,-13.538552967317877
2.9145728643216082,1.0,-0.49713144418261257,0.22009830134432995,1.9885257767304503,-3.0283892817249103,-1.5,0.35215728215092795,20.0,-6.056778563449821,-12.910257506546257,15.0,-0.3011015074342099,-14.650933915882144,12.0,5.674419886962918,14.650933915882144,-32.0558082486213,10.0,5.674419886962918,14.650933915882144,-30.03247465724165,9.616742474586388,12.01298986289666,-21.23553830528629,25.0,-6.41116164972426,-9.009742397172495,-10.182468514155937,30.0,-19.254304976882338,-11.90998494385535
3.0150753768844223,1.0,-0.4433844499850764,0.23214769570259425,1.7735377999403057,-2.793348780320272,-1.5,0.3714363131241508,20.0,-5.586697560640544,-13.893701775022723,15.0,-0.24770548251575755,-14.71416267049989,12.0,6.133025640392922,14.71416267049989,-32.70201116448063,10.0,6.133025640392922,14.71416267049989,-30.690081049710184,9.81060334934419,12.276032419884075,-21.87426091251499,25.0,-6.540402232896127,-9.207024314913054,-9.672970563343494,30.0,-20.072547462528757,-10.768948735883223
3.1155778894472363,1.0,-0.39627539021997654,0.24609915486030964,1.5851015608799062,-2.5850953815006177,-1.5,0.39375864777649544,20.0,-5.170190763001235,-14.487624504551436,15.0,-0.20488193621200332,-14.764703974465402,12.0,6.417164613087388,14.764703974465402,-33.08673099452136,10.0,6.417164613087388,14.764703974465402,-31.079648302420424,9.926019298356408,12.43185932096817,-22.233571878002014,25.0,-6.617346198904272,-9.323894490726127,-9.341851649795744,30.0,-20.566479255730343,-10.028386922500935
3.2160804020100504,1.0,-0.35502357543485646,0.2620484328599704,1.4200943017394259,-2.4006926597052125,-1.5,0.4192774925759527,20.0,-4.801385319410425,-14.931590936140825,15.0,-0.17046049831375196,-14.805203135118374,12.0,6.631957108201717,14.805203135118374,-33.363820535458366,10.0,6.631957108201717,14.805203135118374,-31.358714155630906,10.00914616063751,12.543485662252364,-22.465421548428004,25.0,-6.672764107091673,-9.407614246689272,-9.120765565779132,30.0,-20.924930226224145,-9.522974396469328
3.3165829145728645,1.0,-0.3189365768260949,0.2801163606573072,1.2757463073043795,-2.2375490774785685,-1.5,0.44818617705169156,20.0,-4.475098154957137,-15.301759462616213,15.0,-0.14272724865028025,-14.837738552422069,12.0,6.8113051889504925,14.837738552422069,-33.58816305411269,10.0,6.8113051889504925,14.837738552422069,-31.584055497985986,10.076448916233806,12.633622199194395,-22.640787342266616,25.0,-6.717632610822538,-9.475216649395795,-8.961265629738946,30.0,-21.217008119529957,-9.146053492383217
3.4170854271356785,1.0,-0.2874030597304052,0.30044780740839516,1.1496122389216208,-2.093390255639809,-1.5,0.4807164918534323,20.0,-4.186780511279618,-15.622405570418778,15.0,-0.12032935293613928,-14.863943896861466,12.0,6.966316797981623,14.863943896861466,-33.778386497239666,10.0,6.966316797981623,14.863943896861466,-31.774937690549724,10.1335159491719,12.70997507621989,-22.785411054402726,25.0,-6.7556772994479335,-9.532481307164916,-8.837217113816296,30.0,-21.46612252474193,-8.843582679174789
3.5175879396984926,1.0,-0.25988559339361916,0.32321127174107817,1.0395423735744767,-1.9662312087754263,-1.5,0.5171380347857251,20.0,-3.9324624175508527,-15.903145443693775,15.0,-0.10219903288833095,-14.885104087591486,12.0,7.101599257484644,14.885104087591486,-33.94212606977451,10.0,7.101599257484644,14.885104087591486,-31.93918723553473,10.182637820932353,12.775674894213893,-22.90869650776936,25.0,-6.788425213954902,-9.58175617066042,-8.735617060220816,30.0,-21.681678394293055,-8.58978322176915
3.6180904522613067,1.0,-0.23591370032649212,0.3485989299967891,0.9436548013059685,-1.8543496864551203,-1.5,0.5577582879948626,20.0,-3.7086993729102407,-16.149375033077174,15.0,-0.08749329924617959,-14.902230596539031,12.0,7.219851321987186,14.902230596539031,-34.08368002344369,10.0,7.219851321987186,14.902230596539031,-32.08116290254899,10.225104007033107,12.832465161019597,-23.01492356938356,25.0,-6.816736004688739,-9.624348870764697,-8.649907839616326,30.0,-21.868881823009037,-8.371881505646302
3.7185929648241207,1.0,-0.215077490840537,0.3768270757317611,0.860309963362148,-1.756262047419939,-1.5,0.6029233211708178,20.0,-3.512524094839878,-16.365005342851045,15.0,-0.07554648688350896,-14.9161201498888,12.0,7.32307157842615,14.9161201498888,-34.20611334421558,10.0,7.32307157842615,14.9161201498888,-32.20395414486591,10.261834003264674,12.881581657946365,-23.10670673756635,25.0,-6.841222668843116,-9.661186243459772,-8.57651749546013,30.0,-22.03144211222409,-8.182841663139671
3.819095477386935,1.0,-0.19702177828601392,0.408136769968047,0.7880871131440557,-1.670701281387007,-1.5,0.6530188319488752,20.0,-3.341402562774014,-16.553186672862168,15.0,-0.06583290748871805,-14.92740089407794,12.0,7.412881606209652,14.92740089407794,-34.31184258206017,10.0,7.412881606209652,14.92740089407794,-32.30999270619782,10.293552774618052,12.923997082479127,-23.185984332031964,25.0,-6.862368516412035,-9.692997811859344,-8.513263210608754,30.0,-22.17230767125144,-8.018218508044683
3.919597989949749,1.0,-0.18144096471884083,0.44279468339117034,0.7257638588753633,-1.5965983139220445,-1.5,0.7084714934258726,20.0,-3.193196627844089,-16.716525700700515,15.0,-0.05793766766929809,-14.936567978992755,12.0,7.490625675032782,14.936567978992755,-34.40284244756542,10.0,7.490625675032782,14.936567978992755,-32.40126088500114,10.320852734269625,12.960504354000458,-23.25428951026983,25.0,-6.8805684895130845,-9.720378265500342,-8.458658319174312,30.0,-22.29390946658317,-7.874862739029694
4.020100502512563,1.0,-0.16807465100871846,0.481094003905474,0.6722986040348738,-1.533066398443257,-1.5,0.7697504062487585,20.0,-3.066132796886514,-16.85717813521243,15.0,-0.051533919978308675,-14.944011612932718,12.0,7.557415974416701,14.944011612932718,-34.480717121297026,10.0,7.557415974416701,14.944011612932718,-32.47937254525553,10.344215136389108,12.991749018102212,-23.312879227523627,25.0,-6.896143424259406,-9.743811763576659,-8.41160094274765,30.0,-22.398241140203535,-7.750359963303091
4.120603015075377,1.0,-0.1567040171437809,0.5233552852953555,0.6268160685751236,-1.4793887091059135,-1.5,0.8373684564725687,20.0,-2.958777418211827,-16.976899804247772,15.0,-0.04636523072680979,-14.950038546698991,12.0,7.614159194308522,14.950038546698991,-34.54676990216751,10.0,7.614159194308522,14.950038546698991,-32.54563713639496,10.364030970650253,13.018254854557984,-23.362769317300206,25.0,-6.909353980433503,-9.763691140918487,-8.371236559656326,30.0,-22.486932749409494,-7.642790961973586
4.2211055276381915,1.0,-0.14714917904414468,0.5699271905475547,0.5885967161765787,-1.4350098749149447,-1.5,0.9118835048760876,20.0,-2.8700197498298894,-17.077081560345103,15.0,-0.04223210500279498,-14.954888598720531,12.0,7.661575569786768,14.954888598720531,-34.602040970271446,10.0,7.661575569786768,14.954888598720531,-32.60109918071736,10.380612291081434,13.040439672286945,-23.404772023900804,25.0,-6.920408194054289,-9.780329754215208,-8.336889803817789,30.0,-22.5612913905413,-7.550613067553516
4.3216080402010055,1.0,-0.13926738363057511,0.6211868136876846,0.5570695345223005,-1.399530748633821,-1.5,0.9938989019002954,20.0,-2.799061497267642,-17.158773166969514,15.0,-0.03898179713455447,-14.95874754494929,12.0,7.7002126795724095,14.95874754494929,-34.64732692957534,10.0,7.7002126795724095,14.95874754494929,-32.646561994363275,10.394198078872602,13.05862479774531,-23.439532131236827,25.0,-6.929465385915069,-9.793968598308982,-8.308026255738076,30.0,-22.622322130907072,-7.47259242257243
4.42211055276382,1.0,-0.13295239592335684,0.677539446907325,0.5318095836934273,-1.3727075607679409,-1.5,1.0840631150517201,20.0,-2.7454151215358817,-17.222695864749898,15.0,-0.03650095182124094,-14.961756208656986,12.0,7.730453303526984,14.961756208656986,-34.68321889404491,10.0,7.730453303526984,14.961756208656986,-32.68261947466498,10.404965668213473,13.073047789865994,-23.467526247037902,25.0,-6.936643778808983,-9.804785842399495,-8.284233769589239,30.0,-22.670768905411617,-7.407772797030325
4.522613065326634,1.0,-0.12813527301816038,0.7394174628182656,0.5125410920726415,-1.354455881647438,-1.5,1.183067940509225,20.0,-2.708911763294876,-17.269244959517284,15.0,-0.034710714837189516,-14.964017317259536,12.0,7.7525184189064085,14.964017317259536,-34.71009941727308,10.0,7.7525184189064085,14.964017317259536,-32.70965831815712,10.413029825181923,13.083863327262847,-23.48908903809206,25.0,-6.942019883454616,-9.812897495447135,-8.265208213941365,30.0,-22.707109842565337,-7.355450404201342
4.623115577889448,1.0,-0.12478683847164135,0.8072777799169166,0.4991473538865654,-1.3448600107222046,-1.5,1.2916444478670668,20.0,-2.6897200214444092,-17.298481099380393,15.0,-0.03356416578499232,-14.965599603086028,12.0,7.76646425624635,14.965599603086028,-34.728152710613536,10.0,7.76646425624635,14.965599603086028,-32.72786663941205,10.41844581318406,13.09114665576482,-23.504413389876365,25.0,-6.945630542122707,-9.818359991823614,-8.25074741186975,30.0,-22.731567010921918,-7.31516603849702
4.723618090452262,1.0,-0.12292229705939334,0.8815971991301658,0.49168918823757335,-1.3441885614970062,-1.5,1.4105555186082652,20.0,-2.6883771229940123,-17.310110041335342,15.0,-0.03304614913203472,-14.9665396616716,12.0,7.7721734544463565,14.9665396616716,-34.73735988230779,10.0,7.7721734544463565,14.9665396616716,-32.73722941225427,10.421207964692337,13.09489176490171,-23.513550541264607,25.0,-6.947471976461559,-9.821168823676281,-8.240748743688554,30.0,-22.744098392862966,-7.286704870214158
4.824120603015076,1.0,-0.122609036187947,0.9628647388815467,0.490436144751788,-1.3529189301687266,-1.5,1.5405835822104748,20.0,-2.705837860337453,-17.30344652815901,15.0,-0.033176017213683184,-14.966841049631329,12.0,7.76933801393253,14.966841049631329,-34.73748397062615,10.0,7.76933801393253,14.966841049631329,-32.73751379794381,10.421245191187845,13.095005519177526,-23.516403498492313,25.0,-6.947496794125231,-9.821254139383143,-8.235211658155881,30.0,-22.744377215884512,-7.270107664570996
4.92462311557789,1.0,-0.12397856004074517,1.0515693653872362,0.4959142401629807,-1.3717719914272737,-1.5,1.682510984619578,20.0,-2.7435439828545474,-17.277360648394016,15.0,-0.03401406324027577,-14.966470344665368,12.0,7.757433173348323,14.966470344665368,-34.72804394840526,10.0,7.757433173348323,14.966470344665368,-32.728243514880525,10.418413184521578,13.091297405952211,-23.512712598382798,25.0,-6.945608789681052,-9.818473054464157,-8.234245032569639,30.0,-22.731757582777604,-7.265693888598365
5.025125628140704,1.0,-0.12724448699077914,1.1481810052113486,0.5089779479631166,-1.4017609727002978,-1.5,1.8370896083381578,20.0,-2.8035219454005955,-17.230201135728127,15.0,-0.03567327117098899,-14.965348782406922,12.0,7.735679087615858,14.965348782406922,-34.708273288827485,10.0,7.735679087615858,14.965348782406922,-32.70865706901426,10.412481986648245,13.083462827605704,-23.502032119859507,25.0,-6.941654657765497,-9.812597120704277,-8.23808048134413,30.0,-22.70522016923772,-7.274099855027323
5.125628140703518,1.0,-0.13272934788230029,1.2531216253300428,0.5309173915292011,-1.444259688102245,-1.5,2.0049946005280685,20.0,-2.88851937620449,-17.15968718783745,15.0,-0.03833912931490108,-14.963337643884534,12.0,7.702985797651537,14.963337643884534,-34.67705849553541,10.0,7.702985797651537,14.963337643884534,-32.67764912589058,10.403117548660623,13.071059650356233,-23.483691347642914,25.0,-6.935411699107083,-9.803294737767175,-8.247094025457166,30.0,-22.663295004701787,-7.296338198354294
5.226130653266332,1.0,-0.14090435125303818,1.3667215052229515,0.5636174050121527,-1.501097880508254,-1.5,2.1867544083567227,20.0,-3.002195761016508,-17.06275944656066,15.0,-0.04230224460406523,-14.960213797297122,12.0,7.657875878771957,14.960213797297122,-34.63284553348042,10.0,7.657875878771957,14.960213797297122,-32.633671769452036,10.389853660044126,13.053468707780816,-23.456748694970155,25.0,-6.926569106696085,-9.79010153083561,-8.26183722442369,30.0,-22.60393827163466,-7.333882802992223
5.326633165829146,1.0,-0.1524485367555266,1.4891533375582409,0.6097941470221064,-1.574695960863349,-1.5,2.3826453400931853,20.0,-3.149391921726698,-16.93537075012455,15.0,-0.048012019013691114,-14.955629543196455,12.0,7.598373933466435,14.955629543196455,-34.573512702027536,10.0,7.598373933466435,14.955629543196455,-32.57461780920877,10.37205381060826,13.029847123683508,-23.41989015162337,25.0,-6.914702540405507,-9.77238534276263,-8.2830868193849,30.0,-22.524379251807435,-7.388800855204261
5.42713567839196,1.0,-0.16833686589154812,1.620333257872358,0.6733474635661925,-1.6682581959828626,-1.5,2.592533212595773,20.0,-3.3365163919657252,-16.77219325899616,15.0,-0.05616587124192862,-14.949046088134436,12.0,7.52184870083494,14.949046088134436,-34.4961562321055,10.0,7.52184870083494,14.949046088134436,-32.497596119590945,10.348846869631648,12.999038447836378,-23.371354147907233,25.0,-6.8992312464211,-9.749278835877282,-8.311911472751847,30.0,-22.420843058185493,-7.463932811284637
5.527638190954774,1.0,-0.18997178667857673,1.7597721873966135,0.7598871467143069,-1.7860557911233865,-1.5,2.8156354998345816,20.0,-3.572111582246773,-16.56620004939144,15.0,-0.06786004194946571,-14.939622169009674,12.0,7.424783085424125,14.939622169009674,-34.39680936257274,10.0,7.424783085424125,14.939622169009674,-32.39866488884276,10.31904280877182,12.959465955537105,-23.308701862709412,25.0,-6.879361872514548,-9.719599466652827,-8.349782096452653,30.0,-22.288213995668066,-7.563183891722773
