time,R_energy_linear_jacobian
0.000000000000000000e+00,-6.042964322614810044e+03
1.005025125628140753e-01,-5.553542167355640231e+03
2.010050251256281506e-01,-4.988250542048586794e+03
3.015075376884422398e-01,-4.499272015996991286e+03
4.020100502512563012e-01,-4.093393858088116758e+03
5.025125628140704181e-01,-3.777781284106178191e+03
6.030150753768844796e-01,-3.551372780578488801e+03
7.035175879396985410e-01,-3.400809122831956302e+03
8.040201005025126024e-01,-3.306563107296162798e+03
9.045226130653266639e-01,-3.252410679374612755e+03
1.005025125628140836e+00,-3.229548004068546561e+03
1.105527638190954898e+00,-3.234551736579847784e+03
1.206030150753768959e+00,-3.265486854560254869e+03
1.306532663316583021e+00,-3.319221919560869537e+03
1.407035175879397082e+00,-3.390642450963854571e+03
1.507537688442211143e+00,-3.473652564969533159e+03
1.608040201005025205e+00,-3.564807102193317860e+03
1.708542713567839266e+00,-3.673134476145080043e+03
1.809045226130653328e+00,-3.835723566222930913e+03
1.909547738693467389e+00,-4.099931379320403721e+03
2.010050251256281673e+00,-4.468995966904972192e+03
2.110552763819095734e+00,-4.905191801769900849e+03
2.211055276381909795e+00,-5.377114588253785769e+03
2.311557788944723857e+00,-5.870748139525383522e+03
2.412060301507537918e+00,-6.379764500852271340e+03
2.512562814070351980e+00,-6.897418800299617033e+03
2.613065326633166041e+00,-7.406640162625748417e+03
2.713567839195980103e+00,-7.865245547220426488e+03
2.814070351758794164e+00,-8.223556449311252436e+03
2.914572864321608225e+00,-8.477724325546536420e+03
3.015075376884422287e+00,-8.665503744606527107e+03
3.115577889447236348e+00,-8.818316869922433398e+03
3.216080402010050410e+00,-8.949794184317352119e+03
3.316582914572864471e+00,-9.064832063617745007e+03
3.417085427135678533e+00,-9.165488288344040484e+03
3.517587939698492594e+00,-9.252993341636771220e+03
3.618090452261306655e+00,-9.328281065244060301e+03
3.718592964824120717e+00,-9.392104435839122743e+03
3.819095477386934778e+00,-9.445054548664353206e+03
3.919597989949748840e+00,-9.487559795516923259e+03
4.020100502512563345e+00,-9.519880487681235536e+03
4.120603015075377407e+00,-9.542100090803596686e+03
4.221105527638191468e+00,-9.554111472725458952e+03
4.321608040201005529e+00,-9.555596629427158405e+03
4.422110552763819591e+00,-9.545997371024295717e+03
4.522613065326633652e+00,-9.524473778930330809e+03
4.623115577889447714e+00,-9.489846660970999437e+03
4.723618090452261775e+00,-9.440517540093705975e+03
4.824120603015075837e+00,-9.374357354177200250e+03
4.924623115577889898e+00,-9.288552778516219405e+03
5.025125628140703959e+00,-9.179397411111280235e+03
5.125628140703518021e+00,-9.042023409697678289e+03
5.226130653266332082e+00,-8.870106117626866762e+03
5.326633165829146144e+00,-8.655687566370519562e+03
5.427135678391960205e+00,-8.389533468248931968e+03
5.527638190954774267e+00,-8.062861724938223233e+03
5.628140703517588328e+00,-7.671345126412724312e+03
5.728643216080402389e+00,-7.220531493310490987e+03
5.829145728643216451e+00,-6.728113913140374279e+03
5.929648241206030512e+00,-6.218689338331058934e+03
6.030150753768844574e+00,-5.714731431922278716e+03
6.130653266331658635e+00,-5.232183633095860387e+03
6.231155778894472697e+00,-4.782637052998949912e+03
6.331658291457286758e+00,-4.377429749239090597e+03
6.432160804020100819e+00,-4.029161595696186851e+03
6.532663316582914881e+00,-3.748927393954534637e+03
6.633165829145728942e+00,-3.540656909870282107e+03
6.733668341708543004e+00,-3.397592894365976008e+03
6.834170854271357065e+00,-3.305821747792902897e+03
6.934673366834171127e+00,-3.252220331435049957e+03
7.035175879396985188e+00,-3.229201792853034476e+03
7.135678391959799249e+00,-3.233771263509159780e+03
7.236180904522613311e+00,-3.264186783501013451e+03
7.336683417085427372e+00,-3.317431148941365336e+03
7.437185929648241434e+00,-3.388439856187216265e+03
7.537688442211055495e+00,-3.471042455361430257e+03
7.638190954773869557e+00,-3.561368260852418189e+03
7.738693467336683618e+00,-3.667058787159823623e+03
7.839195979899497679e+00,-3.823298765845836897e+03
7.939698492462311741e+00,-4.079177692208234021e+03
8.040201005025126690e+00,-4.442292957745139574e+03
8.140703517587940752e+00,-4.875814095744428414e+03
8.241206030150754813e+00,-5.346685784301812419e+03
8.341708542713568875e+00,-5.839850213231326052e+03
8.442211055276382936e+00,-6.348734032697075236e+03
8.542713567839196998e+00,-6.866917577561588587e+03
8.643216080402011059e+00,-7.378641655960537719e+03
8.743718592964825120e+00,-7.843550310168368924e+03
8.844221105527639182e+00,-8.210175856945759733e+03
8.944723618090453243e+00,-8.470284660769993934e+03
9.045226130653267305e+00,-8.660734436653252487e+03
9.145728643216081366e+00,-8.814614038044923291e+03
9.246231155778895427e+00,-8.946638666836042830e+03
9.346733668341709489e+00,-9.062075727238599939e+03
9.447236180904523550e+00,-9.163080987370494768e+03
9.547738693467337612e+00,-9.250908159638465804e+03
9.648241206030151673e+00,-9.326497655832565215e+03
9.748743718592965735e+00,-9.390606282656666735e+03
9.849246231155779796e+00,-9.443828828058489307e+03
9.949748743718593857e+00,-9.486597751283310572e+03
1.005025125628140792e+01,-9.519177717408909302e+03
1.015075376884422198e+01,-9.541656792270085134e+03
1.025125628140703604e+01,-9.553932946169776187e+03
1.035175879396985010e+01,-9.555693891290204192e+03
1.045226130653266416e+01,-9.546387985813777050e+03
1.055276381909547823e+01,-9.525183200256908094e+03
1.065326633165829229e+01,-9.490909985750111446e+03
1.075376884422110635e+01,-9.441981859788369547e+03
1.085427135678392041e+01,-9.376285055648231719e+03
1.095477386934673447e+01,-9.291026030841061583e+03
1.105527638190954853e+01,-9.182524476382386638e+03
1.115577889447236259e+01,-9.045946167724485349e+03
1.125628140703517666e+01,-8.875006984035433561e+03
1.135678391959799072e+01,-8.661790060532544885e+03
1.145728643216080478e+01,-8.397080346088885562e+03
1.155778894472361884e+01,-8.072044705795106893e+03
1.165829145728643290e+01,-7.682173718937553531e+03
1.175879396984924696e+01,-7.232706959210519017e+03
1.185929648241206102e+01,-6.741058714361263810e+03
1.195979899497487509e+01,-6.231764604908077672e+03
1.206030150753768915e+01,-5.727439956268065544e+03
1.216080402010050321e+01,-5.244189278473584636e+03
1.226130653266331727e+01,-4.793660531267698389e+03
1.236180904522613133e+01,-4.387162324875343074e+03
1.246231155778894539e+01,-4.037278420541150808e+03
1.256281407035175945e+01,-3.755208150383802604e+03
1.266331658291457352e+01,-3.545132099435691089e+03
1.276381909547738758e+01,-3.400555850118426861e+03
1.286432160804020164e+01,-3.307652280785925086e+03
1.296482412060301570e+01,-3.253192597441624912e+03
1.306532663316582976e+01,-3.229440183400589376e+03
1.316582914572864382e+01,-3.233322656730002564e+03
1.326633165829145788e+01,-3.263104636354844388e+03
1.336683417085427195e+01,-3.315818684708611272e+03
1.346733668341708601e+01,-3.386448604070367765e+03
1.356783919597990007e+01,-3.468824181248749483e+03
1.366834170854271413e+01,-3.558937468031266690e+03
1.376884422110552819e+01,-3.663938428104889681e+03
1.386934673366834225e+01,-3.818213379170693315e+03
1.396984924623115631e+01,-4.071178448265670795e+03
1.407035175879397038e+01,-4.431920352423406257e+03
1.417085427135678444e+01,-4.864135660467671187e+03
1.427135678391959850e+01,-5.334297158648930235e+03
1.437185929648241256e+01,-5.826988049919322293e+03
1.447236180904522662e+01,-6.335534728403968984e+03
1.457286432160804068e+01,-6.853606948892414948e+03
1.467336683417085474e+01,-7.365870164407587254e+03
1.477386934673366881e+01,-7.832687912759452047e+03
1.487437185929648287e+01,-8.202205340894521214e+03
1.497487437185929693e+01,-8.464669746194937034e+03
1.507537688442211099e+01,-8.656404902438122008e+03
1.517587939698492505e+01,-8.810976568251186109e+03
1.527638190954773911e+01,-8.943473556958329937e+03
1.537688442211055317e+01,-9.059302544824084180e+03
1.547738693467336724e+01,-9.160660236775276644e+03
1.557788944723618130e+01,-9.248812642787466757e+03
1.567839195979899536e+01,-9.324705704048730695e+03
1.577889447236180942e+01,-9.389100578674884673e+03
1.587939698492462348e+01,-9.442596187776998704e+03
1.597989949748743754e+01,-9.485629097310193174e+03
1.608040201005025338e+01,-9.518468390180851202e+03
1.618090452261306567e+01,-9.541206841272527527e+03
1.628140703517588150e+01,-9.553747543590297937e+03
1.638190954773869379e+01,-9.555783882596126205e+03
1.648241206030150963e+01,-9.546770784680787983e+03
1.658291457286432191e+01,-9.525884091538713619e+03
1.668341708542713775e+01,-9.491963728818296659e+03
1.678391959798995003e+01,-9.443435118799558040e+03
1.688442211055276587e+01,-9.378199761424504686e+03
1.698492462311557816e+01,-9.293483964963334074e+03
1.708542713567839400e+01,-9.185633177717587387e+03
1.718592964824120628e+01,-9.049846305005845352e+03
1.728643216080402212e+01,-8.879879799946511412e+03
1.738693467336683440e+01,-8.667858130852153408e+03
1.748743718592965024e+01,-8.404586569761304418e+03
1.758793969849246253e+01,-8.081183611554627532e+03
1.768844221105527836e+01,-7.692961357263529862e+03
1.778894472361809065e+01,-7.244853171042912436e+03
1.788944723618090649e+01,-6.753990840901070442e+03
1.798994974874371877e+01,-6.244842197574758757e+03
1.809045226130653461e+01,-5.740161320842950772e+03
1.819095477386934689e+01,-5.256215325408297758e+03
1.829145728643216273e+01,-4.804711949373981042e+03
1.839195979899497502e+01,-4.396931431396547850e+03
1.849246231155779085e+01,-4.045439625150943357e+03
1.859296482412060314e+01,-3.761536478035131950e+03
1.869346733668341898e+01,-3.549650540584929786e+03
1.879396984924623126e+01,-3.403552541527596532e+03
1.889447236180904710e+01,-3.309507637932055331e+03
1.899497487437185939e+01,-3.254184740076790149e+03
1.909547738693467522e+01,-3.229696697164727993e+03
1.919597989949748751e+01,-2.844650486264712981e+03
1.929648241206030335e+01,-2.475399732228372159e+03
1.939698492462311563e+01,-2.120477491054702568e+03
1.949748743718593147e+01,-1.775908591379192330e+03
1.959798994974874375e+01,-1.435517345734194805e+03
1.969849246231155959e+01,-1.092310921264230274e+03
1.979899497487437188e+01,-7.404215525368090312e+02
1.989949748743718771e+01,-3.765436024284869063e+02
2.000000000000000000e+01,-0.000000000000000000e+00
