time,potential
7.738693467336683618e+00,6.233309958151903629e+02
7.839195979899497679e+00,6.280214203513804705e+02
7.939698492462311741e+00,6.299531926978634147e+02
8.040201005025126690e+00,6.296587850001749302e+02
8.140703517587940752e+00,6.279858392552731630e+02
8.241206030150754813e+00,6.259455449425699953e+02
8.341708542713568875e+00,6.250094607315395479e+02
8.442211055276382936e+00,6.279649110980808473e+02
8.542713567839196998e+00,6.401783832533342320e+02
8.643216080402011059e+00,6.682395772955273969e+02
8.743718592964825120e+00,7.086786006403345937e+02
8.844221105527639182e+00,7.414871569098587543e+02
8.944723618090453243e+00,7.563047011027756525e+02
9.045226130653267305e+00,7.603501824338889037e+02
9.145728643216081366e+00,7.608792827970236203e+02
9.246231155778895427e+00,7.606451732420466669e+02
9.346733668341709489e+00,7.603197717141338217e+02
9.447236180904523550e+00,7.600139290794869567e+02
9.547738693467337612e+00,7.597383279732258643e+02
9.648241206030151673e+00,7.594989210823134727e+02
9.748743718592965735e+00,7.593065538369921796e+02
9.849246231155779796e+00,7.591736908018224312e+02
9.949748743718593857e+00,7.591119648344836150e+02
1.005025125628140792e+01,7.591313122183501036e+02
1.015075376884422198e+01,7.592400961483796209e+02
1.025125628140703604e+01,7.594455524625853968e+02
1.035175879396985010e+01,7.597542954689031376e+02
1.045226130653266416e+01,7.601728491888293320e+02
1.055276381909547823e+01,7.607081444258260490e+02
1.065326633165829229e+01,7.613679205599570423e+02
1.075376884422110635e+01,7.621612241500085929e+02
1.085427135678392041e+01,7.630988276567305775e+02
1.095477386934673447e+01,7.641936280551389018e+02
1.105527638190954853e+01,7.654611857909086439e+02
1.115577889447236259e+01,7.669201759648392454e+02
1.125628140703517666e+01,7.685928899525583802e+02
1.135678391959799072e+01,7.705056246895796903e+02
1.145728643216080478e+01,7.726888151768125681e+02
1.155778894472361884e+01,7.751765188040070598e+02
1.165829145728643290e+01,7.780044693767915760e+02
1.175879396984924696e+01,7.812050089372520461e+02
1.185929648241206102e+01,7.847956358488738715e+02
1.195979899497487509e+01,7.887547110156783674e+02
1.206030150753768915e+01,7.929713247577643642e+02
1.216080402010050321e+01,7.971473762029859245e+02
1.226130653266331727e+01,8.006163049245623142e+02
1.236180904522613133e+01,8.020491997002653761e+02
1.246231155778894539e+01,7.991184778550668852e+02
1.256281407035175945e+01,7.885457840591284366e+02
1.266331658291457352e+01,7.674758371966139521e+02
1.276381909547738758e+01,7.363816384385964966e+02
1.286432160804020164e+01,7.004835969408688925e+02
1.296482412060301570e+01,6.665167178393228369e+02
1.306532663316582976e+01,6.386464510620942292e+02
1.316582914572864382e+01,6.182733450248962299e+02
1.326633165829145788e+01,6.056353099752991511e+02
1.336683417085427195e+01,6.004849044191398661e+02
1.346733668341708601e+01,6.019059496845301283e+02
1.356783919597990007e+01,6.079869365382427304e+02
1.366834170854271413e+01,6.159768150686325043e+02
1.376884422110552819e+01,6.231745167576484619e+02
1.386934673366834225e+01,6.279366466392276607e+02
1.396984924623115631e+01,6.299347286395594665e+02
1.407035175879397038e+01,6.296874681408621655e+02
1.417085427135678444e+01,6.280381573457946160e+02
1.427135678391959850e+01,6.259921176737875612e+02
1.437185929648241256e+01,6.250011686918577425e+02
1.447236180904522662e+01,6.278029680683282550e+02
1.457286432160804068e+01,6.396893159418086725e+02
1.467336683417085474e+01,6.673075547524483682e+02
1.477386934673366881e+01,7.076422559680086124e+02
1.487437185929648287e+01,7.408789101307452256e+02
1.497487437185929693e+01,7.561012798522851881e+02
1.507537688442211099e+01,7.603100970100306313e+02
1.517587939698492505e+01,7.608806398664703465e+02
1.527638190954773911e+01,7.606533322218649573e+02
1.537688442211055317e+01,7.603279786102324351e+02
1.547738693467336724e+01,7.600214051297143669e+02
1.557788944723618130e+01,7.597449865718422188e+02
1.567839195979899536e+01,7.595045323031054068e+02
1.577889447236180942e+01,7.593107929456282363e+02
1.587939698492462348e+01,7.591762565370740958e+02
1.597989949748743754e+01,7.591125779707953143e+02
1.608040201005025338e+01,7.591297354686902281e+02
1.618090452261306567e+01,7.592361361412608858e+02
1.628140703517588150e+01,7.594390299385643175e+02
1.638190954773869379e+01,7.597450400494847145e+02
1.648241206030150963e+01,7.601606974037689497e+02
1.658291457286432191e+01,7.606929020065845179e+02
1.668341708542713775e+01,7.613493940193419576e+02
1.678391959798995003e+01,7.621391458528484009e+02
1.688442211055276587e+01,7.630728917903525144e+02
1.698492462311557816e+01,7.641634791609310469e+02
1.708542713567839400e+01,7.654263873591572747e+02
1.718592964824120628e+01,7.668802230661673320e+02
1.728643216080402212e+01,7.685471327213172117e+02
1.738693467336683440e+01,7.704533541552291354e+02
1.748743718592965024e+01,7.726291967449881213e+02
1.758793969849246253e+01,7.751086483948528212e+02
1.768844221105527836e+01,7.779274382124925751e+02
1.778894472361809065e+01,7.811181023146523330e+02
1.788944723618090649e+01,7.846987884863372074e+02
1.798994974874371877e+01,7.886492445745523128e+02
1.809045226130653461e+01,7.928618777218425748e+02
1.819095477386934689e+01,7.970451920681656475e+02
1.829145728643216273e+01,8.005452583800392858e+02
1.839195979899497502e+01,8.020546152467851471e+02
1.849246231155779085e+01,7.992739407686874529e+02
1.859296482412060314e+01,7.889399747660747835e+02
1.869346733668341898e+01,7.681538903796981685e+02
1.879396984924623126e+01,7.372688192699509955e+02
1.889447236180904710e+01,7.014052239784733729e+02
1.899497487437185939e+01,6.673219779460670225e+02
1.909547738693467522e+01,6.392697677751481251e+02
1.919597989949748751e+01,6.186990160900894580e+02
1.929648241206030335e+01,6.058637145247756735e+02
1.939698492462311563e+01,6.005290871432067661e+02
1.949748743718593147e+01,6.018009564705390630e+02
1.959798994974874375e+01,6.077945810999136711e+02
1.969849246231155959e+01,6.157719391041118797e+02
1.979899497487437188e+01,6.230163695169787843e+02
1.989949748743718771e+01,6.278500197779173959e+02
2.000000000000000000e+01,6.299147779864625818e+02
