time,R_loc
0.000000000000000000e+00,-1.500000000209666950e+00
1.005025125628140753e-01,-1.513835568345278659e+00
2.010050251256281506e-01,-1.465044466741893814e+00
3.015075376884422398e-01,-1.329292040552765286e+00
4.020100502512563012e-01,-1.085483476881421883e+00
5.025125628140704181e-01,-7.279967317863622611e-01
6.030150753768844796e-01,-2.804148593327226990e-01
7.035175879396985410e-01,2.014572393349566837e-01
8.040201005025126024e-01,6.472222664477556009e-01
9.045226130653266639e-01,1.001025454527848302e+00
1.005025125628140836e+00,1.239609722904211342e+00
1.105527638190954898e+00,1.369509148307912483e+00
1.206030150753768959e+00,1.413066703648269140e+00
1.306532663316583021e+00,1.395797374570406646e+00
1.407035175879397082e+00,1.339696073965334744e+00
1.507537688442211143e+00,1.261282432218902017e+00
1.608040201005025205e+00,7.554083179600254994e-01
1.708542713567839266e+00,-1.114738082434556299e+00
1.809045226130653328e+00,-2.864619784131994251e+00
1.909547738693467389e+00,-4.473720810201087694e+00
2.010050251256281673e+00,-5.931504237791096479e+00
2.110552763819095734e+00,-7.228004011594624245e+00
2.211055276381909795e+00,-8.337137713865239164e+00
2.311557788944723857e+00,-9.173700866060841008e+00
2.412060301507537918e+00,-9.469990498445213234e+00
2.512562814070351980e+00,-8.472444740448281664e+00
2.613065326633166041e+00,-4.709319881612827885e+00
2.713567839195980103e+00,-2.277961698353094810e-01
2.814070351758794164e+00,-3.148245481137910140e-01
2.914572864321608225e+00,-3.889505261957255655e-01
3.015075376884422287e+00,-4.524486965061773613e-01
3.115577889447236348e+00,-5.070021618641131766e-01
3.216080402010050410e+00,-5.539143687663408144e-01
3.316582914572864471e+00,-5.942227237320354405e-01
3.417085427135678533e+00,-6.287648168213773037e-01
3.517587939698492594e+00,-6.582191718716841056e-01
3.618090452261306655e+00,-6.831308144183982911e-01
3.718592964824120717e+00,-7.039262586546586320e-01
3.819095477386934778e+00,-7.209201684479484840e-01
3.919597989949748840e+00,-7.343132401740086745e-01
4.020100502512563345e+00,-7.441791406245985563e-01
4.120603015075377407e+00,-7.504348084290706211e-01
4.221105527638191468e+00,-7.527813732885808573e-01
4.321608040201005529e+00,-7.505878594858184094e-01
4.422110552763819591e+00,-7.426467549149755598e-01
4.522613065326633652e+00,-7.265951752017718590e-01
4.623115577889447714e+00,-6.972282855019950043e-01
4.723618090452261775e+00,-6.390767964431516290e-01
4.824120603015075837e+00,-4.589872730463573358e-01
4.924623115577889898e+00,-5.292662123360103443e-01
5.025125628140703959e+00,-6.049225607582253694e-01
5.125628140703518021e+00,-6.861326263402078851e-01
5.226130653266332082e+00,-7.729250288135425251e-01
5.326633165829146144e+00,-8.650984018587770663e-01
5.427135678391960205e+00,-9.620981734626001813e-01
5.527638190954774267e+00,-1.062831856607493686e+00
5.628140703517588328e+00,-1.165393192115171894e+00
5.728643216080402389e+00,-1.266653913700732659e+00
5.829145728643216451e+00,-1.361672350097542505e+00
5.929648241206030512e+00,-1.442874272283845016e+00
6.030150753768844574e+00,-1.499019642636767680e+00
6.130653266331658635e+00,-1.514162499494098091e+00
6.231155778894472697e+00,-1.467276318167787474e+00
6.331658291457286758e+00,-1.334052430912446852e+00
6.432160804020100819e+00,-1.093182767197831140e+00
6.532663316582914881e+00,-7.384628943896132114e-01
6.633165829145728942e+00,-2.926127731228688189e-01
6.733668341708543004e+00,1.892581127371785188e-01
6.834170854271357065e+00,6.367648062166610945e-01
6.934673366834171127e+00,9.933658537963905300e-01
7.035175879396985188e+00,1.234923679045707434e+00
7.135678391959799249e+00,1.367367038263012091e+00
7.236180904522613311e+00,1.412814141898977249e+00
7.336683417085427372e+00,1.396807673414990125e+00
7.437185929648241434e+00,1.341472067317717176e+00
7.537688442211055495e+00,1.263468212608920282e+00
7.638190954773869557e+00,8.038721672765092308e-01
7.738693467336683618e+00,-1.068954437874990226e+00
7.839195979899497679e+00,-2.822407408953342411e+00
7.939698492462311741e+00,-4.435697631983981815e+00
8.040201005025126690e+00,-5.898405779386495240e+00
8.140703517587940752e+00,-7.201412118851280297e+00
8.241206030150754813e+00,-8.321327467419870061e+00
8.341708542713568875e+00,-9.180881816117647531e+00
8.442211055276382936e+00,-9.534683884204753213e+00
8.542713567839196998e+00,-8.679093365770995661e+00
8.643216080402011059e+00,-5.164836792914684338e+00
8.743718592964825120e+00,-2.253686830810717190e-01
8.844221105527639182e+00,-3.127655101263209225e-01
8.944723618090453243e+00,-3.871907211094613999e-01
9.045226130653267305e+00,-4.509384192721626050e-01
9.145728643216081366e+00,-5.057036314399045995e-01
9.246231155778895427e+00,-5.527978444574186412e-01
9.346733668341709489e+00,-5.932643175293530469e-01
9.447236180904523550e+00,-6.279451737771770681e-01
9.547738693467337612e+00,-6.575226589425333668e-01
9.648241206030151673e+00,-6.825449624861947839e-01
9.748743718592965735e+00,-7.034415440288763754e-01
9.849246231155779796e+00,-7.205299166750740447e-01
9.949748743718593857e+00,-7.340137964856159325e-01
1.005025125628140792e+01,-7.439704033447203102e-01
1.015075376884422198e+01,-7.503212862936683436e-01
1.025125628140703604e+01,-7.527741736099371472e-01
1.035175879396985010e+01,-7.507089015692494094e-01
1.045226130653266416e+01,-7.429377795849623212e-01
1.055276381909547823e+01,-7.271405110864535004e-01
1.065326633165829229e+01,-6.982296907575393785e-01
