time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
8.844221105527639182e+00,4.192879554741402170e-01,3.300749996508138828e+00,1.120140094869910286e+00,1.076931325761988667e+01,1.456937053146680583e+01,3.075900326495331782e+01,2.871737467636220842e+01,2.009835273204469885e+01,1.094811292231343458e+01,1.366122309102405019e+01
8.944723618090453243e+00,4.396275023895565015e-01,3.034796952265165437e+00,9.972089457870804141e-01,1.283588386149862792e+01,1.464911767530987241e+01,3.200707281253486514e+01,2.998255915841995645e+01,2.118349628021238829e+01,1.022198892843246121e+01,1.199787004864808182e+01
9.045226130653267305e+00,4.636308047855440262e-01,2.799027750671590375e+00,8.893523586697684724e-01,1.386385925048490719e+01,1.471271256411520945e+01,3.268161016882380920e+01,3.066915981918626244e+01,2.185045394294056464e+01,9.696276751067605559e+00,1.081919787876750050e+01
9.145728643216081366e+00,4.914340157693184996e-01,2.590125714298581183e+00,7.948141185245226614e-01,1.447201569385899944e+01,1.476354342313150880e+01,3.307645992920787137e+01,3.106920185314597305e+01,2.222282985979693848e+01,9.354703170233532816e+00,1.005588619362987934e+01
9.246231155778895427e+00,5.232273163567743302e-01,2.405145223391461418e+00,7.120281384849824757e-01,1.492063717494808017e+01,1.480427197819728846e+01,3.335698302712940944e+01,3.135181683422601751e+01,2.245940177916115132e+01,9.128144489209189416e+00,9.539111454399897383e+00
9.346733668341709489e+00,5.592511145864105249e-01,2.241486239831467220e+00,6.396052119054334018e-01,1.529279687487433570e+01,1.483698951400192634e+01,3.358276446063922549e+01,3.157863063723414498e+01,2.263650133411302789e+01,8.965951896247446484e+00,9.156744519171292396e+00
9.447236180904523550e+00,5.997939312740104834e-01,2.096866604271198309e+00,5.763186928242761686e-01,1.561467836209916982e+01,1.486333980432693558e+01,3.377383620482608961e+01,3.177037135924315692e+01,2.278193969497212024e+01,8.840546011876075028e+00,8.851525327053430203e+00
9.547738693467337612e+00,6.451915467723096098e-01,1.969294212333340788e+00,5.210900872066621670e-01,1.589639003022160857e+01,1.488461571291447605e+01,3.393821409937243061e+01,3.193526313381690329e+01,2.290574991785005921e+01,8.738197718429166372e+00,8.596163657310814443e+00
9.648241206030151673e+00,6.958271071670406593e-01,1.857040477083203189e+00,4.729752152203832161e-01,1.614345674108718853e+01,1.490183487413474595e+01,3.408029940259354618e+01,3.207777225507777530e+01,2.301238671308172812e+01,8.652021449406383624e+00,8.377237582029193774e+00
9.748743718592965735e+00,7.521319372728297870e-01,1.758615860485559734e+00,4.311513093529383833e-01,1.635983092919898141e+01,1.491579896111462133e+01,3.420319142067396712e+01,3.220102372581069972e+01,2.310451662689771268e+01,8.578299091159804490e+00,8.187433156537377243e+00
9.849246231155779796e+00,8.145868713019985830e-01,1.672748057738703498e+00,3.949053321778067671e-01,1.654868146682700925e+01,1.492713989286377085e+01,3.430932395312483862e+01,3.230746611821412273e+01,2.318409285561315514e+01,8.514786217959526837e+00,8.022191139482421463e+00
