time,R_energy_linear
9.949748743718593857e+00,-4.072179193039379315e+05
1.005025125628140792e+01,-4.030477163675862830e+05
1.015075376884422198e+01,-3.995047228230608162e+05
1.025125628140703604e+01,-3.965066057550609112e+05
1.035175879396985010e+01,-3.939882371286166599e+05
1.045226130653266416e+01,-3.918986702509032330e+05
1.055276381909547823e+01,-3.901991795856681420e+05
1.065326633165829229e+01,-3.888615218290484045e+05
1.075376884422110635e+01,-3.878679207914103754e+05
1.085427135678392041e+01,-3.872107610905332258e+05
1.095477386934673447e+01,-3.868926551233847858e+05
1.105527638190954853e+01,-3.869283510803167010e+05
1.115577889447236259e+01,-3.873466677784374333e+05
1.125628140703517666e+01,-3.881942530737668276e+05
1.135678391959799072e+01,-3.895412902763842139e+05
1.145728643216080478e+01,-3.914903095931248972e+05
1.155778894472361884e+01,-3.941899790145596489e+05
1.165829145728643290e+01,-3.978572186440927326e+05
1.175879396984924696e+01,-4.028122956010765629e+05
1.185929648241206102e+01,-4.095363750045299530e+05
1.195979899497487509e+01,-4.187671062547423062e+05
1.206030150753768915e+01,-4.316481449648925918e+05
1.216080402010050321e+01,-4.499584134904606035e+05
1.226130653266331727e+01,-4.763799503808448208e+05
1.236180904522613133e+01,-5.145662207145972061e+05
1.246231155778894539e+01,-5.682411850217462052e+05
1.256281407035175945e+01,-6.381492473143534735e+05
1.266331658291457352e+01,-7.179339556035283022e+05
1.276381909547738758e+01,-7.954402416420304216e+05
1.286432160804020164e+01,-8.612127953135028947e+05
1.296482412060301570e+01,-9.128438546020213980e+05
1.306532663316582976e+01,-9.521222345741427271e+05
1.316582914572864382e+01,-9.816325039189832751e+05
1.326633165829145788e+01,-1.003421871728469618e+06
1.336683417085427195e+01,-1.018991678563841619e+06
1.346733668341708601e+01,-1.029063757474942249e+06
1.356783919597990007e+01,-1.032923371649011620e+06
1.366834170854271413e+01,-1.028537193407006562e+06
1.376884422110552819e+01,-1.014650184818026843e+06
1.386934673366834225e+01,-9.931118000131230801e+05
1.396984924623115631e+01,-9.681587187779133674e+05
1.407035175879397038e+01,-9.436919125925832195e+05
1.417085427135678444e+01,-9.218026188719583442e+05
1.427135678391959850e+01,-9.029526577551008668e+05
1.437185929648241256e+01,-8.864585457853226690e+05
1.447236180904522662e+01,-8.702503858181515243e+05
1.457286432160804068e+01,-8.492486183589785360e+05
1.467336683417085474e+01,-8.137918581931013614e+05
1.477386934673366881e+01,-7.573519143559514778e+05
1.487437185929648287e+01,-6.849712369912271388e+05
1.497487437185929693e+01,-6.059292523290819954e+05
1.507537688442211099e+01,-5.419718160947638098e+05
1.517587939698492505e+01,-5.001286159419229371e+05
1.527638190954773911e+01,-4.737601229735671077e+05
1.537688442211055317e+01,-4.560984717049816390e+05
1.547738693467336724e+01,-4.432099060912164859e+05
1.557788944723618130e+01,-4.331349091121409438e+05
1.567839195979899536e+01,-4.249157569539964898e+05
1.577889447236180942e+01,-4.180534441480588284e+05
1.587939698492462348e+01,-4.122567810994746396e+05
1.597989949748743754e+01,-4.073339784167018370e+05
1.608040201005025338e+01,-4.031464252640148625e+05
1.618090452261306567e+01,-3.995884819421487628e+05
1.628140703517588150e+01,-3.965772734744376503e+05
1.638190954773869379e+01,-3.940472795305632753e+05
1.648241206030150963e+01,-3.919472543912962428e+05
1.658291457286432191e+01,-3.902380939573294017e+05
1.668341708542713775e+01,-3.888915798210754292e+05
1.678391959798995003e+01,-3.878892694695808459e+05
1.688442211055276587e+01,-3.872234222893261467e+05
1.698492462311557816e+01,-3.868964824683733750e+05
1.708542713567839400e+01,-3.869228072690239642e+05
1.718592964824120628e+01,-3.873309749317485839e+05
1.728643216080402212e+01,-3.881666428574542515e+05
1.738693467336683440e+01,-3.894997945074198069e+05
1.748743718592965024e+01,-3.914317361053545028e+05
1.758793969849246253e+01,-3.941098012987893890e+05
1.768844221105527836e+01,-3.977487441288989503e+05
1.778894472361809065e+01,-4.026655841095717624e+05
1.788944723618090649e+01,-4.093368575281386147e+05
1.798994974874371877e+01,-4.184909060770156211e+05
1.809045226130653461e+01,-4.312593823217874160e+05
1.819095477386934689e+01,-4.494013309785611928e+05
1.829145728643216273e+01,-4.755729048758009449e+05
1.839195979899497502e+01,-5.134072474793841247e+05
1.849246231155779085e+01,-5.666534450525860302e+05
1.859296482412060314e+01,-6.361885428210238460e+05
1.869346733668341898e+01,-7.158628445488628931e+05
1.879396984924623126e+01,-7.935747630400802009e+05
1.889447236180904710e+01,-8.597053603520791512e+05
1.899497487437185939e+01,-9.116858482359148329e+05
1.909547738693467522e+01,-9.512473531636608532e+05
1.919597989949748751e+01,-9.809798322703810409e+05
1.929648241206030335e+01,-1.002946165118554374e+06
1.939698492462311563e+01,-1.018661748983432539e+06
1.949748743718593147e+01,-1.028876404133077012e+06
1.959798994974874375e+01,-1.032917726961816777e+06
1.969849246231155959e+01,-1.028768394523265422e+06
1.979899497487437188e+01,-1.015116800186661771e+06
1.989949748743718771e+01,-9.937262773431852693e+05
2.000000000000000000e+01,-9.688055436902443180e+05
