time,potential_global
0.000000000000000000e+00,1.095849852767692937e+03
1.005025125628140753e-01,1.172057112600526580e+03
2.010050251256281506e-01,1.165869782758490146e+03
3.015075376884422398e-01,1.160261387043688273e+03
4.020100502512563012e-01,1.151339505137116475e+03
5.025125628140704181e-01,1.135419154055632816e+03
6.030150753768844796e-01,1.111087835388645317e+03
7.035175879396985410e-01,1.080073361414553347e+03
8.040201005025126024e-01,1.046564111091763834e+03
9.045226130653266639e-01,1.014524143413272327e+03
1.005025125628140836e+00,9.862453456397555556e+02
1.105527638190954898e+00,9.631185537358580859e+02
1.206030150753768959e+00,9.464224861392915500e+02
1.306532663316583021e+00,9.372202167432690203e+02
1.407035175879397082e+00,9.357360764805747522e+02
1.507537688442211143e+00,9.406603558971710299e+02
1.608040201005025205e+00,9.490959246231777797e+02
1.708542713567839266e+00,9.576614737582011685e+02
1.809045226130653328e+00,9.639969725916065499e+02
1.909547738693467389e+00,9.673447763122186416e+02
2.010050251256281673e+00,9.680756587368920236e+02
2.110552763819095734e+00,9.670131508768962476e+02
2.211055276381909795e+00,9.651306814229274096e+02
2.311557788944723857e+00,9.637334077621496817e+02
2.412060301507537918e+00,9.652635965592662615e+02
2.512562814070351980e+00,9.749742415908116300e+02
2.613065326633166041e+00,1.001342230743540085e+03
2.713567839195980103e+00,1.044889770091925584e+03
2.814070351758794164e+00,1.084292873130590806e+03
2.914572864321608225e+00,1.104416511379944495e+03
3.015075376884422287e+00,1.111718198189072609e+03
3.115577889447236348e+00,1.114414006119829310e+03
3.216080402010050410e+00,1.115872753423739596e+03
3.316582914572864471e+00,1.117000590321928030e+03
3.417085427135678533e+00,1.117986985817443156e+03
3.517587939698492594e+00,1.118872822724655407e+03
3.618090452261306655e+00,1.119680648212646702e+03
3.718592964824120717e+00,1.120433844855373309e+03
3.819095477386934778e+00,1.121155660206269204e+03
3.919597989949748840e+00,1.121867375600660125e+03
4.020100502512563345e+00,1.122587445932582568e+03
4.120603015075377407e+00,1.123331689418138922e+03
4.221105527638191468e+00,1.124113675947719457e+03
4.321608040201005529e+00,1.124945087231295020e+03
4.422110552763819591e+00,1.125836279210441262e+03
4.522613065326633652e+00,1.126796476890008762e+03
4.623115577889447714e+00,1.127834086807297581e+03
4.723618090452261775e+00,1.128956862338969131e+03
4.824120603015075837e+00,1.130171998448091017e+03
4.924623115577889898e+00,1.131486148872480044e+03
5.025125628140703959e+00,1.132905342305338536e+03
5.125628140703518021e+00,1.134434798674363492e+03
5.226130653266332082e+00,1.136078491021852869e+03
5.326633165829146144e+00,1.137838593257601133e+03
5.427135678391960205e+00,1.139714123728795812e+03
5.527638190954774267e+00,1.141699179179241582e+03
5.628140703517588328e+00,1.143779132853908550e+03
5.728643216080402389e+00,1.145924090412754140e+03
5.829145728643216451e+00,1.148076416632132805e+03
5.929648241206030512e+00,1.150126968386318822e+03
6.030150753768844574e+00,1.151870247752618752e+03
6.130653266331658635e+00,1.152921915208682321e+03
6.231155778894472697e+00,1.152579852138806928e+03
6.331658291457286758e+00,1.149633098030743440e+03
6.432160804020100819e+00,1.142232936506044098e+03
6.532663316582914881e+00,1.128189472707416144e+03
6.633165829145728942e+00,1.106173706906009329e+03
6.733668341708543004e+00,1.077368041393777276e+03
6.834170854271357065e+00,1.045457424337705106e+03
6.934673366834171127e+00,1.014316882895072240e+03
7.035175879396985188e+00,9.864278779309059928e+02
7.135678391959799249e+00,9.633930041754722424e+02
7.236180904522613311e+00,9.466295596013294471e+02
7.336683417085427372e+00,9.372828892508566696e+02
