time,R_energy
0.000000000000000000e+00,-7.030711358640090111e+03
1.005025125628140753e-01,-1.752606482759957771e+03
2.010050251256281506e-01,-1.717265784820517865e+03
3.015075376884422398e-01,-1.645129277967793769e+03
4.020100502512563012e-01,-1.509766941336222999e+03
5.025125628140704181e-01,-1.297851406197852157e+03
6.030150753768844796e-01,-1.021997481484018863e+03
7.035175879396985410e-01,-7.415554842374906457e+02
8.040201005025126024e-01,-5.287912830217774172e+02
9.045226130653266639e-01,-4.116534908141650249e+02
1.005025125628140836e+00,-3.692140611141043109e+02
1.105527638190954898e+00,-3.662866806269554445e+02
1.206030150753768959e+00,-3.750827807628468804e+02
1.306532663316583021e+00,-3.776069763892679134e+02
1.407035175879397082e+00,-3.627164949452192104e+02
1.507537688442211143e+00,-3.274506393324095939e+02
1.608040201005025205e+00,-2.887833940352754212e+02
1.708542713567839266e+00,-3.125661509798189286e+02
1.809045226130653328e+00,-4.615036841223317197e+02
1.909547738693467389e+00,-6.389329290594980648e+02
2.010050251256281673e+00,-7.262766393715842241e+02
2.110552763819095734e+00,-7.473730574606987602e+02
2.211055276381909795e+00,-7.483590615644444597e+02
2.311557788944723857e+00,-7.450720024398309533e+02
2.412060301507537918e+00,-7.391362448568906984e+02
2.512562814070351980e+00,-7.184996224980037596e+02
2.613065326633166041e+00,-6.298032942918030130e+02
2.713567839195980103e+00,-4.230741400435866808e+02
2.814070351758794164e+00,-2.011811707650948904e+02
2.914572864321608225e+00,-8.243782618674647722e+01
3.015075376884422287e+00,-3.993433694943689005e+01
3.115577889447236348e+00,-2.429139508717873497e+01
3.216080402010050410e+00,-1.690728664704511175e+01
3.316582914572864471e+00,-1.249133733394964096e+01
3.417085427135678533e+00,-9.466740072060671807e+00
3.517587939698492594e+00,-7.270618131493899128e+00
3.618090452261306655e+00,-5.648433101734656958e+00
3.718592964824120717e+00,-4.458624899357766402e+00
3.819095477386934778e+00,-3.612332243945705734e+00
3.919597989949748840e+00,-3.051787858464421355e+00
4.020100502512563345e+00,-2.741242111600532105e+00
4.120603015075377407e+00,-2.662893924638372489e+00
4.221105527638191468e+00,-2.815579336626105267e+00
4.321608040201005529e+00,-3.215727599192712560e+00
4.422110552763819591e+00,-3.901004207906561216e+00
4.522613065326633652e+00,-4.937945269139300208e+00
4.623115577889447714e+00,-6.436435195867892034e+00
4.723618090452261775e+00,-8.576900991136254149e+00
4.824120603015075837e+00,-1.166244576181218129e+01
4.924623115577889898e+00,-1.622189478911018057e+01
5.025125628140703959e+00,-2.321925307844422548e+01
5.125628140703518021e+00,-3.448630795572188390e+01
5.226130653266332082e+00,-5.360715766124133097e+01
5.326633165829146144e+00,-8.761535429231608418e+01
5.427135678391960205e+00,-1.496789095610562867e+02
5.527638190954774267e+00,-2.611216536850214425e+02
5.628140703517588328e+00,-4.456501558946123964e+02
5.728643216080402389e+00,-7.057710805195763442e+02
5.829145728643216451e+00,-9.962071293084954959e+02
5.929648241206030512e+00,-1.242407734672019387e+03
6.030150753768844574e+00,-1.397625244968798370e+03
6.130653266331658635e+00,-1.463848493669760273e+03
6.231155778894472697e+00,-1.464107912200366172e+03
6.331658291457286758e+00,-1.414235297884050624e+03
6.432160804020100819e+00,-1.313649278614968352e+03
6.532663316582914881e+00,-1.152385157937217173e+03
6.633165829145728942e+00,-9.344477727839428098e+02
6.733668341708543004e+00,-7.015027297040694521e+02
6.834170854271357065e+00,-5.153358746599272990e+02
6.934673366834171127e+00,-4.082746514110215799e+02
7.035175879396985188e+00,-3.684667718834240873e+02
7.135678391959799249e+00,-3.660396071918477787e+02
7.236180904522613311e+00,-3.750255098670946268e+02
7.336683417085427372e+00,-3.778575990592246399e+02
7.437185929648241434e+00,-3.633770672834713196e+02
7.537688442211055495e+00,-3.281895214811061123e+02
7.638190954773869557e+00,-2.874425529542077697e+02
7.738693467336683618e+00,-3.033073748915554688e+02
7.839195979899497679e+00,-4.462872767172540307e+02
7.939698492462311741e+00,-6.295994029317261038e+02
8.040201005025126690e+00,-7.254353682028820458e+02
8.140703517587940752e+00,-7.498517211764125250e+02
8.241206030150754813e+00,-7.517135084490288364e+02
8.341708542713568875e+00,-7.487142488298159151e+02
8.442211055276382936e+00,-7.432612735276795775e+02
8.542713567839196998e+00,-7.250050872111793296e+02
8.643216080402011059e+00,-6.441702836491494963e+02
8.743718592964825120e+00,-4.430937325697569804e+02
8.844221105527639182e+00,-2.149571086141824026e+02
8.944723618090453243e+00,-8.742528455535006060e+01
9.045226130653267305e+00,-4.140080023885701621e+01
9.145728643216081366e+00,-2.477280095962284179e+01
9.246231155778895427e+00,-1.711058664641538130e+01
9.346733668341709489e+00,-1.260217464357411465e+01
9.447236180904523550e+00,-9.538408977759564422e+00
9.547738693467337612e+00,-7.320999073754989261e+00
9.648241206030151673e+00,-5.684866627743772938e+00
9.748743718592965735e+00,-4.484793383820120383e+00
9.849246231155779796e+00,-3.630360916780503544e+00
9.949748743718593857e+00,-3.062959110481026315e+00
1.005025125628140792e+01,-2.746274544763745329e+00
1.015075376884422198e+01,-2.662051146114589262e+00
1.025125628140703604e+01,-2.808685362169131672e+00
1.035175879396985010e+01,-3.202118718913716577e+00
1.045226130653266416e+01,-3.879397851292240240e+00
1.055276381909547823e+01,-4.906176084714656049e+00
1.065326633165829229e+01,-6.390961037563338998e+00
1.075376884422110635e+01,-8.511863999649355250e+00
1.085427135678392041e+01,-1.156785508747169011e+01
1.095477386934673447e+01,-1.607996692046491916e+01
1.105527638190954853e+01,-2.299697760123351031e+01
1.115577889447236259e+01,-3.411999142855319178e+01
1.125628140703517666e+01,-5.297127403993242467e+01
1.135678391959799072e+01,-8.646595642775881174e+01
1.145728643216080478e+01,-1.475780694106857993e+02
1.155778894472361884e+01,-2.574366183864731852e+02
1.165829145728643290e+01,-4.398973911980133380e+02
1.175879396984924696e+01,-6.984239637307164230e+02
1.185929648241206102e+01,-9.890064860001371017e+02
1.195979899497487509e+01,-1.237145156084695145e+03
1.206030150753768915e+01,-1.394841254313505715e+03
1.216080402010050321e+01,-1.463072786864473528e+03
1.226130653266331727e+01,-1.464760355076983615e+03
1.236180904522613133e+01,-1.416111748401972363e+03
1.246231155778894539e+01,-1.316945774180178660e+03
1.256281407035175945e+01,-1.157313192408497798e+03
1.266331658291457352e+01,-9.404824495368561657e+02
1.276381909547738758e+01,-7.071309266169510011e+02
1.286432160804020164e+01,-5.191525596532568443e+02
1.296482412060301570e+01,-4.100634246490690771e+02
1.306532663316582976e+01,-3.688910357176538355e+02
1.316582914572864382e+01,-3.658670964841338673e+02
1.326633165829145788e+01,-3.748117948056942623e+02
1.336683417085427195e+01,-3.779656503060788282e+02
1.346733668341708601e+01,-3.640164553590403784e+02
1.356783919597990007e+01,-3.292916619428569902e+02
1.366834170854271413e+01,-2.881879718247235473e+02
1.376884422110552819e+01,-3.013634410062183520e+02
1.386934673366834225e+01,-4.414412680854618429e+02
1.396984924623115631e+01,-6.257344875458531988e+02
1.407035175879397038e+01,-7.241474120396399030e+02
1.417085427135678444e+01,-7.496419733265565810e+02
1.427135678391959850e+01,-7.517599162021456323e+02
