time,A_1_1,A_1_2,A_2_1,A_2_2
20.180722891566266,0.0,6.015475207533915,2.5042563948350143,0.0
20.281124497991968,0.0,5.364797725808649,3.836199496466054,0.0
20.38152610441767,0.0,4.135734707314833,5.334336653760268,0.0
20.481927710843372,0.0,2.7793070370765305,6.485323722382346,0.0
20.582329317269075,0.0,1.7192197861280558,6.968684008190933,0.0
20.68273092369478,0.0,1.045210728332451,6.866741440872467,0.0
20.783132530120483,0.0,0.6544513021367386,6.421006288111778,0.0
20.883534136546185,0.0,0.4322862969818866,5.826943065452733,0.0
20.983935742971887,0.0,0.30382119912366395,5.197996701231596,0.0
21.08433734939759,0.0,0.22727592571999944,4.590608912572118,0.0
21.184738955823292,0.0,0.18030776405278404,4.029672447146309,0.0
21.285140562248994,0.0,0.15091887028141462,3.5240003693451154,0.0
21.3855421686747,0.0,0.13252307218139622,3.0745240110429677,0.0
21.485943775100402,0.0,0.12141146488404866,2.678468381495573,0.0
21.586345381526105,0.0,0.11545445589177247,2.331464523676674,0.0
21.686746987951807,0.0,0.11342575393604823,2.0286180882651297,0.0
21.78714859437751,0.0,0.1146421486874747,1.7650451677799839,0.0
21.88755020080321,0.0,0.11876760361097391,1.5361320507374736,0.0
21.987951807228917,0.0,0.1257057379849479,1.3376499538153892,0.0
22.08835341365462,0.0,0.13554180271270053,1.1657932003585239,0.0
22.188755020080322,0.0,0.1485137904996702,1.0171773724151412,0.0
22.289156626506024,0.0,0.16500183116444747,0.8888173215462325,0.0
22.389558232931726,0.0,0.18553006544320846,0.7780959940217813,0.0
22.48995983935743,0.0,0.2107779611265497,0.6827301569972821,0.0
22.59036144578313,0.0,0.241599583267951,0.6007364297222214,0.0
22.690763052208837,0.0,0.2790502946322284,0.5303994721918195,0.0
22.79116465863454,0.0,0.3244209074544713,0.4702433871141799,0.0
22.89156626506024,0.0,0.3792796454457855,0.4190069708725259,0.0
22.991967871485944,0.0,0.4455224494647679,0.37562327910119303,0.0
23.092369477911646,0.0,0.5254320828391463,0.3392040952549553,0.0
23.19277108433735,0.0,0.6217461791142029,0.3090301395687748,0.0
23.29317269076305,0.0,0.7377335826993309,0.2845484638428026,0.0
23.393574297188756,0.0,0.8772767047761996,0.2653795246770413,0.0
23.49397590361446,0.0,1.0449546176408093,0.2513382336493357,0.0
23.59437751004016,0.0,1.2461153998584689,0.24247683241970205,0.0
23.694779116465863,0.0,1.486916547578297,0.2391628424552088,0.0
23.795180722891565,0.0,1.7742900317982242,0.24221774175376148,0.0
23.895582329317268,0.0,2.115751337548196,0.2531629053793359,0.0
23.99598393574297,0.0,2.5188933306021037,0.2746637084919128,0.0
24.096385542168676,0.0,2.9902546629397966,0.31134982284151763,0.0
24.196787148594378,0.0,3.53294596064323,0.3713672348744653,0.0
24.29718875502008,0.0,4.141819701068215,0.4693614188762928,0.0
24.397590361445783,0.0,4.793899541193982,0.6321719882746154,0.0
24.497991967871485,0.0,5.430465809367311,0.9090047318029133,0.0
24.598393574297187,0.0,5.928586145072274,1.3855943333741778,0.0
24.698795180722893,0.0,6.077167320764032,2.18636310278546,0.0
24.799196787148595,0.0,5.630141294322948,3.4044998783856633,0.0
24.899598393574298,0.0,4.5390879393423855,4.901207837535396,0.0
25.0,0.0,3.164500017539836,6.207134787180102,0.0
