time,1->1,2->1,1->2,2->2
6.024096385542169,1.6136726195270512,-6.071644012450861,0.23179642671955492,2.1429864061062176
6.124497991967871,1.5060234908048642,-7.104220557607732,0.2963859055959972,2.76253233444379
6.224899598393574,1.3263941625041298,-8.196127893711491,0.4041635035534341,3.417676738060038
6.325301204819277,1.0198066071609446,-9.233416566445385,0.5881160358711668,4.0400499399240175
6.42570281124498,0.4923983372151497,-9.985167048753851,0.9045610021019002,4.491100229486733
6.526104417670683,-0.3834713169226234,-10.074425135009335,1.43008279351875,4.5446550771544025
6.626506024096385,-1.6756926335403932,-9.114272113919242,2.205415579936698,3.968563270007053
6.7269076305220885,-3.1788833467771838,-7.142244001556719,3.1073300021944306,2.785346403300082
6.827309236947791,-4.390645941043658,-4.8620339754279485,3.8343875665702853,1.4172203854911913
6.927710843373494,-4.94844739051814,-3.024676715313035,4.169068436254975,0.31480603013278596
7.028112449799197,-4.898773170225468,-1.8373451489139825,4.139263905855728,-0.3975929088184671
7.128514056224899,-4.479382850419711,-1.1450208496910363,3.8876297097090173,-0.8129874888851418
7.228915662650603,-3.894632603085313,-0.7514739062131071,3.5367795607754715,-1.0491156565706206
7.329317269076305,-3.26597386690608,-0.5245423184696563,3.1595843204001994,-1.1852746073515164
7.429718875502008,-2.654636608312444,-0.389787758958704,2.7927819665762854,-1.266127343413359
7.530120481927711,-2.0880259521405264,-0.3073388978869218,2.4528155737613133,-1.31559665916825
7.6305220883534135,-1.5762071489122675,-0.25582073526209115,2.1457242880273952,-1.3465075596741372
7.730923694779117,-1.1207146819458558,-0.2235318609100645,1.872428809335247,-1.3658808839522862
7.831325301204819,-0.7190481970398288,-0.20390015059712496,1.6314289181806885,-1.377659909707063
7.931726907630522,-0.3669471097533794,-0.1931577552627406,1.4201682656533876,-1.384105346780018
8.032128514056225,-0.05954146298919882,-0.18913298877043516,1.235724877979294,-1.3865202070917348
8.132530120481928,0.20806988215715805,-0.19060813029325718,1.0751580701295893,-1.3856351221974705
8.23293172690763,0.44053742970229237,-0.19697085829051275,0.9356775416691221,-1.3818174853241771
8.333333333333334,0.6421346342988521,-0.20802293448918263,0.8147192191998442,-1.375186239549464
8.433734939759036,0.8167135653880386,-0.22387654735611662,0.7099718608571948,-1.365674071607259
8.534136546184738,0.967703602750003,-0.24490198224924598,0.6193778383511983,-1.3530588107713015
8.634538152610443,1.0981318780967086,-0.2717072080660188,0.5411208734429351,-1.3369756750591932
8.734939759036145,1.210653813643603,-0.3051390516928265,0.4736077117151183,-1.3169165686832685
8.835341365461847,1.3075872493661933,-0.3463004937254155,0.41544765050360866,-1.2922197036857597
8.93574297188755,1.3909465590433712,-0.396581406603147,0.3654320646084841,-1.2620511558036895
9.036144578313253,1.4624747646241332,-0.45770173495718325,0.3225151414820715,-1.2253789587468589
9.136546184738956,1.5236725117162564,-0.5317670301874244,0.2857964929159351,-1.1809397819639855
9.236947791164658,1.5758232696505559,-0.6213369438956562,0.254506038133151,-1.1271978337390465
9.337349397590362,1.6200142480826685,-0.7295075108437743,0.22799145094065665,-1.062295493681198
9.437751004016064,1.657152499223713,-0.8600080305676272,0.20570850023382548,-0.9839951816692505
9.538152610441767,1.687975394126795,-1.0173128939250375,0.18721476369165657,-0.8896122634105552
9.638554216867469,1.7130540976850739,-1.2067674290960895,0.17216754139015578,-0.7759395427298088
9.738955823293173,1.7327877230854938,-1.4347243801893228,0.16032736610549492,-0.6391653716852908
9.839357429718875,1.7473840552284514,-1.7086828387746777,0.1515695671749917,-0.474790296689509
9.939759036144578,1.7568197261397245,-2.037412584421361,0.14590816424520092,-0.27755244919047684
10.040160642570282,1.7607667501806645,-2.431028988780781,0.1435399493814049,-0.041382607104956115
10.140562248995984,1.758462433443242,-2.900954276796597,0.14492253994080606,0.2405725655629798
10.240963855421686,1.7484783576549034,-3.4596368188033466,0.150912986274232,0.5757820920049284
10.34136546184739,1.7283043742821746,-4.119783975298219,0.16301737404411654,0.9718703859462607
10.441767068273093,1.6935820355001852,-4.892626488839369,0.1838507773799236,1.435575893604657
10.542168674698795,1.636658129910984,-5.78426231001572,0.21800512106651126,1.9705573861550363
10.642570281124497,1.5438066327533306,-6.788195758389293,0.27371601962755676,2.5729174573108082
10.742971887550201,1.3899118300741975,-7.870502198414897,0.3660529008797653,3.222301317329368
10.843373493975903,1.1288530430419996,-8.941799819695007,0.5226881762965263,3.865079891696155
10.943775100401606,0.6794836959755912,-9.811439953821832,0.7923097857798211,4.386863972527522
11.04417670682731,-0.0797206296532238,-10.143295642528471,1.2478323796472068,4.585977386284412
11.144578313253012,-1.2529748971701338,-9.520606706558965,1.9517849381145425,4.212364022038173
11.244979919678714,-2.737642340377988,-7.801553657316163,2.8425854061708833,3.180932196755748
11.345381526104418,-4.090548934243543,-5.518492471878744,3.6543293617796735,1.8110954869143825
11.44578313253012,-4.854814882548908,-3.5014185044701662,4.112888928986536,0.6008511039823361
11.546184738955823,-4.9633910741420095,-2.128694642777873,4.178034644031214,-0.22278321365476472
11.646586345381525,-4.628827486641285,-1.3116899477694233,3.9772964921525045,-0.7129860293275669
11.74698795180723,-4.077008354919087,-0.8463636795852381,3.646205012586279,-0.9921817909486208
11.847389558232932,-3.4528702146374712,-0.5798320072969432,3.271722126996224,-1.1521007952097762
11.947791164658634,-2.8324013507941004,-0.42302679004180277,2.8994408101112867,-1.246183925829314
12.048192771084338,-2.2508893144923547,-0.3278831355313372,2.5505335869979717,-1.303270117603006
12.14859437751004,-1.7223593636872536,-0.26871880309808915,2.2334156177805653,-1.3387687189947428
12.248995983935743,-1.2502679038739473,-0.23157590411937434,1.9501607440020052,-1.3610544566944327
12.349397590361447,-0.8330033762216082,-0.20867341204988676,1.6998020253566892,-1.3747959526355658
12.449799196787149,-0.46667131378685944,-0.1955727708113919,1.480002788767365,-1.3826563378671608
12.550200803212851,-0.14650357790108037,-0.18971372233583805,1.2879021475953323,-1.3861717667040807
12.650602409638553,0.13243097517212643,-0.18964131478366175,1.1205414143233838,-1.386215211063302
12.751004016064257,0.3748757030075378,-0.19458868086297265,0.9750745775249925,-1.38324679177515
12.85140562248996,0.5852234502001785,-0.2042484213982121,0.8488659295480261,-1.377450947526171
12.951807228915662,0.7674530506651678,-0.21864780141989115,0.7395281698130418,-1.368811318958052
13.052208835341366,0.9251180270175574,-0.23808373184053266,0.6449291833909854,-1.3571497610165295
13.152610441767068,1.0613621341803992,-0.2630942776971068,0.5631827195706762,-1.3421434328364512
13.25301204819277,1.1789477438739482,-0.29445414928552793,0.4926313539321825,-1.32332751023867
13.353413654618473,1.2802893859520381,-0.33318758541067695,0.43182636844107947,-1.300087448585785
13.453815261044177,1.3674881327307986,-0.3805952712987448,0.37950712039602763,-1.2716428370307398
13.55421686746988,1.442364441661681,-0.43829384432925167,0.3345813348598625,-1.2370236934788892
13.654618473895582,1.5064881604409663,-0.5082677341228248,0.29610710350347347,-1.1950393594695186
13.755020080321286,1.5612048984703364,-0.5929337238974597,0.2632770608190782,-1.1442397656047376
13.855421686746988,1.6076582665114358,-0.6952190374498457,0.23540503979457839,-1.0828685775843283
13.95582329317269,1.6468074788278386,-0.8186538229537632,0.2119155124713501,-1.008807706481818
14.056224899598394,1.67943960427408,-0.9674785470537017,0.19233623738124095,-0.9195128719552415
14.156626506024097,1.706175321913861,-1.146765895576607,0.17629480703051925,-0.8119404627526805
14.257028112449799,1.7274661656685453,-1.3625546779749698,0.16352030041133503,-0.682467193757752
14.357429718875501,1.7435798165266192,-1.6219892877700204,0.1538521098298773,-0.5268064275365525
14.457831325301205,1.75456740958424,-1.933451003743869,0.14725955457817186,-0.3399293977690565
14.558232931726907,1.7602018456130963,-2.3066525081105738,0.14387889277905908,-0.11600849522674928
14.65863453815261,1.7598680770447572,-2.752642968673058,0.1440791535245456,0.15158578024754288
14.759036144578314,1.7523682842579547,-3.283617340699152,0.14857903005149886,0.4701704038878596
14.859437751004016,1.7355734840407422,-3.9123306869726093,0.1586559093547102,0.8473984116630362
14.959839357429718,1.7057858752167476,-4.650721988852524,0.1765284735055772,1.2904331927465762
15.060240963855422,1.6565438052396075,-5.506971280766493,0.2060737160913817,1.80418276696237
15.160642570281125,1.5763356735476464,-6.479448849461278,0.2541985955062387,2.387669309822371
15.261044176706827,1.4442043898554857,-7.544578412677083,0.3334773657215351,3.026747046330769
15.36144578313253,1.2215892724043442,-8.63343127122107,0.46704643885675523,3.680058759947258
15.461847389558233,0.8392429080572583,-9.59107657649838,0.6964542560439213,4.254645945778179
15.562248995983936,0.18612524632644067,-10.126274070376695,1.0883248506843302,4.5757644429045286
15.662650602409638,-0.8606180266212959,-9.824688973480988,1.716370817916868,4.394813384323015
15.763052208835342,-2.2850131102813975,-8.4085164715475,2.5710078688234717,3.545109887426179
15.863453815261044,-3.735169698870777,-6.202505481667231,3.441101817713843,2.2215032871031326
15.963855421686747,-4.701357106284831,-4.038419241680913,4.020814262872818,0.9230515445324272
16.06425702811245,-4.989010577105546,-2.469601501076113,4.193406345276429,-0.01823909817622038
16.164658634538153,-4.759712336266375,-1.5089305467341774,4.055827401927559,-0.5946416710145286
16.265060240963855,-4.253459637837409,-0.9583551374703347,3.7520757807385507,-0.9249869155070201
16.365461847389557,-3.6403468577361764,-0.6445393907483776,3.3842081137436253,-1.1132763653165512
16.46586345381526,-3.0137342985625537,-0.46156554356358015,3.008240577528909,-1.2230606731833404
16.566265060240962,-2.4184913782754336,-0.35152853405939766,2.651094826333633,-1.289082877775627
16.666666666666668,-1.8735211129161655,-0.2835212282725763,2.324112669427336,-1.3298872634237568
16.76706827309237,-1.384671288962025,-0.2408555043187377,2.030802772168272,-1.3554866988840786
16.867469879518072,-0.9514565076917947,-0.2142997766463317,1.7708739044053345,-1.3714201347880817
16.967871485943775,-0.5704685008545152,-0.19861986216840322,1.542281100164189,-1.3808280829863406
17.068273092369477,-0.23710154918588078,-0.19080081110900426,1.342260929071415,-1.3855195133416487
17.16867469879518,0.05357560674962292,-0.18911466213508699,1.1678546361082454,-1.3865312036287492
17.269076305220885,0.30638538243976665,-0.19262037062595105,1.0161687704624,-1.3844277777508296
17.369477911646587,0.5258347013370468,-0.20089064259321,0.8844991787881895,-1.3794656146259854
17.46987951807229,0.7160283085894115,-0.2138622154923553,0.7703830147143265,-1.3716826705589824
17.570281124497992,0.8806453410392656,-0.2317562054487965,0.6716127951555961,-1.3609462770070024
17.670682730923694,1.0229487279467264,-0.25504042000523697,0.5862307630444263,-1.346975747829049
17.771084337349397,1.1458107758155478,-0.28441861454897577,0.5125135347228138,-1.3293488310139878
17.8714859437751,1.25174574605591,-0.3208386690767284,0.44895255246757415,-1.3074967986081987
17.971887550200805,1.3429443098678107,-0.36551556459318846,0.39423341413602486,-1.280690661076278
18.072289156626507,1.421307021187701,-0.4199672176685709,0.34721578723306834,-1.2480196691644352
18.17269076305221,1.4884752586041827,-0.48606263391981486,0.30691484487199716,-1.2083624194580977
18.27309236947791,1.5458587365735355,-0.5660826185582835,0.2724847580903855,-1.1603504286306077
18.373493975903614,1.5946590199433786,-0.6627937478853596,0.24320458791304844,-1.1023237515006556
18.473895582329316,1.6358885699396808,-0.7795364980189845,0.21846685815951616,-1.0322781011096183
18.57429718875502,1.6703846790200316,-0.9203282056446938,0.1977691925780789,-0.9478030765786016
18.674698795180724,1.6988173157095332,-1.0899807842967846,0.18070961071980918,-0.8460115296093917
18.775100401606426,1.7216891761151487,-1.294231505077903,0.1669864948539157,-0.7234610963080534
18.87550200803213,1.7393250129060789,-1.5398818460354846,0.15640499273494868,-0.5760708917668111
18.97590361445783,1.7518451604914276,-1.8349333554823488,0.14889290392283705,-0.39903998635959503
19.076305220883533,1.7591139416239798,-2.188697074245738,0.14453163510452782,-0.18678175570108202
19.176706827309236,1.7606471374165267,-2.611833464172264,0.14361171792737215,0.06710007826454811
19.277108433734938,1.755447664564258,-3.1162349944935386,0.14673140058540923,0.3697409961533893
19.377510040160644,1.7417131221719728,-3.7145878692967926,0.15497212618731382,0.72875272172368
19.477911646586346,1.71630419920632,-4.419289188817288,0.17021748022205685,1.1515735145462003
19.57831325301205,1.6737555874613008,-5.240086121460763,0.1957466471136371,1.6440516723559284
19.67871485943775,1.6043935033849266,-6.179178161147547,0.23736389676010106,2.2075068979443557
19.779116465863453,1.4907118348617132,-7.221319680894567,0.3055728989842521,2.8327918086823445
19.879518072289155,1.300529401504491,-8.314438094458865,0.4196823608637601,3.4886628554886556
19.97991967871486,0.9752911260818564,-9.334478409783742,0.6148253266502479,4.100687045038853
20.080321285140563,0.41641829717775636,-10.03482662476074,0.9501490243479793,4.520895974025052
20.180722891566266,-0.5042563948620682,-10.025792013479418,1.502553839571874,4.5154752079668015
20.281124497991968,-1.836199501781266,-8.941329546985344,2.3017196966179654,3.8647977262940003
20.38152610441767,-3.334336653892933,-6.892891178722493,3.2006019807795383,2.635734702494119
20.481927710843372,-4.48532372132604,-4.6321783955249884,3.891194225502659,1.2793070354177871
20.582329317269075,-4.9686840064566695,-2.8653663086686265,4.181210404130553,0.21921978587968738
20.68273092369478,-4.866741441844624,-1.7420178792804109,4.120044863498151,-0.4547892711315171
20.783132530120483,-4.421006288168883,-1.0907521694747402,3.852603773779606,-0.8455486977254623
20.883534136546185,-3.8269430655546444,-0.720477161486599,3.4961658386123418,-1.0677137023407113
20.983935742971887,-3.1979967007877974,-0.5063686647766019,3.1187980198410514,-1.1961788004555274
21.08433734939759,-2.5906089127225584,-0.3787932094656554,2.7543653473571794,-1.2727240719101474
21.184738955823292,-2.0296724472235184,-0.30051293986588234,2.4178034685462535,-1.3196922346025985
21.285140562248994,-1.52400036934619,-0.2515314504458743,2.1144002211315183,-1.3490811294758487
21.3855421686747,-1.0745240110465737,-0.22087178702667742,1.8447144078947986,-1.3674769281379895
21.485943775100402,-0.6784683814764492,-0.20235244146959985,1.6070810282542425,-1.3785885357719962
21.586345381526105,-0.33146452366183965,-0.19242409318720455,1.398878714198304,-1.384545543992033
21.686746987951807,-0.028618088265472408,-0.1890429232546259,1.2171708538843973,-1.3865742465313247
21.78714859437751,0.23495483221502855,-0.19107024784581483,1.0590271006805096,-1.385357851546587
21.88755020080321,0.4638679492463549,-0.19794600605860246,0.9216792298261112,-1.3812323969020213
21.987951807228917,0.6623500461433451,-0.20950956336474036,0.8025899722596819,-1.3742942619465737
22.08835341365462,0.834206799638082,-0.22590300452485224,0.6994759202960665,-1.3644581975391645
22.188755020080322,0.9828226275598873,-0.24752298422026087,0.6103064231766098,-1.351486209610897
22.289156626506024,1.111182678426026,-0.2750030518861024,0.5332903927346422,-1.3349981684562806
22.389558232931726,1.2219040060879038,-0.30921677574013984,0.46685759658160464,-1.314469934232676
22.48995983935743,1.3172698429819718,-0.3512966019192376,0.40963809433414156,-1.2892220386806486
22.59036144578313,1.399263570345255,-0.4026659721212411,0.36044185791617167,-1.2584004167592866
22.690763052208837,1.4696005279368762,-0.4650838243414057,0.31823968327238106,-1.22094970533837
22.79116465863454,1.529756612717037,-0.5407015124525572,0.28214603231546675,-1.175579092516088
22.89156626506024,1.5809930289378826,-0.632132742595104,0.2514041824719371,-1.1207203546304
22.991967871485944,1.6243767206880477,-0.7425374155545228,0.2253739674884514,-1.0544775506104997
23.092369477911646,1.660795904800949,-0.8757201381826007,0.20352245710952843,-0.9745679171446753
23.19277108433735,1.6909698605793722,-1.036243632235312,0.18541808388672365,-0.8782538208906843
23.29317269076305,1.7154515363770884,-1.2295559708164205,0.17072907831927608,-0.7622664173201343
23.393574297188756,1.734620474813653,-1.4621278419113537,0.15922771484655485,-0.6227232952626949
23.49397590361446,1.74866176738675,-1.7415910296136872,0.15080294027414176,-0.45504538237484127
23.59437751004016,1.757523167889019,-2.0768590003328313,0.14548609943154656,-0.25388460013486824
23.694779116465863,1.760837157860351,-2.4781942453699912,0.1434977055566472,-0.013083452421285002
23.795180722891565,1.7577822593040082,-2.957150053717328,0.1453306451293379,0.27429003179868516
23.895582329317268,1.7468370945294964,-3.5262522306567234,0.15189774343893347,0.6157513375848467
23.99598393574297,1.7253362916136439,-4.1981555511938495,0.16479822506632047,1.018893330706483
24.096385542168676,1.6886501761348427,-4.983757769139174,0.1868098936652629,1.4902546630057856
24.196787148594378,1.6286327628733943,-5.888243265417259,0.2228203404008866,2.0329459606838185
24.29718875502008,1.5306385776625575,-6.903032833349698,0.2816168511721173,2.6418197007771482
24.397590361445783,1.367828012632799,-7.989832564447852,0.37930319329859685,3.29389954067949
24.497991967871485,1.0909952692372826,-9.050776348829004,0.5454028402240851,3.930465808821282
24.598393574297187,0.6144056658996533,-9.880976911347261,0.8313566013384843,4.428586146687508
24.698795180722893,-0.18636310317177163,-10.128612202731091,1.3118178614490716,4.577167320718445
24.799196787148595,-1.4044998799533914,-9.383568823295718,2.042699932758296,4.130141292080225
24.899598393574298,-2.9012078357482096,-7.565146560750691,2.9407247019719307,3.039087935974294
25.0,-4.20713478632706,-5.274166696267457,3.72428086947707,1.6645000151527256
