time,R_spec
1.897590361445783103e+01,4.268919196727300469e-01
1.907630522088353331e+01,4.526191448419658592e-01
1.917670682730923559e+01,4.021576314168422428e-01
1.927710843373493788e+01,2.964365827807199927e-01
1.937751004016064371e+01,2.304834650324482925e-01
1.947791164658634600e+01,1.921233806531248978e-01
1.957831325301204828e+01,1.649415781201153397e-01
1.967871485943775056e+01,1.400936071424389584e-01
1.977911646586345285e+01,1.230189656724696295e-01
1.987951807228915513e+01,1.140665916447048678e-01
1.997991967871486096e+01,1.109633329441704619e-01
2.008032128514056325e+01,1.129889735832049491e-01
2.018072289156626553e+01,1.198696349025944879e-01
2.028112449799196781e+01,1.345312139677690144e-01
2.038152610441767010e+01,1.760009595690921191e-01
2.048192771084337238e+01,2.694467883425740728e-01
2.058232931726907466e+01,2.648468198770096427e-01
2.068273092369478050e+01,2.392116347320671910e-01
2.078313253012048278e+01,2.302463973470363079e-01
2.088353413654618507e+01,2.300331954957214875e-01
2.098393574297188735e+01,2.473890415765819251e-01
2.108433734939758963e+01,2.703633564057322247e-01
2.118473895582329192e+01,3.015602014502586359e-01
2.128514056224899420e+01,3.491682958488397936e-01
2.138554216867470004e+01,4.037430364850613795e-01
2.148594377510040232e+01,4.778828981723957647e-01
2.158634538152610460e+01,6.218368714510014161e-01
2.168674698795180689e+01,7.911645421175288462e-01
2.178714859437750917e+01,6.364739672139587690e-01
2.188755020080321145e+01,5.063011834763483376e-01
2.198795180722891729e+01,4.431288482061929712e-01
2.208835341365461957e+01,4.045548326694440311e-01
2.218875502008032186e+01,3.790478679358568748e-01
2.228915662650602414e+01,3.624211590584330844e-01
2.238955823293172642e+01,3.530233760795612463e-01
2.248995983935742871e+01,3.426378593515656545e-01
2.259036144578313099e+01,3.188233253503583997e-01
2.269076305220883683e+01,3.042667579615313533e-01
2.279116465863453911e+01,2.972387547091344673e-01
2.289156626506024139e+01,2.965550693113812031e-01
2.299196787148594368e+01,3.015367268172059467e-01
2.309236947791164596e+01,3.118995489562683132e-01
2.319277108433734824e+01,3.277900649783295206e-01
2.329317269076305053e+01,3.500509598721656679e-01
2.339357429718875636e+01,3.810680707495314179e-01
2.349397590361445864e+01,4.276979830634812241e-01
2.359437751004016093e+01,4.362017219262637191e-01
2.369477911646586321e+01,4.318069447566360020e-01
2.379518072289156549e+01,3.292110151946401331e-01
2.389558232931726778e+01,2.457566656429524266e-01
2.399598393574297006e+01,2.019824682922857217e-01
2.409638554216867590e+01,1.722217372490406906e-01
2.419678714859437818e+01,1.466825162596045729e-01
2.429718875502008046e+01,1.272797456316018261e-01
2.439759036144578275e+01,1.157952663595579468e-01
2.449799196787148503e+01,1.120654859229473499e-01
2.459839357429718731e+01,1.112758128262768542e-01
2.469879518072289315e+01,1.189393591238306208e-01
2.479919678714859543e+01,1.279606093282943391e-01
2.489959839357429772e+01,1.605496535823033311e-01
2.500000000000000000e+01,2.331502123917693070e-01
