time,linear_connectedness
1.315261044176706839e+01,4.254218290232448796e-01
1.325301204819277068e+01,4.803951645724213182e-01
1.335341365461847296e+01,5.183588844869269074e-01
1.345381526104417702e+01,5.390696022199845672e-01
1.355421686746987930e+01,5.425865236736049368e-01
1.365461847389558159e+01,5.292075723177835922e-01
1.375502008032128565e+01,4.995140009318519425e-01
1.385542168674698793e+01,4.543730322520938558e-01
1.395582329317269021e+01,3.951418840209786065e-01
1.405622489959839427e+01,3.236645336651914340e-01
1.415662650602409656e+01,2.427366517430401827e-01
1.425702811244979884e+01,1.565780561470751231e-01
1.435742971887550112e+01,7.274643643163800077e-02
1.445783132530120518e+01,8.826973832287005051e-03
1.455823293172690747e+01,5.592678938891577911e-02
1.465863453815260975e+01,1.521353356574348635e-06
1.475903614457831381e+01,2.469805900109806052e-02
1.485943775100401609e+01,5.930857146573743910e-02
1.495983935742971838e+01,8.191950069237469156e-02
1.506024096385542244e+01,8.407475752677864844e-02
1.516064257028112472e+01,6.214651585334673989e-02
1.526104417670682700e+01,2.205762552441925539e-02
1.536144578313252929e+01,2.238158575001036876e-03
1.546184738955823335e+01,1.721023993010774578e-01
1.556224899598393563e+01,1.026363672725302933e+00
1.566265060240963791e+01,4.909151337491916012e-01
1.576305220883534197e+01,3.831598848589792272e-01
1.586345381526104426e+01,4.241017777594324745e-01
1.596385542168674654e+01,6.643860134754125957e-01
1.606425702811245060e+01,5.885855996978341942e-01
1.616465863453815288e+01,4.084338550347152430e-02
1.626506024096385516e+01,1.227083544581381025e-02
1.636546184738955745e+01,8.481492715058239207e-02
1.646586345381525973e+01,1.511232732640010179e-01
1.656626506024096201e+01,1.849624781686666775e-01
1.666666666666666785e+01,1.839734459161286861e-01
1.676706827309237013e+01,1.526505764660860132e-01
1.686746987951807242e+01,9.807992211243812819e-02
1.696787148594377470e+01,3.310333194651528255e-02
1.706827309236947698e+01,3.659954606188540321e-03
1.716867469879517927e+01,3.341543232431923305e-04
1.726907630522088510e+01,5.582851845626628229e-02
1.736947791164658739e+01,1.534413825302458345e-01
1.746987951807228967e+01,2.513686051192210447e-01
1.757028112449799195e+01,3.389136102938227202e-01
1.767068273092369424e+01,4.120680423270418613e-01
1.777108433734939652e+01,4.690783139219854014e-01
1.787148594377509880e+01,5.092108960732477652e-01
1.797188755020080464e+01,5.321813771296635132e-01
1.807228915662650692e+01,5.379527554929843802e-01
1.817269076305220921e+01,5.268161627155959481e-01
1.827309236947791149e+01,4.992280850093636646e-01
1.837349397590361377e+01,4.559904874256542895e-01
1.847389558232931606e+01,3.984532313659742142e-01
1.857429718875501834e+01,3.285710098214624786e-01
1.867469879518072418e+01,2.488746463458417768e-01
1.877510040160642646e+01,1.634779873495000035e-01
1.887550200803212874e+01,7.950524080179899311e-02
1.897590361445783103e+01,1.277770621995859973e-02
1.907630522088353331e+01,3.368517508749652167e-02
1.917670682730923559e+01,5.518076008281490308e-04
1.927710843373493788e+01,2.043016072141182193e-02
1.937751004016064371e+01,5.498212995820433990e-02
1.947791164658634600e+01,7.894132847710921830e-02
1.957831325301204828e+01,8.319506339259818972e-02
1.967871485943775056e+01,6.375097642811083931e-02
1.977911646586345285e+01,2.509678412405104420e-02
1.987951807228915513e+01,6.740617569038626078e-04
1.997991967871486096e+01,1.375658863651131325e-01
2.008032128514056325e+01,1.199458600112283779e+00
2.018072289156626553e+01,5.144497567781649572e-01
2.028112449799196781e+01,3.876991181335023295e-01
2.038152610441767010e+01,4.146229711350170044e-01
2.048192771084337238e+01,6.231085539600659251e-01
2.058232931726907466e+01,7.500364409738673466e-01
2.068273092369478050e+01,6.382247529068391101e-02
2.078313253012048278e+01,6.491077746920870251e-03
2.088353413654618507e+01,7.446034560588621343e-02
2.098393574297188735e+01,1.436578206188546258e-01
2.108433734939758963e+01,1.812691481703752050e-01
2.118473895582329192e+01,1.840026655499346631e-01
2.128514056224899420e+01,1.557763631770993640e-01
2.138554216867470004e+01,1.034452780557830742e-01
2.148594377510040232e+01,3.891433825153373105e-02
2.158634538152610460e+01,7.346536483028003744e-04
2.168674698795180689e+01,3.255086517197441909e-03
2.178714859437750917e+01,4.663923520904979247e-02
2.188755020080321145e+01,1.427119586292751041e-01
2.198795180722891729e+01,2.411223574118148694e-01
2.208835341365461957e+01,3.298364158999896878e-01
2.218875502008032186e+01,4.044244819513144185e-01
2.228915662650602414e+01,4.630030193177399056e-01
2.238955823293172642e+01,5.047071513804510801e-01
2.248995983935742871e+01,5.292090211757036755e-01
2.259036144578313099e+01,5.365006237739979866e-01
2.269076305220883683e+01,5.268278279021416655e-01
2.279116465863453911e+01,5.007166284685913293e-01
2.289156626506024139e+01,4.589866082615135512e-01
2.299196787148594368e+01,4.028645130485072334e-01
2.309236947791164596e+01,3.341081255132900552e-01
2.319277108433734824e+01,2.553276006765236028e-01
2.329317269076305053e+01,1.703842857359590957e-01
2.339357429718875636e+01,8.604616032160421202e-02
