time,connectedness
1.757028112449799195e+01,6.633941691388536288e-01
1.767068273092369424e+01,6.202864837974251255e-01
1.777108433734939652e+01,5.864841874689216139e-01
1.787148594377509880e+01,5.619362323075880461e-01
1.797188755020080464e+01,5.467246951604730620e-01
1.807228915662650692e+01,5.410883457362224425e-01
1.817269076305220921e+01,5.453548266883850859e-01
1.827309236947791149e+01,5.600576350135193504e-01
1.837349397590361377e+01,5.858671773687169626e-01
1.847389558232931606e+01,6.235211806150129377e-01
1.857429718875501834e+01,6.738568628526562243e-01
1.867469879518072418e+01,7.380210934955184765e-01
1.877510040160642646e+01,8.171754249433499373e-01
1.887550200803212874e+01,9.125698918645415159e-01
1.897590361445783103e+01,1.025764397077282730e+00
1.907630522088353331e+01,1.158207514322070919e+00
1.917670682730923559e+01,1.311794175097543480e+00
1.927710843373493788e+01,1.488910806769413231e+00
1.937751004016064371e+01,1.692618718456161631e+00
1.947791164658634600e+01,1.928043068827649531e+00
1.957831325301204828e+01,2.203590219518527515e+00
1.967871485943775056e+01,2.533904551394787319e+00
1.977911646586345285e+01,2.944315605367688882e+00
1.987951807228915513e+01,3.475911383504797669e+00
1.997991967871486096e+01,4.180781769598702624e+00
2.008032128514056325e+01,5.073233907033777967e+00
2.018072289156626553e+01,5.992313652134032331e+00
2.028112449799196781e+01,6.482647758908234970e+00
2.038152610441767010e+01,6.133899051848602291e+00
2.048192771084337238e+01,5.155110807020916397e+00
2.058232931726907466e+01,4.103142415737436544e+00
2.068273092369478050e+01,3.271324014733141716e+00
2.078313253012048278e+01,2.687228440784804384e+00
2.088353413654618507e+01,2.279471718301502747e+00
2.098393574297188735e+01,1.981141771447358479e+00
2.108433734939758963e+01,1.750674227801901406e+00
2.118473895582329192e+01,1.562875152790681232e+00
2.128514056224899420e+01,1.403951404568387851e+00
2.138554216867470004e+01,1.266089673251657777e+00
2.148594377510040232e+01,1.144808416408289897e+00
2.158634538152610460e+01,1.037466715282494789e+00
2.168674698795180689e+01,9.424364488721499455e-01
2.178714859437750917e+01,8.586662360596510890e-01
2.188755020080321145e+01,7.854442234440492943e-01
2.198795180722891729e+01,7.222707196313974398e-01
2.208835341365461957e+01,6.687832040213225193e-01
2.218875502008032186e+01,6.247595561581835710e-01
2.228915662650602414e+01,5.900553569866677783e-01
2.238955823293172642e+01,5.646431218266031449e-01
2.248995983935742871e+01,5.485955626256580064e-01
2.259036144578313099e+01,5.421093177480550418e-01
2.269076305220883683e+01,5.455156664573730385e-01
2.279116465863453911e+01,5.592800961696164919e-01
2.289156626506024139e+01,5.840253940729878135e-01
2.299196787148594368e+01,6.205193491724083632e-01
2.309236947791164596e+01,6.696831893685394332e-01
2.319277108433734824e+01,7.325352490771411818e-01
2.329317269076305053e+01,8.102973819991408089e-01
2.339357429718875636e+01,9.042049486532710567e-01
2.349397590361445864e+01,1.015743537174011335e+00
2.359437751004016093e+01,1.146407499964223309e+00
2.369477911646586321e+01,1.298086929423283742e+00
2.379518072289156549e+01,1.472970966788164748e+00
2.389558232931726778e+01,1.674211714521750771e+00
2.399598393574297006e+01,1.906612858830774027e+00
2.409638554216867590e+01,2.178207538409671074e+00
2.419678714859437818e+01,2.503081072007507846e+00
2.429718875502008046e+01,2.905144664570219248e+00
2.439759036144578275e+01,3.424207652224187104e+00
2.449799196787148503e+01,4.111977289760708310e+00
2.459839357429718731e+01,4.989618702500045799e+00
2.469879518072289315e+01,5.919428412500700176e+00
2.479919678714859543e+01,6.466385155727866874e+00
2.489959839357429772e+01,6.191508570553983404e+00
2.500000000000000000e+01,5.243363422178614286e+00
