time,potential_global
1.837349397590361377e+01,5.077258533607191815e+00
1.847389558232931606e+01,5.153920850676233734e+00
1.857429718875501834e+01,5.263688024994358727e+00
1.867469879518072418e+01,5.408103552421577476e+00
1.877510040160642646e+01,5.588517009959652171e+00
1.887550200803212874e+01,5.806377605567907274e+00
1.897590361445783103e+01,6.063832616863241043e+00
1.907630522088353331e+01,6.362631357389145315e+00
1.917670682730923559e+01,6.705863096111977839e+00
1.927710843373493788e+01,7.097655211840413259e+00
1.937751004016064371e+01,7.543333824065975080e+00
1.947791164658634600e+01,8.052858809783625560e+00
1.957831325301204828e+01,8.641603300316170078e+00
1.967871485943775056e+01,9.334447795081061372e+00
1.977911646586345285e+01,1.017002103989615946e+01
1.987951807228915513e+01,1.120335738547994175e+01
1.997991967871486096e+01,1.248974665513316573e+01
2.008032128514056325e+01,1.401039130618788597e+01
2.018072289156626553e+01,1.550446298562388847e+01
2.028112449799196781e+01,1.635357365061447865e+01
2.038152610441767010e+01,1.601878756233701395e+01
2.048192771084337238e+01,1.473256128683898325e+01
2.058232931726907466e+01,1.319728286678805240e+01
2.068273092369478050e+01,1.184139364281825735e+01
2.078313253012048278e+01,1.076944675399399109e+01
2.088353413654618507e+01,9.931827924509885719e+00
2.098393574297188735e+01,9.257566562988639447e+00
2.108433734939758963e+01,8.695904423575280262e+00
2.118473895582329192e+01,8.211576354951306556e+00
2.128514056224899420e+01,7.783572858065976874e+00
2.138554216867470004e+01,7.399124384784917297e+00
2.148594377510040232e+01,7.050593109297819794e+00
2.158634538152610460e+01,6.733461540017669833e+00
2.168674698795180689e+01,6.445061990584773248e+00
2.178714859437750917e+01,6.183858683566745285e+00
2.188755020080321145e+01,5.949023062920623772e+00
2.198795180722891729e+01,5.740182363971872093e+00
2.208835341365461957e+01,5.557241584022051484e+00
2.218875502008032186e+01,5.400408443785429391e+00
2.228915662650602414e+01,5.269971322991684914e+00
2.238955823293172642e+01,5.166402773228082168e+00
2.248995983935742871e+01,5.090256956259484156e+00
2.259036144578313099e+01,5.042222169610722560e+00
2.269076305220883683e+01,5.023097930648328102e+00
2.279116465863453911e+01,5.033785827077457142e+00
2.289156626506024139e+01,5.075312869551667383e+00
2.299196787148594368e+01,5.148804412615644033e+00
2.309236947791164596e+01,5.255492647248138027e+00
2.319277108433734824e+01,5.396615095855515243e+00
2.329317269076305053e+01,5.573695829054175377e+00
2.339357429718875636e+01,5.788129307709492188e+00
2.349397590361445864e+01,6.041875868833297858e+00
2.359437751004016093e+01,6.336833196867296181e+00
2.369477911646586321e+01,6.676047372790749890e+00
2.379518072289156549e+01,7.063049472920978289e+00
2.389558232931726778e+01,7.503786580882533030e+00
2.399598393574297006e+01,8.007214075861107005e+00
2.409638554216867590e+01,8.588187489386074347e+00
2.419678714859437818e+01,9.270991516831646351e+00
2.429718875502008046e+01,1.009202279711198535e+01
2.439759036144578275e+01,1.110569468658367676e+01
2.449799196787148503e+01,1.236825915729974490e+01
2.459839357429718731e+01,1.387210660232694615e+01
2.469879518072289315e+01,1.538706907398988477e+01
2.479919678714859543e+01,1.631713652813278514e+01
2.489959839357429772e+01,1.608712722167585696e+01
2.500000000000000000e+01,1.485386173498794093e+01
