time,R_loc
6.325301204819276712e+00,-2.529928273542481065e+00
6.425702811244979884e+00,-2.491749283350941813e+00
6.526104417670683056e+00,-2.080591880115889580e+00
6.626506024096385339e+00,-1.146435318233330447e+00
6.726907630522088510e+00,1.967684717385509707e-01
6.827309236947790794e+00,1.486712777776233452e+00
6.927710843373493965e+00,2.316820680192677173e+00
7.028112449799197137e+00,2.648183039521967430e+00
7.128514056224899420e+00,2.646185169652426339e+00
7.228915662650602592e+00,2.471874129827966726e+00
7.329317269076304875e+00,2.225624237128798644e+00
7.429718875502008046e+00,1.960381975862901527e+00
7.530120481927711218e+00,1.701811305654387985e+00
7.630522088353413501e+00,1.461357354293202349e+00
7.730923694779116673e+00,1.243297782949071451e+00
7.831325301204818956e+00,1.048354053373445893e+00
7.931726907630522128e+00,8.755262282666985696e-01
8.032128514056225299e+00,2.686061357174869269e-01
8.132530120481927582e+00,-6.699176245383076100e-02
8.232931726907629866e+00,-3.330658578304150907e-01
8.333333333333333925e+00,-5.542975215000911504e-01
8.433734939759036209e+00,-7.412745896545152036e-01
8.534136546184738492e+00,-9.003904106297233589e-01
8.634538152610442552e+00,-1.036177840662811711e+00
8.734939759036144835e+00,-1.152122455237749143e+00
8.835341365461847118e+00,-1.251017727092997411e+00
8.935742971887549402e+00,-1.335146586700648008e+00
9.036144578313253461e+00,-1.406384720922003062e+00
9.136546184738955745e+00,-1.466262021871588495e+00
9.236947791164658028e+00,-1.515996412753263023e+00
9.337349397590362088e+00,-1.556503659393926764e+00
9.437751004016064371e+00,-1.588379084529857987e+00
9.538152610441766655e+00,-1.611837138897271871e+00
9.638554216867468938e+00,-1.626575478633918159e+00
9.738955823293172998e+00,-1.631483840601860358e+00
9.839357429718875281e+00,-1.623986301237777763e+00
9.939759036144577564e+00,-1.598349194952112251e+00
1.004016064257028162e+01,-1.540122669392567589e+00
1.014056224899598391e+01,-1.393958560636308519e+00
1.024096385542168619e+01,-1.162130224829915903e+00
1.034136546184739025e+01,-1.350087380114217916e+00
1.044176706827309253e+01,-1.564578964552421070e+00
1.054216867469879482e+01,-1.803607758033010100e+00
1.064257028112449710e+01,-2.058362045032069432e+00
1.074297188755020116e+01,-2.306106573701782736e+00
