time,potential
8.232931726907629866e+00,1.208466995318668635e+00
8.333333333333333925e+00,1.211884489834673229e+00
8.433734939759036209e+00,1.223794403232740358e+00
8.534136546184738492e+00,1.242220729969441662e+00
8.634538152610442552e+00,1.265417981445599027e+00
8.734939759036144835e+00,1.291826926820527355e+00
8.835341365461847118e+00,1.320076538958776968e+00
8.935742971887549402e+00,1.348880782582281057e+00
9.036144578313253461e+00,1.377163389740806210e+00
9.136546184738955745e+00,1.404255763884614483e+00
9.236947791164658028e+00,1.429631679342904249e+00
9.337349397590362088e+00,1.453115239750568222e+00
9.437751004016064371e+00,1.475230850761205748e+00
9.538152610441766655e+00,1.496700472482562549e+00
9.638554216867468938e+00,1.518917470204347087e+00
9.738955823293172998e+00,1.543640785775941549e+00
9.839357429718875281e+00,1.573582869973416454e+00
9.939759036144577564e+00,1.611700706738578459e+00
1.004016064257028162e+01,1.662509709918293943e+00
1.014056224899598391e+01,1.730589946853573480e+00
1.024096385542168619e+01,1.822936605242368113e+00
1.034136546184739025e+01,1.948453951954334018e+00
1.044176706827309253e+01,2.117029349921096593e+00
1.054216867469879482e+01,2.342814857273408879e+00
1.064257028112449710e+01,2.641089831898542073e+00
1.074297188755020116e+01,3.026434828304268354e+00
1.084337349397590344e+01,3.504151907078372652e+00
1.094377510040160573e+01,4.053008382192312631e+00
1.104417670682730979e+01,4.602168323589260979e+00
1.114457831325301207e+01,5.024506219762902681e+00
1.124497991967871435e+01,5.173030702322378716e+00
1.134538152610441841e+01,4.975887696836575280e+00
1.144578313253012070e+01,4.497438657118088656e+00
1.154618473895582298e+01,3.889318843300204165e+00
1.164658634538152526e+01,3.285644109926773915e+00
1.174698795180722932e+01,2.761561209711664855e+00
1.184738955823293161e+01,2.338580569686239841e+00
1.194779116465863389e+01,2.012195480978288931e+00
1.204819277108433795e+01,1.765795517312556573e+00
1.214859437751004023e+01,1.583651246618101860e+00
1.224899598393574252e+01,1.451159692322343542e+00
1.234939759036144658e+01,1.356695053767412507e+00
1.244979919678714886e+01,1.291539989943747413e+00
1.255020080321285114e+01,1.249326958620357697e+00
1.265060240963855342e+01,1.225145726064223783e+00
1.275100401606425748e+01,1.215248475545002815e+00
1.285140562248995977e+01,1.216679180078384714e+00
1.295180722891566205e+01,1.226984911944684065e+00
1.305220883534136611e+01,1.244208858669344941e+00
1.315261044176706839e+01,1.266536978525264479e+00
1.325301204819277068e+01,1.292375280224934198e+00
1.335341365461847296e+01,1.320271271281549641e+00
1.345381526104417702e+01,1.348951648366701006e+00
1.355421686746987930e+01,1.377336967991793504e+00
1.365461847389558159e+01,1.404608312424437511e+00
1.375502008032128565e+01,1.430235897108945275e+00
1.385542168674698793e+01,1.454087080062185899e+00
1.395582329317269021e+01,1.476397494006884470e+00
1.405622489959839427e+01,1.497937520324035487e+00
1.415662650602409656e+01,1.519919918149890137e+00
1.425702811244979884e+01,1.544178185490340471e+00
1.435742971887550112e+01,1.573076965458204857e+00
1.445783132530120518e+01,1.609775782864832028e+00
1.455823293172690747e+01,1.658150256567828329e+00
1.465863453815260975e+01,1.723326061424867772e+00
1.475903614457831381e+01,1.811637097460911949e+00
1.485943775100401609e+01,1.930959080934661287e+00
1.495983935742971838e+01,2.091855578624333134e+00
1.506024096385542244e+01,2.307534520412247936e+00
1.516064257028112472e+01,2.593610187762256825e+00
1.526104417670682700e+01,2.963888699216242539e+00
1.536144578313252929e+01,3.426450735458770769e+00
1.546184738955823335e+01,3.965496867732853037e+00
1.556224899598393563e+01,4.520002286988188622e+00
1.566265060240963791e+01,4.971991027479321090e+00
1.576305220883534197e+01,5.170271284478348051e+00
1.586345381526104426e+01,5.025193626547007852e+00
1.596385542168674654e+01,4.582109867744803111e+00
1.606425702811245060e+01,3.985529488108081608e+00
1.616465863453815288e+01,3.376292244380779906e+00
1.626506024096385516e+01,2.838461969057095136e+00
1.636546184738955745e+01,2.400494183757056366e+00
1.646586345381525973e+01,2.060688093687891964e+00
1.656626506024096201e+01,1.803885618784205391e+00
1.666666666666666785e+01,1.613396222805624003e+00
1.676706827309237013e+01,1.474247634137170415e+00
1.686746987951807242e+01,1.374619577074555732e+00
1.696787148594377470e+01,1.305604606339076268e+00
1.706827309236947698e+01,1.260287817175876679e+00
1.716867469879517927e+01,1.233617782745111136e+00
1.726907630522088510e+01,1.221770569021433328e+00
1.736947791164658739e+01,1.221687100764349498e+00
1.746987951807228967e+01,1.230861026488734966e+00
1.757028112449799195e+01,1.247181108045428033e+00
1.767068273092369424e+01,1.268840157107024025e+00
1.777108433734939652e+01,1.294229631007871362e+00
1.787148594377509880e+01,1.321857848037948813e+00
1.797188755020080464e+01,1.350398824249357199e+00
1.807228915662650692e+01,1.378767345670238731e+00
1.817269076305220921e+01,1.406111534018935183e+00
1.827309236947791149e+01,1.431920619947648632e+00
1.837349397590361377e+01,1.456086862701285067e+00
1.847389558232931606e+01,1.478738674754625393e+00
1.857429718875501834e+01,1.500461020476250962e+00
1.867469879518072418e+01,1.522524893317333650e+00
1.877510040160642646e+01,1.546630829376541172e+00
1.887550200803212874e+01,1.575115734028946779e+00
1.897590361445783103e+01,1.611162270912417149e+00
1.907630522088353331e+01,1.658373111357319907e+00
1.917670682730923559e+01,1.721937641906218452e+00
1.927710843373493788e+01,1.808101837747412288e+00
1.937751004016064371e+01,1.924002071225320964e+00
1.947791164658634600e+01,2.080403868007987267e+00
1.957831325301204828e+01,2.290092100257660412e+00
1.967871485943775056e+01,2.568107107901012043e+00
1.977911646586345285e+01,2.928966994544533797e+00
1.987951807228915513e+01,3.381212443300495529e+00
1.997991967871486096e+01,3.912402808376344243e+00
2.008032128514056325e+01,4.466991423760404700e+00
2.018072289156626553e+01,4.932544976721390029e+00
2.028112449799196781e+01,5.160296811007308193e+00
2.038152610441767010e+01,5.050304930097015088e+00
2.048192771084337238e+01,4.635445749332435916e+00
2.058232931726907466e+01,4.054742327641512212e+00
2.068273092369478050e+01,3.444081505306983981e+00
2.078313253012048278e+01,2.896912300437866961e+00
2.088353413654618507e+01,2.448285933997170982e+00
2.098393574297188735e+01,2.096694325969487238e+00
2.108433734939758963e+01,1.831539391764638758e+00
2.118473895582329192e+01,1.634286733394112012e+00
2.128514056224899420e+01,1.490035930507825679e+00
2.138554216867470004e+01,1.386516709153665650e+00
2.148594377510040232e+01,1.314334167130259523e+00
2.158634538152610460e+01,1.266595784360215804e+00
2.168674698795180689e+01,1.238058822573021800e+00
2.178714859437750917e+01,1.224708936070986409e+00
2.188755020080321145e+01,1.223409500705147090e+00
2.198795180722891729e+01,1.231619029340728311e+00
2.208835341365461957e+01,1.247174468612922693e+00
2.218875502008032186e+01,1.268296314062637098e+00
2.228915662650602414e+01,1.293314191087708176e+00
2.238955823293172642e+01,1.320741723318794136e+00
2.248995983935742871e+01,1.349263691142934096e+00
2.259036144578313099e+01,1.377739949061287383e+00
2.269076305220883683e+01,1.405298561516451716e+00
2.279116465863453911e+01,1.431335551856400823e+00
2.289156626506024139e+01,1.455626959001032450e+00
2.299196787148594368e+01,1.478350461573275876e+00
2.309236947791164596e+01,1.500145227322793984e+00
2.319277108433734824e+01,1.522137886087257197e+00
2.329317269076305053e+01,1.546045840137440397e+00
2.339357429718875636e+01,1.574100124002108192e+00
2.349397590361445864e+01,1.609352289350844956e+00
2.359437751004016093e+01,1.655435405196850285e+00
2.369477911646586321e+01,1.717408125557531529e+00
2.379518072289156549e+01,1.800956239428734840e+00
2.389558232931726778e+01,1.914126384042259321e+00
2.399598393574297006e+01,2.066539884902104163e+00
2.409638554216867590e+01,2.270976920986937930e+00
2.419678714859437818e+01,2.542788266303298350e+00
2.429718875502008046e+01,2.895660736664890322e+00
2.439759036144578275e+01,3.339909093420318609e+00
2.449799196787148503e+01,3.865176017892983040e+00
2.459839357429718731e+01,4.420467141807648659e+00
2.469879518072289315e+01,4.899089976301805649e+00
2.479919678714859543e+01,5.151973492803003651e+00
2.489959839357429772e+01,5.071650803485372450e+00
2.500000000000000000e+01,4.677351614176494365e+00
