time,Rspec_hyper
1.054216867469879482e+01,5.607661616028345453e-01
1.064257028112449710e+01,4.790765615461051175e-01
1.074297188755020116e+01,4.148545262209427098e-01
1.084337349397590344e+01,3.675000798993042217e-01
1.094377510040160573e+01,3.384303981857319510e-01
1.104417670682730979e+01,3.326478404729711347e-01
1.114457831325301207e+01,3.623907838366440259e-01
1.124497991967871435e+01,4.016689852973202579e-01
1.134538152610441841e+01,3.208148964314088136e-01
1.144578313253012070e+01,2.911456976944054587e-01
1.154618473895582298e+01,2.906358651666277604e-01
1.164658634538152526e+01,3.077283680761626061e-01
1.174698795180722932e+01,3.371294896421810350e-01
1.184738955823293161e+01,3.765358157627276547e-01
1.194779116465863389e+01,4.253599681481337047e-01
1.204819277108433795e+01,4.837790532114476516e-01
1.214859437751004023e+01,5.525835744059872656e-01
1.224899598393574252e+01,6.328616643877316150e-01
1.234939759036144658e+01,7.260020907970383686e-01
1.244979919678714886e+01,8.336627670930552014e-01
1.255020080321285114e+01,9.577666741694034203e-01
1.265060240963855342e+01,1.100467234662580340e+00
1.275100401606425748e+01,1.264160400549285246e+00
1.285140562248995977e+01,1.451465734047635348e+00
1.295180722891566205e+01,1.665186564778061040e+00
1.305220883534136611e+01,1.908280709615778115e+00
1.315261044176706839e+01,2.183743649578954837e+00
1.325301204819277068e+01,2.494432762580991003e+00
1.335341365461847296e+01,2.842940061217936965e+00
1.345381526104417702e+01,3.231200548776513415e+00
1.355421686746987930e+01,3.660166532408684503e+00
1.365461847389558159e+01,4.129221390702912053e+00
1.375502008032128565e+01,4.635425417680330895e+00
1.385542168674698793e+01,4.531274862531866177e+00
1.395582329317269021e+01,3.846046282246251558e+00
1.405622489959839427e+01,3.253077040002922971e+00
1.415662650602409656e+01,2.743838768375398196e+00
1.425702811244979884e+01,2.309020550426001073e+00
1.435742971887550112e+01,1.939766118226052827e+00
1.445783132530120518e+01,1.627601964779042287e+00
1.455823293172690747e+01,1.364759952735787873e+00
1.465863453815260975e+01,1.144340662629792948e+00
1.475903614457831381e+01,9.601384919713287225e-01
1.485943775100401609e+01,8.068369626200246891e-01
1.495983935742971838e+01,6.799093412213652599e-01
1.506024096385542244e+01,5.756501801326208145e-01
1.516064257028112472e+01,4.911533735710795767e-01
1.526104417670682700e+01,4.242688817493421860e-01
1.536144578313252929e+01,3.742442310998771449e-01
1.546184738955823335e+01,3.420601147752124760e-01
1.556224899598393563e+01,3.319645483306054579e-01
1.566265060240963791e+01,3.549529769134805446e-01
1.576305220883534197e+01,4.210472625324634954e-01
1.586345381526104426e+01,3.296355440050239838e-01
1.596385542168674654e+01,2.938783467966509244e-01
1.606425702811245060e+01,2.898252658462686093e-01
1.616465863453815288e+01,3.046554830001518277e-01
1.626506024096385516e+01,3.323549345793877507e-01
1.636546184738955745e+01,3.702885606007905728e-01
1.646586345381525973e+01,4.176752974203120083e-01
1.656626506024096201e+01,4.746135437900915743e-01
1.666666666666666785e+01,5.417801812893344726e-01
1.676706827309237013e+01,6.202214746067769013e-01
1.686746987951807242e+01,7.112886051975270130e-01
1.696787148594377470e+01,8.166013276990671255e-01
1.706827309236947698e+01,9.380201399262104722e-01
1.716867469879517927e+01,1.077662073277126487e+00
1.726907630522088510e+01,1.237868606355235768e+00
1.736947791164658739e+01,1.421208437916227529e+00
1.746987951807228967e+01,1.630434807602481939e+00
1.757028112449799195e+01,1.868475500914813292e+00
1.767068273092369424e+01,2.138289126814648000e+00
1.777108433734939652e+01,2.442725833694551874e+00
1.787148594377509880e+01,2.784572889667094042e+00
1.797188755020080464e+01,3.165979564046882189e+00
1.807228915662650692e+01,3.587701806439524077e+00
1.817269076305220921e+01,4.049950063503350961e+00
1.827309236947791149e+01,4.549263632969138271e+00
1.837349397590361377e+01,4.598619050938745900e+00
1.847389558232931606e+01,3.905255771233858475e+00
1.857429718875501834e+01,3.305219807139166299e+00
1.867469879518072418e+01,2.789032339421211759e+00
1.877510040160642646e+01,2.347953284019045128e+00
1.887550200803212874e+01,1.973284481158037451e+00
1.897590361445783103e+01,1.656177731982932055e+00
1.907630522088353331e+01,1.389081282670416639e+00
1.917670682730923559e+01,1.165000788116366870e+00
1.927710843373493788e+01,9.776263895372736545e-01
1.937751004016064371e+01,8.215286931548870797e-01
1.947791164658634600e+01,6.922186954687679084e-01
1.957831325301204828e+01,5.858963448395045903e-01
1.967871485943775056e+01,4.995619181618233817e-01
1.977911646586345285e+01,4.310347342497052314e-01
1.987951807228915513e+01,3.793747892491530216e-01
1.997991967871486096e+01,3.453801853535568012e-01
2.008032128514056325e+01,3.328875532359787393e-01
2.018072289156626553e+01,3.518728676313728765e-01
2.028112449799196781e+01,4.240581013574327152e-01
2.038152610441767010e+01,3.367333281489862662e-01
2.048192771084337238e+01,2.968427080366710102e-01
2.058232931726907466e+01,2.902601267032534627e-01
2.068273092369478050e+01,3.032547489133867180e-01
2.078313253012048278e+01,3.296115086371745329e-01
2.088353413654618507e+01,3.664812121915885790e-01
2.098393574297188735e+01,4.127679358429439116e-01
2.108433734939758963e+01,4.686990462015346859e-01
2.118473895582329192e+01,5.347526088826299873e-01
2.128514056224899420e+01,6.119700924917674811e-01
2.138554216867470004e+01,7.016696850049748413e-01
2.148594377510040232e+01,8.054271803935979523e-01
2.158634538152610460e+01,9.250978728510368398e-01
2.168674698795180689e+01,1.062767296353003932e+00
2.178714859437750917e+01,1.220756136108504197e+00
2.188755020080321145e+01,1.401613877739424030e+00
2.198795180722891729e+01,1.608084896623938942e+00
2.208835341365461957e+01,1.843058329899256886e+00
2.218875502008032186e+01,2.109488039133655235e+00
2.228915662650602414e+01,2.410276238843955809e+00
2.238955823293172642e+01,2.747988467017143055e+00
2.248995983935742871e+01,3.124749236799982732e+00
2.259036144578313099e+01,3.541625821097107885e+00
2.269076305220883683e+01,3.998410049127400612e+00
2.279116465863453911e+01,4.492599630552907897e+00
2.289156626506024139e+01,4.660205573599507822e+00
2.299196787148594368e+01,3.959781473324216705e+00
2.309236947791164596e+01,3.352399524491331384e+00
2.319277108433734824e+01,2.829921620845283314e+00
2.329317269076305053e+01,2.383043017492292748e+00
2.339357429718875636e+01,2.003132595888801326e+00
2.349397590361445864e+01,1.681511586578592787e+00
2.359437751004016093e+01,1.410472420323270804e+00
2.369477911646586321e+01,1.182934763623318286e+00
2.379518072289156549e+01,9.925794549288537993e-01
2.389558232931726778e+01,8.340431796743019710e-01
2.399598393574297006e+01,7.025895999587205010e-01
2.409638554216867590e+01,5.944182997469416030e-01
2.419678714859437818e+01,5.065010566231882283e-01
2.429718875502008046e+01,4.364813306528722014e-01
2.439759036144578275e+01,3.833935451936876238e-01
2.449799196787148503e+01,3.478015448636621043e-01
2.459839357429718731e+01,3.331823484008126224e-01
2.469879518072289315e+01,3.489368412468392133e-01
2.479919678714859543e+01,4.153397678132645376e-01
2.489959839357429772e+01,3.426696540372921040e-01
2.500000000000000000e+01,2.987571895842139336e-01
