time,R_energy_linear_jacobian
4.131782945736434343e+00,-1.513704777415772014e+03
4.232558139534883246e+00,-1.514764995326897179e+03
4.333333333333333037e+00,-1.515613344481938839e+03
4.434108527131782829e+00,-1.516154822481500787e+03
4.534883720930232620e+00,-1.516584787149929525e+03
4.635658914728682412e+00,-1.517549116752288000e+03
4.736434108527131315e+00,-1.520042503201069394e+03
4.837209302325581106e+00,-1.525176930012466983e+03
4.937984496124030898e+00,-1.534017130713411461e+03
5.038759689922480689e+00,-1.547552585814113627e+03
5.139534883720930480e+00,-1.566678065727553758e+03
5.240310077519379384e+00,-1.592021387209199474e+03
5.341085271317829175e+00,-1.623638312898419372e+03
5.441860465116278966e+00,-1.660776203371965948e+03
5.542635658914728758e+00,-1.701895217291263862e+03
5.643410852713178549e+00,-1.744957418593086004e+03
5.744186046511627453e+00,-1.787822688307494900e+03
5.844961240310077244e+00,-1.828558782339320942e+03
5.945736434108527035e+00,-1.865581101010679049e+03
6.046511627906976827e+00,-1.897685243606284530e+03
6.147286821705426618e+00,-1.924098520323188723e+03
6.248062015503875521e+00,-1.944595392812174623e+03
6.348837209302325313e+00,-1.959581448364993548e+03
6.449612403100775104e+00,-1.970015504391383729e+03
6.550387596899224896e+00,-1.977145657012964875e+03
6.651162790697674687e+00,-1.982164795400063667e+03
6.751937984496123590e+00,-1.985955010654726266e+03
6.852713178294573382e+00,-1.989065279665611342e+03
6.953488372093023173e+00,-1.991943668383684781e+03
7.054263565891472965e+00,-1.995291622815700521e+03
7.155038759689922756e+00,-2.000348790907439707e+03
7.255813953488371659e+00,-2.008985959424351449e+03
7.356589147286821451e+00,-2.023597295316822738e+03
7.457364341085271242e+00,-2.046846335105421531e+03
7.558139534883721034e+00,-2.081301453955645229e+03
7.658914728682170825e+00,-2.128960139328332389e+03
7.759689922480619728e+00,-2.190718802357670938e+03
7.860465116279069520e+00,-2.265975791372810818e+03
7.961240310077519311e+00,-2.352570731391936988e+03
8.062015503875969102e+00,-2.447086347346893945e+03
8.162790697674418894e+00,-2.545347474964527464e+03
8.263565891472868685e+00,-2.642925753459130192e+03
8.364341085271318477e+00,-2.735567703567820899e+03
8.465116279069766492e+00,-2.819574561523674674e+03
8.565891472868216283e+00,-2.892185377375911685e+03
8.666666666666666075e+00,-2.951928682179270709e+03
8.767441860465115866e+00,-2.998790134024059626e+03
8.868217054263565657e+00,-3.034053149124095853e+03
8.968992248062015449e+00,-3.059844908807066531e+03
9.069767441860465240e+00,-3.078583710331231941e+03
9.170542635658915032e+00,-3.092533887950752160e+03
9.271317829457364823e+00,-3.103599347859529644e+03
9.372093023255814614e+00,-3.113420446966208601e+03
9.472868217054262630e+00,-3.123756735795235727e+03
9.573643410852712421e+00,-3.137028450920455725e+03
9.674418604651162212e+00,-3.156811630257288016e+03
9.775193798449612004e+00,-3.188064259587466495e+03
9.875968992248061795e+00,-3.236898026009102523e+03
9.976744186046511587e+00,-3.309806438522549797e+03
1.007751937984496138e+01,-3.412421887501988749e+03
1.017829457364341117e+01,-3.548103030304405820e+03
1.027906976744186096e+01,-3.716858002172140459e+03
1.037984496124031075e+01,-3.915054438373132143e+03
1.048062015503875877e+01,-4.135959010052758458e+03
1.058139534883720856e+01,-4.370718636497664193e+03
1.068217054263565835e+01,-4.609356289114914944e+03
1.078294573643410814e+01,-4.841654430363374559e+03
1.088372093023255793e+01,-5.058062712936239222e+03
1.098449612403100772e+01,-5.250754976930548764e+03
1.108527131782945752e+01,-5.414694953688904207e+03
1.118604651162790731e+01,-5.548281125733888075e+03
1.128682170542635710e+01,-5.653174225326755732e+03
1.138759689922480689e+01,-5.733358970467565086e+03
1.148837209302325491e+01,-5.793941306131390775e+03
1.158914728682170470e+01,-5.840193739286238269e+03
1.168992248062015449e+01,-5.877071205549801562e+03
1.179069767441860428e+01,-5.909230511226107410e+03
1.189147286821705407e+01,-5.941558720120481667e+03
1.199224806201550386e+01,-5.980147555195050700e+03
1.209302325581395365e+01,-6.033455312040957324e+03
1.219379844961240345e+01,-5.378165337664662729e+03
1.229457364341085324e+01,-4.720326540289033801e+03
1.239534883720930303e+01,-4.060502857298573872e+03
1.249612403100775104e+01,-3.398795516614068219e+03
1.259689922480620083e+01,-2.734620590862108656e+03
1.269767441860465063e+01,-2.066484146563590002e+03
1.279844961240310042e+01,-1.391603419045198279e+03
1.289922480620155021e+01,-7.052620600956531689e+02
1.300000000000000000e+01,-0.000000000000000000e+00
