time,R_energy
0.000000000000000000e+00,-3.006529601250456949e+02
1.007751937984496110e-01,-1.081531772622793142e+02
2.015503875968992220e-01,-8.721940014352799153e+01
3.023255813953488191e-01,-7.711011501651016431e+01
4.031007751937984440e-01,-6.751731411422760232e+01
5.038759689922480689e-01,-6.242089154510556881e+01
6.046511627906976383e-01,-6.253563762996289910e+01
7.054263565891473187e-01,-6.485621540613641400e+01
8.062015503875968880e-01,-6.564320204980714379e+01
9.069767441860464574e-01,-6.349722803864229093e+01
1.007751937984496138e+00,-6.007887524278281433e+01
1.108527131782945707e+00,-5.810209761749273838e+01
1.209302325581395277e+00,-5.902959949552526098e+01
1.310077519379844846e+00,-6.210994595585872702e+01
1.410852713178294637e+00,-6.477016180163842307e+01
1.511627906976744207e+00,-6.444375107282219517e+01
1.612403100775193776e+00,-6.086339340778427243e+01
1.713178294573643345e+00,-5.639950247522560289e+01
1.813953488372092915e+00,-5.391490843563391167e+01
1.914728682170542706e+00,-5.447885901185760815e+01
2.015503875968992276e+00,-5.676921712444504919e+01
2.116279069767441623e+00,-5.819956579148329467e+01
2.217054263565891414e+00,-5.707134185735470311e+01
2.317829457364341206e+00,-5.409741183112414831e+01
2.418604651162790553e+00,-5.170557562759988457e+01
2.519379844961240345e+00,-5.183393431240470761e+01
2.620155038759689692e+00,-5.435536181503422881e+01
2.720930232558139483e+00,-5.722951054258894033e+01
2.821705426356589275e+00,-5.813450877205981016e+01
2.922480620155038622e+00,-5.638464779678766092e+01
3.023255813953488413e+00,-5.342865191222374222e+01
3.124031007751937761e+00,-5.142922694385110560e+01
3.224806201550387552e+00,-5.137712413508808851e+01
3.325581395348837344e+00,-5.237962132864925024e+01
3.426356589147286691e+00,-5.252959832980535992e+01
3.527131782945736482e+00,-5.064155887891630670e+01
3.627906976744185830e+00,-4.737615143242594229e+01
3.728682170542635621e+00,-4.465066599350937793e+01
3.829457364341085412e+00,-4.394586884565976703e+01
3.930232558139534760e+00,-4.511210459608366818e+01
4.031007751937984551e+00,-4.656496921238481690e+01
4.131782945736434343e+00,-4.662339268454140040e+01
4.232558139534883246e+00,-4.492384715462745248e+01
4.333333333333333037e+00,-4.265955277760847508e+01
4.434108527131782829e+00,-4.142846158356182684e+01
4.534883720930232620e+00,-4.183253865269075078e+01
4.635658914728682412e+00,-4.308013280479316620e+01
4.736434108527131315e+00,-4.386772130065440933e+01
4.837209302325581106e+00,-4.375783302059518576e+01
4.937984496124030898e+00,-4.374433173171536993e+01
5.038759689922480689e+00,-4.535043580653521644e+01
5.139534883720930480e+00,-4.909428914426409563e+01
5.240310077519379384e+00,-5.382610035364767498e+01
5.341085271317829175e+00,-5.754858201595558853e+01
5.441860465116278966e+00,-5.893777019888047874e+01
5.542635658914728758e+00,-5.821163995068045693e+01
5.643410852713178549e+00,-5.664525032409497385e+01
5.744186046511627453e+00,-5.526812799044557778e+01
5.844961240310077244e+00,-5.396989448247899190e+01
5.945736434108527035e+00,-5.180175514927820757e+01
6.046511627906976827e+00,-4.815954568290603532e+01
6.147286821705426618e+00,-4.368203529250869366e+01
6.248062015503875521e+00,-3.992925722931828858e+01
6.348837209302325313e+00,-3.815688369167497029e+01
6.449612403100775104e+00,-3.836528119442176887e+01
6.550387596899224896e+00,-3.938427356464111284e+01
6.651162790697674687e+00,-3.981751928265788365e+01
6.751937984496123590e+00,-3.907592927539850791e+01
6.852713178294573382e+00,-3.769111869219472055e+01
6.953488372093023173e+00,-3.669528140428245422e+01
7.054263565891472965e+00,-3.671163998652095728e+01
7.155038759689922756e+00,-3.767033265445923007e+01
7.255813953488371659e+00,-3.943616102206473073e+01
7.356589147286821451e+00,-4.266345963671495412e+01
7.457364341085271242e+00,-4.877160013318734144e+01
7.558139534883721034e+00,-5.869261367840482535e+01
7.658914728682170825e+00,-7.148371013445000699e+01
7.759689922480619728e+00,-8.437147746357058509e+01
7.860465116279069520e+00,-9.439495221843539241e+01
7.961240310077519311e+00,-1.000906718413631609e+02
8.062015503875969102e+00,-1.017637112828124657e+02
8.162790697674418894e+00,-1.004142458195236998e+02
8.263565891472868685e+00,-9.648214806371896657e+01
8.364341085271318477e+00,-8.957216049268805591e+01
8.465116279069766492e+00,-7.945096551861696810e+01
8.565891472868216283e+00,-6.732670898081568112e+01
8.666666666666666075e+00,-5.588708549366594980e+01
