time,1->1,2->1,3->1,4->1,5->1,6->1,7->1,8->1,9->1,1->2,2->2,3->2,4->2,5->2,6->2,7->2,8->2,9->2,1->3,2->3,3->3,4->3,5->3,6->3,7->3,8->3,9->3,1->4,2->4,3->4,4->4,5->4,6->4,7->4,8->4,9->4,1->5,2->5,3->5,4->5,5->5,6->5,7->5,8->5,9->5,1->6,2->6,3->6,4->6,5->6,6->6,7->6,8->6,9->6,1->7,2->7,3->7,4->7,5->7,6->7,7->7,8->7,9->7,1->8,2->8,3->8,4->8,5->8,6->8,7->8,8->8,9->8,1->9,2->9,3->9,4->9,5->9,6->9,7->9,8->9,9->9
0.0,-8.000001002095303,-7.000000000090267,-6.999999999202089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999990004702113,-1.000000000139778,-1.000000000139778,0.0,0.0,0.0,0.0,0.0,-1.000000000139778,0.0,-2.000001000146412,-1.000000000139778,0.0,0.0,0.0,0.0,0.0,-1.0000000002508003,-1.0000000000287557,0.0,-2.000001000257434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.700000989937735,0.0,0.0,13.999999989522394,0.0,0.0,0.0,0.0,0.0,0.0,-7.700000992372225,0.0,12.000000012335477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.700000992931336,12.999999992047151,0.0,0.0,0.009000009000646042,0.0,0.0,0.0,0.0,0.0,0.009999999999940612,0.0,0.0,0.0,0.0,0.009000008999345,0.0,0.0,0.0,0.0,0.009999999999506931
0.10077519379844961,-7.306486987879168,-6.372092117068462,-6.37209211795664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905854674217778,-1.6206155413200918,-1.6206155413200918,0.0,0.0,0.0,0.0,0.0,-0.9416862100097845,0.0,-1.1666925706366182,-0.9416862100097845,0.0,0.0,0.0,0.0,0.0,-0.9112270330513539,-0.9112270328293093,0.0,-1.8151627251272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1961442617623,0.0,0.0,12.748415913144129,0.0,0.0,0.0,0.0,0.0,0.0,-14.186343751276809,0.0,15.243515658625029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.63860166492259,13.96964461619632,0.0,0.0,0.02369181766742612,0.0,0.0,0.0,0.0,0.0,0.042563761216973806,0.0,0.0,0.0,0.0,0.007479580155754506,0.0,0.0,0.0,0.0,0.007566234298383295
0.20155038759689922,-6.903840414906881,-5.742585210022355,-5.742585208245998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890364491369155,-2.465061598400098,-2.465061598400098,0.0,0.0,0.0,0.0,0.0,-0.9536073970473069,0.0,-0.477032958634549,-0.9536073970473069,0.0,0.0,0.0,0.0,0.0,-0.8272319554913921,-0.8272319554913921,0.0,-1.8621117187089808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.552628945172728,0.0,0.0,12.427980175644393,0.0,0.0,0.0,0.0,0.0,0.0,-15.868682457842453,0.0,16.08600694469331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.140612605517688,14.22197200495745,0.0,0.0,0.055296266156246165,0.0,0.0,0.0,0.0,0.0,0.1497901751176811,0.0,0.0,0.0,0.0,0.006168322714151381,0.0,0.0,0.0,0.0,0.005660853396064966
0.3023255813953488,-6.5183749313746375,-5.024692224075977,-5.02469222229962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6394280127608454,-3.431465376735332,-3.431465376735332,0.0,0.0,0.0,0.0,0.0,-1.0375241079607633,0.0,0.16128641089352413,-1.0375241079607633,0.0,0.0,0.0,0.0,0.0,-0.7389721496942059,-0.7389721496942059,0.0,-1.9341028986152864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37284442690001,0.0,0.0,12.34215300494057,0.0,0.0,0.0,0.0,0.0,0.0,-16.217435200194252,0.0,16.264448346903215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.263170288575377,14.28731593505761,0.0,0.0,0.11002376884561293,0.0,0.0,0.0,0.0,0.0,0.4040534909988125,0.0,0.0,0.0,0.0,0.004924699454006767,0.0,0.0,0.0,0.0,0.004035377915720742
0.40310077519379844,-6.047057618197016,-4.254927072011583,-4.254927071123404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.514671317399575,-4.324575860081836,-4.324575860970015,0.0,0.0,0.0,0.0,0.0,-1.2126266137890696,0.0,0.6669267200720697,-1.2126266137890696,0.0,0.0,0.0,0.0,0.0,-0.6528919818116208,-0.6528919818116208,0.0,-1.8852878957975605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.324703982755093,0.0,0.0,12.32775213991927,0.0,0.0,0.0,0.0,0.0,0.0,-16.29174224715424,0.0,16.311271285096574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.297114411282452,14.313957353434548,0.0,0.0,0.18559899089831688,0.0,0.0,0.0,0.0,0.0,0.8087802909617636,0.0,0.0,0.0,0.0,0.0038455104889268885,0.0,0.0,0.0,0.0,0.0027830691986001008
0.5038759689922481,-5.498510592616412,-3.5142671581667173,-3.514267157278539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01347909217975,-4.962890744586446,-4.962890745474624,0.0,0.0,0.0,0.0,0.0,-1.5070845309494985,0.0,0.8909507092091928,-1.5070845309494985,0.0,0.0,0.0,0.0,0.0,-0.5806120710882823,-0.5806120710882823,0.0,-1.6383830453436943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.321724601305206,0.0,0.0,12.344229654626115,0.0,0.0,0.0,0.0,0.0,0.0,-16.321594556722996,0.0,16.344164565362806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.318508247401773,14.342621480478712,0.0,0.0,0.2709841743220309,0.0,0.0,0.0,0.0,0.0,1.2223741123196241,0.0,0.0,0.0,0.0,0.00304190582607871,0.0,0.0,0.0,0.0,0.0019573035417918758
0.6046511627906976,-4.939112753454822,-2.8620167746851166,-2.8620167746851166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.012659596292934,-5.266039556639512,-5.266039557305646,0.0,0.0,0.0,0.0,0.0,-1.9490386495846224,0.0,0.7083640944927083,-1.9490386495846224,0.0,0.0,0.0,0.0,0.0,-0.5315408316275416,-0.5315408320716308,0.0,-1.191138995382257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.344126712082737,0.0,0.0,12.382397195087602,0.0,0.0,0.0,0.0,0.0,0.0,-16.357025118818314,0.0,16.388846411530267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.350289310072206,14.385478493417203,0.0,0.0,0.34996914610729846,0.0,0.0,0.0,0.0,0.0,1.4603345196428918,0.0,0.0,0.0,0.0,0.002549890219382279,0.0,0.0,0.0,0.0,0.0015017923770885289
0.7054263565891473,-4.429161916341684,-2.3165838838323793,-2.3165838838323793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5542287598076,-5.246691996196873,-5.246691995530739,0.0,0.0,0.0,0.0,0.0,-2.5493011559518663,0.0,0.07327019257985512,-2.5493011559518663,0.0,0.0,0.0,0.0,0.0,-0.5115426135043899,-0.5115426130464229,0.0,-0.5863621053217583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.388231082627321,0.0,0.0,12.438107656165265,0.0,0.0,0.0,0.0,0.0,0.0,-16.40888455278766,0.0,16.448434404292556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.399448077351273,14.44371615277884,0.0,0.0,0.4029945404049329,0.0,0.0,0.0,0.0,0.0,1.4442976666861895,0.0,0.0,0.0,0.0,0.0023619628718705467,0.0,0.0,0.0,0.0,0.0013385834544748718
0.8062015503875969,-3.98648283317371,-1.8716203502577855,-1.8716203502577855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.734974368287737,-4.9659021739145714,-4.965902173026393,0.0,0.0,0.0,0.0,0.0,-3.27733896021698,0.0,-0.9521293282688248,-3.27733896021698,0.0,0.0,0.0,0.0,0.0,-0.5258300611599154,-0.5258300611599154,0.0,0.11081635481469121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.450082777393234,0.0,0.0,12.50450783640833,0.0,0.0,0.0,0.0,0.0,0.0,-16.475055206965905,0.0,16.516994042370392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.46403410543251,14.511483503398814,0.0,0.0,0.4135024453955083,0.0,0.0,0.0,0.0,0.0,1.2246006327876202,0.0,0.0,0.0,0.0,0.0024960898711455168,0.0,0.0,0.0,0.0,0.001453905674835259
0.9069767441860465,-3.5862892864280127,-1.5149071166398187,-1.5149071166398187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.646058727215575,-4.5070664338453525,-4.507066432957174,0.0,0.0,0.0,0.0,0.0,-4.049407619000078,0.0,-2.196240595608856,-4.049407619888257,0.0,0.0,0.0,0.0,0.0,-0.5825172398887801,-0.5825172398887801,0.0,0.8129909695453463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.520938001858717,0.0,0.0,12.57183513070359,0.0,0.0,0.0,0.0,0.0,0.0,-16.546403566297663,0.0,16.58456792619223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5353696111572,14.579050934604432,0.0,0.0,0.37949961384509123,0.0,0.0,0.0,0.0,0.0,0.9155496030199828,0.0,0.0,0.0,0.0,0.0030637968132570664,0.0,0.0,0.0,0.0,0.0019766343985856347
1.0077519379844961,-3.1844031354033575,-1.2361485675072004,-1.2361485675072004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.368440096908955,-3.9608097468502024,-3.9608097468502024,0.0,0.0,0.0,0.0,0.0,-4.751295255900345,0.0,-3.4342644319451665,-4.751295256788524,0.0,0.0,0.0,0.0,0.0,-0.6955243521122867,-0.6955243521122867,0.0,1.4119919822253024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.589369595472633,0.0,0.0,12.630975483096663,0.0,0.0,0.0,0.0,0.0,0.0,-16.611914334108135,0.0,16.64224786568358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.602297971899603,14.637439670561747,0.0,0.0,0.31654453058749255,0.0,0.0,0.0,0.0,0.0,0.6213723811598904,0.0,0.0,0.0,0.0,0.004368970759173821,0.0,0.0,0.0,0.0,0.0033646277370139033
1.1085271317829457,-2.7432447680109107,-1.0267014756148996,-1.0267014756148996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.981759646582873,-3.40525568187644,-3.40525568187644,0.0,0.0,0.0,0.0,0.0,-5.284585134823772,0.0,-4.4825348979316,-5.284585136600128,0.0,0.0,0.0,0.0,0.0,-0.886662150811901,-0.886662150811901,0.0,1.7947175416921368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.646442659969281,0.0,0.0,12.676952311607703,0.0,0.0,0.0,0.0,0.0,0.0,-16.664173040248365,0.0,16.685817492589905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.656724266648435,14.682093117723838,0.0,0.0,0.24610731458318824,0.0,0.0,0.0,0.0,0.0,0.3948654891949843,0.0,0.0,0.0,0.0,0.007103694292954349,0.0,0.0,0.0,0.0,0.006970669785746203
1.2093023255813953,-2.241607153230518,-0.8782019498276838,-0.8782019498276838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.560755201055144,-2.8898994965942393,-2.8898994965942393,0.0,0.0,0.0,0.0,0.0,-5.595302757122056,0.0,-5.254460914816406,-5.595302756455922,0.0,0.0,0.0,0.0,0.0,-1.1856524508857547,-1.1856524508857547,0.0,1.8605926519477123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.68879259569422,0.0,0.0,12.709447028469434,0.0,0.0,0.0,0.0,0.0,0.0,-16.701495801019206,0.0,16.715798585115184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.69623511723972,14.713168288493783,0.0,0.0,0.1829240052486636,0.0,0.0,0.0,0.0,0.0,0.24135050846751938,0.0,0.0,0.0,0.0,0.012716426277432913,0.0,0.0,0.0,0.0,0.016667567001929506
1.3100775193798448,-1.6699805984732308,-0.7832627040293971,-0.7832627046955309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.162497808657406,-2.434647367266507,-2.4346473663783286,0.0,0.0,0.0,0.0,0.0,-5.668806823122541,0.0,-5.745272604718021,-5.668806822511918,0.0,0.0,0.0,0.0,0.0,-1.6243952538630424,-1.6243952538630424,0.0,1.5332984206750666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.717661031336203,0.0,0.0,12.730899360269277,0.0,0.0,0.0,0.0,0.0,0.0,-16.726158885371767,0.0,16.735148241187048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.722684271245567,14.73341097946168,0.0,0.0,0.13232669263119057,0.0,0.0,0.0,0.0,0.0,0.14431391262559323,0.0,0.0,0.0,0.0,0.023935590131446416,0.0,0.0,0.0,0.0,0.04286226681048111
1.4108527131782946,-1.029224063531231,-0.737413276497012,-0.7374132758586338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.815472718660118,-2.040668236613641,-2.040668236613641,0.0,0.0,0.0,0.0,0.0,-5.513728275285956,0.0,-5.985277795605981,-5.513728276174135,0.0,0.0,0.0,0.0,0.0,-2.2204069693998463,-2.2204069693998463,0.0,0.781103552505158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.73624294899356,0.0,0.0,12.744420155530456,0.0,0.0,0.0,0.0,0.0,0.0,-16.741658904473322,0.0,16.747128123995036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.739467866287104,14.746032616960726,0.0,0.0,0.09402200863706245,0.0,0.0,0.0,0.0,0.0,0.0849800952801294,0.0,0.0,0.0,0.0,0.045045065663607,0.0,0.0,0.0,0.0,0.10947066216709933
1.5116279069767442,-0.3425631980302768,-0.7409197128604994,-0.7409197135266332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5142515772967897,-1.7030221193259365,-1.7030221193259365,0.0,0.0,0.0,0.0,0.0,-5.15770065234733,0.0,-6.006827706350748,-5.15770065234733,0.0,0.0,0.0,0.0,0.0,-2.9505056886591774,-2.950505687770999,0.0,-0.3449542100852909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.747753863520673,0.0,0.0,12.75267324854501,0.0,0.0,0.0,0.0,0.0,0.0,-16.751089182844016,0.0,16.7543409215834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.749751453976835,14.753672043024691,0.0,0.0,0.0659171480454912,0.0,0.0,0.0,0.0,0.0,0.04939248381130579,0.0,0.0,0.0,0.0,0.08094948431014437,0.0,0.0,0.0,0.0,0.2568557952581374
1.6124031007751938,0.3284412923854063,-0.8001685192216001,-0.800168519887734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2233580942175877,-1.4185633507857176,-1.4185633507857176,0.0,0.0,0.0,0.0,0.0,-4.65265731897091,0.0,-5.839057232392975,-4.65265731897091,0.0,0.0,0.0,0.0,0.0,-3.7335730764809227,-3.733573074704566,0.0,-1.685879023050063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.754691006054697,0.0,0.0,12.75759585309816,0.0,0.0,0.0,0.0,0.0,0.0,-16.756694577770016,0.0,16.758597570144808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.755896494932086,14.758198600348106,0.0,0.0,0.04591125881553415,0.0,0.0,0.0,0.0,0.0,0.02854606211133426,0.0,0.0,0.0,0.0,0.13465974868509534,0.0,0.0,0.0,0.0,0.5204439545714035
1.7131782945736433,0.884203265494321,-0.9287413631486885,-0.9287413640368669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8953702706502327,-1.187317158368728,-1.187317158368728,0.0,0.0,0.0,0.0,0.0,-4.070995848870496,0.0,-5.520473168374451,-4.070995849758674,0.0,0.0,0.0,0.0,0.0,-4.449739104295247,-4.449739105183426,0.0,-3.0155377341856138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.758787851018667,0.0,0.0,12.760490777110473,0.0,0.0,0.0,0.0,0.0,0.0,-16.759972557209984,0.0,16.76108314359673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.759502989587087,14.760848345646282,0.0,0.0,0.0322345075683822,0.0,0.0,0.0,0.0,0.0,0.016737871590469244,0.0,0.0,0.0,0.0,0.20516544074755672,0.0,0.0,0.0,0.0,0.8810562683314593
1.813953488372093,1.2102959678905734,-1.1477048853514304,-1.1477048853514304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.494553988485748,-1.0097107010498263,-1.0097107010498263,0.0,0.0,0.0,0.0,0.0,-3.484582561164018,0.0,-5.107420030903143,-3.4845825620521964,0.0,0.0,0.0,0.0,0.0,-4.99054902380891,-4.99054902380891,0.0,-4.138514635876334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.761183772523264,0.0,0.0,12.762195348129529,0.0,0.0,0.0,0.0,0.0,0.0,-16.761882955825328,0.0,16.762544953172892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.761606357872187,14.762406640054724,0.0,0.0,0.023343097222544573,0.0,0.0,0.0,0.0,0.0,0.010294159120613489,0.0,0.0,0.0,0.0,0.2873675167824885,0.0,0.0,0.0,0.0,1.2429251582957157
1.9147286821705427,1.2067275791949328,-1.483093291287929,-1.483093291287929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0070553622408838,-0.8843638497069151,-0.8843638497069151,0.0,0.0,0.0,0.0,0.0,-2.942720989551617,0.0,-4.664141944665801,-2.9427209904397955,0.0,0.0,0.0,0.0,0.0,-5.295605673083514,-5.295605673527604,0.0,-4.958669488352996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.762597993556946,0.0,0.0,12.763226283888166,0.0,0.0,0.0,0.0,0.0,0.0,-16.763019417664026,0.0,16.76343700933447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.762852158107728,14.763353365415156,0.0,0.0,0.017922350500389206,0.0,0.0,0.0,0.0,0.0,0.006916604523496406,0.0,0.0,0.0,0.0,0.3717832312011282,0.0,0.0,0.0,0.0,1.4850699703305992
2.0155038759689923,0.8108164317732758,-1.9568240698930595,-1.9568240698930595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4365165836860427,-0.8088534029226935,-0.8088534022565597,0.0,0.0,0.0,0.0,0.0,-2.466681026547235,0.0,-4.2423148780557085,-2.4666810274354134,0.0,0.0,0.0,0.0,0.0,-5.35212775165661,-5.352127752322744,0.0,-5.4699339770980515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.763465324717831,0.0,0.0,12.76389068445398,0.0,0.0,0.0,0.0,0.0,0.0,-16.76373378351956,0.0,16.764024927247608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.763626093312714,14.763971068002155,0.0,0.0,0.015001509956133474,0.0,0.0,0.0,0.0,0.0,0.00529187344638915,0.0,0.0,0.0,0.0,0.44290910994337906,0.0,0.0,0.0,0.0,1.533131524289466
2.1162790697674416,0.021749010592486684,-2.5685058364643965,-2.5685058391289317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8022127231804843,-0.7822469095131873,-0.7822469102088114,0.0,0.0,0.0,0.0,0.0,-2.0589914044855107,0.0,-3.865216144927075,-2.0589914044855107,0.0,0.0,0.0,0.0,0.0,-5.178726500076891,-5.178726499632802,0.0,-5.708206748167299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.764038942066763,0.0,0.0,12.764368507240526,0.0,0.0,0.0,0.0,0.0,0.0,-16.76422819559594,0.0,16.764463147398747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.764150823250167,14.764424447082959,0.0,0.0,0.01403783364160513,0.0,0.0,0.0,0.0,0.0,0.004786648854192277,0.0,0.0,0.0,0.0,0.48113309369934854,0.0,0.0,0.0,0.0,1.3888934397021657
2.2170542635658914,-1.0728242640922758,-3.2748020268869027,-3.274802025110546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1478161063550587,-0.8075831035014858,-0.8075831041676196,0.0,0.0,0.0,0.0,0.0,-1.7156361078463078,0.0,-3.523088032419963,-1.7156361078463078,0.0,0.0,0.0,0.0,0.0,-4.817012793090214,-4.817012792202036,0.0,-5.716411714651315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.764465234620104,0.0,0.0,12.764771980352219,0.0,0.0,0.0,0.0,0.0,0.0,-16.764621118282083,0.0,16.764849853340756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.764555749612573,14.76481724065233,0.0,0.0,0.014969349021627665,0.0,0.0,0.0,0.0,0.0,0.005266980042210878,0.0,0.0,0.0,0.0,0.47263396563135274,0.0,0.0,0.0,0.0,1.1177209694457346
2.317829457364341,-2.2994730288772303,-3.98628367737075,-3.9862836764825715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45052956454405546,-0.8936610762511066,-0.8936610762511066,0.0,0.0,0.0,0.0,0.0,-1.4332435980257685,0.0,-3.1816755585722944,-1.4332435980257685,0.0,0.0,0.0,0.0,0.0,-4.328903686179331,-4.328903686179331,0.0,-5.537753124507105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.76483510338506,0.0,0.0,12.765190181455305,0.0,0.0,0.0,0.0,0.0,0.0,-16.76499299586333,0.0,16.765269141088073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.764924977921957,14.765235117975354,0.0,0.0,0.018341669758524526,0.0,0.0,0.0,0.0,0.0,0.007137046512811773,0.0,0.0,0.0,0.0,0.420636018905185,0.0,0.0,0.0,0.0,0.8112108853541855
2.4186046511627906,-3.4577122649537273,-4.595805966900457,-4.5958059660122785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921229706082556,-1.0560171079809777,-1.0560171079809777,0.0,0.0,0.0,0.0,0.0,-1.2100822228688912,0.0,-2.801731003199137,-1.2100822228688912,0.0,0.0,0.0,0.0,0.0,-3.7857595911461317,-3.7857595902579533,0.0,-5.223343260141178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.765219969573458,0.0,0.0,12.765734778204946,0.0,0.0,0.0,0.0,0.0,0.0,-16.765422296486157,0.0,16.765835932379925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.76533309994598,14.765791346195956,0.0,0.0,0.02563506210258304,0.0,0.0,0.0,0.0,0.0,0.011776408504610147,0.0,0.0,0.0,0.0,0.344237113536483,0.0,0.0,0.0,0.0,0.5425741436138054
2.5193798449612403,-4.399415378220084,-5.0194852425633485,-5.0194852425633485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0743617324671106,-1.316223992020582,-1.316223992020582,0.0,0.0,0.0,0.0,0.0,-1.044219899881682,0.0,-2.356895424826533,-1.044219899881682,0.0,0.0,0.0,0.0,0.0,-3.2489693833070987,-3.2489693833070987,0.0,-4.83364900283334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.765706051158164,0.0,0.0,12.766615535231285,0.0,0.0,0.0,0.0,0.0,0.0,-16.766030663048145,0.0,16.76677785457381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.765885173797026,14.766705095802315,0.0,0.0,0.039890942989811995,0.0,0.0,0.0,0.0,0.0,0.02280286460348835,0.0,0.0,0.0,0.0,0.2649468583415526,0.0,0.0,0.0,0.0,0.34295477691070886
2.6201550387596897,-5.063403864968841,-5.216753869774493,-5.216753870329605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166004195648725,-1.6971039453750336,-1.6971039471513905,0.0,0.0,0.0,0.0,0.0,-0.932791177743475,0.0,-1.8387367342054262,-0.9327911768552966,0.0,0.0,0.0,0.0,0.0,-2.756399509529217,-2.756399509529217,0.0,-4.426657838507708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.766454500524883,0.0,0.0,12.768307432135112,0.0,0.0,0.0,0.0,0.0,0.0,-16.76707597344715,0.0,16.76861815931574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.76679460441291,14.768477486888644,0.0,0.0,0.06654571640257734,0.0,0.0,0.0,0.0,0.0,0.04887933963831914,0.0,0.0,0.0,0.0,0.1959863583367305,0.0,0.0,0.0,0.0,0.20942402001455918
2.7209302325581395,-5.453691029000396,-5.184781112443915,-5.1847811119998255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3820000253895728,-2.210714864503416,-2.210714864503416,0.0,0.0,0.0,0.0,0.0,-0.8734129402498958,0.0,-1.2547642984639396,-0.8734129394727397,0.0,0.0,0.0,0.0,0.0,-2.3231563073267125,-2.3231563073267125,0.0,-4.041809589239165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.767860898474371,0.0,0.0,12.771917935319733,0.0,0.0,0.0,0.0,0.0,0.0,-16.76918390375315,0.0,16.772579369085662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.768581892414534,14.772278435097597,0.0,0.0,0.11377194107653477,0.0,0.0,0.0,0.0,0.0,0.10804338801406743,0.0,0.0,0.0,0.0,0.14153933342031522,0.0,0.0,0.0,0.0,0.12538202892597994
2.8217054263565893,-5.601520753018008,-4.947623742257434,-4.947623741813345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49730132012371087,-2.8398096620918523,-2.8398096620918523,0.0,0.0,0.0,0.0,0.0,-0.866462606857743,0.0,-0.631768344444561,-0.866462606857743,0.0,0.0,0.0,0.0,0.0,-1.9512183890846302,-1.9512183890846302,0.0,-3.689871181933313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.770987948274026,0.0,0.0,12.779869578052883,0.0,0.0,0.0,0.0,0.0,0.0,-16.77389048145017,0.0,16.78132077571892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.772568125140385,14.780659669283436,0.0,0.0,0.1908272715678283,0.0,0.0,0.0,0.0,0.0,0.2290169874019643,0.0,0.0,0.0,0.0,0.10083390070136922,0.0,0.0,0.0,0.0,0.07428782458629435
2.9224806201550386,-5.544276326041597,-4.551562238219731,-4.551562238219731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.604067366933748,-3.5241155789123013,-3.5241155798004797,0.0,0.0,0.0,0.0,0.0,-0.9170352702758677,0.0,-0.024433712941807073,-0.9170352693876893,0.0,0.0,0.0,0.0,0.0,-1.638799936642954,-1.638799936642954,0.0,-3.3532786885004384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.778487263220839,0.0,0.0,12.796774773893294,0.0,0.0,0.0,0.0,0.0,0.0,-16.784622860366305,0.0,16.799842585901725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.78183236058861,14.798447321773267,0.0,0.0,0.303677769208921,0.0,0.0,0.0,0.0,0.0,0.437673679964945,0.0,0.0,0.0,0.0,0.07154454041008451,0.0,0.0,0.0,0.0,0.04401268008380477
