time,potential_global
1.088372093023255793e+01,6.462576272611570403e+02
1.098449612403100772e+01,6.613444056174280377e+02
1.108527131782945752e+01,6.761322986742836747e+02
1.118604651162790731e+01,6.893268654511632576e+02
1.128682170542635710e+01,7.001628454463323123e+02
1.138759689922480689e+01,7.085399576512373869e+02
1.148837209302325491e+01,7.148406954514216523e+02
1.158914728682170470e+01,7.196165837916698820e+02
1.168992248062015449e+01,7.233401964114303837e+02
1.179069767441860428e+01,7.263027785770416358e+02
1.189147286821705407e+01,7.286369111262559954e+02
1.199224806201550386e+01,7.303987831816167500e+02
1.209302325581395365e+01,7.316410311435246285e+02
1.219379844961240345e+01,7.324437365299419298e+02
1.229457364341085324e+01,7.329219780371731758e+02
1.239534883720930303e+01,7.332434800660024621e+02
1.249612403100775104e+01,7.336619424056776779e+02
1.259689922480620083e+01,7.345464813332060885e+02
1.269767441860465063e+01,7.363951208993144064e+02
1.279844961240310042e+01,7.398412173938983187e+02
1.289922480620155021e+01,7.456509319610330522e+02
1.300000000000000000e+01,7.546657283147080761e+02
