time,A_1_1,A_1_2,A_1_3,A_1_4,A_1_5,A_1_6,A_1_7,A_1_8,A_1_9,A_2_1,A_2_2,A_2_3,A_2_4,A_2_5,A_2_6,A_2_7,A_2_8,A_2_9,A_3_1,A_3_2,A_3_3,A_3_4,A_3_5,A_3_6,A_3_7,A_3_8,A_3_9,A_4_1,A_4_2,A_4_3,A_4_4,A_4_5,A_4_6,A_4_7,A_4_8,A_4_9,A_5_1,A_5_2,A_5_3,A_5_4,A_5_5,A_5_6,A_5_7,A_5_8,A_5_9,A_6_1,A_6_2,A_6_3,A_6_4,A_6_5,A_6_6,A_6_7,A_6_8,A_6_9,A_7_1,A_7_2,A_7_3,A_7_4,A_7_5,A_7_6,A_7_7,A_7_8,A_7_9,A_8_1,A_8_2,A_8_3,A_8_4,A_8_5,A_8_6,A_8_7,A_8_8,A_8_9,A_9_1,A_9_2,A_9_3,A_9_4,A_9_5,A_9_6,A_9_7,A_9_8,A_9_9
0.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.009999999999999997,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10077519379844961,6.372092117893469,0.0,6.372092117893469,6.372092117893469,0.0,0.0,0.0,0.0,0.0,1.620615541348669,1.620615541348669,0.0,1.620615541348669,0.0,0.0,0.0,0.04256376121790562,0.0,0.941686209880298,0.941686209880298,0.941686209880298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911227032840295,0.911227032840295,0.911227032840295,0.0,0.0,0.0,0.0,0.007566234298467612,0.0,0.0,0.0,0.0,12.748415900233418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.243515644954124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.969644602047987,0.0,0.0,0.0,0.0,0.0,0.0,0.30068852882527675,0.30068852882527675,0.30068852882527675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20155038759689922,5.7425852092352505,0.0,5.7425852092352505,5.7425852092352505,0.0,0.0,0.0,0.0,0.0,2.4650615984985103,2.4650615984985103,0.0,2.4650615984985103,0.0,0.0,0.0,0.14979017512069467,0.0,0.9536073969296609,0.9536073969296609,0.9536073969296609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272319554300546,0.8272319554300546,0.8272319554300546,0.0,0.0,0.0,0.0,0.00566085339634486,0.0,0.0,0.0,0.0,12.42798018505014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.086006928472557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.221972015777363,0.0,0.0,0.0,0.0,0.0,0.0,0.3033324155012716,0.3033324155012716,0.3033324155012716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3023255813953488,5.02469222351641,0.0,5.02469222351641,5.02469222351641,0.0,0.0,0.0,0.0,0.0,3.4314653758534157,3.4314653758534157,0.0,3.4314653758534157,0.0,0.0,0.0,0.40405349100268767,0.0,1.037524107962833,1.037524107962833,1.037524107962833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389721495575108,0.7389721495575108,0.7389721495575108,0.0,0.0,0.0,0.0,0.004035377915850802,0.0,0.0,0.0,0.0,12.342153014220981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26444838790716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.287315945781579,0.0,0.0,0.0,0.0,0.0,0.0,0.3114625923014556,0.3114625923014556,0.3114625923014556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40310077519379844,4.25492707140063,0.0,4.25492707140063,4.25492707140063,0.0,0.0,0.0,0.0,0.0,4.324575860964885,4.324575860964885,0.0,4.324575860964885,0.0,0.0,0.0,0.808780291018312,0.0,1.2126266132593089,1.2126266132593089,1.2126266132593089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6528919816573089,0.6528919816573089,0.6528919816573089,0.0,0.0,0.0,0.0,0.002783069198758122,0.0,0.0,0.0,0.0,12.327752149142375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.311271268340256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.313957364149582,0.0,0.0,0.0,0.0,0.0,0.0,0.3308013063020525,0.3308013063020525,0.3308013063020525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5038759689922481,3.5142671580275504,0.0,3.5142671580275504,3.5142671580275504,0.0,0.0,0.0,0.0,0.0,4.962890745182232,4.962890745182232,0.0,4.962890745182232,0.0,0.0,0.0,1.2223741123752856,0.0,1.5070845307288736,1.5070845307288736,1.5070845307288736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806120710416192,0.5806120710416192,0.5806120710416192,0.0,0.0,0.0,0.0,0.001957303541823732,0.0,0.0,0.0,0.0,12.344229641965867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.344164606658314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.342621465751169,0.0,0.0,0.0,0.0,0.0,0.0,0.3667356734029695,0.3667356734029695,0.3667356734029695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6046511627906976,2.8620167746903618,0.0,2.8620167746903618,2.8620167746903618,0.0,0.0,0.0,0.0,0.0,5.266039557052875,5.266039557052875,0.0,5.266039557052875,0.0,0.0,0.0,1.4603345196166422,0.0,1.9490386493155623,1.9490386493155623,1.9490386493155623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315408320110823,0.5315408320110823,0.5315408320110823,0.0,0.0,0.0,0.0,0.0015017923771355117,0.0,0.0,0.0,0.0,12.382397204339988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.388846394675014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.385478504111866,0.0,0.0,0.0,0.0,0.0,0.0,0.4206686873761428,0.4206686873761428,0.4206686873761428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7054263565891473,2.316583883492258,0.0,2.316583883492258,2.316583883492258,0.0,0.0,0.0,0.0,0.0,5.2466919953457305,5.2466919953457305,0.0,5.2466919953457305,0.0,0.0,0.0,1.4442976667954393,0.0,2.549301155261559,2.549301155261559,2.549301155261559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115426129796222,0.5115426129796222,0.5115426129796222,0.0,0.0,0.0,0.0,0.0013385834545073712,0.0,0.0,0.0,0.0,12.43810766544446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44843438743023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44371616353173,0.0,0.0,0.0,0.0,0.0,0.0,0.48798523889950113,0.48798523889950113,0.48798523889950113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8062015503875969,1.8716203498695265,0.0,1.8716203498695265,1.8716203498695265,0.0,0.0,0.0,0.0,0.0,4.965902173119637,4.965902173119637,0.0,4.965902173119637,0.0,0.0,0.0,1.224600632667015,0.0,3.277338960139916,3.277338960139916,3.277338960139916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258300610542493,0.5258300610542493,0.5258300610542493,0.0,0.0,0.0,0.0,0.0014539056748327783,0.0,0.0,0.0,0.0,12.504507823615096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.516994025322838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.511483488440241,0.0,0.0,0.0,0.0,0.0,0.0,0.5589338605604085,0.5589338605604085,0.5589338605604085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9069767441860465,1.5149071167591885,0.0,1.5149071167591885,1.5149071167591885,0.0,0.0,0.0,0.0,0.0,4.507066433474594,4.507066433474594,0.0,4.507066433474594,0.0,0.0,0.0,0.9155496030194797,0.0,4.049407619346246,4.049407619346246,4.049407619346246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825172398003796,0.5825172398003796,0.5825172398003796,0.0,0.0,0.0,0.0,0.0019766343986043354,0.0,0.0,0.0,0.0,12.571835140130208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58456790915062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.579050945525882,0.0,0.0,0.0,0.0,0.0,0.0,0.6227332690281062,0.6227332690281062,0.6227332690281062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
