time,x1,x2,x3,x4,x5,x6,x7,x8,x9
1.007751937984496138e+00,1.236148567615710459e+00,3.960809745631178824e+00,4.751295255724635069e+00,6.955243519512680495e-01,1.263097549252351115e+01,1.664224784854254935e+01,1.463743968148420294e+01,6.725823800946385544e-01,3.010458040139622482e-01
1.108527131782945707e+00,1.026701475628110538e+00,3.405255681222765229e+00,5.284585135488941710e+00,8.866621506831102728e-01,1.267695229857559447e+01,1.668581747542707916e+01,1.468209310265346090e+01,7.074629277025410445e-01,3.011939048179803069e-01
1.209302325581395277e+00,8.782019497296759125e-01,2.889899496676020973e+00,5.595302756941063826e+00,1.185652450447517436e+00,1.270944703798325293e+01,1.671579862730931154e+01,1.471316829950378136e+01,7.301024707779070200e-01,3.015286966127996293e-01
1.310077519379844846e+00,7.832627045589271031e-01,2.434647366981463446e+00,5.668806822949520985e+00,1.624395253470981570e+00,1.273089936979339321e+01,1.673514828345302874e+01,1.473341099049425473e+01,7.441386987237655903e-01,3.023703438716678904e-01
1.410852713178294637e+00,7.374132757401528071e-01,2.040668236136607749e+00,5.513728275140196367e+00,2.220406968752834498e+00,1.274442014241991394e+01,1.674712810678256858e+01,1.474603260180977848e+01,7.525983263083025898e-01,3.045514072476720457e-01
1.511627906976744207e+00,7.409197134151563890e-01,1.703022119300207526e+00,5.157700651777314960e+00,2.950505688512306435e+00,1.275267325808290053e+01,1.675434090436311152e+01,1.475367205406134019e+01,7.575936431003406080e-01,3.099558031569108474e-01
1.612403100775193776e+00,8.001685198737665816e-01,1.418563350770818854e+00,4.652657317822176175e+00,3.733573076066322827e+00,1.275759583998745406e+01,1.675859761245904167e+01,1.475819858517567162e+01,7.605016643727348091e-01,3.220083372998158722e-01
1.713178294573643345e+00,9.287413638293807727e-01,1.187317158077805912e+00,4.070995848801278072e+00,4.449739105738407474e+00,1.276049078666076930e+01,1.676108312636617015e+01,1.476084835669311701e+01,7.621947127522489263e-01,3.453931803083923335e-01
1.813953488372092915e+00,1.147704884956830096e+00,1.009710701036932834e+00,3.484582561612622253e+00,4.990549024805488010e+00,1.276219535768075453e+01,1.676254493594176154e+01,1.476240665110445072e+01,7.632079332891389400e-01,3.846092109349352750e-01
1.914728682170542706e+00,1.483093291236792677e+00,8.843638495455076187e-01,2.942720989617724214e+00,5.295605673392142165e+00,1.276322629344040038e+01,1.676343699210233495e+01,1.476335337646434276e+01,7.638555837726005437e-01,4.419134127342794760e-01
2.015503875968992276e+00,1.956824069892049378e+00,8.088534021445428213e-01,2.466681026414980327e+00,5.352127752119563375e+00,1.276389069400626397e+01,1.676402491001472583e+01,1.476397107905154193e+01,7.643170537419672339e-01,5.153951587546814483e-01
2.116279069767441623e+00,2.568505838455466428e+00,7.822469100992212043e-01,2.058991404212636933e+00,5.178726499354350921e+00,1.276436851679335938e+01,1.676446313016520051e+01,1.476442445813329485e+01,7.646990819672047079e-01,5.979955336001617772e-01
2.217054263565891414e+00,3.274802026094243423e+00,8.075831041069313487e-01,1.715636107231852225e+00,4.817012791552619078e+00,1.276477196723008056e+01,1.676484989566785799e+01,1.476481722547456599e+01,7.650796902867135207e-01,6.789659337472905287e-01
2.317829457364341206e+00,3.986283677142864690e+00,8.936610760159635625e-01,1.433243597932081892e+00,4.328903685474229768e+00,1.276519019100899932e+01,1.676526912385453727e+01,1.476523512902561741e+01,7.655462690795336034e-01,7.482199037516292783e-01
2.418604651162790553e+00,4.595805967114711343e+00,1.056017108035838925e+00,1.210082222894610204e+00,3.785759590292331556e+00,1.276573476508254501e+01,1.676583591514530980e+01,1.476579133101734698e+01,7.662505510382765506e-01,8.006270507499416711e-01
2.519379844961240345e+00,5.019485243040142208e+00,1.316223992112468322e+00,1.044219899665772777e+00,3.248969383337994010e+00,1.276661554478642202e+01,1.676677783733743610e+01,1.476670510685396387e+01,7.675260288607145265e-01,8.366544941981718386e-01
2.620155038759689692e+00,5.216753870241156221e+00,1.697103946206271585e+00,9.327911775901315261e-01,2.756399509446673779e+00,1.276830741901146204e+01,1.676861814207874346e+01,1.476847747170474356e+01,7.701613279453493055e-01,8.598448671511763619e-01
2.720930232558139483e+00,5.184781111693034461e+00,2.210714864660555445e+00,8.734129401186263575e-01,2.323156307166594825e+00,1.277191792218956934e+01,1.677257941143033904e+01,1.477227841990747947e+01,7.759759363456655290e-01,8.741759255380734395e-01
2.821705426356589275e+00,4.947623741807487541e+00,2.839809662086703490e+00,8.664626067511738139e-01,1.951218389018072763e+00,1.277986956490981463e+01,1.678132081809262743e+01,1.478065965408947413e+01,7.887521719827986777e-01,8.828223716403953425e-01
2.922480620155038622e+00,4.551562237377305031e+00,3.524115580271036663e+00,9.170352700685565628e-01,1.638799936161658533e+00,1.279677478345275254e+01,1.679984256861768088e+01,1.479844733286390124e+01,8.150632940955634398e-01,8.879798314131273074e-01
3.023255813953488413e+00,4.059524466005632881e+00,4.169425758302710783e+00,1.036179475151422613e+00,1.384693303358363048e+00,1.282981219833900965e+01,1.683576574767659295e+01,1.483306867917851690e+01,8.638268306248835238e-01,8.910691299668187515e-01
3.124031007751937761e+00,3.536600867370249368e+00,4.680876817300083204e+00,1.240954994606320971e+00,1.188100032836295616e+00,1.288761267244367659e+01,1.689794746947254112e+01,1.489329118114486228e+01,9.437377833232490909e-01,8.929728169987276587e-01
3.224806201550387552e+00,3.033007872664005067e+00,4.994844878825465351e+00,1.551838682408574144e+00,1.047399625550432534e+00,1.297740368447642290e+01,1.699331207604658900e+01,1.498619086197530592e+01,1.059292868406613408e+00,8.942200080091822212e-01
3.325581395348837344e+00,2.576695201416493219e+00,5.087725381988877693e+00,1.984891614620037714e+00,9.604879746896066717e-01,1.310127076900037757e+01,1.712296714800810804e+01,1.511332444896003047e+01,1.207019203953012987e+00,8.951220586548765956e-01
3.426356589147286691e+00,2.177784586015856227e+00,4.968242861693219936e+00,2.537302670175540342e+00,9.266350579330224768e-01,1.325300009218674013e+01,1.727921068288174666e+01,1.526765315501186748e+01,1.373751844068443306e+00,8.958696947394007015e-01
3.527131782945736482e+00,1.837666333520912021e+00,4.669707786515582271e+00,3.171594210180011864e+00,9.486007022288310830e-01,1.341761826072284691e+01,1.744563383728564787e+01,1.543338773165980626e+01,1.539325293592505250e+00,8.966026982940585865e-01
3.627906976744185830e+00,1.555748015797554062e+00,4.244948856194997511e+00,3.812776852511942760e+00,1.034191152744369901e+00,1.357559744021173742e+01,1.760212591348680533e+01,1.559064052781920040e+01,1.684165732027228302e+00,8.974698904750003647e-01
3.728682170542635621e+00,1.331587367593157989e+00,3.756357317989073685e+00,4.368934953418416534e+00,1.196827848870385846e+00,1.371040656921800149e+01,1.773283306596697528e+01,1.572322234963455401e+01,1.797098530315145659e+00,8.987089564617108950e-01
3.829457364341085412e+00,1.164294677023941071e+00,3.260166116683140825e+00,4.763462094889471921e+00,1.454210918015621079e+00,1.381416570605921379e+01,1.783135220290250800e+01,1.582406122592302644e+01,1.877344296341935559e+00,9.007993260812162672e-01
3.930232558139534760e+00,1.052229552256081169e+00,2.794494992975186332e+00,4.954706040945870527e+00,1.823151301852447670e+00,1.388771198647546790e+01,1.789989088899734071e+01,1.589477250887373749e+01,1.930703055772206689e+00,9.047819159076447848e-01
4.031007751937984551e+00,9.942033810616365264e-01,2.378180716109920656e+00,4.935955455491162880e+00,2.308666170643941307e+00,1.393680232586736345e+01,1.794494775320949742e+01,1.594155183259124087e+01,1.964702325304993780e+00,9.128598004507226804e-01
4.131782945736434343e+00,9.914577731017581996e-01,2.017476590055641061e+00,4.727970707250995552e+00,2.889233453118753125e+00,1.396827091999057124e+01,1.797350628251397708e+01,1.597133730689071029e+01,1.985841591900499692e+00,9.292429162534892040e-01
4.232558139534883246e+00,1.049403526426742506e+00,1.713593543508257433e+00,4.373108561713545228e+00,3.507975834790836966e+00,1.398796378972591725e+01,1.799124750542213036e+01,1.598989304284001811e+01,1.998864247626578328e+00,9.606980758784802177e-01
4.333333333333333037e+00,1.178536840311522615e+00,1.466755469536427547e+00,3.927879923325200195e+00,4.082329023207983631e+00,1.400018421349721187e+01,1.800222419036550292e+01,1.600138454882372230e+01,2.006956605150374440e+00,1.015751407166897380e+00
4.434108527131782829e+00,1.393866352611684789e+00,1.276778797541147092e+00,3.449846986348072519e+00,4.530976642871586080e+00,1.400784832282127468e+01,1.800912635236580783e+01,1.600859989450539089e+01,2.012155501557000736e+00,1.101962011080217962e+00
4.534883720930232620e+00,1.711444582863521635e+00,1.142691067602299215e+00,2.984015304099335353e+00,4.798841043852705823e+00,1.401283172735265303e+01,1.801365906222331148e+01,1.601331662201272366e+01,2.015718797667781725e+00,1.222093016499259610e+00
4.635658914728682412e+00,2.140168594560162951e+00,1.063364725115951925e+00,2.557108315444887037e+00,4.865120414287270378e+00,1.401630342037800681e+01,1.801687491699470556e+01,1.601663609591389559e+01,2.018416717558847662e+00,1.370882766440126410e+00
4.736434108527131315e+00,2.669041134028574458e+00,1.039197511743049862e+00,2.180928224475731092e+00,4.738797638553993608e+00,1.401899523688345894e+01,1.801943317859738158e+01,1.601924755427627289e+01,2.020750236833147806e+00,1.534356103991346032e+00
4.837209302325581106e+00,3.256083220483370066e+00,1.073910485561358152e+00,1.859361742325613687e+00,4.452333064197553369e+00,1.402140827580200799e+01,1.802179598483673928e+01,1.602162880878658413e+01,2.023119002126523736e+00,1.693417538220151508e+00
4.937984496124030898e+00,3.830320827751809265e+00,1.175718753060009947e+00,1.593657037255808984e+00,4.055202922206527560e+00,1.402398369471593931e+01,1.802439333409465405e+01,1.602421360978902598e+01,2.025981811919599362e+00,1.831001089041302876e+00
5.038759689922480689e+00,4.311680065403584727e+00,1.357272808840607192e+00,1.384286088052170571e+00,3.603236744643254497e+00,1.402729104219883993e+01,1.802781400278963275e+01,1.602758111611941771e+01,2.030083932925438983e+00,1.938175816243812966e+00
5.139534883720930480e+00,4.636675623896397980e+00,1.633313211497367412e+00,1.230927156402677802e+00,3.145226612410777278e+00,1.403232644448426036e+01,1.803312077595735374e+01,1.603276311376353647e+01,2.036877976245111022e+00,2.014964716642281495e+00
5.240310077519379384e+00,4.772656206839056559e+00,2.014447092947334372e+00,1.132756383542653289e+00,2.714227074948028839e+00,1.404106881727720157e+01,1.804244608815599804e+01,1.604182168620132032e+01,2.049324042205394214e+00,2.066793098634224890e+00
5.341085271317829175e+00,4.717702338112457205e+00,2.496451182595974760e+00,1.089773391134944758e+00,2.327546855220633315e+00,1.405745825452826914e+01,1.806003366599046345e+01,1.605886210687798155e+01,2.073189167174674274e+00,2.100464816729170625e+00
5.441860465116278966e+00,4.495011600032861487e+00,3.048828972030523943e+00,1.104538911717117822e+00,1.992322605647904865e+00,1.408873999873459404e+01,1.809363083689601126e+01,1.609140411000853632e+01,2.118470074093041777e+00,2.121900686459058605e+00
5.542635658914728758e+00,4.146798035715401731e+00,3.611971326916678660e+00,1.183509340165497914e+00,1.711255921077702080e+00,1.414643894738654417e+01,1.815538152608617040e+01,1.615131713955552684e+01,2.199566504510425791e+00,2.135500333573498999e+00
5.643410852713178549e+00,3.725410675204347211e+00,4.110458300884659799e+00,1.337342043538469527e+00,1.485561408207407785e+00,1.424546359303095855e+01,1.826061982595271971e+01,1.625375475897449817e+01,2.332407124096425921e+00,2.144274286131691465e+00
5.744186046511627453e+00,3.280992930237793814e+00,4.476652803996171492e+00,1.579322536377429920e+00,1.315550034356633535e+00,1.440017045283997810e+01,1.842344691338931639e+01,1.641295195402419438e+01,2.528309267211142242e+00,2.150182155170669240e+00
5.844961240310077244e+00,2.851197027304837928e+00,4.668716870127038732e+00,1.920577511135994175e+00,1.200823826064135291e+00,1.461800121753617177e+01,1.865003721029891182e+01,1.663566928873708406e+01,2.786891916820770643e+00,2.154464197114656532e+00
5.945736434108527035e+00,2.458298651590458572e+00,4.675019380808217662e+00,2.361160678985503303e+00,1.141285208271342055e+00,1.489316934781542656e+01,1.893248795588366562e+01,1.691495487170969625e+01,3.091623173625849041e+00,2.157914801071007194e+00
6.046511627906976827e+00,2.112901513567434275e+00,4.510209823067862445e+00,2.879144627365715081e+00,1.138737066459244440e+00,1.520400027469690052e+01,1.924694523327949724e+01,1.722790974077108217e+01,3.411603622828323967e+00,2.161097710065932098e+00
