time,R_loc
7.035175879396985188e+00,-2.524769363366106134e-01
7.135678391959799249e+00,-2.680013141992129699e-01
7.236180904522613311e+00,-2.837949745495685905e-01
7.336683417085427372e+00,-2.998923445608677740e-01
7.437185929648241434e+00,-3.163199352680353682e-01
7.537688442211055495e+00,-3.330939696493095958e-01
7.638190954773869557e+00,-3.502174162938367363e-01
7.738693467336683618e+00,-3.676763124878865141e-01
7.839195979899497679e+00,-3.854352472393914320e-01
7.939698492462311741e+00,-4.034318678863493268e-01
8.040201005025126690e+00,-4.215702680727458906e-01
8.140703517587940752e+00,-4.397131254361711372e-01
8.241206030150754813e+00,-4.576724840083534751e-01
8.341708542713568875e+00,-4.751991403448154738e-01
8.442211055276382936e+00,-4.919707094762628685e-01
8.542713567839196998e+00,-5.075786460391903399e-01
8.643216080402011059e+00,-5.215148143668277836e-01
8.743718592964825120e+00,-5.331586838699421405e-01
8.844221105527639182e+00,-5.417669088020649060e-01
8.944723618090453243e+00,-5.729456166792592509e-01
9.045226130653267305e+00,-6.171312422990349322e-01
9.145728643216081366e+00,-6.573794012535678633e-01
9.246231155778895427e+00,-6.921770545381519257e-01
9.346733668341709489e+00,-7.199006488340833343e-01
9.447236180904523550e+00,-7.389046238002642264e-01
9.547738693467337612e+00,-7.476466987723497937e-01
9.648241206030151673e+00,-7.448446929673149253e-01
9.748743718592965735e+00,-7.296491993785249042e-01
9.849246231155779796e+00,-7.018039849654756912e-01
9.949748743718593857e+00,-6.617610782476397446e-01
1.005025125628140792e+01,-6.107141324735861909e-01
1.015075376884422198e+01,-5.505306360999216997e-01
1.025125628140703604e+01,-4.835837284966083560e-01
1.035175879396985010e+01,-4.125108888433400844e-01
1.045226130653266416e+01,-3.399462065463041971e-01
1.055276381909547823e+01,-2.682780435124711427e-01
1.065326633165829229e+01,-1.994731793847025481e-01
1.075376884422110635e+01,-1.349869263608859393e-01
1.085427135678392041e+01,-7.575529963181017179e-02
1.095477386934673447e+01,-2.224950436899758230e-02
1.105527638190954853e+01,2.543458276748828545e-02
1.115577889447236259e+01,6.747587221531903268e-02
1.125628140703517666e+01,1.042338436245493355e-01
1.135678391959799072e+01,1.361701940304789749e-01
1.145728643216080478e+01,1.637894445255211329e-01
1.155778894472361884e+01,1.875976008817259177e-01
