time,R_energy
0.000000000000000000e+00,-5.813559656405955511e-01
1.005025125628140753e-01,-6.642758952270126915e-01
2.010050251256281506e-01,-7.650563274994031104e-01
3.015075376884422398e-01,-8.816205248397874783e-01
4.020100502512563012e-01,-1.008038819112952567e+00
5.025125628140704181e-01,-1.134688222868149632e+00
6.030150753768844796e-01,-1.249455366322155037e+00
7.035175879396985410e-01,-1.339709849488499138e+00
8.040201005025126024e-01,-1.394470376246986110e+00
9.045226130653266639e-01,-1.406188498858996550e+00
1.005025125628140836e+00,-1.371848205721709402e+00
1.105527638190954898e+00,-1.293382615872574526e+00
1.206030150753768959e+00,-1.177517076642534910e+00
1.306532663316583021e+00,-1.035054924738974869e+00
1.407035175879397082e+00,-8.795282543274810516e-01
1.507537688442211143e+00,-7.252403714502078103e-01
1.608040201005025205e+00,-5.850203241449170033e-01
1.708542713567839266e+00,-4.682685972099604466e-01
1.809045226130653328e+00,-3.798600469330072338e-01
1.909547738693467389e+00,-3.201543945871306307e-01
2.010050251256281673e+00,-2.859424412747119670e-01
2.110552763819095734e+00,-2.718735773968888325e-01
2.211055276381909795e+00,-2.718777027020431447e-01
2.311557788944723857e+00,-2.802526935119080131e-01
2.412060301507537918e+00,-2.923016634662937707e-01
2.512562814070351980e+00,-3.045669041685602485e-01
2.613065326633166041e+00,-3.147837825989515670e-01
2.713567839195980103e+00,-3.216843218157675599e-01
2.814070351758794164e+00,-3.247503110789056180e-01
2.914572864321608225e+00,-3.239773447592785849e-01
3.015075376884422287e+00,-3.196790812049543073e-01
3.115577889447236348e+00,-3.123397351445966197e-01
3.216080402010050410e+00,-3.025112589747556702e-01
3.316582914572864471e+00,-2.907468716814980980e-01
3.417085427135678533e+00,-2.775617423512430904e-01
3.517587939698492594e+00,-2.634126749447279758e-01
3.618090452261306655e+00,-2.486903237458032434e-01
3.718592964824120717e+00,-2.337191695127520952e-01
3.819095477386934778e+00,-2.187619340170080806e-01
3.919597989949748840e+00,-2.040262233965387528e-01
4.020100502512563345e+00,-1.896719980331070532e-01
4.120603015075377407e+00,-1.758190277268212587e-01
4.221105527638191468e+00,-1.625538675192186311e-01
4.321608040201005529e+00,-1.499361296068260352e-01
4.422110552763819591e+00,-1.380039714491445024e-01
4.522613065326633652e+00,-1.267788116085531991e-01
4.623115577889447714e+00,-1.162693338795522530e-01
4.723618090452261775e+00,-1.064748598856419398e-01
4.824120603015075837e+00,-9.738817834982020638e-02
4.924623115577889898e+00,-8.899791858162865721e-02
5.025125628140703959e+00,-8.129054998010129540e-02
5.125628140703518021e+00,-7.425208134758556899e-02
5.226130653266332082e+00,-6.786952492080738919e-02
5.326633165829146144e+00,-6.213218125973612310e-02
5.427135678391960205e+00,-5.703279258984773892e-02
5.527638190954774267e+00,-5.256860399700576114e-02
5.628140703517588328e+00,-4.874236369948934527e-02
5.728643216080402389e+00,-4.556328523259923352e-02
5.829145728643216451e+00,-4.304798530057470790e-02
5.929648241206030512e+00,-4.122140071219766028e-02
6.030150753768844574e+00,-4.011767557305732229e-02
6.130653266331658635e+00,-3.978099504611990606e-02
6.231155778894472697e+00,-4.026632378324776496e-02
6.331658291457286758e+00,-4.163998492293561476e-02
6.432160804020100819e+00,-4.397998894591213098e-02
6.532663316582914881e+00,-4.737599083468720801e-02
6.633165829145728942e+00,-5.192872009333397709e-02
6.733668341708543004e+00,-5.774869426455021826e-02
6.834170854271357065e+00,-6.495399863439824117e-02
6.934673366834171127e+00,-7.366690352400658004e-02
7.035175879396985188e+00,-8.400911361454990733e-02
7.135678391959799249e+00,-9.609552874983885717e-02
7.236180904522613311e+00,-1.100265833760408901e-01
7.336683417085427372e+00,-1.258795786579323950e-01
7.437185929648241434e+00,-1.436999990271830563e-01
7.537688442211055495e+00,-1.634946923394801355e-01
