time,x1,x2,x3,x4
3.718592964824120717e+00,1.288388568512724708e-01,1.437565432536575871e+00,4.562246654214460739e-01,4.908816397710638602e-01
3.819095477386934778e+00,1.238818660577693381e-01,1.386330739857550176e+00,4.350127963785498930e-01,4.769561059251650748e-01
3.919597989949748840e+00,1.198186090763031370e-01,1.336256896752809897e+00,4.145995499005837859e-01,4.632369647010200486e-01
4.020100502512563345e+00,1.165543605190338117e-01,1.287471144846007665e+00,3.949990206343062527e-01,4.497636575096837785e-01
4.120603015075377407e+00,1.140112753123777717e-01,1.240069204677300307e+00,3.762155441160996983e-01,4.365677809658305986e-01
4.221105527638191468e+00,1.121259307641753189e-01,1.194120800686396144e+00,3.582457281436202678e-01,4.236743884225558365e-01
4.321608040201005529e+00,1.108472736557864907e-01,1.149674315604780617e+00,3.410801285410579031e-01,4.111030921591972698e-01
4.422110552763819591e+00,1.101349081897193549e-01,1.106760722303340216e+00,3.247046368077398659e-01,3.988689998057964314e-01
4.522613065326633652e+00,1.099577069129929613e-01,1.065396827326597906e+00,3.091015951734751854e-01,3.869834929074608687e-01
4.623115577889447714e+00,1.102926795578363928e-01,1.025587985469893049e+00,2.942507071436740174e-01,3.754548839775823099e-01
4.723618090452261775e+00,1.111240554837653188e-01,9.873303772116180932e-01,2.801297820554633500e-01,3.642889729256408304e-01
4.824120603015075837e+00,1.124425507518544420e-01,9.506129112880858933e-01,2.667153384334902122e-01,3.534895172248271322e-01
4.924623115577889898e+00,1.142447895089409027e-01,9.154188209250218033e-01,2.539830937707948655e-01,3.430586314618438992e-01
5.025125628140703959e+00,1.165328580784214946e-01,8.817269999741870201e-01,2.419083587824804871e-01,3.329971269310192383e-01
5.125628140703518021e+00,1.193139692878591174e-01,8.495131300011969921e-01,2.304663559415872365e-01,3.233048030661432870e-01
5.226130653266332082e+00,1.226002216494115338e-01,8.187506318214379242e-01,2.196324749467240267e-01,3.139806984668949141e-01
5.326633165829146144e+00,1.264084382977275767e-01,7.894114756582044645e-01,2.093824778389535846e-01,3.050233095354747404e-01
5.427135678391960205e+00,1.307600747843307154e-01,7.614668739147280041e-01,1.996926624600575961e-01,2.964307823580005774e-01
5.527638190954774267e+00,1.356811854140425322e-01,7.348878797120317330e-01,1.905399924392312261e-01,2.882010833658318338e-01
5.628140703517588328e+00,1.412024391268788537e-01,7.096459103608339092e-01,1.819022003432623491e-01,2.803321533816477973e-01
5.728643216080402389e+00,1.473591768781344902e-01,6.857132123196102436e-01,1.737578694420231218e-01,2.728220491219311983e-01
5.829145728643216451e+00,1.541915028560633116e-01,6.630632821567643553e-01,1.660864986925214004e-01,2.656690757779786582e-01
5.929648241206030512e+00,1.617444018936846639e-01,6.416712565472449947e-01,1.588685548290748872e-01,2.588719140062124002e-01
6.030150753768844574e+00,1.700678750655533478e-01,6.215142832550565322e-01,1.520855148963077830e-01,2.524297444524693512e-01
6.130653266331658635e+00,1.792170846700769093e-01,6.025718843627486665e-01,1.457199021198317124e-01,2.463423728283810343e-01
6.231155778894472697e+00,1.892524985515231239e-01,5.848263226885408450e-01,1.397553176751102078e-01,2.406103585408862211e-01
6.331658291457286758e+00,2.002400219542853077e-01,5.682629823648326362e-01,1.341764706697502751e-01,2.352351499465229756e-01
6.432160804020100819e+00,2.122511027484097201e-01,5.528707749375545433e-01,1.289692084869471511e-01,2.302192294599352540e-01
6.532663316582914881e+00,2.253627928218169818e-01,5.386425830954956195e-01,1.241205495403639725e-01,2.255662719930191795e-01
6.633165829145728942e+00,2.396577445786274019e-01,5.255757552747919448e-01,1.196187204568481405e-01,2.212813205409962514e-01
6.733668341708543004e+00,2.552241166657178706e-01,5.136726659393731076e-01,1.154531997286915856e-01,2.173709831692089978e-01
6.834170854271357065e+00,2.721553570936165456e-01,5.029413583561350709e-01,1.116147699580014307e-01,2.138436561945974701e-01
6.934673366834171127e+00,2.905498246158034759e-01,4.933962892140749124e-01,1.080955809487672420e-01,2.107097790023945150e-01
7.035175879396985188e+00,3.105102003462830162e-01,4.850591975331135508e-01,1.048892260830762285e-01,2.079821266918366884e-01
7.135678391959799249e+00,3.321426308686872830e-01,4.779601240202254742e-01,1.019908346398437082e-01,2.056761475978247378e-01
7.236180904522613311e+00,3.555555312482935326e-01,4.721386113904134096e-01,9.939718296581930013e-02,2.038103536690849538e-01
7.336683417085427372e+00,3.808579611383626773e-01,4.676451211723663404e-01,9.710682766970187008e-02,2.024067726570097370e-01
7.437185929648241434e+00,4.081574693618201799e-01,4.645427080844241052e-01,9.512026424779633504e-02,2.014914720085658473e-01
7.537688442211055495e+00,4.375572818556009991e-01,4.629089989874837219e-01,9.344011470966556709e-02,2.010951651338133972e-01
7.638190954773869557e+00,4.691526848268662842e-01,4.628385292719997546e-01,9.207134776846273572e-02,2.012539111243456524e-01
7.738693467336683618e+00,5.030264299368085723e-01,4.644454945370646293e-01,9.102153485864510063e-02,2.020099187009189445e-01
7.839195979899497679e+00,5.392429625341643717e-01,4.678669782321319137e-01,9.030114443802057800e-02,2.034124636520706630e-01
7.939698492462311741e+00,5.778412497449281204e-01,4.732667143528235809e-01,8.992387541316745891e-02,2.055189255114623637e-01
8.040201005025126690e+00,6.188259666413303828e-01,4.808394348013996789e-01,8.990702764343413977e-02,2.083959425552776301e-01
8.140703517587940752e+00,6.621567924067818245e-01,4.908158282052994537e-01,9.027190267571053028e-02,2.121206727091464461e-01
8.241206030150754813e+00,7.077355848183254361e-01,5.034680926498339426e-01,9.104422022377420265e-02,2.167821292752291074e-01
8.341708542713568875e+00,7.553912562581692747e-01,5.191159869670212146e-01,9.225452418992738379e-02,2.224825312986482562e-01
8.442211055276382936e+00,8.048622907840756735e-01,5.381331570880566462e-01,9.393853462543891308e-02,2.293385646741652739e-01
8.542713567839196998e+00,8.557770514469730250e-01,5.609533129007543417e-01,9.613737700344850146e-02,2.374823865946317503e-01
8.643216080402011059e+00,9.076323719233266862e-01,5.880755287685854871e-01,9.889758547413508849e-02,2.470621170217791596e-01
8.743718592964825120e+00,9.597714571149501550e-01,6.200675058933367012e-01,1.022707307414847944e-01,2.582414416411089597e-01
8.844221105527639182e+00,1.011362886050714893e+00,6.575650398953809539e-01,1.063124657364155207e-01,2.711977998203994322e-01
8.944723618090453243e+00,1.061383555026397252e+00,7.012651758216122966e-01,1.110807168084687324e-01,2.861184553373406492e-01
9.045226130653267305e+00,1.108609710039899721e+00,7.519096496274743080e-01,1.166326849461920556e-01,3.031935702621557094e-01
9.145728643216081366e+00,1.151621683907887661e+00,8.102543533911868989e-01,1.230202819763474426e-01,3.226052738536762110e-01
9.246231155778895427e+00,1.188829284489936855e+00,8.770200274585538969e-01,1.302836480264028263e-01,3.445117285065220636e-01
9.346733668341709489e+00,1.218525422913155243e+00,9.528197064174217523e-01,1.384425338897448121e-01,3.690254795117148268e-01
9.447236180904523550e+00,1.238974668184398054e+00,1.038060387477570456e+00,1.474856520596257714e-01,3.961861041090117275e-01
9.547738693467337612e+00,1.248539907201325017e+00,1.132820799311766491e+00,1.573586585269530769e-01,4.259284993848037604e-01
9.648241206030151673e+00,1.245843283163051041e+00,1.236714563491581265e+00,1.679522213287777122e-01,4.580500917206241640e-01
9.748743718592965735e+00,1.229947227815247679e+00,1.348757847152671996e+00,1.790925254828779067e-01,4.921825236232167389e-01
9.849246231155779796e+00,1.200528049490739768e+00,1.467271680411620149e+00,1.905373450702027849e-01,5.277755296621603476e-01
9.949748743718593857e+00,1.158007698499244675e+00,1.589852337226399071e+00,2.019806498999301148e-01,5.641006735775109249e-01
1.005025125628140792e+01,1.103602886993666266e+00,1.713443536327512451e+00,2.130680301629657991e-01,6.002815134916843487e-01
1.015075376884422198e+01,1.039266187165526434e+00,1.834523023156934052e+00,2.234226240567548649e-01,6.353508524824522663e-01
1.025125628140703604e+01,9.675149540740805021e-01,1.949389764106382872e+00,2.326784385298633906e-01,6.683291215842088739e-01
1.035175879396985010e+01,8.911746741799387861e-01,2.054506591913956459e+00,2.405153056649904086e-01,6.983111544110996993e-01
1.045226130653266416e+01,8.130876103322375315e-01,2.146832444030855047e+00,2.466885945793394763e-01,7.245450081738272763e-01
1.055276381909547823e+01,7.358452827990578093e-01,2.224079530077388789e+00,2.510480369533363287e-01,7.464883342454348147e-01
1.065326633165829229e+01,6.615919998853084794e-01,2.284852213294919832e+00,2.535429447030538297e-01,7.638339025170156615e-01
1.075376884422110635e+01,5.919223524011363313e-01,2.328657497904687901e+00,2.542146084226224456e-01,7.765039755478752026e-01
1.085427135678392041e+01,5.278691506670665223e-01,2.355807909282895629e+00,2.531793888569670026e-01,7.846200819379088864e-01
1.095477386934673447e+01,4.699603919860891876e-01,2.367255161377554096e+00,2.506071209260856136e-01,7.884581561864040244e-01
1.105527638190954853e+01,4.183152970466147980e-01,2.364397519355327937e+00,2.466992130018246521e-01,7.883993325586103884e-01
1.115577889447236259e+01,3.727530599371555176e-01,2.348894580774939733e+00,2.416694562631145626e-01,7.848840887737776884e-01
1.125628140703517666e+01,3.328951306472364147e-01,2.322510765707721969e+00,2.357291018085213019e-01,7.783743108496008478e-01
1.135678391959799072e+01,2.982504549792731052e-01,2.286996607226225553e+00,2.290765400382676620e-01,7.693249946269703488e-01
1.145728643216080478e+01,2.682801857216258745e-01,2.244007636866347077e+00,2.218910936220800656e-01,7.581652036772205117e-01
1.155778894472361884e+01,2.424427822431791946e-01,2.195055661416602799e+00,2.143300785997719060e-01,7.452868386028855818e-01
1.165829145728643290e+01,2.202227800984442041e-01,2.141485072824882874e+00,2.065282100044145142e-01,7.310393612631930216e-01
1.175879396984924696e+01,2.011471195072531137e-01,2.084466927509831535e+00,1.985985355948685915e-01,7.157287015720976697e-01
1.185929648241206102e+01,1.847926378589429819e-01,2.025004593479530879e+00,1.906342485885987037e-01,6.996188573244733755e-01
1.195979899497487509e+01,1.707877444466372185e-01,1.963946207919608611e+00,1.827109240542252599e-01,6.829350647599762292e-01
1.206030150753768915e+01,1.588105404596165116e-01,1.902000495994155216e+00,1.748888643005070409e-01,6.658677285432439419e-01
1.216080402010050321e+01,1.485849788095891799e-01,1.839753671145812008e+00,1.672153638735769110e-01,6.485765794156824748e-01
1.226130653266331727e+01,1.398761337090704271e-01,1.777685997011403840e+00,1.597267898476814885e-01,6.311947305207804559e-01
1.236180904522613133e+01,1.324852516095224864e-01,1.716187206939789434e+00,1.524504299904687332e-01,6.138324474236868111e-01
1.246231155778894539e+01,1.262449823169995433e-01,1.655570385495087615e+00,1.454060968414917498e-01,5.965805419972178836e-01
1.256281407035175945e+01,1.210150038045564869e-01,1.596084182030098608e+00,1.386074971194419247e-01,5.795133620592821666e-01
1.266331658291457352e+01,1.166781296348375213e-01,1.537923386669805881e+00,1.320633863289638887e-01,5.626913856391551061e-01
1.276381909547738758e+01,1.131369246654320426e-01,1.481237983267709613e+00,1.257785340964868992e-01,5.461634482137045499e-01
1.286432160804020164e+01,1.103108068508165535e-01,1.426140836107519183e+00,1.197545255750285947e-01,5.299686408868995446e-01
1.296482412060301570e+01,1.081335941368477410e-01,1.372714176526288465e+00,1.139904230147309599e-01,5.141379193878197196e-01
1.306532663316582976e+01,1.065514489059078695e-01,1.321015054579132375e+00,1.084833100063515854e-01,4.986954635161152671e-01
1.316582914572864382e+01,1.055211680742522556e-01,1.271079908436042682e+00,1.032287376364621895e-01,4.836598235924773337e-01
1.326633165829145788e+01,1.050087712819353647e-01,1.222928386305123460e+00,9.822108915333896406e-02,4.690448861935945790e-01
1.336683417085427195e+01,1.049883419052920347e-01,1.176566544111458334e+00,9.345387776188805729e-02,4.548606887152362166e-01
1.346733668341708601e+01,1.054410845582935130e-01,1.131989514849581324e+00,8.891998864298260308e-02,4.411141057787051900e-01
1.356783919597990007e+01,1.063545652524403723e-01,1.089183739767794812e+00,8.461187542530355932e-02,4.278094291893129175e-01
1.366834170854271413e+01,1.077221059408190462e-01,1.048128834866725922e+00,8.052171929230517167e-02,4.149488591259725134e-01
1.376884422110552819e+01,1.095423095700471805e-01,1.008799155337627429e+00,7.664155755598538178e-02,4.025329217404977622e-01
1.386934673366834225e+01,1.118186961605708435e-01,9.711651088350172767e-01,7.296338715941799724e-02,3.905608254985011296e-01
1.396984924623115631e+01,1.145594337299933735e-01,9.351942603024984146e-01,6.947924759021646690e-02,3.790307667003514625e-01
1.407035175879397038e+01,1.177771500578639607e-01,9.008522655402707580e-01,6.618128708052599396e-02,3.679401932870225433e-01
1.417085427135678444e+01,1.214888137695151749e-01,8.681036640220751721e-01,6.306181518714440437e-02,3.572860344740663718e-01
1.427135678391959850e+01,1.257156749992073830e-01,8.369125567554529521e-01,6.011334431571055403e-02,3.470649026422487071e-01
1.437185929648241256e+01,1.304832572185330442e-01,8.072431910936707089e-01,5.732862231150318705e-02,3.372732730069165075e-01
1.447236180904522662e+01,1.358213927911697261e-01,7.790604712758280037e-01,5.470065788099510301e-02,3.279076458650590498e-01
1.457286432160804068e+01,1.417642954414101431e-01,7.523304109569833864e-01,5.222274031693009688e-02,3.189646956455495785e-01
1.467336683417085474e+01,1.483506631109764995e-01,7.270205420204255420e-01,4.988845476288604475e-02,3.104414105512013355e-01
1.477386934673366881e+01,1.556238046338409009e-01,7.031002924722560277e-01,4.769169406399306060e-02,3.023352262634957377e-01
1.487437185929648287e+01,1.636317832695924068e-01,6.805413451449651152e-01,4.562666809947162061e-02,2.946441569697287322e-01
1.497487437185929693e+01,1.724275693791670061e-01,6.593179882423484406e-01,4.368791137417610965e-02,2.873669268588894266e-01
1.507537688442211099e+01,1.820691933646315652e-01,6.394074684165982347e-01,4.187028955537164948e-02,2.805031052112725853e-01
1.517587939698492505e+01,1.926198883737300915e-01,6.207903570657906656e-01,4.016900557370241959e-02,2.740532482747394250e-01
1.527638190954773911e+01,2.041482101193625442e-01,6.034509408742306791e-01,3.857960586077328197e-02,2.680190512773371614e-01
1.537688442211055317e+01,2.167281183941359712e-01,5.873776482983199543e-01,3.709798726771063038e-02,2.624035141735251431e-01
1.547738693467336724e+01,2.304390013591476882e-01,5.725635247465735711e-01,3.572040519782541251e-02,2.572111250630977897e-01
1.557788944723618130e+01,2.453656193189268642e-01,5.590067706439583173e-01,3.444348349082339972e-02,2.524480656628214081e-01
1.567839195979899536e+01,2.615979392996465869e-01,5.467113584466721798e-01,3.326422661491214294e-02,2.481224437558377516e-01
1.577889447236180942e+01,2.792308251366075744e-01,5.356877470297282118e-01,3.218003475572661642e-02,2.442445581969977797e-01
1.587939698492462348e+01,2.983635397337376927e-01,5.259537147555912728e-01,3.118872243611968756e-02,2.408272028141804078e-01
1.597989949748743754e+01,3.190990064428320672e-01,5.175353359940231268e-01,3.028854135684474341e-02,2.378860164104237285e-01
1.608040201005025338e+01,3.415427648689192686e-01,5.104681299335512845e-01,2.947820821216357370e-02,2.354398870216093675e-01
1.618090452261306567e+01,3.658015425888213046e-01,5.047984152032295446e-01,2.875693830164560705e-02,2.335114195819497362e-01
1.628140703517588150e+01,3.919813480565615960e-01,5.005849090463144746e-01,2.812448582189511215e-02,2.321274771251551627e-01
1.638190954773869379e+01,4.201849712366687584e-01,4.979006153804036994e-01,2.758119176665646544e-02,2.313198064834819656e-01
1.648241206030150963e+01,4.505087575240552256e-01,4.968350516330125588e-01,2.712804037048474962e-02,2.311257599436443433e-01
1.658291457286432191e+01,4.830384960779992021e-01,4.974968694742719078e-01,2.676672496607634608e-02,2.315891241818635315e-01
1.668341708542713775e+01,5.178442418911171075e-01,5.000169269475384093e-01,2.649972393884192368e-02,2.327610664446099764e-01
1.678391959798995003e+01,5.549738641500830960e-01,5.045518700471116613e-01,2.633038709670670885e-02,2.347012049585603388e-01
1.688442211055276587e+01,5.944450957785725187e-01,5.112882733646317845e-01,2.626303207201604109e-02,2.374788042274191546e-01
1.698492462311557816e+01,6.362358477905911691e-01,5.204473717375384112e-01,2.630304926400217277e-02,2.411740855340040457e-01
1.708542713567839400e+01,6.802725594124732211e-01,5.322903769010841613e-01,2.645701198726701717e-02,2.458796253589365932e-01
1.718592964824120628e+01,7.264163937953542760e-01,5.471243076644958236e-01,2.673278572316683394e-02,2.517017874618946993e-01
1.728643216080402212e+01,7.744471766294396264e-01,5.653081523552399013e-01,2.713962619420315706e-02,2.587620932350931380e-01
1.738693467336683440e+01,8.240451402093131872e-01,5.872590094382690307e-01,2.768824997645934899e-02,2.671983750996099749e-01
1.748743718592965024e+01,8.747708130399607374e-01,6.134575902804644265e-01,2.839085296534215111e-02,2.771654731948413053e-01
1.758793969849246253e+01,9.260438301590380172e-01,6.444520877277701842e-01,2.926104074951712403e-02,2.888351210674861003e-01
1.768844221105527836e+01,9.771220810733320938e-01,6.808588875163588128e-01,3.031362064483047666e-02,3.023945186208132907e-01
1.778894472361809065e+01,1.027083503034999179e+00,7.233579120820141650e-01,3.156418833925557499e-02,3.180429139627865553e-01
1.788944723618090649e+01,1.074813978614536536e+00,7.726795615498014413e-01,3.302842481850878226e-02,3.359853275432466146e-01
1.798994974874371877e+01,1.119006145797302398e+00,8.295793551422958600e-01,3.472100599515522135e-02,3.564223935131333176e-01
1.809045226130653461e+01,1.158175276012150645e+00,8.947957122239479366e-01,3.665402650454524514e-02,3.795352423725530944e-01
1.819095477386934689e+01,1.190699304682368842e+00,9.689862751353888193e-01,3.883486331210921072e-02,4.054645295242176317e-01
1.829145728643216273e+01,1.214889918874994423e+00,1.052639421942863862e+00,4.126347089136517959e-02,4.342832923614474705e-01
1.839195979899497502e+01,1.229099380642225237e+00,1.145960957058109075e+00,4.392922435742394049e-02,4.659644663871673753e-01
1.849246231155779085e+01,1.231862540475314738e+00,1.248742087001834200e+00,4.680761667489527489e-02,5.003456983934581048e-01
1.859296482412060314e+01,1.222064838080343385e+00,1.360223679434426014e+00,4.985735183246428615e-02,5.370964212117479430e-01
1.869346733668341898e+01,1.199115883028013085e+00,1.478981988142780590e+00,5.301859639890324494e-02,5.756944639243993800e-01
1.879396984924623126e+01,1.163097384587447936e+00,1.602868991532205190e+00,5.621324971373298923e-02,6.154207717833508617e-01
1.889447236180904710e+01,1.114848640804711133e+00,1.729041111077036952e+00,5.934794210147872895e-02,6.553798752823791762e-01
1.899497487437185939e+01,1.055957507451197319e+00,1.854098876821471009e+00,6.231999776673934066e-02,6.945497587636576542e-01
1.909547738693467522e+01,9.886435153879068460e-01,1.974334933123543356e+00,6.502582872427251082e-02,7.318577236715309020e-01
1.919597989949748751e+01,9.155432914317871429e-01,2.086060625554484904e+00,6.737052888249193960e-02,7.662720593254275236e-01
1.929648241206030335e+01,8.394404319472432707e-01,2.185949604076236508e+00,6.927679141608249214e-02,7.968924146724913893e-01
1.939698492462311563e+01,7.629916096677979986e-01,2.271334539777903672e+00,7.069149294495896685e-02,8.230227099508058419e-01
1.949748743718593147e+01,6.885020863972907135e-01,2.340401118494739308e+00,7.158877568542242054e-02,8.442139013781609913e-01
1.959798994974874375e+01,6.177835771867449255e-01,2.392254711815435808e+00,7.196943738903301135e-02,8.602724834180001112e-01
1.969849246231155959e+01,5.521025617717360001e-01,2.426867777344419164e+00,7.185730002054337151e-02,8.712388188966870839e-01
1.979899497487437188e+01,4.922057081588530614e-01,2.444939565233899437e+00,7.129371466528212908e-02,8.773446016656895052e-01
1.989949748743718771e+01,4.383965805886563816e-01,2.447710440629432327e+00,7.033146804088566406e-02,8.789607443876620296e-01
2.000000000000000000e+01,3.906364273063171466e-01,2.436769030826329452e+00,6.902908783141015192e-02,8.765452927782366732e-01
