time,1->1,2->1,3->1,4->1,1->2,2->2,3->2,4->2,1->3,2->3,3->3,4->3,1->4,2->4,3->4,4->4
0.0,0.5400000000488347,-0.8000000000230045,-0.5999999999062311,-0.40000000001150227,0.5500000000990823,0.6000000000172534,0.0,0.0,0.3000000000086267,0.0,0.3999999999837467,0.0,0.18000000001627825,0.0,0.0,0.5000000000005
0.10050251256281408,0.5016465302043471,-0.8430334019760011,-0.632275051537512,-0.42151670098800054,0.5859320512668909,0.6591709276748681,0.0,0.0,0.31315435414236426,0.0,0.4537917523694812,0.0,0.18973902669860987,0.0,0.0,0.54841257714211
0.20100502512562815,0.4568610442179377,-0.8846833261522136,-0.6635124945031379,-0.4423416630761068,0.6278815701254992,0.7164395734449158,0.0,0.0,0.32863221752221783,0.0,0.505854157645258,0.0,0.20096658739920947,0.0,0.0,0.5952687418819824
0.30150753768844224,0.4048982846227567,-0.9238941831024583,-0.6929206372574548,-0.4619470915789847,0.6766130666302494,0.7703545017445634,0.0,0.0,0.346635372794335,0.0,0.5548677288191861,0.0,0.21383608786451624,0.0,0.0,0.6393809559579466
0.4020100502512563,0.3450074769206779,-0.9594409141056026,-0.7195806855930797,-0.47972045702504573,0.7329137805545116,0.8192312568322535,0.0,0.0,0.36735076894278684,0.0,0.5993011426008721,0.0,0.22849617950515544,0.0,0.0,0.6793710283503618
0.5025125628140704,0.27648696043769405,-0.9899521277167977,-0.7424640957043316,-0.4949760638028877,0.7975442625207663,0.8611841756378524,0.0,0.0,0.3909287171477427,0.0,0.6374401595732326,0.0,0.2450781408092073,0.0,0.0,0.7136961436005063
0.6030150753768845,0.1987632088362723,-1.013958737638987,-0.7604690532292402,-0.5069793688194935,0.8711644433612165,0.8941932642114736,0.0,0.0,0.4174536205603374,0.0,0.6674484219759691,0.0,0.26367857550169127,0.0,0.0,0.7407035798046024
0.7035175879396985,0.11149701659163291,-1.0299741725616762,-0.7724806294073794,-0.514987086225327,0.9542315428934245,0.9162144872787437,0.0,0.0,0.44690718309370325,0.0,0.6874677156432085,0.0,0.2843372177430137,0.0,0.0,0.7587209440718112
0.8040201005025126,0.014713177516612053,-1.0366083874925602,-0.7774562905474292,-0.5183041937480148,1.0468720921252839,0.9253365328421026,0.0,0.0,0.47912657091808697,0.0,0.6957604843371712,0.0,0.3070110564107331,0.0,0.0,0.7661844358963776
0.9045226130653267,-0.0910568019735214,-1.0327128735498903,-0.77453465527344,-0.5163564368165785,1.1487368322127267,0.9199802011305991,0.0,0.0,0.5137624232154359,0.0,0.6908910921143985,0.0,0.3315473524612145,0.0,0.0,0.7618019828292688
