time,linear_potential
4.924623115577889898e+00,2.185848975309635289e+00
5.025125628140703959e+00,2.183744465184461525e+00
5.125628140703518021e+00,2.179198911204974554e+00
5.226130653266332082e+00,2.173404501591633231e+00
5.326633165829146144e+00,2.167182463801193393e+00
5.427135678391960205e+00,2.161128940673580967e+00
5.527638190954774267e+00,2.155693480615742619e+00
5.628140703517588328e+00,2.151224190857106144e+00
5.728643216080402389e+00,2.147994752906208671e+00
5.829145728643216451e+00,2.146220718531627103e+00
5.929648241206030512e+00,2.146068926061714954e+00
6.030150753768844574e+00,2.147662068473905617e+00
6.130653266331658635e+00,2.151079438379011943e+00
6.231155778894472697e+00,2.156354233887598948e+00
6.331658291457286758e+00,2.163467320672172178e+00
6.432160804020100819e+00,2.172336875166519299e+00
6.532663316582914881e+00,2.182802748615966681e+00
6.633165829145728942e+00,2.194603543782809307e+00
6.733668341708543004e+00,2.207343010837729658e+00
6.834170854271357065e+00,2.220439890969504226e+00
6.934673366834171127e+00,2.233050598942386777e+00
7.035175879396985188e+00,2.243944238948499592e+00
7.135678391959799249e+00,2.251286676187945979e+00
7.236180904522613311e+00,2.252230434140026105e+00
7.336683417085427372e+00,2.242016945661790217e+00
7.437185929648241434e+00,2.211479833820246821e+00
7.537688442211055495e+00,2.134863967372141236e+00
7.638190954773869557e+00,2.248038303084898715e+00
7.738693467336683618e+00,2.486100178163290764e+00
7.839195979899497679e+00,2.687066061063863032e+00
7.939698492462311741e+00,2.857116618512034023e+00
8.040201005025126690e+00,3.060359915904172556e+00
8.140703517587940752e+00,3.317809445995577367e+00
8.241206030150754813e+00,3.553422217762921331e+00
8.341708542713568875e+00,3.778988170577631145e+00
8.442211055276382936e+00,3.997912939713330172e+00
8.542713567839196998e+00,4.210991394950229783e+00
8.643216080402011059e+00,4.417524393725587473e+00
8.743718592964825120e+00,4.615598613008372375e+00
8.844221105527639182e+00,4.802088004111990216e+00
8.944723618090453243e+00,4.972513153925062213e+00
9.045226130653267305e+00,5.120787026594674884e+00
9.145728643216081366e+00,5.238814659685422370e+00
9.246231155778895427e+00,5.315809037586850749e+00
9.346733668341709489e+00,5.336852087445670634e+00
9.447236180904523550e+00,5.278726487431630865e+00
9.547738693467337612e+00,5.087547756193103510e+00
9.648241206030151673e+00,5.353820817467861204e+00
9.748743718592965735e+00,5.723661490684077258e+00
9.849246231155779796e+00,5.978273328043783863e+00
9.949748743718593857e+00,6.125861157189031125e+00
1.005025125628140792e+01,6.164695449262604932e+00
1.015075376884422198e+01,6.093278054878725314e+00
1.025125628140703604e+01,5.913323680081422395e+00
1.035175879396985010e+01,5.630447215551479090e+00
1.045226130653266416e+01,5.253263738796210447e+00
1.055276381909547823e+01,4.790769738638629427e+00
1.065326633165829229e+01,4.245808641493695745e+00
1.075376884422110635e+01,3.632846776948535084e+00
1.085427135678392041e+01,3.235522795452880462e+00
1.095477386934673447e+01,2.711785952254586629e+00
1.105527638190954853e+01,2.681245622847483467e+00
1.115577889447236259e+01,2.844916135098736643e+00
1.125628140703517666e+01,2.925035374639265662e+00
1.135678391959799072e+01,2.958873900537283497e+00
1.145728643216080478e+01,2.963343086474679033e+00
1.155778894472361884e+01,2.948254488570973386e+00
1.165829145728643290e+01,2.919880189983806940e+00
1.175879396984924696e+01,2.882418777142442767e+00
1.185929648241206102e+01,2.838742977905290843e+00
1.195979899497487509e+01,2.790832432718309608e+00
1.206030150753768915e+01,2.740044054058593304e+00
1.216080402010050321e+01,2.687288297899693035e+00
1.226130653266331727e+01,2.633145974283566559e+00
1.236180904522613133e+01,2.577944538135259478e+00
1.246231155778894539e+01,2.521804399784138617e+00
1.256281407035175945e+01,2.464660194803248938e+00
1.266331658291457352e+01,2.406256939713708576e+00
1.276381909547738758e+01,2.346114181681226540e+00
1.286432160804020164e+01,2.283438080932326031e+00
1.296482412060301570e+01,2.216928693300628694e+00
1.306532663316582976e+01,2.144328628903600098e+00
1.316582914572864382e+01,2.061143388759850481e+00
1.326633165829145788e+01,1.955024394216216210e+00
1.336683417085427195e+01,1.917005782775020872e+00
1.346733668341708601e+01,1.964865045726136961e+00
1.356783919597990007e+01,1.986744732628277443e+00
1.366834170854271413e+01,1.997288754446645997e+00
1.376884422110552819e+01,2.001671815050665604e+00
1.386934673366834225e+01,2.002503633495482216e+00
1.396984924623115631e+01,2.001330923832937092e+00
1.407035175879397038e+01,1.999164631342755127e+00
1.417085427135678444e+01,1.996711400959298777e+00
1.427135678391959850e+01,1.994489986615805677e+00
1.437185929648241256e+01,1.992895332884268234e+00
1.447236180904522662e+01,1.992236047242702535e+00
1.457286432160804068e+01,1.992757089720765817e+00
1.467336683417085474e+01,1.994653583870392710e+00
1.477386934673366881e+01,1.998078856920563862e+00
1.487437185929648287e+01,2.003148381226764307e+00
1.497487437185929693e+01,2.009940470838942783e+00
1.507537688442211099e+01,2.018494072831773067e+00
1.517587939698492505e+01,2.028803595798451820e+00
1.527638190954773911e+01,2.040810347200157082e+00
1.537688442211055317e+01,2.054389702549463514e+00
1.547738693467336724e+01,2.069332508501399825e+00
1.557788944723618130e+01,2.085318220628040731e+00
1.567839195979899536e+01,2.101875563745344344e+00
1.577889447236180942e+01,2.118323346132527263e+00
1.587939698492462348e+01,2.133677744591548020e+00
1.597989949748743754e+01,2.146498698596514654e+00
1.608040201005025338e+01,2.154614772448506965e+00
1.618090452261306567e+01,2.154571812669065167e+00
1.628140703517588150e+01,2.140317807464897637e+00
