time,->1,2->1,3->1,4->1,->2,1->2,->3,1->3,->4,1->4
2.814070351758794,1.2,-1.5228635710852918,-0.4030198461291668,-0.2450402725734894,-0.5,0.2665756742405413,-0.6,0.24234152203685572,-0.4,0.21810736983317014
2.9145728643216082,1.2,-1.4857063546056173,-0.38835145369242713,-0.24035701176601654,-0.5,0.24247260736730844,-0.6,0.22042964306118948,-0.4,0.19838667875507054
3.0150753768844223,1.2,-1.4462071200176208,-0.37345437990705854,-0.23533083327211,-0.5,0.2218393993280555,-0.6,0.20167218120732316,-0.4,0.18150496308659086
3.1155778894472363,1.2,-1.405058352260633,-0.35850260600359335,-0.23004817521687126,-0.5,0.204199318893749,-0.6,0.18563574444886272,-0.4,0.16707217000397645
3.2160804020100504,1.2,-1.3628433580788923,-0.3436367044017771,-0.2245825323497848,-0.5,0.18913728829427165,-0.6,0.17194298935842875,-0.4,0.15474869042258588
3.3165829145728645,1.2,-1.3200481449928383,-0.32896846785376693,-0.21899585999990434,-0.5,0.1762962990560017,-0.6,0.16026936277818335,-0.4,0.144242426500365
3.4170854271356785,1.2,-1.277073726766833,-0.31458530083424446,-0.2133400141095491,-0.5,0.16537207990872183,-0.6,0.15033825446247437,-0.4,0.13530442901622694
3.5175879396984926,1.2,-1.2342479695008415,-0.3005542057100422,-0.20765813081427736,-0.5,0.1561070962009309,-0.6,0.14191554200084627,-0.4,0.12772398780076166
3.6180904522613067,1.2,-1.1918364833402402,-0.28692529089458857,-0.20198589219692314,-0.5,0.1482845470243592,-0.6,0.13480413365850835,-0.4,0.12132372029265752
3.7185929648241207,1.2,-1.1500523460292607,-0.27373479925286764,-0.19635265590842554,-0.5,0.14172274253639974,-0.6,0.12883885685127247,-0.4,0.11595497116614523
3.819095477386935,1.2,-1.1090645918860402,-0.2610076778271299,-0.19078244237006603,-0.5,0.13627005266354628,-0.6,0.12388186605776934,-0.4,0.1114936794519924
3.919597989949749,1.2,-1.069005517402248,-0.24875972994035025,-0.18529478588040804,-0.5,0.13180046998393347,-0.6,0.11981860907630314,-0.4,0.10783674816867282
4.020100502512563,1.2,-1.0299769158768062,-0.23699941238058375,-0.17990546300387353,-0.5,0.1282097965709372,-0.6,0.11655436051903381,-0.4,0.10489892446713044
4.120603015075377,1.2,-0.9920553637418403,-0.22572932646965982,-0.17462711238633224,-0.5,0.12541240284361557,-0.6,0.11401127531237777,-0.4,0.10261014778114
4.2211055276381915,1.2,-0.955296640549117,-0.21494743688617216,-0.16946975536902234,-0.5,0.12333852384059286,-0.6,0.11212593076417532,-0.4,0.10091333768775779
4.3216080402010055,1.2,-0.9197394524838245,-0.20464807712463473,-0.16444123686367892,-0.5,0.12193200102136514,-0.6,0.11084727365578649,-0.4,0.09976254629020784
4.42211055276382,1.2,-0.8854085778426722,-0.1948227820846439,-0.1595475999223186,-0.5,0.1211483990086913,-0.6,0.11013490818971935,-0.4,0.09912141737074742
4.522613065326634,1.2,-0.8523174618612783,-0.1854609571040851,-0.15479339716298435,-0.5,0.12095347760429227,-0.6,0.10995770691299296,-0.4,0.09896193622169366
4.623115577889448,1.2,-0.8204703883759145,-0.1765504242862044,-0.15018195359103292,-0.5,0.12132194751362005,-0.6,0.11029267955783639,-0.4,0.09926341160205275
4.723618090452262,1.2,-0.7898643017692946,-0.168077869233278,-0.14571558917025634,-0.5,0.12223646103214186,-0.6,0.11112405548376532,-0.4,0.10001164993538879
4.824120603015076,1.2,-0.7604903290304688,-0.16002920306009413,-0.14139580688993086,-0.5,0.12368680582703989,-0.6,0.11244255075185444,-0.4,0.101198295676669
4.92462311557789,1.2,-0.7323350567400175,-0.15238985626247692,-0.13722345258473756,-0.5,0.125669268459835,-0.6,0.1142447895089409,-0.4,0.10282031055804682
5.025125628140704,1.2,-0.7053815999793497,-0.14514501526948828,-0.1331988507724077,-0.5,0.12818614388626365,-0.6,0.1165328580784215,-0.4,0.10487957227057934
5.125628140703518,1.2,-0.6796105040009577,-0.13827981356495234,-0.12932192122645733,-0.5,0.13124536621664504,-0.6,0.11931396928785912,-0.4,0.10738257235907321
5.226130653266332,1.2,-0.6550005054571504,-0.1317794849680344,-0.12559227938675796,-0.5,0.1348602438143527,-0.6,0.12260022164941153,-0.4,0.11034019948447038
5.326633165829146,1.2,-0.6315291805265636,-0.12562948670337215,-0.1220093238141899,-0.5,0.13904928212750034,-0.6,0.12640843829772758,-0.4,0.11376759446795483
5.42713567839196,1.2,-0.6091734991317824,-0.11981559747603455,-0.11857231294320024,-0.5,0.1438360822627638,-0.6,0.13076007478433072,-0.4,0.11768406730589764
5.527638190954774,1.2,-0.5879103037696254,-0.11432399546353873,-0.11528043334633274,-0.5,0.1492493039554468,-0.6,0.13568118541404253,-0.4,0.12211306687263829
5.628140703517588,1.2,-0.5677167282886671,-0.1091413202059574,-0.11213286135265912,-0.5,0.15532268303956676,-0.6,0.14120243912687885,-0.4,0.12708219521419098
5.728643216080402,1.2,-0.5485705698556882,-0.10425472166521386,-0.10912881964877248,-0.5,0.16209509456594795,-0.6,0.1473591768781345,-0.4,0.13262325919032106
5.8291457286432165,1.2,-0.5304506257254115,-0.09965189921551283,-0.10626763031119146,-0.5,0.16961065314166965,-0.6,0.1541915028560633,-0.4,0.13877235257045697
5.9296482412060305,1.2,-0.513337005237796,-0.09532113289744493,-0.10354876560248497,-0.5,0.17791884208305314,-0.6,0.16174440189368466,-0.4,0.14556996170431621
6.030150753768845,1.2,-0.49721142660404527,-0.09125130893778467,-0.10097189778098775,-0.5,0.1870746625721087,-0.6,0.17006787506555335,-0.4,0.15306108755899803
6.130653266331659,1.2,-0.48205750749019893,-0.08743194127189903,-0.09853694913135241,-0.5,0.19713879313708463,-0.6,0.1792170846700769,-0.4,0.16129537620306922
6.231155778894473,1.2,-0.4678610581508327,-0.08385319060506612,-0.0962441434163545,-0.5,0.20817774840667547,-0.6,0.18925249855152312,-0.4,0.1703272486963708
6.331658291457287,1.2,-0.45461038589186614,-0.08050588240185017,-0.0940940599786092,-0.5,0.22026402414971386,-0.6,0.2002400219542853,-0.4,0.1802160197588568
6.432160804020101,1.2,-0.44229661995004366,-0.0773815250921683,-0.09208769178397411,-0.5,0.23347621302325072,-0.6,0.21225110274840972,-0.4,0.19102599247356875
6.532663316582915,1.2,-0.4309140664763965,-0.07447232972421838,-0.09022650879720767,-0.5,0.2478990721039987,-0.6,0.22536279282181698,-0.4,0.2028265135396353
6.633165829145729,1.2,-0.42046060421983356,-0.07177123227410888,-0.0885125282163985,-0.5,0.2636235190364902,-0.6,0.2396577445786274,-0.4,0.21569197012076466
6.733668341708543,1.2,-0.4109381327514985,-0.06927191983721495,-0.08694839326768361,-0.5,0.2807465283322897,-0.6,0.25522411666571787,-0.4,0.22970170499914608
6.834170854271357,1.2,-0.4023530866849081,-0.06696886197480086,-0.085537462477839,-0.5,0.29937089280297824,-0.6,0.27215535709361655,-0.4,0.2449398213842549
6.934673366834171,1.2,-0.39471703137125996,-0.06485734856926034,-0.08428391160095781,-0.5,0.31960480707738387,-0.6,0.2905498246158035,-0.4,0.26149484215422314
7.035175879396985,1.2,-0.3880473580264909,-0.06293353564984573,-0.08319285067673468,-0.5,0.34156122038091136,-0.6,0.310510200346283,-0.4,0.27945918031165473
7.135678391959799,1.2,-0.3823680992161804,-0.061194500783906224,-0.0822704590391299,-0.5,0.36535689395555604,-0.6,0.3321426308686873,-0.4,0.2989283677818186
7.236180904522613,1.2,-0.37771088911233075,-0.059638309779491576,-0.08152414146763398,-0.5,0.3911110843731229,-0.6,0.35555553124829353,-0.4,0.3199999781234642
7.336683417085427,1.2,-0.3741160969378931,-0.05826409660182112,-0.0809627090628039,-0.5,0.41894375725219896,-0.6,0.3808579611383627,-0.4,0.3427721650245264
7.437185929648241,1.2,-0.37163416646753933,-0.057072158548677795,-0.08059658880342635,-0.5,0.44897321629800224,-0.6,0.4081574693618202,-0.4,0.3673417224256382
7.5376884422110555,1.2,-0.370327199189987,-0.05606406882579934,-0.08043806605352537,-0.5,0.4813130100411611,-0.6,0.437557281855601,-0.4,0.3938015536700409
7.63819095477387,1.2,-0.3702708234175998,-0.05524280866107764,-0.08050156444973827,-0.5,0.5160679533095529,-0.6,0.4691526848268663,-0.4,0.42223741634417966
7.738693467336684,1.2,-0.3715563956296517,-0.05461292091518706,-0.08080396748036758,-0.5,0.5533290729304895,-0.6,0.5030264299368086,-0.4,0.4527237869431277
7.839195979899498,1.2,-0.37429358258570555,-0.054180686662812345,-0.08136498546082827,-0.5,0.5931672587875808,-0.6,0.5392429625341644,-0.4,0.48531866628074793
7.939698492462312,1.2,-0.3786133714822589,-0.053954325247900475,-0.08220757020458495,-0.5,0.6356253747194209,-0.6,0.5778412497449281,-0.4,0.5200571247704353
8.040201005025127,1.2,-0.3846715478411198,-0.05394421658606048,-0.08335837702211106,-0.5,0.6807085633054635,-0.6,0.6188259666413304,-0.4,0.5569433699771974
8.14070351758794,1.2,-0.3926526625642396,-0.05416314160542632,-0.08484826908365858,-0.5,0.7283724716474601,-0.6,0.6621567924067818,-0.4,0.5959411131661037
8.241206030150755,1.2,-0.40277447411986717,-0.05462653213426452,-0.08671285171009165,-0.5,0.7785091433001581,-0.6,0.7077355848183254,-0.4,0.6369620263364929
8.341708542713569,1.2,-0.415292789573617,-0.05535271451395643,-0.0889930125194593,-0.5,0.8309303818839863,-0.6,0.7553912562581693,-0.4,0.6798521306323524
8.442211055276383,1.2,-0.43050652567044534,-0.05636312077526334,-0.09173542586966611,-0.5,0.8853485198624833,-0.6,0.8048622907840757,-0.4,0.7243760617056682
8.542713567839197,1.2,-0.4487626503206035,-0.0576824262020691,-0.0949929546378527,-0.5,0.9413547565916704,-0.6,0.855777051446973,-0.4,0.7701993463022757
8.643216080402011,1.2,-0.4704604230148684,-0.05933855128448105,-0.09882484680871167,-0.5,0.9983956091156594,-0.6,0.9076323719233267,-0.4,0.816869134730994
8.743718592964825,1.2,-0.49605400471466937,-0.06136243844489087,-0.1032965766564436,-0.5,1.0557486028264453,-0.6,0.9597714571149502,-0.4,0.8637943114034552
8.84422110552764,1.2,-0.5260520319163048,-0.06378747944184932,-0.10847911992815978,-0.5,1.1124991746557864,-0.6,1.011362886050715,-0.4,0.9102265974456434
8.944723618090453,1.2,-0.5610121406572899,-0.06664843008508124,-0.11444738213493627,-0.5,1.167521910529037,-0.6,1.0613835550263973,-0.4,0.9552451995237575
9.045226130653267,1.2,-0.6015277197019795,-0.06997961096771523,-0.12127742810486229,-0.5,1.2194706810438898,-0.6,1.1086097100398997,-0.4,0.9977487390359098
9.145728643216081,1.2,-0.6482034827129496,-0.07381216918580846,-0.1290421095414705,-0.5,1.2667838522986765,-0.6,1.1516216839078877,-0.4,1.036459515517099
9.246231155778895,1.2,-0.7016160219668431,-0.07817018881584169,-0.13780469140260884,-0.5,1.3077122129389307,-0.6,1.1888292844899369,-0.4,1.0699463560409432
9.34673366834171,1.2,-0.7622557651339374,-0.08306552033384688,-0.14761019180468593,-0.5,1.340377965204471,-0.6,1.2185254229131552,-0.4,1.0966728806218398
9.447236180904524,1.2,-0.8304483099820564,-0.08849139123577546,-0.1584744416436047,-0.5,1.3628721350028379,-0.6,1.238974668184398,-0.4,1.1150772013659582
9.547738693467338,1.2,-0.9062566394494133,-0.09441519511617184,-0.17037139975392152,-0.5,1.3733938979214577,-0.6,1.248539907201325,-0.4,1.1236859164811925
9.648241206030152,1.2,-0.9893716507932651,-0.10077133279726662,-0.18322003668824968,-0.5,1.3704276114793563,-0.6,1.245843283163051,-0.4,1.121258954846746
9.748743718592966,1.2,-1.0790062777221376,-0.10745551528972674,-0.1968730094492867,-0.5,1.3529419505967726,-0.6,1.2299472278152477,-0.4,1.106952505033723
9.84924623115578,1.2,-1.173817344329296,-0.11432240704212167,-0.21111021186486414,-0.5,1.3205808544398139,-0.6,1.2005280494907398,-0.4,1.0804752445416659
9.949748743718594,1.2,-1.2718818697811194,-0.12118838993995806,-0.22564026943100438,-0.5,1.2738084683491693,-0.6,1.1580076984992447,-0.4,1.0422069286493203
10.050251256281408,1.2,-1.37075482906201,-0.12784081809777947,-0.24011260539667376,-0.5,1.213963175693033,-0.6,1.1036028869936663,-0.4,0.9932425982942996
10.150753768844222,1.2,-1.4676184185255474,-0.1340535744340529,-0.25414034099298094,-0.5,1.1431928058820793,-0.6,1.0392661871655264,-0.4,0.9353395684489738
10.251256281407036,1.2,-1.5595118112851063,-0.13960706311791804,-0.2673316486336836,-0.5,1.0642664494814886,-0.6,0.9675149540740805,-0.4,0.8707634586666725
10.35175879396985,1.2,-1.6436052735311653,-0.14430918339899423,-0.27932446176443987,-0.5,0.9802921415979328,-0.6,0.8911746741799388,-0.4,0.8020572067619449
10.452261306532664,1.2,-1.717465955224684,-0.14801315674760368,-0.28981800326953094,-0.5,0.8943963713654614,-0.6,0.8130876103322375,-0.4,0.7317788492990138
10.552763819095478,1.2,-1.779263624061911,-0.1506288221720018,-0.2985953336981739,-0.5,0.8094298110789636,-0.6,0.7358452827990578,-0.4,0.662260754519152
10.653266331658292,1.2,-1.827881770635936,-0.1521257668218323,-0.3055335610068063,-0.5,0.7277511998738394,-0.6,0.6615919998853085,-0.4,0.5954327998967777
10.753768844221106,1.2,-1.8629259983237505,-0.15252876505357346,-0.3106015902191501,-0.5,0.65111458764125,-0.6,0.5919223524011363,-0.4,0.5327301171610227
10.85427135678392,1.2,-1.8846463274263165,-0.1519076333141802,-0.3138480327751636,-0.5,0.5806560657337733,-0.6,0.5278691506670665,-0.4,0.4750822356003599
10.954773869346734,1.2,-1.8938041291020433,-0.15036427255565135,-0.3153832624745616,-0.5,0.5169564311846981,-0.6,0.4699603919860892,-0.4,0.4229643527874803
11.055276381909549,1.2,-1.8915180154842623,-0.14801952780109479,-0.31535973302344417,-0.5,0.4601468267512763,-0.6,0.4183152970466148,-0.4,0.3764837673419533
11.155778894472363,1.2,-1.8791156646199518,-0.14500167375786874,-0.3139536355095111,-0.5,0.4100283659308711,-0.6,0.3727530599371555,-0.4,0.33547775394344
11.256281407035177,1.2,-1.8580086125661777,-0.14143746108511276,-0.3113497243398404,-0.5,0.3661846437119601,-0.6,0.3328951306472364,-0.4,0.2996056175825128
11.35678391959799,1.2,-1.8295972857809806,-0.1374459240229606,-0.30772999785078814,-0.5,0.32807550047720047,-0.6,0.2982504549792731,-0.4,0.2684254094813458
11.457286432160805,1.2,-1.7952061094930778,-0.13313465617324804,-0.30326608147088824,-0.5,0.2951082042937885,-0.6,0.2682801857216259,-0.4,0.2414521671494633
11.557788944723619,1.2,-1.7560445291332822,-0.12859804715986314,-0.29811473544115424,-0.5,0.26668706046749713,-0.6,0.2424427822431792,-0.4,0.2181985040188613
11.658291457286433,1.2,-1.7131880582599064,-0.1239169260026487,-0.29241574450527724,-0.5,0.24224505810828864,-0.6,0.2202227800984442,-0.4,0.1982005020885998
11.758793969849247,1.2,-1.6675735420078652,-0.11915912135692115,-0.2862914806288391,-0.5,0.22126183145797845,-0.6,0.2011471195072531,-0.4,0.1810324075565278
11.859296482412061,1.2,-1.6200036747836248,-0.11438054915315922,-0.27984754292978936,-0.5,0.2032719016448373,-0.6,0.18479263785894298,-0.4,0.1663133740730487
11.959798994974875,1.2,-1.571156966335687,-0.10962655443253515,-0.2731740259039905,-0.5,0.18786651889130096,-0.6,0.17078774444663722,-0.4,0.1537089700019735
12.06030150753769,1.2,-1.5216003967953242,-0.10493331858030422,-0.26634709141729757,-0.5,0.17469159450557817,-0.6,0.1588105404596165,-0.4,0.14292948641365485
12.160804020100503,1.2,-1.4718029369166497,-0.10032921832414614,-0.259430631766273,-0.5,0.16344347669054812,-0.6,0.14858497880958918,-0.4,0.13372648092863026
12.261306532663317,1.2,-1.4221487976091232,-0.09583607390860889,-0.2524778922083122,-0.5,0.1538637470799775,-0.6,0.13987613370907043,-0.4,0.1258885203381634
12.361809045226131,1.2,-1.3729497655518317,-0.09147025799428124,-0.24553297896947474,-0.5,0.14573377677047475,-0.6,0.1324852516095225,-0.4,0.11923672644857024
12.462311557788945,1.2,-1.32445630839607,-0.08724365810489505,-0.23863221679888716,-0.5,0.13886948054869952,-0.6,0.12624498231699954,-0.4,0.1136204840852996
12.56281407035176,1.2,-1.2768673456240789,-0.08316449827166515,-0.23180534482371287,-0.5,0.13311650418501214,-0.6,0.12101500380455649,-0.4,0.10891350342410085
12.663316582914574,1.2,-1.2303387093358449,-0.07923803179737833,-0.22507655425566206,-0.5,0.12834594259832127,-0.6,0.11667812963483752,-0.4,0.10501031667135377
12.763819095477388,1.2,-1.1849903866141678,-0.07546712045789214,-0.21846537928548182,-0.5,0.12445061713197526,-0.6,0.11313692466543204,-0.4,0.10182323219888884
12.864321608040202,1.2,-1.1409126688860154,-0.07185271534501715,-0.21198745635475982,-0.5,0.12134188753589822,-0.6,0.11031080685081655,-0.4,0.0992797261657349
12.964824120603016,1.2,-1.0981713412210308,-0.06839425380883857,-0.2056551677551279,-0.5,0.11894695355053253,-0.6,0.10813359413684774,-0.4,0.09732023472316297
13.06532663316583,1.2,-1.056812043663306,-0.06508998600381095,-0.19947818540644613,-0.5,0.11720659379649867,-0.6,0.10655144890590787,-0.4,0.09589630401531708
13.165829145728644,1.2,-1.0168639267488342,-0.061937242581877314,-0.19346392943699095,-0.5,0.1160732848816775,-0.6,0.10552116807425226,-0.4,0.09496905126682703
13.266331658291458,1.2,-0.9783427090440988,-0.05893265349200338,-0.18761795447743784,-0.5,0.11550964841012891,-0.6,0.10500877128193536,-0.4,0.09450789415374183
13.366834170854272,1.2,-0.9412532352891667,-0.05607232665713283,-0.1819442754860945,-0.5,0.11548717609582125,-0.6,0.10498834190529203,-0.4,0.09448950771476283
13.467336683417086,1.2,-0.9055916118796651,-0.05335199318578956,-0.17644564231148208,-0.5,0.11598519301412287,-0.6,0.10544108455829351,-0.4,0.09489697610246417
13.5678391959799,1.2,-0.8713469918142359,-0.050767125255182136,-0.17112377167572518,-0.5,0.11699002177768442,-0.6,0.10635456525244037,-0.4,0.09571910872719634
13.668341708542714,1.2,-0.8385030678933808,-0.0483130315753831,-0.16597954365038903,-0.5,0.11849431653490096,-0.6,0.10772210594081905,-0.4,0.09694989534673715
13.768844221105528,1.2,-0.8070393242701019,-0.045984934533591225,-0.1610131686961991,-0.5,0.12049654052705192,-0.6,0.10954230957004718,-0.4,0.09858807861304246
13.869346733668342,1.2,-0.7769320870680139,-0.0437780322956508,-0.15622433019940046,-0.5,0.12300056577662793,-0.6,0.11181869616057084,-0.4,0.10063682654451377
13.969849246231156,1.2,-0.7481554082419988,-0.04168754855412988,-0.15161230668014058,-0.5,0.1260153771029927,-0.6,0.11455943372999337,-0.4,0.10310349035699404
14.07035175879397,1.2,-0.7206818124322166,-0.039708772248315594,-0.14717607731480903,-0.5,0.12955486506365035,-0.6,0.11777715005786396,-0.4,0.10599943505207757
14.170854271356784,1.2,-0.6944829312176601,-0.03783708911228664,-0.14291441378962655,-0.5,0.1336376951464667,-0.6,0.12148881376951517,-0.4,0.10933993239256366
14.271356783919598,1.2,-0.6695300454043625,-0.036068006589426334,-0.13882596105689948,-0.5,0.13828724249912813,-0.6,0.12571567499920738,-0.4,0.11314410749928665
14.371859296482413,1.2,-0.6457945528749366,-0.03439717338690191,-0.13490930920276661,-0.5,0.14353158294038637,-0.6,0.13048325721853304,-0.4,0.11743493149667975
14.472361809045227,1.2,-0.6232483770206625,-0.03282039472859706,-0.13116305834602363,-0.5,0.1494035320702867,-0.6,0.13582139279116973,-0.4,0.12223925351205275
14.57286432160804,1.2,-0.6018643287655867,-0.03133364419015806,-0.12758587825821985,-0.5,0.15594072498555117,-0.6,0.14176429544141014,-0.4,0.12758786589726914
14.673366834170855,1.2,-0.5816164336163404,-0.029933072857731627,-0.12417656422048054,-0.5,0.16318572942207415,-0.6,0.1483506631109765,-0.4,0.13351559679987884
14.773869346733669,1.2,-0.5624802339778049,-0.028615016438395834,-0.1209340905053983,-0.5,0.171186185097225,-0.6,0.1556238046338409,-0.4,0.1400614241704568
14.874371859296483,1.2,-0.5444330761159721,-0.02737600085968297,-0.1178576627878915,-0.5,0.17999496159655165,-0.6,0.1636317832695924,-0.4,0.14726860494263316
14.974874371859297,1.2,-0.5274543905938788,-0.026212746824505664,-0.11494677074355578,-0.5,0.18967032631708372,-0.6,0.172427569379167,-0.4,0.15518481244125032
15.075376884422111,1.2,-0.5115259747332787,-0.02512217373322299,-0.11220124208450905,-0.5,0.20027611270109474,-0.6,0.18206919336463157,-0.4,0.16386227402816841
15.175879396984925,1.2,-0.49663228565263257,-0.02410140334422145,-0.10962129930989578,-0.5,0.21188187721110313,-0.6,0.1926198883737301,-0.4,0.17335789953635708
15.27638190954774,1.2,-0.48276075269938457,-0.023147763516463967,-0.10720762051093487,-0.5,0.22456303113129883,-0.6,0.20414821011936254,-0.4,0.1837333891074263
15.376884422110553,1.2,-0.469902118638656,-0.02225879236062638,-0.10496140566941006,-0.5,0.23840093023354958,-0.6,0.21672811839413597,-0.4,0.1950553065547224
15.477386934673367,1.2,-0.45805081979725887,-0.021432243118695248,-0.10288445002523912,-0.5,0.2534829014950625,-0.6,0.2304390013591477,-0.4,0.20739510122323293
15.577889447236181,1.2,-0.44720541651516665,-0.02066609009449404,-0.10097922626512856,-0.5,0.26990218125081955,-0.6,0.24536561931892686,-0.4,0.22082905738703418
15.678391959798995,1.2,-0.43736908675733777,-0.019958535968947286,-0.0992489775023351,-0.5,0.2877577332296113,-0.6,0.2615979392996466,-0.4,0.23543814536968194
15.77889447236181,1.2,-0.4285501976237826,-0.01930802085343597,-0.09769782327879911,-0.5,0.30715390765026834,-0.6,0.2792308251366076,-0.4,0.2513077426229468
15.879396984924623,1.2,-0.42076297180447303,-0.01871323346167181,-0.09633088112567217,-0.5,0.3281998937071115,-0.6,0.2983635397337377,-0.4,0.26852718576036394
15.979899497487438,1.2,-0.41402826879521853,-0.018173124814106847,-0.0951544065641695,-0.5,0.3510089070871153,-0.6,0.31909900644283207,-0.4,0.2871891057985489
16.080402010050253,1.2,-0.40837450394684105,-0.017686924927298144,-0.09417595480864376,-0.5,0.3756970413558112,-0.6,0.34154276486891927,-0.4,0.30738848838202737
16.180904522613066,1.2,-0.40383873216258365,-0.017254162980987364,-0.0934045678327799,-0.5,0.4023816968477035,-0.6,0.3658015425888213,-0.4,0.3292213883299392
16.28140703517588,1.2,-0.4004679272370516,-0.016874691493137067,-0.09285099085006207,-0.5,0.4311794828622178,-0.6,0.3919813480565616,-0.4,0.35278321325090545
16.381909547738694,1.2,-0.398320492304323,-0.01654871505999388,-0.09252792259339279,-0.5,0.46220346836033566,-0.6,0.42018497123666876,-0.4,0.3781664741130019
16.48241206030151,1.2,-0.39746804130641006,-0.016276824222290848,-0.09245030397745774,-0.5,0.4955596332764608,-0.6,0.4505087575240552,-0.4,0.4054578817716497
16.582914572864322,1.2,-0.39799749557941755,-0.016060034979645806,-0.09263564967274542,-0.5,0.5313423456857992,-0.6,0.4830384960779992,-0.4,0.43473464647019927
