time,linear_connectedness
1.185929648241206102e+01,1.419036436423539715e+00
1.195979899497487509e+01,1.465380214131317915e+00
1.206030150753768915e+01,1.505192537570159139e+00
1.216080402010050321e+01,1.538879200895275190e+00
1.226130653266331727e+01,1.566976646429210307e+00
1.236180904522613133e+01,1.590102819231472564e+00
1.246231155778894539e+01,1.608935777440417603e+00
1.256281407035175945e+01,1.624214591770484439e+00
1.266331658291457352e+01,1.636762519420278394e+00
1.276381909547738758e+01,1.647539454151347726e+00
1.286432160804020164e+01,1.657743957002760116e+00
1.296482412060301570e+01,1.669017897781164272e+00
1.306532663316582976e+01,1.683907815343926861e+00
1.316582914572864382e+01,1.707152983324819573e+00
1.326633165829145788e+01,1.751309420332563205e+00
1.336683417085427195e+01,1.749065789653976966e+00
1.346733668341708601e+01,1.687654770377632785e+00
1.356783919597990007e+01,1.651505939815165469e+00
1.366834170854271413e+01,1.626006945431326178e+00
1.376884422110552819e+01,1.605999137231358009e+00
1.386934673366834225e+01,1.588874674442368740e+00
1.396984924623115631e+01,1.573075559508345656e+00
1.407035175879397038e+01,1.557567148780994559e+00
1.417085427135678444e+01,1.541607196474516606e+00
1.427135678391959850e+01,1.524629752443609210e+00
1.437185929648241256e+01,1.506181203536312463e+00
1.447236180904522662e+01,1.485882758300499651e+00
1.457286432160804068e+01,1.463407561170979143e+00
1.467336683417085474e+01,1.438466542240321777e+00
1.477386934673366881e+01,1.410799900637089488e+00
1.487437185929648287e+01,1.380172556485993463e+00
1.497487437185929693e+01,1.346372716693987837e+00
1.507537688442211099e+01,1.309213218518845867e+00
1.517587939698492505e+01,1.268535704803404496e+00
1.527638190954773911e+01,1.224218057775401824e+00
1.537688442211055317e+01,1.176185959627070510e+00
1.547738693467336724e+01,1.124430073307827849e+00
1.557788944723618130e+01,1.069031327278306964e+00
1.567839195979899536e+01,1.010198495885698211e+00
1.577889447236180942e+01,9.483254217164744926e-01
1.587939698492462348e+01,8.840815135544938252e-01
1.597989949748743754e+01,8.185628218497024156e-01
1.608040201005025338e+01,7.535642217453685232e-01
1.618090452261306567e+01,6.921272114574690271e-01
1.628140703517588150e+01,6.398506339522224140e-01
1.638190954773869379e+01,6.092026343337867411e-01
1.648241206030150963e+01,6.326736951315617974e-01
1.658291457286432191e+01,5.519694636364506080e-01
1.668341708542713775e+01,5.081218564922544978e-01
1.678391959798995003e+01,4.885321679486595570e-01
1.688442211055276587e+01,4.973589248078664760e-01
1.698492462311557816e+01,6.007908202073869441e-01
1.708542713567839400e+01,7.486586050514456581e-01
1.718592964824120628e+01,9.123292839809213906e-01
1.728643216080402212e+01,1.087370981862170405e+00
1.738693467336683440e+01,1.271830129032105683e+00
1.748743718592965024e+01,1.464395809755518973e+00
1.758793969849246253e+01,1.663962766329381004e+00
1.768844221105527836e+01,1.869502804497198412e+00
1.778894472361809065e+01,2.080068477570311103e+00
1.788944723618090649e+01,2.294906689715348946e+00
1.798994974874371877e+01,2.513721203758309208e+00
1.809045226130653461e+01,2.737199268758075732e+00
1.819095477386934689e+01,2.968113984011816697e+00
1.829145728643216273e+01,3.214049225880102778e+00
1.839195979899497502e+01,3.497199904665348136e+00
1.849246231155779085e+01,3.706394883767233139e+00
1.859296482412060314e+01,3.518269530979831750e+00
1.869346733668341898e+01,3.355195818810796204e+00
1.879396984924623126e+01,3.175770643916220770e+00
1.889447236180904710e+01,2.968771218574721704e+00
1.899497487437185939e+01,2.731907162032075398e+00
1.909547738693467522e+01,2.467964934592350446e+00
1.919597989949748751e+01,2.183221049174917106e+00
1.929648241206030335e+01,1.886448949099843952e+00
1.939698492462311563e+01,1.588453119526440194e+00
1.949748743718593147e+01,1.303238425299471981e+00
1.959798994974874375e+01,1.060578804530990515e+00
1.969849246231155959e+01,1.013520346981599651e+00
1.979899497487437188e+01,1.094629507634067078e+00
1.989949748743718771e+01,1.187275870780349463e+00
2.000000000000000000e+01,1.141544482131973348e+00
