time,x1,x2,x3,x4
7.676767676767676463e+00,2.521062125337968141e+00,8.251650810971093986e-01,1.762335011206685342e+00,3.062438689035138051e+00
7.777777777777777679e+00,2.671307857872812885e+00,8.969682162159825500e-01,1.450119057633362241e+00,3.168430428937964560e+00
7.878787878787878896e+00,2.721525776625529858e+00,1.013224888698270210e+00,1.192236275289062730e+00,3.248617313317068600e+00
7.979797979797979224e+00,2.677387730329210846e+00,1.173740932668924764e+00,9.958291935051674093e-01,3.296603155789113782e+00
8.080808080808081328e+00,2.552805624174366184e+00,1.376157018821631217e+00,8.581656218861376528e-01,3.313184584682705491e+00
8.181818181818181657e+00,2.364695853986050533e+00,1.612970209051253212e+00,7.720132187634571874e-01,3.303533658285594754e+00
8.282828282828281985e+00,2.132445693309622303e+00,1.871145375621025453e+00,7.311295948099818531e-01,3.273820675947745062e+00
8.383838383838384090e+00,1.877138299478410932e+00,2.130913012060860812e+00,7.319027578615340257e-01,3.230088060092612068e+00
8.484848484848484418e+00,1.620114819628432734e+00,2.367810099338760743e+00,7.739548329441657826e-01,3.177808688705570539e+00
8.585858585858586522e+00,1.380739849098325811e+00,2.556198019324781079e+00,8.598483681377757648e-01,3.120892790495926494e+00
8.686868686868686851e+00,1.173528942935547104e+00,2.673429410135890194e+00,9.939995450472143279e-01,3.061798060539411726e+00
8.787878787878787179e+00,1.007456127071544527e+00,2.702736339197091997e+00,1.181044408195365270e+00,3.001842830490844882e+00
8.888888888888889284e+00,8.861711019668904177e-01,2.637056573993881603e+00,1.422437713918950575e+00,2.941759722319805537e+00
8.989898989898989612e+00,8.104299906906069495e-01,2.481184421942455476e+00,1.711792429823092432e+00,2.881289840234324995e+00
9.090909090909089940e+00,7.799464912024283159e-01,2.251383511779485591e+00,2.031275778625990736e+00,2.821351420733379189e+00
9.191919191919192045e+00,7.953663301503394178e-01,1.974639854507370895e+00,2.351029045615989244e+00,2.765103997647657241e+00
9.292929292929292373e+00,8.602326507479353124e-01,1.685219485072037449e+00,2.631928699749448430e+00,2.718504169559134098e+00
9.393939393939394478e+00,9.797836271822774057e-01,1.414208030703029806e+00,2.833709791325611516e+00,2.687110249235034054e+00
9.494949494949494806e+00,1.158513472104231390e+00,1.184222013520140449e+00,2.922697555403996894e+00,2.678192639619887405e+00
9.595959595959595134e+00,1.396667948034349793e+00,1.006599038393125367e+00,2.880045664617497891e+00,2.699715767574399017e+00
9.696969696969697239e+00,1.683929252343567162e+00,8.849627823284146322e-01,2.710374784041322371e+00,2.755256397437444882e+00
9.797979797979797567e+00,1.993814657098642140e+00,8.168583188567000164e-01,2.437976262752323819e+00,2.840969927214793245e+00
9.898989898989899672e+00,2.287807894867550651e+00,7.976093022495521767e-01,2.104016697107081946e+00,2.948434898835870399e+00
1.000000000000000000e+01,2.522904549842148292e+00,8.241746870080591814e-01,1.760311128280530601e+00,3.065001335793788861e+00
