time, Rtensor_laplacian
0.000000000000000000e+00,-1.373411893275352647e+01
1.010101010101010083e-01,-1.244477538450812659e+01
2.020202020202020166e-01,-1.181141270822409695e+01
3.030303030303030387e-01,-1.157942743315140177e+01
4.040404040404040331e-01,-1.158509878208109178e+01
5.050505050505050830e-01,-1.172229612401754295e+01
6.060606060606060774e-01,-1.191578189030220258e+01
7.070707070707070718e-01,-1.210896279184440516e+01
8.080808080808080662e-01,-1.226194865822023239e+01
9.090909090909090606e-01,-1.235318747408275186e+01
1.010101010101010166e+00,-1.237887454341467475e+01
1.111111111111111160e+00,-1.234801343525903761e+01
1.212121212121212155e+00,-1.227537828514967444e+01
1.313131313131313149e+00,-1.217594396542049395e+01
1.414141414141414144e+00,-1.206224858793931887e+01
1.515151515151515138e+00,-1.194384309913384001e+01
1.616161616161616132e+00,-1.182741300142827257e+01
1.717171717171717127e+00,-1.171688055608788659e+01
1.818181818181818121e+00,-1.161368659525526859e+01
1.919191919191919116e+00,-1.151774714388557186e+01
2.020202020202020332e+00,-1.142920038553961604e+01
2.121212121212121104e+00,-1.135045421665314080e+01
2.222222222222222321e+00,-1.128769895141158486e+01
2.323232323232323093e+00,-1.125110159686718347e+01
2.424242424242424310e+00,-1.125319929150563070e+01
2.525252525252525082e+00,-1.130550128052029635e+01
2.626262626262626299e+00,-1.141397234968479424e+01
2.727272727272727071e+00,-1.157466042843547527e+01
2.828282828282828287e+00,-1.177130708066887621e+01
2.929292929292929060e+00,-1.197710823101493993e+01
3.030303030303030276e+00,-1.216129489639470229e+01
3.131313131313131048e+00,-1.229802373546540828e+01
3.232323232323232265e+00,-1.237330202042306837e+01
3.333333333333333481e+00,-1.238673320697285263e+01
3.434343434343434254e+00,-1.234798032064668227e+01
3.535353535353535470e+00,-1.227101991506676804e+01
3.636363636363636243e+00,-1.216963239007492703e+01
3.737373737373737459e+00,-1.205535074911561821e+01
3.838383838383838231e+00,-1.193706401973999220e+01
3.939393939393939448e+00,-1.182106804690806356e+01
4.040404040404040664e+00,-1.171105753699557006e+01
4.141414141414140992e+00,-1.160834915294026004e+01
4.242424242424242209e+00,-1.151283479452748182e+01
4.343434343434343425e+00,-1.142473957196517276e+01
4.444444444444444642e+00,-1.134665557229089927e+01
4.545454545454544970e+00,-1.128500183875378049e+01
4.646464646464646187e+00,-1.125013257717683324e+01
4.747474747474747403e+00,-1.125463154827238377e+01
4.848484848484848619e+00,-1.130983274058008803e+01
4.949494949494949836e+00,-1.142127644861469804e+01
5.050505050505050164e+00,-1.158438967076368442e+01
5.151515151515151381e+00,-1.178226563101422997e+01
5.252525252525252597e+00,-1.198768800265280454e+01
5.353535353535353813e+00,-1.216992431609425651e+01
5.454545454545454142e+00,-1.230362124909069976e+01
5.555555555555555358e+00,-1.237551652079660336e+01
5.656565656565656575e+00,-1.238587312419723574e+01
5.757575757575757791e+00,-1.234472856530663876e+01
5.858585858585858119e+00,-1.226614125729761717e+01
5.959595959595959336e+00,-1.216380345742572722e+01
6.060606060606060552e+00,-1.204910926698581619e+01
6.161616161616161769e+00,-1.193080862678956322e+01
6.262626262626262097e+00,-1.181505990749587554e+01
6.363636363636363313e+00,-1.170542190390532689e+01
6.464646464646464530e+00,-1.160310381298990201e+01
6.565656565656565746e+00,-1.150796515528598185e+01
6.666666666666666963e+00,-1.142030672920416734e+01
6.767676767676767291e+00,-1.134289604683016961e+01
6.868686868686868507e+00,-1.128237280630862927e+01
6.969696969696969724e+00,-1.124926947592253335e+01
7.070707070707070940e+00,-1.125620440626310526e+01
7.171717171717171269e+00,-1.131432293171992143e+01
7.272727272727272485e+00,-1.142872784862240465e+01
7.373737373737373701e+00,-1.159421903290124867e+01
7.474747474747474918e+00,-1.179324655592249016e+01
7.575757575757575246e+00,-1.199820129614891862e+01
7.676767676767676463e+00,-1.217841344049778129e+01
7.777777777777777679e+00,-1.230904073313679170e+01
7.878787878787878896e+00,-1.237755567114486865e+01
7.979797979797979224e+00,-1.238486764292987630e+01
8.080808080808081328e+00,-1.234137224133240984e+01
8.181818181818181657e+00,-1.226119665781424217e+01
8.282828282828281985e+00,-1.215794014464302286e+01
8.383838383838384090e+00,-1.204285752433523626e+01
8.484848484848484418e+00,-1.192456053202089095e+01
8.585858585858586522e+00,-1.180906961723543880e+01
8.686868686868686851e+00,-1.169980742539910601e+01
8.787878787878787179e+00,-1.159787860129683068e+01
8.888888888888889284e+00,-1.150311591148914481e+01
8.989898989898989612e+00,-1.141590172795496727e+01
9.090909090909089940e+00,-1.133918311415372315e+01
9.191919191919192045e+00,-1.127982071569681644e+01
9.292929292929292373e+00,-1.124851957561449289e+01
9.393939393939394478e+00,-1.125792279473924395e+01
9.494949494949494806e+00,-1.131897400553340916e+01
9.595959595959595134e+00,-1.143632609045001836e+01
9.696969696969697239e+00,-1.160414506229848719e+01
9.797979797979797567e+00,-1.180424427984426927e+01
9.898989898989899672e+00,-1.200864278934983354e+01
1.000000000000000000e+01,-1.218676019642744635e+01
