time,->1,1->1,2->1,4->1,->2,2->2,3->2,4->2,->3,1->3,3->3,4->3,->4,1->4,2->4,3->4,4->4
4.444444444444445,8.0,-0.7925490641358047,-4.478634936263246,-2.8225626630380827,8.0,-2.239317468131623,-4.060387607015231,-2.8225626630380827,8.0,-1.5850981282716095,-2.0301938035076157,-2.8225626630380827,1.0,1.188823596203707,2.239317468131623,1.0150969017538078,-5.645125326076165
4.545454545454545,8.0,-0.8084402036968729,-3.936119737079336,-2.767803737536489,8.0,-1.968059868539668,-4.688269673900535,-2.767803737536489,8.0,-1.6168804073937457,-2.3441348369502677,-2.767803737536489,1.0,1.2126603055453093,1.968059868539668,1.1720674184751338,-5.535607475072978
4.646464646464646,8.0,-0.8736223580775648,-3.368221374475658,-2.7223287797929276,8.0,-1.684110687237829,-5.237189302829797,-2.7223287797929276,8.0,-1.7472447161551297,-2.6185946514148983,-2.7223287797929276,1.0,1.3104335371163471,1.684110687237829,1.3092973257074492,-5.444657559585855
4.747474747474747,8.0,-0.9930564928428671,-2.8358678441450387,-2.6927218532621815,8.0,-1.4179339220725193,-5.628003906118622,-2.6927218532621815,8.0,-1.9861129856857342,-2.814001953059311,-2.6927218532621815,1.0,1.4895847392643007,1.4179339220725193,1.4070009765296554,-5.385443706524363
4.848484848484849,8.0,-1.1712583478270866,-2.383401136075191,-2.6860385886337497,8.0,-1.1917005680375956,-5.796534815200314,-2.6860385886337497,8.0,-2.342516695654173,-2.898267407600157,-2.6860385886337497,1.0,1.75688752174063,1.1917005680375956,1.4491337038000784,-5.372077177267499
4.94949494949495,8.0,-1.4077589746099437,-2.034136680597244,-2.708289977716427,8.0,-1.017068340298622,-5.70847928040535,-2.708289977716427,8.0,-2.8155179492198874,-2.854239640202675,-2.708289977716427,1.0,2.1116384619149153,1.017068340298622,1.4271198201013375,-5.416579955432854
5.05050505050505,8.0,-1.6911605806133394,-1.7939478500215407,-2.762536370402224,8.0,-0.8969739250107703,-5.37011818691253,-2.762536370402224,8.0,-3.382321161226679,-2.685059093456265,-2.762536370402224,1.0,2.536740870920009,0.8969739250107703,1.3425295467281324,-5.525072740804448
5.151515151515151,8.0,-1.9952058233939916,-1.658728520913381,-2.846722187542013,8.0,-0.8293642604566905,-4.831912464497115,-2.846722187542013,8.0,-3.990411646787983,-2.4159562322485577,-2.846722187542013,1.0,2.9928087350909873,0.8293642604566905,1.2079781161242789,-5.693444375084026
5.252525252525253,8.0,-2.2816271874357494,-1.621409238201068,-2.952110613925774,8.0,-0.810704619100534,-4.179110324261986,-2.952110613925774,8.0,-4.563254374871499,-2.089555162130993,-2.952110613925774,1.0,3.4224407811536244,0.810704619100534,1.0447775810654965,-5.904221227851548
5.353535353535354,8.0,-2.51090881357352,-1.6763441815715376,-3.0639825404877308,8.0,-0.8381720907857688,-3.5077417531862958,-3.0639825404877308,8.0,-5.02181762714704,-1.7538708765931479,-3.0639825404877308,1.0,3.7663632203602795,0.8381720907857688,0.8769354382965739,-6.1279650809754616
5.454545454545454,8.0,-2.654849901433393,-1.820816041599158,-3.165531503941057,8.0,-0.910408020799579,-2.8966442331541677,-3.165531503941057,8.0,-5.309699802866786,-1.4483221165770839,-3.165531503941057,1.0,3.9822748521500895,0.910408020799579,0.7241610582885419,-6.331063007882114
5.555555555555555,8.0,-2.7025696747259444,-2.0541963473066533,-3.243267867075527,8.0,-1.0270981736533267,-2.391446014433614,-3.243267867075527,8.0,-5.405139349451889,-1.195723007216807,-3.243267867075527,1.0,4.0538545120889165,1.0270981736533267,0.5978615036084035,-6.486535734151054
5.656565656565657,8.0,-2.6579988124235023,-2.3752906145354844,-3.290538973772248,8.0,-1.1876453072677422,-2.0061923935005823,-3.290538973772248,8.0,-5.315997624847005,-1.0030961967502912,-3.290538973772248,1.0,3.9869982186352537,1.1876453072677422,0.5015480983751456,-6.581077947544496
5.757575757575758,8.0,-2.5338140662531354,-2.77834497893183,-3.3074362897312293,8.0,-1.389172489465915,-1.7353136421780104,-3.3074362897312293,8.0,-5.067628132506271,-0.8676568210890052,-3.3074362897312293,1.0,3.800721099379703,1.389172489465915,0.4338284105445026,-6.6148725794624585
5.858585858585858,8.0,-2.346949300490869,-3.2485907785819372,-3.2983330617184627,8.0,-1.6242953892909686,-1.5660818821462692,-3.2983330617184627,8.0,-4.693898600981738,-0.7830409410731346,-3.2983330617184627,1.0,3.5204239507363035,1.6242953892909686,0.3915204705365673,-6.5966661234369255
5.959595959595959,8.0,-2.1168143241434585,-3.7589252910809794,-3.269250777336235,8.0,-1.8794626455404897,-1.4868296191180224,-3.269250777336235,8.0,-4.233628648286917,-0.7434148095590112,-3.269250777336235,1.0,3.1752214862151877,1.8794626455404897,0.3717074047795056,-6.53850155467247
6.0606060606060606,8.0,-1.864511045335618,-4.2696376517690835,-3.2261827883275216,8.0,-2.1348188258845417,-1.4909068782484263,-3.2261827883275216,8.0,-3.729022090671236,-0.7454534391242131,-3.2261827883275216,1.0,2.796766568003427,2.1348188258845417,0.37272671956210657,-6.452365576655043
6.161616161616162,8.0,-1.6112983775775263,-4.7322053109226,-3.174298758567766,8.0,-2.3661026554613,-1.5778739298295732,-3.174298758567766,8.0,-3.2225967551550525,-0.7889369649147866,-3.174298758567766,1.0,2.4169475663662894,2.3661026554613,0.3944684824573933,-6.348597517135532
6.262626262626262,8.0,-1.3760875638848082,-5.0962973526045445,-3.1175815520876267,8.0,-2.5481486763022723,-1.7529832376508636,-3.1175815520876267,8.0,-2.7521751277696165,-0.8764916188254318,-3.1175815520876267,1.0,2.0641313458272124,2.5481486763022723,0.4382458094127159,-6.235163104175253
6.363636363636363,8.0,-1.1730840251966117,-5.317690568142616,-3.0586555835024765,8.0,-2.658845284071308,-2.025099843801186,-3.0586555835024765,8.0,-2.3461680503932234,-1.012549921900593,-3.0586555835024765,1.0,1.7596260377949176,2.658845284071308,0.5062749609502964,-6.117311167004953
6.4646464646464645,8.0,-1.0108144789809141,-5.365160096586224,-2.9988498321973696,8.0,-2.682580048293112,-2.402568394958841,-2.9988498321973696,8.0,-2.0216289579618283,-1.2012841974794204,-2.9988498321973696,1.0,1.516221718471371,2.682580048293112,0.6006420987397102,-5.997699664394739
6.565656565656566,8.0,-0.8929029192084067,-5.225937965460655,-2.938627017200254,8.0,-2.6129689827303273,-2.886591723665452,-2.938627017200254,8.0,-1.7858058384168134,-1.443295861832726,-2.938627017200254,1.0,1.33935437881261,2.6129689827303273,0.721647930916363,-5.877254034400508
6.666666666666667,8.0,-0.8200341074353766,-4.909944512939047,-2.8783961201062747,8.0,-2.4549722564695236,-3.462860439891165,-2.8783961201062747,8.0,-1.6400682148707533,-1.7314302199455824,-2.8783961201062747,1.0,1.230051161153065,2.4549722564695236,0.8657151099727912,-5.756792240212549
6.767676767676767,8.0,-0.7922154748545936,-4.451571716292413,-2.819514649950251,8.0,-2.2257858581462067,-4.094377789120211,-2.819514649950251,8.0,-1.5844309497091873,-2.0471888945601053,-2.819514649950251,1.0,1.1883232122818905,2.2257858581462067,1.0235944472800527,-5.639029299900502
6.8686868686868685,8.0,-0.8106220548993501,-3.906045295896523,-2.76510497182135,8.0,-1.9530226479482615,-4.720095496540499,-2.76510497182135,8.0,-1.6212441097987003,-2.3600477482702495,-2.76510497182135,1.0,1.215933082349025,1.9530226479482615,1.1800238741351248,-5.5302099436427
6.96969696969697,8.0,-0.8785483796216811,-3.3386060424503388,-2.7202967897842343,8.0,-1.6693030212251694,-5.2625555946448035,-2.7202967897842343,8.0,-1.7570967592433622,-2.6312777973224017,-2.7202967897842343,1.0,1.3178225694325216,1.6693030212251694,1.3156388986612009,-5.440593579568469
7.070707070707071,8.0,-1.0010074391544734,-2.8095599975189156,-2.691730881602695,8.0,-1.4047799987594578,-5.642983027265714,-2.691730881602695,8.0,-2.002014878308947,-2.821491513632857,-2.691730881602695,1.0,1.5015111587317103,1.4047799987594578,1.4107457568164286,-5.38346176320539
7.171717171717171,8.0,-1.182384553281082,-2.3621634870513684,-2.686448902158983,8.0,-1.1810817435256842,-5.7984417048956605,-2.686448902158983,8.0,-2.364769106562164,-2.8992208524478302,-2.686448902158983,1.0,1.7735768299216228,1.1810817435256842,1.4496104262239151,-5.372897804317966
7.2727272727272725,8.0,-1.4217822710340626,-2.018660484787488,-2.7103566578903995,8.0,-1.009330242393744,-5.696556837770041,-2.7103566578903995,8.0,-2.8435645420681253,-2.8482784188850205,-2.7103566578903995,1.0,2.1326734065510937,1.009330242393744,1.4241392094425103,-5.420713315780799
7.373737373737374,8.0,-1.7070725934880149,-1.7841966005436345,-2.766297809685029,8.0,-0.8920983002718172,-5.345949565739845,-2.766297809685029,8.0,-3.4141451869760298,-2.6729747828699226,-2.766297809685029,1.0,2.5606088902320225,0.8920983002718172,1.3364873914349613,-5.532595619370058
7.474747474747475,8.0,-2.0112124616520153,-1.6543499708236533,-2.8518894286497196,8.0,-0.8271749854118267,-4.799302791409245,-2.8518894286497196,8.0,-4.022424923304031,-2.3996513957046224,-2.8518894286497196,1.0,3.016818692478023,0.8271749854118267,1.1998256978523112,-5.703778857299439
7.575757575757575,8.0,-2.2955434174562392,-1.6220431727091436,-2.9580320134029208,8.0,-0.8110215863545718,-4.14314352913128,-2.9580320134029208,8.0,-4.5910868349124785,-2.07157176456564,-2.9580320134029208,1.0,3.443315126184359,0.8110215863545718,1.03578588228282,-5.9160640268058415
7.6767676767676765,8.0,-2.520861548540507,-1.6817712529486415,-3.069771864702981,8.0,-0.8408856264743207,-3.4732492046713004,-3.069771864702981,8.0,-5.041723097081014,-1.7366246023356502,-3.069771864702981,1.0,3.78129232281076,0.8408856264743207,0.8683123011678251,-6.139543729405962
7.777777777777778,8.0,-2.6598175875745986,-1.8309667948610495,-3.170344876314201,8.0,-0.9154833974305248,-2.866937470576045,-3.170344876314201,8.0,-5.319635175149197,-1.4334687352880224,-3.170344876314201,1.0,3.9897263813618977,0.9154833974305248,0.7167343676440112,-6.340689752628402
7.878787878787879,8.0,-2.702438746207267,-2.0690521543272062,-3.2465661879530487,8.0,-1.0345260771636031,-2.367982312065695,-3.2465661879530487,8.0,-5.404877492414534,-1.1839911560328475,-3.2465661879530487,1.0,4.0536581193109,1.0345260771636031,0.5919955780164238,-6.4931323759060975
7.979797979797979,8.0,-2.6532740485096813,-2.394700152693811,-3.2921731640015053,8.0,-1.1973500763469056,-1.989047562188882,-3.2921731640015053,8.0,-5.306548097019363,-0.994523781094441,-3.2921731640015053,1.0,3.979911072764522,1.1973500763469056,0.4972618905472205,-6.584346328003011
8.080808080808081,8.0,-2.525312598625713,-2.8017887953436102,-3.307556680619829,8.0,-1.4008943976718051,-1.7238986193451293,-3.307556680619829,8.0,-5.050625197251426,-0.8619493096725647,-3.307556680619829,1.0,3.7879688979385695,1.4008943976718051,0.43097465483628233,-6.615113361239658
8.181818181818182,8.0,-2.335645815695974,-3.2749593710335176,-3.297237118427416,8.0,-1.6374796855167588,-1.559700448787477,-3.297237118427416,8.0,-4.671291631391948,-0.7798502243937385,-3.297237118427416,1.0,3.5034687235439606,1.6374796855167588,0.38992511219686926,-6.594474236854832
8.282828282828282,8.0,-2.1037942263866625,-3.7864128463746094,-3.267267149981284,8.0,-1.8932064231873047,-1.4849832290411868,-3.267267149981284,8.0,-4.207588452773325,-0.7424916145205934,-3.267267149981284,1.0,3.1556913395799935,1.8932064231873047,0.3712458072602967,-6.534534299962568
8.383838383838384,8.0,-1.850917490569627,-4.295839687072499,-3.2236107275019354,8.0,-2.1479198435362497,-1.4934145803060181,-3.2236107275019354,8.0,-3.701834981139254,-0.7467072901530091,-3.2236107275019354,1.0,2.776376235854441,2.1479198435362497,0.37335364507650454,-6.447221455003871
8.484848484848484,8.0,-1.5982179014301874,-4.754426347835458,-3.171381744307132,8.0,-2.377213173917729,-1.5848824858451813,-3.171381744307132,8.0,-3.1964358028603748,-0.7924412429225907,-3.171381744307132,1.0,2.397326852145281,2.377213173917729,0.39622062146129533,-6.342763488614264
8.585858585858587,8.0,-1.3644082563709747,-5.11197025729365,-3.114493728842516,8.0,-2.555985128646825,-1.7648986059941227,-3.114493728842516,8.0,-2.7288165127419495,-0.8824493029970614,-3.114493728842516,1.0,2.046612384556462,2.555985128646825,0.4412246514985307,-6.228987457685032
8.686868686868687,8.0,-1.1634010167631685,-5.324778720507395,-3.0554979179818,8.0,-2.6623893602536977,-2.0424253776697885,-3.0554979179818,8.0,-2.326802033526337,-1.0212126888348942,-3.0554979179818,1.0,1.7451015251447528,2.6623893602536977,0.5106063444174471,-6.1109958359636
8.787878787878787,8.0,-1.0034295337453818,-5.362479424232392,-2.995662950038423,8.0,-2.681239712116196,-2.4256167006572404,-2.995662950038423,8.0,-2.0068590674907636,-1.2128083503286202,-2.995662950038423,1.0,1.5051443006180727,2.681239712116196,0.6064041751643101,-5.991325900076846
8.88888888888889,8.0,-0.8879060814481141,-5.213414364875373,-2.9354254232754986,8.0,-2.6067071824376864,-2.9150689827691005,-2.9354254232754986,8.0,-1.7758121628962282,-1.4575344913845503,-2.9354254232754986,1.0,1.3318591221721712,2.6067071824376864,0.7287672456922751,-5.870850846550997
8.98989898989899,8.0,-0.8174237329371834,-4.888791105705267,-2.875219271443768,8.0,-2.4443955528526335,-3.4954189062171124,-2.875219271443768,8.0,-1.6348474658743668,-1.7477094531085562,-2.875219271443768,1.0,1.226135599405775,2.4443955528526335,0.8738547265542781,-5.750438542887536
9.09090909090909,8.0,-0.7920115979972835,-4.4242604704492585,-2.816478729356964,8.0,-2.2121302352246293,-4.128355759305308,-2.816478729356964,8.0,-1.584023195994567,-2.064177879652654,-2.816478729356964,1.0,1.1880173969959253,2.2121302352246293,1.032088939826327,-5.632957458713928
9.191919191919192,8.0,-0.8129429798590219,-3.875910689597746,-2.76243297628959,8.0,-1.937955344798873,-4.751686749959335,-2.76243297628959,8.0,-1.6258859597180437,-2.3758433749796675,-2.76243297628959,1.0,1.2194144697885327,1.937955344798873,1.1879216874898337,-5.52486595257918
9.292929292929292,8.0,-0.8836281031087112,-3.3091031869547423,-2.7183105496558806,8.0,-1.6545515934773711,-5.28746141079894,-2.7183105496558806,8.0,-1.7672562062174224,-2.64373070539947,-2.7183105496558806,1.0,1.3254421546630668,1.6545515934773711,1.321865352699735,-5.436621099311761
9.393939393939394,8.0,-1.0091256343338084,-2.783486554957527,-2.690805737050945,8.0,-1.3917432774787635,-5.657321543104701,-2.690805737050945,8.0,-2.018251268667617,-2.8286607715523506,-2.690805737050945,1.0,1.5136884515007125,1.3917432774787635,1.4143303857761753,-5.38161147410189
9.494949494949495,8.0,-1.1936770011396793,-2.3412218384556764,-2.686942091051177,8.0,-1.1706109192278382,-5.799614351599556,-2.686942091051177,8.0,-2.3873540022793587,-2.899807175799778,-2.686942091051177,1.0,1.790515501709519,1.1706109192278382,1.449903587899889,-5.373884182102354
